"AccountId","ReportPeriod","LastProcessedDate","BusinessRegion","CountryCode3Digits","AssetType","ReportPeriodBucket","Asset","Country","AssetExternalId","AccountExternalId","AssetId","IsUnitedStatesBuilding","AccountName","EnergyIntensity","EnergyIntensityVariance","CarbonEmission"
,"2021-08-26","2023-03-24","EMEA","GRB","Other","2 Years Ago","Bremington Commons","United Kingdom","SDO.005",,"0phB00000004MmrIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2022-04-10","2023-03-24","Africa","ZAF","Other","1 Year Ago","Cirrus Tower","South Africa","SDO.011","SupplierAcct203","0phB00000004MmxIAE","No","Yubo Corporation",0.11,20,5.6
"001B000001SklaNIAR","2022-08-17","2023-03-24","Africa","ZAF","Other","1 Year Ago","Cirrus Tower","South Africa","SDO.011","SupplierAcct203","0phB00000004MmxIAE","No","Yubo Corporation",0.11,20,5.6
,"2022-08-07","2023-03-24","EMEA","GRB","Other","1 Year Ago","Bremington Commons","United Kingdom","SDO.005",,"0phB00000004MmrIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2021-06-19","2023-03-24","Africa","ZAF","Other","2 Years Ago","Cirrus Tower","South Africa","SDO.011","SupplierAcct203","0phB00000004MmxIAE","No","Yubo Corporation",0.11,15,5.6
,"2023-05-31","2023-03-24","EMEA","GRB","Other","Current Year","Bremington Commons","United Kingdom","SDO.005",,"0phB00000004MmrIAE","No",,0.11,20,5.6
,"2022-07-06","2023-03-24","EMEA","GRB","Other","1 Year Ago","Bremington Commons","United Kingdom","SDO.005",,"0phB00000004MmrIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2022-11-23","2023-03-24","Africa","ZAF","Other","1 Year Ago","Cirrus Tower","South Africa","SDO.011","SupplierAcct203","0phB00000004MmxIAE","No","Yubo Corporation",0.11,20,5.6
"001B000001SklaNIAR","2021-07-01","2023-03-24","Africa","ZAF","Other","2 Years Ago","Cirrus Tower","South Africa","SDO.011","SupplierAcct203","0phB00000004MmxIAE","No","Yubo Corporation",0.11,15,5.6
,"2020-09-21","2023-03-24","EMEA","GRB","Other","3 Years Ago","Bremington Commons","United Kingdom","SDO.005",,"0phB00000004MmrIAE","No",,0.11,20,5.6
,"2022-07-31","2023-03-24","EMEA","GRB","Other","1 Year Ago","Bremington Commons","United Kingdom","SDO.005",,"0phB00000004MmrIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2022-11-01","2023-03-24","Africa","ZAF","Other","1 Year Ago","Cirrus Tower","South Africa","SDO.011","SupplierAcct203","0phB00000004MmxIAE","No","Yubo Corporation",0.11,20,5.6
,"2020-03-09","2023-03-24","EMEA","GRB","Other","3 Years Ago","Bremington Commons","United Kingdom","SDO.005",,"0phB00000004MmrIAE","No",,0.11,20,5.6
,"2023-02-04","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2021-04-07","2023-03-24","Africa","ZAF","Data Center","2 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-06-20","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-04-04","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2021-01-01","2023-03-24","Africa","ZAF","Data Center","2 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2020-11-25","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-03-26","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-02-08","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2023-12-26","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2021-11-14","2023-03-24","Africa","ZAF","Data Center","2 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2023-05-03","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2021-12-19","2023-03-24","Africa","ZAF","Data Center","2 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2023-09-14","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2023-01-26","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2020-09-27","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-05-31","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2020-04-09","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-04-03","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-08-30","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2023-12-08","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2022-08-27","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-08-31","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2023-09-21","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-12-02","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2021-01-18","2023-03-24","Africa","ZAF","Data Center","2 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-11-26","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-08-11","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2021-02-25","2023-03-24","Africa","ZAF","Data Center","2 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-07-24","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-08-25","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2022-12-19","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-03-03","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-08-10","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2021-08-06","2023-03-24","Africa","ZAF","Data Center","2 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2021-08-27","2023-03-24","Africa","ZAF","Data Center","2 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-04-21","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2023-07-09","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-06-01","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2023-06-24","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-11-23","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-08-20","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2021-07-16","2023-03-24","Africa","ZAF","Data Center","2 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2023-08-11","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-04-28","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-04-24","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-02-13","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2023-09-26","2023-03-24","Africa","ZAF","Data Center","Current Year","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2021-09-24","2023-03-24","Africa","ZAF","Data Center","2 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2020-12-04","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2022-08-18","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2020-03-03","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,20,5.6
,"2020-04-21","2023-03-24","Africa","ZAF","Data Center","3 Years Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
,"2022-05-11","2023-03-24","Africa","ZAF","Data Center","1 Year Ago","Logan","South Africa","SDO.014",,"0phB00000004Mn0IAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2022-10-03","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2022-11-27","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2020-10-24","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2023-11-18","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2021-08-16","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-09-19","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
,"2020-09-14","2023-03-24","South America","CHL","Data Center","3 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2021-06-01","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-02-17","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2023-06-22","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2023-01-22","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2021-03-06","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
"001B000001SklaNIAR","2020-01-08","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2023-07-04","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
,"2023-08-24","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2020-11-25","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
"001B000001SklaNIAR","2023-06-13","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2020-12-22","2023-03-24","South America","CHL","Data Center","3 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
,"2023-10-29","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2023-09-16","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2020-09-21","2023-03-24","South America","CHL","Data Center","3 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2023-10-29","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2023-03-01","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2023-01-02","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2020-06-30","2023-03-24","South America","CHL","Data Center","3 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2022-10-31","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2021-04-02","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2020-05-05","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
"001B000001SklaNIAR","2021-10-21","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2023-06-16","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2020-05-03","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2021-08-25","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2023-02-16","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2021-06-15","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
,"2022-01-24","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2022-07-10","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2022-10-21","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2020-07-04","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-11-12","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2022-11-27","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
"001B000001SklaNIAR","2021-06-21","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2023-06-01","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
,"2020-07-16","2023-03-24","South America","CHL","Data Center","3 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2020-03-28","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-10-03","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2022-07-21","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2023-08-08","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2023-01-20","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-02-17","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2022-11-07","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
"001B000001SklaNIAR","2022-01-16","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2021-03-30","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2023-05-29","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-07-14","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2022-07-02","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2020-11-13","2023-03-24","South America","CHL","Data Center","3 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2021-05-29","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2022-06-01","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2020-11-09","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2023-09-11","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
,"2022-02-09","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2021-01-27","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
"001B000001SklaNIAR","2021-08-18","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2023-12-11","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
,"2023-10-16","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2020-02-22","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2022-09-02","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2022-12-20","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-11-02","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2021-01-04","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
"001B000001SklaNIAR","2021-02-01","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2021-06-04","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
,"2020-05-01","2023-03-24","South America","CHL","Data Center","3 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2023-08-23","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2020-04-06","2023-03-24","South America","CHL","Data Center","3 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2022-01-09","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
"001B000001SklaNIAR","2020-02-19","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2023-07-23","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2021-12-07","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2023-11-05","2023-03-24","South America","CHL","Data Center","Current Year","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
,"2021-10-02","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2022-09-08","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
