"Supplier_Tier","HasScoreCard","Emission_Calculation_Method","LastProcessedDate","Rank","Date","SupplierExternalId","Emissions_Reduction_Type","Reporting_Scope","SupplierId","Score_Card_Status","SBTI_Target_Status","Supplier","Location","Reported_Emissions","Procurement_Expense","ScoreCardOrder","Calculated_Emissions","Procurement_Emissions","Expense_Ratio","Contribution_to_Total_Emissions","Contribution_total_Emissions_Card","RankNro"
"Tier 1","Yes","Spend Based","2023-09-18","1","2022-12-16","Supplier12","2°C",,"0eMB0000000Gy4eMAC","Validated","None","Pinnacle Partners","UK",4500,500000,3,3375,422,0.000844,1,0.1686,1
"Tier 1","No","None","2023-09-18","35","2023-11-23","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Australia",3500,400000,,2625,241,0.000603,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-04-27","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Canada",4500,300,,3375,241,0.803333,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-06-19","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Germany",5500,150000,,4125,241,0.001607,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-04-16","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","UK",6500,400000,,4875,241,0.000603,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-04-02","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Canada",3500,15000,,2625,241,0.016067,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-06-27","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","USA",4500,400000,,3375,241,0.000603,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-02-16","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","USA",4500,150000,,3375,241,0.001607,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-06-29","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","India",4500,300,,3375,241,0.803333,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-04-09","Supplier76","3°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Canada",5500,15000,,4125,241,0.016067,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-03-31","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","India",6500,500000,,4875,241,0.000482,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-01-07","Supplier76","3°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","India",6500,400000,,4875,241,0.000603,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-03-08","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Germany",6500,500000,,4875,241,0.000482,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-07-21","Supplier76","3°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","India",4500,300,,3375,241,0.803333,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-08-04","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","USA",6500,200,,4875,241,1.205,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-11-11","Supplier76","3°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Canada",6500,500000,,4875,241,0.000482,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-12-24","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","India",5500,300,,4125,241,0.803333,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-12-28","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","USA",3500,200,,2625,241,1.205,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-12-31","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","India",3500,300,,2625,241,0.803333,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-05-06","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Australia",5500,30000,,4125,241,0.008033,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-11-18","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Australia",6500,300,,4875,241,0.803333,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-03-26","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","USA",4500,300,,3375,241,0.803333,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-06-06","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Australia",5500,20000,,4125,241,0.01205,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-10-02","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Canada",5500,400000,,4125,241,0.000603,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-09-18","Supplier76","3°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Australia",5500,150000,,4125,241,0.001607,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-07-31","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","USA",3500,30000,,2625,241,0.008033,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-09-26","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Germany",4500,15000,,3375,241,0.016067,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-10-21","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","USA",6500,150000,,4875,241,0.001607,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-08-05","Supplier76","3°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Germany",5500,150000,,4125,241,0.001607,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2022-06-04","Supplier76","1.5 °C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","Australia",4500,500000,,3375,241,0.000482,1,0.096595,35
"Tier 1","No","None","2023-09-18","35","2023-12-23","Supplier76","2°C",,"0eMB0000000Gy5nMAC",,"None","Surgesystems","India",6500,250,,4875,241,0.964,1,0.096595,35
"Tier 1","No","None","2023-09-18","17","2022-04-05","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Germany",3500,20000,,2625,199,0.00995,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-03-23","Supplier19","1.5 °C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","USA",5500,250,,4125,199,0.796,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-06-01","Supplier19","3°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","India",6500,250,,4875,199,0.796,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-07-29","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Canada",3500,20000,,2625,199,0.00995,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-09-04","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Germany",4500,20000,,3375,199,0.00995,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-08-05","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","USA",4500,500000,,3375,199,0.000398,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-01-30","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Australia",6500,300,,4875,199,0.663333,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-11-13","Supplier19","1.5 °C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Australia",4500,300,,3375,199,0.663333,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-03-14","Supplier19","3°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","India",4500,250,,3375,199,0.796,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-08-08","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Australia",3500,150000,,2625,199,0.001327,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-05-17","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Australia",4500,300,,3375,199,0.663333,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-03-27","Supplier19","1.5 °C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","USA",3500,400000,,2625,199,0.000498,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-10-12","Supplier19","1.5 °C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Canada",3500,150000,,2625,199,0.001327,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-02-08","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","India",5500,250,,4125,199,0.796,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-05-01","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","India",6500,250,,4875,199,0.796,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-04-25","Supplier19","1.5 °C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Germany",3500,400000,,2625,199,0.000498,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-03-11","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","UK",4500,150000,,3375,199,0.001327,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-03-29","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","UK",4500,20000,,3375,199,0.00995,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-12-02","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Canada",4500,20000,,3375,199,0.00995,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-09-26","Supplier19","1.5 °C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Germany",4500,400000,,3375,199,0.000498,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-01-07","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Germany",5500,300,,4125,199,0.663333,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-01-22","Supplier19","3°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","India",6500,15000,,4875,199,0.013267,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-03-02","Supplier19","1.5 °C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","India",6500,300,,4875,199,0.663333,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-02-20","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","USA",6500,30000,,4875,199,0.006633,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-05-23","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","India",3500,300,,2625,199,0.663333,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-08-30","Supplier19","1.5 °C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Canada",6500,400000,,4875,199,0.000498,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-03-05","Supplier19","1.5 °C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","USA",6500,150000,,4875,199,0.001327,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-12-28","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Canada",5500,250,,4125,199,0.796,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2022-04-08","Supplier19","3°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","India",3500,15000,,2625,199,0.013267,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-05-14","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","USA",5500,20000,,4125,199,0.00995,1,0.0795,17
"Tier 1","No","None","2023-09-18","17","2023-05-24","Supplier19","2°C",,"0eMB0000000Gy4kMAC",,"None","Vand Enterprises, Inc.","Canada",4500,500000,,3375,199,0.000398,1,0.0795,17
"Tier 1","No","None","2023-09-18","55","2023-06-21","Supplier18","3°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","USA",3500,30000,,2625,239,0.007967,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2022-05-19","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Germany",6500,150000,,4875,602,0.004013,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2022-08-03","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Germany",5500,500000,,4125,239,0.000478,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-05-14","Supplier39","3°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Australia",5500,250,,4125,602,2.408,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-06-10","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Australia",3500,400000,,2625,239,0.000598,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-04-19","Supplier39","3°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","India",4500,15000,,3375,602,0.040133,1,0.240995,48
"Tier 1","No","None","2023-09-18","48","2022-10-11","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Canada",6500,250,,4875,602,2.408,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2022-05-31","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Australia",5500,150000,,4125,239,0.001593,1,0.095595,55
"Tier 1","No","None","2023-09-18","55","2023-04-12","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","India",6500,150000,,4875,239,0.001593,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-01-22","Supplier39","1.5 °C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Germany",6500,500000,,4875,602,0.001204,1,0.240995,48
"Tier 1","No","None","2023-09-18","48","2023-06-12","Supplier39","3°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Germany",4500,400000,,3375,602,0.001505,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-01-18","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Australia",3500,15000,,2625,239,0.015933,1,0.095595,55
"Tier 1","No","None","2023-09-18","55","2023-06-02","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Australia",3500,500000,,2625,239,0.000478,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-02-07","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","India",3500,250,,2625,602,2.408,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-06-27","Supplier18","1.5 °C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","UK",6500,20000,,4875,239,0.01195,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-06-05","Supplier39","3°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","UK",5500,500000,,4125,602,0.001204,1,0.240995,48
"Tier 1","No","None","2023-09-18","48","2022-07-09","Supplier39","3°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Germany",6500,300,,4875,602,2.006667,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-06-07","Supplier18","1.5 °C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Australia",4500,20000,,3375,239,0.01195,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-04-08","Supplier39","1.5 °C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","India",3500,30000,,2625,602,0.020067,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-04-23","Supplier18","1.5 °C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Germany",4500,15000,,3375,239,0.015933,1,0.095595,55
"Tier 1","No","None","2023-09-18","55","2023-08-01","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","USA",5500,300,,4125,239,0.796667,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-10-30","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","USA",3500,500000,,2625,602,0.001204,1,0.240995,48
"Tier 1","No","None","2023-09-18","48","2022-01-05","Supplier39","1.5 °C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","UK",6500,500000,,4875,602,0.001204,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2022-04-02","Supplier18","3°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","India",6500,300,,4875,239,0.796667,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2022-12-02","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","UK",4500,15000,,3375,602,0.040133,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-05-19","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","USA",3500,500000,,2625,239,0.000478,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-02-13","Supplier39","1.5 °C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Australia",5500,300,,4125,602,2.006667,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2022-01-07","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","USA",6500,20000,,4875,239,0.01195,1,0.095595,55
"Tier 1","No","None","2023-09-18","55","2022-05-26","Supplier18","1.5 °C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","UK",4500,500000,,3375,239,0.000478,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2022-07-26","Supplier39","1.5 °C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","UK",6500,20000,,4875,602,0.0301,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-10-16","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","USA",6500,20000,,4875,239,0.01195,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-01-31","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","UK",5500,150000,,4125,602,0.004013,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2022-12-11","Supplier18","1.5 °C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","India",6500,200,,4875,239,1.195,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-12-06","Supplier39","3°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","USA",4500,300,,3375,602,2.006667,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-09-16","Supplier18","3°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Australia",5500,400000,,4125,239,0.000598,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2022-10-28","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Canada",3500,150000,,2625,602,0.004013,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-03-22","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Germany",5500,150000,,4125,239,0.001593,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2022-11-14","Supplier39","1.5 °C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","USA",5500,200,,4125,602,3.01,1,0.240995,48
"Tier 1","No","None","2023-09-18","48","2023-11-08","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Australia",4500,15000,,3375,602,0.040133,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2022-01-24","Supplier18","3°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","USA",3500,20000,,2625,239,0.01195,1,0.095595,55
"Tier 1","No","None","2023-09-18","55","2023-01-15","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Canada",3500,400000,,2625,239,0.000598,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-09-27","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Australia",4500,20000,,3375,602,0.0301,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2022-02-08","Supplier18","1.5 °C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","India",5500,200,,4125,239,1.195,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-12-02","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","UK",4500,250,,3375,602,2.408,1,0.240995,48
"Tier 1","No","None","2023-09-18","48","2023-02-23","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Germany",3500,200,,2625,602,3.01,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-03-08","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Canada",5500,400000,,4125,239,0.000598,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2022-04-21","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Australia",3500,20000,,2625,602,0.0301,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-06-06","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","India",6500,200,,4875,239,1.195,1,0.095595,55
"Tier 1","No","None","2023-09-18","55","2023-06-21","Supplier18","3°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","UK",6500,400000,,4875,239,0.000598,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-06-27","Supplier39","1.5 °C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Germany",4500,400000,,3375,602,0.001505,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-03-15","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","UK",3500,400000,,2625,239,0.000598,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2022-07-02","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Canada",6500,200,,4875,602,3.01,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2022-10-02","Supplier18","1.5 °C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","USA",4500,500000,,3375,239,0.000478,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2022-04-28","Supplier39","1.5 °C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","Germany",6500,15000,,4875,602,0.040133,1,0.240995,48
"Tier 1","No","None","2023-09-18","48","2022-10-01","Supplier39","3°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","USA",4500,200,,3375,602,3.01,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2022-01-03","Supplier18","1.5 °C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Canada",3500,250,,2625,239,0.956,1,0.095595,55
"Tier 1","No","None","2023-09-18","55","2023-03-05","Supplier18","2°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Germany",5500,30000,,4125,239,0.007967,1,0.095595,55
"Tier 1","No","None","2023-09-18","48","2023-02-11","Supplier39","3°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","UK",5500,15000,,4125,602,0.040133,1,0.240995,48
"Tier 1","No","None","2023-09-18","48","2023-05-25","Supplier39","2°C",,"0eMB0000000Gy5CMAS",,"None","Sunshade","UK",3500,200,,2625,602,3.01,1,0.240995,48
"Tier 1","No","None","2023-09-18","55","2023-10-20","Supplier18","3°C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","Canada",3500,200,,2625,239,1.195,1,0.095595,55
"Tier 1","No","None","2023-09-18","55","2023-04-29","Supplier18","1.5 °C",,"0eMB0000000Gy4jMAC",,"None","Valley Supply Inc.","USA",3500,400000,,2625,239,0.000598,1,0.095595,55
"Tier 1","No","None","2023-09-18","8","2022-05-08","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Canada",6500,15000,,4875,81,0.0054,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-06-05","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Germany",4500,150000,,3375,81,0.00054,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-07-15","Supplier25","1.5 °C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Canada",5500,150000,,4125,81,0.00054,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-12-28","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Germany",3500,15000,,2625,81,0.0054,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-12-11","Supplier25","3°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Germany",5500,400000,,4125,81,0.000203,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-06-26","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","India",5500,200,,4125,81,0.405,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-06-19","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Canada",5500,300,,4125,81,0.27,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-01-15","Supplier25","1.5 °C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Canada",6500,150000,,4875,81,0.00054,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-01-02","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","USA",4500,200,,3375,81,0.405,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-08-25","Supplier25","3°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Canada",5500,30000,,4125,81,0.0027,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-02-18","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Canada",6500,200,,4875,81,0.405,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-12-05","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Australia",5500,400000,,4125,81,0.000203,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-09-22","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Germany",3500,250,,2625,81,0.324,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-09-19","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","India",3500,250,,2625,81,0.324,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-12-02","Supplier25","3°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Germany",3500,400000,,2625,81,0.000203,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-02-23","Supplier25","1.5 °C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Germany",5500,30000,,4125,81,0.0027,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-11-20","Supplier25","3°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","USA",5500,15000,,4125,81,0.0054,1,0.0322,8
