Visitor.Name,VisitorId,AccountId,Name,Address.State,Planned_Visit_Start_Time_Formatted,Status,Actual_Visit_End_Time_Formatted,Address.CitywithState,Address.City,IsVisitComplete,RegulatoryAuthorizationType,Actual_Visit_Start_Time_Formatted,PlannedVisitStartTime,Planned_Visit_End_Time_Formatted,Id
visitor last name,0053c00000BWFiDAAX,0013c00001qByA2AAK,30354,PA,2020-04-11 00:00:00,Completed,2020-04-11 12:00:00,"Pottsville , PA",Pottsville,True,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PIyZCAW
visitor last name,0053c00000BWFi8AAH,0013c00001qByFJAA0,30369,CA,2020-04-11 00:00:00,Planned,,"Rancho Cordova , CA",Rancho Cordova,False,Medicine / Medical Supplies Delivery,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PIyoCAG
visitor last name,0053c00000BWFhCAAX,0013c00001qByGtAAK,30402,NY,2020-04-11 00:00:00,Completed,2020-04-11 12:00:00,"New York , NY",New York,True,Temporary Housing,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PIzLCAW
visitor last name,0053c00000BWFi6AAH,0013c00001qByEkAAK,30447,PA,2020-04-11 00:00:00,Planned,,"Camp Hill , PA",Camp Hill,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ04CAG
visitor last name,0053c00000BWFhJAAX,0013c00001qByDBAA0,30463,TN,2020-04-11 00:00:00,Planned,,"Nashville , TN",Nashville,False,Food Delivery,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ0KCAW
visitor last name,0053c00000BWFhIAAX,0013c00001qByCyAAK,30476,MO,2020-04-11 00:00:00,Completed,2020-04-11 12:00:00,"Saint Louis , MO",Saint Louis,True,Medicine / Medical Supplies Delivery,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ0XCAW
visitor last name,0053c00000BWFi3AAH,0013c00001qByFwAAK,30484,HI,2020-04-11 00:00:00,Completed,2020-04-11 12:00:00,"Haleiwa , HI",Haleiwa,True,Temporary Housing,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ0fCAG
visitor last name,0053c00000BWFhIAAX,0013c00001qByFkAAK,30496,CA,2020-04-11 00:00:00,Completed,2020-04-11 12:00:00,"Anaheim , CA",Anaheim,True,Temporary Housing,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ0rCAG
visitor last name,0053c00000BWFhHAAX,0013c00001qByFjAAK,30497,NJ,2020-04-11 00:00:00,Planned,,"Hammonton , NJ",Hammonton,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ0sCAG
visitor last name,0053c00000BWFhCAAX,0013c00001qByFeAAK,30502,AK,2020-04-11 00:00:00,Completed,2020-04-11 12:00:00,"Fairbanks , AK",Fairbanks,True,Food Delivery,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ0xCAG
visitor last name,0053c00000BWFi8AAH,0013c00001qByFXAA0,30509,NJ,2020-04-11 00:00:00,Planned,,"Hackettstown , NJ",Hackettstown,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ14CAG
visitor last name,0053c00000BWFiCAAX,0013c00001qByCoAAK,30513,NJ,2020-04-11 00:00:00,Planned,,"Lakewood , NJ",Lakewood,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ18CAG
visitor last name,0053c00000BWFi8AAH,0013c00001qByGXAA0,30549,CT,2020-04-11 00:00:00,Planned,,"Wallingford , CT",Wallingford,False,Food Delivery,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ1iCAG
visitor last name,0053c00000BWFi4AAH,0013c00001qByHEAA0,30565,IL,2020-04-11 00:00:00,Planned,,"Chicago , IL",Chicago,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ1yCAG
visitor last name,0053c00000BWFhDAAX,0013c00001qByHUAA0,30581,FL,2020-04-11 00:00:00,Planned,,"Jacksonville , FL",Jacksonville,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ2ECAW
visitor last name,0053c00000BWFi4AAH,0013c00001qByHYAA0,30585,NJ,2020-04-11 00:00:00,Planned,,"Marlton , NJ",Marlton,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ2ICAW
visitor last name,0053c00000BWFiCAAX,0013c00001qByHgAAK,30593,CA,2020-04-11 00:00:00,Planned,,"Oakdale , CA",Oakdale,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ2QCAW
visitor last name,0053c00000BWFi8AAH,0013c00001qByHwAAK,30609,IN,2020-04-11 00:00:00,Planned,,"Indianapolis , IN",Indianapolis,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ2gCAG
visitor last name,0053c00000BWFi3AAH,0013c00001qByEVAA0,30624,CA,2020-04-11 00:00:00,Completed,2020-04-11 12:00:00,"San Luis Obispo , CA",San Luis Obispo,True,Temporary Housing,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ2vCAG
visitor last name,0053c00000BWFi6AAH,0013c00001qByDoAAK,30667,MN,2020-04-11 00:00:00,Planned,,"Minneapolis , MN",Minneapolis,False,Medicine / Medical Supplies Delivery,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ3cCAG
visitor last name,0053c00000BWFi8AAH,0013c00001qByDmAAK,30669,NY,2020-04-11 00:00:00,Planned,,"Brooklyn , NY",Brooklyn,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ3eCAG
visitor last name,0053c00000BWFhEAAX,0013c00001qByF4AAK,30700,NY,2020-04-11 00:00:00,Completed,2020-04-11 12:00:00,"Poughkeepsie , NY",Poughkeepsie,True,Food Delivery,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ49CAG
visitor last name,0053c00000BWFhJAAX,0013c00001qByGKAA0,30723,NJ,2020-04-11 00:00:00,Planned,,"Berkeley Heights , NJ",Berkeley Heights,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ4WCAW
visitor last name,0053c00000BWFi8AAH,0013c00001qByDeAAK,30729,IL,2020-04-11 00:00:00,Planned,,"Schaumburg , IL",Schaumburg,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ4cCAG
visitor last name,0053c00000BWFhDAAX,0013c00001qByDSAA0,30741,PA,2020-04-11 00:00:00,Planned,,"Pottstown , PA",Pottstown,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ4oCAG
visitor last name,0053c00000BWFhJAAX,0013c00001qByDQAA0,30743,CA,2020-04-11 00:00:00,Planned,,"Compton , CA",Compton,False,Medicine / Medical Supplies Delivery,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ4qCAG
visitor last name,0053c00000BWFi4AAH,0013c00001qByDOAA0,30745,MA,2020-04-11 00:00:00,Planned,,"Malden , MA",Malden,False,Well-Being Check,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ4sCAG
visitor last name,0053c00000BWFhIAAX,0013c00001qByIAAA0,30756,CO,2020-04-11 00:00:00,Completed,2020-04-11 12:00:00,"Englewood , CO",Englewood,True,Medicine / Medical Supplies Delivery,2020-04-11 00:00:00,2020-04-11T00:00:00.000Z,,0Z53c000000PJ53CAG
visitor last name,0053c00000BWFi3AAH,0013c00001qByKHAA0,30775,HI,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Pearl City , HI",Pearl City,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ5MCAW
visitor last name,0053c00000BWFi4AAH,0013c00001qByKgAAK,30796,NY,2020-04-12 00:00:00,Planned,,"Lynbrook , NY",Lynbrook,False,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ5hCAG
visitor last name,0053c00000BWFhCAAX,0013c00001qByIWAA0,30813,OH,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Akron , OH",Akron,True,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ5yCAG
visitor last name,0053c00000BWFhFAAX,0013c00001qByLIAA0,30830,NY,2020-04-12 00:00:00,Planned,,"Bohemia , NY",Bohemia,False,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ6FCAW
visitor last name,0053c00000BWFhFAAX,0013c00001qByIuAAK,30850,WI,2020-04-12 00:00:00,Planned,,"Milwaukee , WI",Milwaukee,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ6ZCAW
visitor last name,0053c00000BWFi8AAH,0013c00001qByLMAA0,30860,PA,2020-04-12 00:00:00,Planned,,"Hazleton , PA",Hazleton,False,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ6jCAG
visitor last name,0053c00000BWFiBAAX,0013c00001qByLPAA0,30863,CA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Gardena , CA",Gardena,True,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ6mCAG
visitor last name,0053c00000BWFi9AAH,0013c00001qByJJAA0,30901,KS,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Abilene , KS",Abilene,True,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ7OCAW
visitor last name,0053c00000BWFi4AAH,0013c00001qByL2AAK,30916,NY,2020-04-12 00:00:00,Planned,,"Garden City , NY",Garden City,False,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ7dCAG
visitor last name,0053c00000BWFiBAAX,0013c00001qByL9AAK,30923,OR,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Eugene , OR",Eugene,True,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ7kCAG
visitor last name,0053c00000BWFhDAAX,0013c00001qByK5AAK,30932,TX,2020-04-12 00:00:00,Planned,,"Waco , TX",Waco,False,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ7tCAG
visitor last name,0053c00000BWFi9AAH,0013c00001qByJXAA0,30941,WI,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Stevens Point , WI",Stevens Point,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ82CAG
visitor last name,0053c00000BWFi5AAH,0013c00001qByJmAAK,30957,PA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Kulpsville , PA",Kulpsville,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ8ICAW
visitor last name,0053c00000BWFi6AAH,0013c00001qByNqAAK,30978,FL,2020-04-12 00:00:00,Planned,,"Orlando , FL",Orlando,False,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ8dCAG
visitor last name,0053c00000BWFi8AAH,0013c00001qByNsAAK,30980,NC,2020-04-12 00:00:00,Planned,,"Burlington , NC",Burlington,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ8fCAG
visitor last name,0053c00000BWFhEAAX,0013c00001qByO3AAK,30991,CA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"El Cajon , CA",El Cajon,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ8qCAG
visitor last name,0053c00000BWFi9AAH,0013c00001qByOEAA0,31001,OH,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Canton , OH",Canton,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ90CAG
visitor last name,0053c00000BWFi4AAH,0013c00001qByLrAAK,31056,PA,2020-04-12 00:00:00,Planned,,"Scranton , PA",Scranton,False,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJ9tCAG
visitor last name,0053c00000BWFhCAAX,0013c00001qByM9AAK,31073,NY,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Coram , NY",Coram,True,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJAACA4
visitor last name,0053c00000BWFhIAAX,0013c00001qByMgAAK,31107,NJ,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Nutley , NJ",Nutley,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJAiCAO
visitor last name,0053c00000BWFhCAAX,0013c00001qByMoAAK,31113,TX,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"San Antonio , TX",San Antonio,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJAoCAO
visitor last name,0053c00000BWFi9AAH,0013c00001qByMwAAK,31121,TX,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Abilene , TX",Abilene,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJAwCAO
visitor last name,0053c00000BWFhFAAX,0013c00001qByN5AAK,31130,AZ,2020-04-12 00:00:00,Planned,,"Phoenix , AZ",Phoenix,False,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJB5CAO
visitor last name,0053c00000BWFi3AAH,0013c00001qByNAAA0,31135,TX,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Arlington , TX",Arlington,True,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJBACA4
visitor last name,0053c00000BWFiBAAX,0013c00001qByNdAAK,31163,CA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Huntington Beach , CA",Huntington Beach,True,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJBcCAO
visitor last name,0053c00000BWFi9AAH,0013c00001qByRsAAK,31181,CA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"San Diego , CA",San Diego,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJBuCAO
visitor last name,0053c00000BWFiBAAX,0013c00001qByP3AAK,31203,NJ,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Middlesex , NJ",Middlesex,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJCGCA4
visitor last name,0053c00000BWFhHAAX,0013c00001qByPSAA0,31228,MD,2020-04-12 00:00:00,Planned,,"Hyattsville , MD",Hyattsville,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJCfCAO
visitor last name,0053c00000BWFhGAAX,0013c00001qByPnAAK,31249,CA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Thousand Palms , CA",Thousand Palms,True,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJD0CAO
visitor last name,0053c00000BWFi3AAH,0013c00001qByQrAAK,31315,CO,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Denver , CO",Denver,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJE4CAO
visitor last name,0053c00000BWFi7AAH,0013c00001qByQvAAK,31319,NJ,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Newark , NJ",Newark,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJE8CAO
visitor last name,0053c00000BWFiDAAX,0013c00001qByR1AAK,31325,TN,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Memphis , TN",Memphis,True,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJEECA4
visitor last name,0053c00000BWFhHAAX,0013c00001qByVdAAK,31368,CA,2020-04-12 00:00:00,Planned,,"Oroville , CA",Oroville,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJEvCAO
visitor last name,0053c00000BWFi8AAH,0013c00001qByVpAAK,31380,CO,2020-04-12 00:00:00,Planned,,"Colorado Springs , CO",Colorado Springs,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJF7CAO
visitor last name,0053c00000BWFi9AAH,0013c00001qByTiAAK,31401,CA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Oxnard , CA",Oxnard,True,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJFSCA4
visitor last name,0053c00000BWFhHAAX,0013c00001qByUUAA0,31448,HI,2020-04-12 00:00:00,Planned,,"Haleiwa , HI",Haleiwa,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJGDCA4
visitor last name,0053c00000BWFiDAAX,0013c00001qByVwAAK,31505,NY,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"New Hyde Park , NY",New Hyde Park,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJH8CAO
visitor last name,0053c00000BWFhBAAX,0013c00001qBySeAAK,31586,PA,2020-04-12 00:00:00,Planned,,"Landisville , PA",Landisville,False,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJIRCA4
visitor last name,0053c00000BWFhDAAX,0013c00001qBySkAAK,31592,NJ,2020-04-12 00:00:00,Planned,,"Northfield , NJ",Northfield,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJIXCA4
visitor last name,0053c00000BWFiAAAX,0013c00001qByWyAAK,31622,CA,2020-04-12 00:00:00,Planned,,"Huntington Park , CA",Huntington Park,False,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJJ1CAO
visitor last name,0053c00000BWFi5AAH,0013c00001qByT3AAK,31637,NY,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"New York , NY",New York,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJJGCA4
visitor last name,0053c00000BWFi3AAH,0013c00001qByTKAA0,31655,NC,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Raleigh , NC",Raleigh,True,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJJYCA4
visitor last name,0053c00000BWFhGAAX,0013c00001qByXIAA0,31669,CA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Los Angeles , CA",Los Angeles,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJJmCAO
visitor last name,0053c00000BWFiAAAX,0013c00001qByXVAA0,31682,MN,2020-04-12 00:00:00,Planned,,"Minneapolis , MN",Minneapolis,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJJzCAO
visitor last name,0053c00000BWFiCAAX,0013c00001qByXoAAK,31704,CA,2020-04-12 00:00:00,Planned,,"South San Francisco , CA",South San Francisco,False,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJKLCA4
visitor last name,0053c00000BWFhGAAX,0013c00001qByXtAAK,31709,AZ,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Chandler , AZ",Chandler,True,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJKQCA4
visitor last name,0053c00000BWFiCAAX,0013c00001qByY9AAK,31724,WI,2020-04-12 00:00:00,Planned,,"Hudson , WI",Hudson,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJKfCAO
visitor last name,0053c00000BWFi6AAH,0013c00001qByYNAA0,31738,TX,2020-04-12 00:00:00,Planned,,"Longview , TX",Longview,False,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJKtCAO
visitor last name,0053c00000BWFi8AAH,0013c00001qByVZAA0,31740,GA,2020-04-12 00:00:00,Planned,,"Atlanta , GA",Atlanta,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJKvCAO
visitor last name,0053c00000BWFhDAAX,0013c00001qByVNAA0,31752,FL,2020-04-12 00:00:00,Planned,,"Orlando , FL",Orlando,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJL7CAO
visitor last name,0053c00000BWFhJAAX,0013c00001qByVLAA0,31754,NY,2020-04-12 00:00:00,Planned,,"Merrick , NY",Merrick,False,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJL9CAO
visitor last name,0053c00000BWFi3AAH,0013c00001qByVKAA0,31755,OK,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Tulsa , OK",Tulsa,True,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJLACA4
visitor last name,0053c00000BWFiBAAX,0013c00001qByYRAA0,31763,GA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Decatur , GA",Decatur,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJLICA4
visitor last name,0053c00000BWFhFAAX,0013c00001qByaQAAS,31770,ME,2020-04-12 00:00:00,Planned,,"Auburn , ME",Auburn,False,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJLPCA4
visitor last name,0053c00000BWFhDAAX,0013c00001qByb2AAC,31832,CA,2020-04-12 00:00:00,Planned,,"San Jose , CA",San Jose,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJMPCA4
visitor last name,0053c00000BWFiBAAX,0013c00001qBybYAAS,31863,CT,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Norwalk , CT",Norwalk,True,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJMuCAO
visitor last name,0053c00000BWFhHAAX,0013c00001qBybdAAC,31868,NY,2020-04-12 00:00:00,Planned,,"New York , NY",New York,False,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJMzCAO
visitor last name,0053c00000BWFiAAAX,0013c00001qByYaAAK,31882,NV,2020-04-12 00:00:00,Planned,,"Las Vegas , NV",Las Vegas,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJNDCA4
visitor last name,0053c00000BWFiCAAX,0013c00001qByZIAA0,31924,VT,2020-04-12 00:00:00,Planned,,"Rutland , VT",Rutland,False,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJNtCAO
visitor last name,0053c00000BWFi7AAH,0013c00001qByZXAA0,31939,CA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Los Angeles , CA",Los Angeles,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJO8CAO
visitor last name,0053c00000BWFhEAAX,0013c00001qByZkAAK,31951,NJ,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Red Bank , NJ",Red Bank,True,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJOKCA4
visitor last name,0053c00000BWFhCAAX,0013c00001qByZmAAK,31953,AZ,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Tempe , AZ",Tempe,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJOMCA4
visitor last name,0053c00000BWFhGAAX,0013c00001qByhLAAS,31989,FL,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Jacksonville , FL",Jacksonville,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJOwCAO
visitor last name,0053c00000BWFiDAAX,0013c00001qByhcAAC,32005,MA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Hyannis , MA",Hyannis,True,Food Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJPCCA4
visitor last name,0053c00000BWFi3AAH,0013c00001qByhmAAC,32015,CA,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Pittsburg , CA",Pittsburg,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJPMCA4
visitor last name,0053c00000BWFiBAAX,0013c00001qByhuAAC,32023,MN,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Minneapolis , MN",Minneapolis,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJPUCA4
visitor last name,0053c00000BWFhJAAX,0013c00001qByi5AAC,32034,NY,2020-04-12 00:00:00,Planned,,"New York , NY",New York,False,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJPfCAO
visitor last name,0053c00000BWFiBAAX,0013c00001qBycMAAS,32043,OH,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Sandusky , OH",Sandusky,True,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJPoCAO
visitor last name,0053c00000BWFi7AAH,0013c00001qBycdAAC,32059,NY,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Port Jervis , NY",Port Jervis,True,Temporary Housing,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJQ4CAO
visitor last name,0053c00000BWFhEAAX,0013c00001qByf9AAC,32091,NJ,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Trenton , NJ",Trenton,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJQaCAO
visitor last name,0053c00000BWFhEAAX,0013c00001qBydMAAS,32151,FL,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Palatka , FL",Palatka,True,Medicine / Medical Supplies Delivery,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJRYCA4
visitor last name,0053c00000BWFhCAAX,0013c00001qBydOAAS,32153,IL,2020-04-12 00:00:00,Completed,2020-04-12 12:00:00,"Chicago , IL",Chicago,True,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJRaCAO
visitor last name,0053c00000BWFiCAAX,0013c00001qByeUAAS,32184,CO,2020-04-12 00:00:00,Planned,,"Denver , CO",Denver,False,Well-Being Check,2020-04-12 00:00:00,2020-04-12T00:00:00.000Z,,0Z53c000000PJS5CAO
