CaseNumber,AppliedDate_Custom,IA_BLA.Name,AppliedDate,Address.State,Status,Address.City,Address.CitywithState,AccountId,Id
121460,2020-05-10,IA-0000120435,2020-05-10T00:00:00.000Z,MI,Submitted,Detroit,"Detroit , MI",0013c00001qCotyAAC,a1A3c00000C6HKzEAN
121483,2020-05-10,IA-0000120458,2020-05-10T00:00:00.000Z,NJ,Approved,Caldwell,"Caldwell , NJ",0013c00001qCoyzAAC,a1A3c00000C6HLMEA3
121502,2020-05-10,IA-0000120477,2020-05-10T00:00:00.000Z,CO,Submitted,Colorado Springs,"Colorado Springs , CO",0013c00001qCoygAAC,a1A3c00000C6HLfEAN
121508,2020-05-10,IA-0000120483,2020-05-10T00:00:00.000Z,CA,Approved,Anaheim,"Anaheim , CA",0013c00001qCoyaAAC,a1A3c00000C6HLlEAN
121531,2020-05-10,IA-0000120506,2020-05-10T00:00:00.000Z,MI,In Review,Utica,"Utica , MI",0013c00001qCoyDAAS,a1A3c00000C6HM8EAN
121545,2020-05-10,IA-0000120520,2020-05-10T00:00:00.000Z,IL,Submitted,Arlington Heights,"Arlington Heights , IL",0013c00001qCoxzAAC,a1A3c00000C6HMMEA3
121549,2020-05-10,IA-0000120524,2020-05-10T00:00:00.000Z,PA,Submitted,Ambler,"Ambler , PA",0013c00001qCoxvAAC,a1A3c00000C6HMQEA3
121562,2020-05-10,IA-0000120537,2020-05-10T00:00:00.000Z,IN,Submitted,Schererville,"Schererville , IN",0013c00001qCoxiAAC,a1A3c00000C6HMdEAN
121592,2020-05-10,IA-0000120567,2020-05-10T00:00:00.000Z,IL,Submitted,Hinsdale,"Hinsdale , IL",0013c00001qCoxEAAS,a1A3c00000C6HN7EAN
121595,2020-05-10,IA-0000120570,2020-05-10T00:00:00.000Z,AZ,Submitted,Phoenix,"Phoenix , AZ",0013c00001qCoxBAAS,a1A3c00000C6HNAEA3
121599,2020-05-10,IA-0000120574,2020-05-10T00:00:00.000Z,AR,Submitted,Conway,"Conway , AR",0013c00001qCox7AAC,a1A3c00000C6HNEEA3
121604,2020-05-10,IA-0000120579,2020-05-10T00:00:00.000Z,NJ,Submitted,Vineland,"Vineland , NJ",0013c00001qCox2AAC,a1A3c00000C6HNJEA3
121614,2020-05-10,IA-0000120589,2020-05-10T00:00:00.000Z,TX,Submitted,Waco,"Waco , TX",0013c00001qCowsAAC,a1A3c00000C6HNTEA3
121619,2020-05-10,IA-0000120594,2020-05-10T00:00:00.000Z,CA,Submitted,San Jose,"San Jose , CA",0013c00001qCownAAC,a1A3c00000C6HNYEA3
121636,2020-05-10,IA-0000120611,2020-05-10T00:00:00.000Z,FL,In Review,Destin,"Destin , FL",0013c00001qCowWAAS,a1A3c00000C6HNpEAN
121655,2020-05-10,IA-0000120630,2020-05-10T00:00:00.000Z,NY,Submitted,Brooklyn,"Brooklyn , NY",0013c00001qCowDAAS,a1A3c00000C6HO8EAN
121671,2020-05-10,IA-0000120646,2020-05-10T00:00:00.000Z,NY,In Review,Deer Park,"Deer Park , NY",0013c00001qCp0FAAS,a1A3c00000C6HOOEA3
121685,2020-05-10,IA-0000120660,2020-05-10T00:00:00.000Z,NY,Submitted,Great Neck,"Great Neck , NY",0013c00001qCp01AAC,a1A3c00000C6HOcEAN
121709,2020-05-10,IA-0000120684,2020-05-10T00:00:00.000Z,CA,Submitted,Montebello,"Montebello , CA",0013c00001qCozdAAC,a1A3c00000C6HP0EAN
121722,2020-05-10,IA-0000120697,2020-05-10T00:00:00.000Z,NY,Submitted,New Windsor,"New Windsor , NY",0013c00001qCozQAAS,a1A3c00000C6HPDEA3
121754,2020-05-10,IA-0000120729,2020-05-10T00:00:00.000Z,CA,Submitted,Los Angeles,"Los Angeles , CA",0013c00001qCp28AAC,a1A3c00000C6HPjEAN
121766,2020-05-10,IA-0000120741,2020-05-10T00:00:00.000Z,GA,In Review,Marietta,"Marietta , GA",0013c00001qCp1wAAC,a1A3c00000C6HPvEAN
121814,2020-05-10,IA-0000120789,2020-05-10T00:00:00.000Z,TN,Submitted,Memphis,"Memphis , TN",0013c00001qCp1AAAS,a1A3c00000C6HQhEAN
121840,2020-05-10,IA-0000120815,2020-05-10T00:00:00.000Z,NY,Submitted,Carthage,"Carthage , NY",0013c00001qCp0kAAC,a1A3c00000C6HR7EAN
121843,2020-05-10,IA-0000120818,2020-05-10T00:00:00.000Z,NY,Approved,Staten Island,"Staten Island , NY",0013c00001qCp0hAAC,a1A3c00000C6HRAEA3
121876,2020-05-10,IA-0000120851,2020-05-10T00:00:00.000Z,PA,In Review,Philadelphia,"Philadelphia , PA",0013c00001qCp2zAAC,a1A3c00000C6HRhEAN
121877,2020-05-10,IA-0000120852,2020-05-10T00:00:00.000Z,CA,Submitted,Los Angeles,"Los Angeles , CA",0013c00001qCp2yAAC,a1A3c00000C6HRiEAN
121896,2020-05-10,IA-0000120871,2020-05-10T00:00:00.000Z,MD,In Review,Bethesda,"Bethesda , MD",0013c00001qCp2fAAC,a1A3c00000C6HS1EAN
121903,2020-05-10,IA-0000120878,2020-05-10T00:00:00.000Z,OH,Approved,Fairfield,"Fairfield , OH",0013c00001qCp2YAAS,a1A3c00000C6HS8EAN
121954,2020-05-10,IA-0000120929,2020-05-10T00:00:00.000Z,OH,Submitted,Willoughby,"Willoughby , OH",0013c00001qCp40AAC,a1A3c00000C6HSxEAN
121976,2020-05-10,IA-0000120951,2020-05-10T00:00:00.000Z,PA,In Review,Southampton,"Southampton , PA",0013c00001qCp5GAAS,a1A3c00000C6HTJEA3
121977,2020-05-10,IA-0000120952,2020-05-10T00:00:00.000Z,OH,Submitted,Ashland,"Ashland , OH",0013c00001qCp5FAAS,a1A3c00000C6HTKEA3
121981,2020-05-10,IA-0000120956,2020-05-10T00:00:00.000Z,OH,In Review,Cincinnati,"Cincinnati , OH",0013c00001qCp5BAAS,a1A3c00000C6HTOEA3
121985,2020-05-10,IA-0000120960,2020-05-10T00:00:00.000Z,OK,Submitted,Tulsa,"Tulsa , OK",0013c00001qCp57AAC,a1A3c00000C6HTSEA3
122040,2020-05-10,IA-0000121015,2020-05-10T00:00:00.000Z,OH,Submitted,Akron,"Akron , OH",0013c00001qCp3QAAS,a1A3c00000C6HULEA3
122054,2020-05-10,IA-0000121029,2020-05-10T00:00:00.000Z,NE,Submitted,Lincoln,"Lincoln , NE",0013c00001qCp3CAAS,a1A3c00000C6HUZEA3
122074,2020-05-10,IA-0000121049,2020-05-10T00:00:00.000Z,NJ,Submitted,Old Bridge,"Old Bridge , NJ",0013c00001qCp6eAAC,a1A3c00000C6HUtEAN
122077,2020-05-10,IA-0000121052,2020-05-10T00:00:00.000Z,HI,Submitted,Honolulu,"Honolulu , HI",0013c00001qCp6bAAC,a1A3c00000C6HUwEAN
122080,2020-05-10,IA-0000121055,2020-05-10T00:00:00.000Z,MO,Submitted,Saint Louis,"Saint Louis , MO",0013c00001qCp6YAAS,a1A3c00000C6HUzEAN
122082,2020-05-10,IA-0000121057,2020-05-10T00:00:00.000Z,NJ,Submitted,Clifton,"Clifton , NJ",0013c00001qCp6WAAS,a1A3c00000C6HV1EAN
122097,2020-05-10,IA-0000121072,2020-05-10T00:00:00.000Z,VA,Submitted,Alexandria,"Alexandria , VA",0013c00001qCp6HAAS,a1A3c00000C6HVGEA3
122102,2020-05-10,IA-0000121077,2020-05-10T00:00:00.000Z,HI,Submitted,Hilo,"Hilo , HI",0013c00001qCp6CAAS,a1A3c00000C6HVLEA3
122104,2020-05-10,IA-0000121079,2020-05-10T00:00:00.000Z,NM,Submitted,Albuquerque,"Albuquerque , NM",0013c00001qCp6AAAS,a1A3c00000C6HVNEA3
122106,2020-05-10,IA-0000121081,2020-05-10T00:00:00.000Z,MT,In Review,Miles City,"Miles City , MT",0013c00001qCp68AAC,a1A3c00000C6HVPEA3
122114,2020-05-10,IA-0000121089,2020-05-10T00:00:00.000Z,FL,Submitted,Orlando,"Orlando , FL",0013c00001qCp60AAC,a1A3c00000C6HVXEA3
122152,2020-05-10,IA-0000121127,2020-05-10T00:00:00.000Z,FL,Submitted,Miami,"Miami , FL",0013c00001qCp7AAAS,a1A3c00000C6HW9EAN
122167,2020-05-10,IA-0000121142,2020-05-10T00:00:00.000Z,IL,Submitted,Chicago,"Chicago , IL",0013c00001qCp7PAAS,a1A3c00000C6HWOEA3
122168,2020-05-10,IA-0000121143,2020-05-10T00:00:00.000Z,FL,Approved,Orlando,"Orlando , FL",0013c00001qCp7QAAS,a1A3c00000C6HWPEA3
122192,2020-05-10,IA-0000121167,2020-05-10T00:00:00.000Z,CA,Submitted,Mission Viejo,"Mission Viejo , CA",0013c00001qCp7oAAC,a1A3c00000C6HWnEAN
122199,2020-05-10,IA-0000121174,2020-05-10T00:00:00.000Z,VT,Submitted,Rutland,"Rutland , VT",0013c00001qCp7vAAC,a1A3c00000C6HWuEAN
122211,2020-05-10,IA-0000121186,2020-05-10T00:00:00.000Z,NV,In Review,Elko,"Elko , NV",0013c00001qCp87AAC,a1A3c00000C6HX6EAN
122244,2020-05-10,IA-0000121219,2020-05-10T00:00:00.000Z,NJ,Submitted,Bayonne,"Bayonne , NJ",0013c00001qCp8eAAC,a1A3c00000C6HXdEAN
122262,2020-05-10,IA-0000121237,2020-05-10T00:00:00.000Z,FL,Submitted,Tampa,"Tampa , FL",0013c00001qCp8wAAC,a1A3c00000C6HXvEAN
122273,2020-05-10,IA-0000121248,2020-05-10T00:00:00.000Z,CA,Approved,Los Angeles,"Los Angeles , CA",0013c00001qCp97AAC,a1A3c00000C6HY6EAN
122328,2020-05-11,IA-0000121303,2020-05-11T00:00:00.000Z,OH,Submitted,Columbus,"Columbus , OH",0013c00001qCpCGAA0,a1A3c00000C6HYzEAN
122387,2020-05-11,IA-0000121362,2020-05-11T00:00:00.000Z,PA,Approved,Philadelphia,"Philadelphia , PA",0013c00001qCpBJAA0,a1A3c00000C6HZwEAN
122447,2020-05-11,IA-0000121422,2020-05-11T00:00:00.000Z,NJ,Approved,Atlantic City,"Atlantic City , NJ",0013c00001qCpALAA0,a1A3c00000C6HauEAF
122505,2020-05-11,IA-0000121480,2020-05-11T00:00:00.000Z,CA,In Review,San Jose,"San Jose , CA",0013c00001qCpFrAAK,a1A3c00000C6HbqEAF
122515,2020-05-11,IA-0000121490,2020-05-11T00:00:00.000Z,PA,In Review,Philadelphia,"Philadelphia , PA",0013c00001qCpFhAAK,a1A3c00000C6Hc0EAF
122538,2020-05-11,IA-0000121513,2020-05-11T00:00:00.000Z,CA,Submitted,Roseville,"Roseville , CA",0013c00001qCpFKAA0,a1A3c00000C6HcNEAV
122549,2020-05-11,IA-0000121524,2020-05-11T00:00:00.000Z,MO,Submitted,Saint Louis,"Saint Louis , MO",0013c00001qCpF9AAK,a1A3c00000C6HcYEAV
122565,2020-05-11,IA-0000121540,2020-05-11T00:00:00.000Z,OH,In Review,Strongsville,"Strongsville , OH",0013c00001qCpEtAAK,a1A3c00000C6HcoEAF
122589,2020-05-11,IA-0000121564,2020-05-11T00:00:00.000Z,CA,Submitted,Los Angeles,"Los Angeles , CA",0013c00001qCpEVAA0,a1A3c00000C6HdCEAV
122596,2020-05-11,IA-0000121571,2020-05-11T00:00:00.000Z,PA,Submitted,Denver,"Denver , PA",0013c00001qCpEOAA0,a1A3c00000C6HdJEAV
122624,2020-05-11,IA-0000121599,2020-05-11T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qCpDwAAK,a1A3c00000C6HdlEAF
122651,2020-05-11,IA-0000121626,2020-05-11T00:00:00.000Z,FL,Submitted,Orlando,"Orlando , FL",0013c00001qCpDVAA0,a1A3c00000C6HeCEAV
122656,2020-05-11,IA-0000121631,2020-05-11T00:00:00.000Z,MD,Submitted,Bladensburg,"Bladensburg , MD",0013c00001qCpDQAA0,a1A3c00000C6HeHEAV
122661,2020-05-11,IA-0000121636,2020-05-11T00:00:00.000Z,NY,Submitted,Coram,"Coram , NY",0013c00001qCpDLAA0,a1A3c00000C6HeMEAV
122689,2020-05-11,IA-0000121664,2020-05-11T00:00:00.000Z,PA,Submitted,King of Prussia,"King of Prussia , PA",0013c00001qCpD0AAK,a1A3c00000C6HeoEAF
122710,2020-05-11,IA-0000121685,2020-05-11T00:00:00.000Z,CA,In Review,Pasadena,"Pasadena , CA",0013c00001qCpGBAA0,a1A3c00000C6Hf9EAF
122722,2020-05-11,IA-0000121697,2020-05-11T00:00:00.000Z,FL,Approved,Miami,"Miami , FL",0013c00001qCpFzAAK,a1A3c00000C6HfLEAV
122751,2020-05-11,IA-0000121726,2020-05-11T00:00:00.000Z,MI,Submitted,East Lansing,"East Lansing , MI",0013c00001qCpIkAAK,a1A3c00000C6HfoEAF
122799,2020-05-11,IA-0000121774,2020-05-11T00:00:00.000Z,PA,Submitted,Hatfield,"Hatfield , PA",0013c00001qCpHyAAK,a1A3c00000C6HgaEAF
122805,2020-05-11,IA-0000121780,2020-05-11T00:00:00.000Z,WI,In Review,Milwaukee,"Milwaukee , WI",0013c00001qCpHsAAK,a1A3c00000C6HggEAF
122810,2020-05-11,IA-0000121785,2020-05-11T00:00:00.000Z,NJ,In Review,Parsippany,"Parsippany , NJ",0013c00001qCpHnAAK,a1A3c00000C6HglEAF
122823,2020-05-11,IA-0000121798,2020-05-11T00:00:00.000Z,AR,Submitted,North Little Rock,"North Little Rock , AR",0013c00001qCpHaAAK,a1A3c00000C6HgyEAF
122833,2020-05-11,IA-0000121808,2020-05-11T00:00:00.000Z,NJ,Submitted,Riverton,"Riverton , NJ",0013c00001qCpHQAA0,a1A3c00000C6Hh8EAF
122839,2020-05-11,IA-0000121814,2020-05-11T00:00:00.000Z,MO,Submitted,Maryland Heights,"Maryland Heights , MO",0013c00001qCpHKAA0,a1A3c00000C6HhEEAV
122840,2020-05-11,IA-0000121815,2020-05-11T00:00:00.000Z,NY,In Review,New York,"New York , NY",0013c00001qCpHJAA0,a1A3c00000C6HhFEAV
122871,2020-05-11,IA-0000121846,2020-05-11T00:00:00.000Z,AZ,Submitted,Phoenix,"Phoenix , AZ",0013c00001qCpGoAAK,a1A3c00000C6HhkEAF
122875,2020-05-11,IA-0000121850,2020-05-11T00:00:00.000Z,AK,In Review,Anchorage,"Anchorage , AK",0013c00001qCpGPAA0,a1A3c00000C6HhoEAF
122881,2020-05-11,IA-0000121856,2020-05-11T00:00:00.000Z,PA,Submitted,West Chester,"West Chester , PA",0013c00001qCpGVAA0,a1A3c00000C6HhuEAF
122889,2020-05-11,IA-0000121864,2020-05-11T00:00:00.000Z,GA,Submitted,Smyrna,"Smyrna , GA",0013c00001qCpGdAAK,a1A3c00000C6Hi2EAF
122903,2020-05-11,IA-0000121878,2020-05-11T00:00:00.000Z,NY,Submitted,Farmingdale,"Farmingdale , NY",0013c00001qCpMLAA0,a1A3c00000C6HiGEAV
122957,2020-05-11,IA-0000121932,2020-05-11T00:00:00.000Z,VA,Approved,Arlington,"Arlington , VA",0013c00001qCpLTAA0,a1A3c00000C6Hj8EAF
122973,2020-05-11,IA-0000121948,2020-05-11T00:00:00.000Z,CA,Submitted,Chico,"Chico , CA",0013c00001qCpLDAA0,a1A3c00000C6HjOEAV
122989,2020-05-11,IA-0000121964,2020-05-11T00:00:00.000Z,OR,Submitted,Lake Oswego,"Lake Oswego , OR",0013c00001qCpKxAAK,a1A3c00000C6HjeEAF
122996,2020-05-11,IA-0000121971,2020-05-11T00:00:00.000Z,WI,Submitted,Milwaukee,"Milwaukee , WI",0013c00001qCpKqAAK,a1A3c00000C6HjlEAF
122997,2020-05-11,IA-0000121972,2020-05-11T00:00:00.000Z,HI,Approved,Hilo,"Hilo , HI",0013c00001qCpKpAAK,a1A3c00000C6HjmEAF
123010,2020-05-11,IA-0000121985,2020-05-11T00:00:00.000Z,WV,In Review,Clarksburg,"Clarksburg , WV",0013c00001qCpKcAAK,a1A3c00000C6HjzEAF
123014,2020-05-11,IA-0000121989,2020-05-11T00:00:00.000Z,TX,Submitted,McAllen,"McAllen , TX",0013c00001qCpKYAA0,a1A3c00000C6Hk3EAF
123062,2020-05-11,IA-0000122037,2020-05-11T00:00:00.000Z,NY,Approved,Middletown,"Middletown , NY",0013c00001qCpJmAAK,a1A3c00000C6HkpEAF
123081,2020-05-11,IA-0000122056,2020-05-11T00:00:00.000Z,NY,Submitted,Cicero,"Cicero , NY",0013c00001qCpJTAA0,a1A3c00000C6Hl8EAF
123085,2020-05-11,IA-0000122060,2020-05-11T00:00:00.000Z,NY,In Review,Bay Shore,"Bay Shore , NY",0013c00001qCpJPAA0,a1A3c00000C6HlCEAV
123088,2020-05-11,IA-0000122063,2020-05-11T00:00:00.000Z,PA,Submitted,Camp Hill,"Camp Hill , PA",0013c00001qCpJMAA0,a1A3c00000C6HlFEAV
123090,2020-05-11,IA-0000122065,2020-05-11T00:00:00.000Z,CA,In Review,Sunnyvale,"Sunnyvale , CA",0013c00001qCpJKAA0,a1A3c00000C6HlHEAV
123098,2020-05-11,IA-0000122073,2020-05-11T00:00:00.000Z,CO,Submitted,Colorado Springs,"Colorado Springs , CO",0013c00001qCpMpAAK,a1A3c00000C6HlPEAV
123111,2020-05-11,IA-0000122086,2020-05-11T00:00:00.000Z,NJ,Submitted,Scotch Plains,"Scotch Plains , NJ",0013c00001qCpMcAAK,a1A3c00000C6HlcEAF
123125,2020-05-11,IA-0000122100,2020-05-11T00:00:00.000Z,IN,In Review,Edinburgh,"Edinburgh , IN",0013c00001qCpPcAAK,a1A3c00000C6HlqEAF
123142,2020-05-11,IA-0000122117,2020-05-11T00:00:00.000Z,CA,Approved,Santa Barbara,"Santa Barbara , CA",0013c00001qCpPLAA0,a1A3c00000C6Hm7EAF
123144,2020-05-11,IA-0000122119,2020-05-11T00:00:00.000Z,NJ,Submitted,Paterson,"Paterson , NJ",0013c00001qCpPJAA0,a1A3c00000C6Hm9EAF
123145,2020-05-11,IA-0000122120,2020-05-11T00:00:00.000Z,CA,In Review,Glendale,"Glendale , CA",0013c00001qCpPIAA0,a1A3c00000C6HmAEAV
123146,2020-05-11,IA-0000122121,2020-05-11T00:00:00.000Z,FL,Submitted,Orlando,"Orlando , FL",0013c00001qCpPHAA0,a1A3c00000C6HmBEAV
123154,2020-05-11,IA-0000122129,2020-05-11T00:00:00.000Z,WI,Submitted,Hudson,"Hudson , WI",0013c00001qCpP9AAK,a1A3c00000C6HmJEAV
123157,2020-05-11,IA-0000122132,2020-05-11T00:00:00.000Z,CA,Approved,Culver City,"Culver City , CA",0013c00001qCpP6AAK,a1A3c00000C6HmMEAV
123160,2020-05-11,IA-0000122135,2020-05-11T00:00:00.000Z,DC,In Review,Washington,"Washington , DC",0013c00001qCpP3AAK,a1A3c00000C6HmPEAV
123171,2020-05-11,IA-0000122146,2020-05-11T00:00:00.000Z,OH,Submitted,Middletown,"Middletown , OH",0013c00001qCpOsAAK,a1A3c00000C6HmaEAF
123198,2020-05-11,IA-0000122173,2020-05-11T00:00:00.000Z,VT,Submitted,Vergennes,"Vergennes , VT",0013c00001qCpORAA0,a1A3c00000C6Hn1EAF
123206,2020-05-11,IA-0000122181,2020-05-11T00:00:00.000Z,CA,Submitted,South San Francisco,"South San Francisco , CA",0013c00001qCpOJAA0,a1A3c00000C6Hn9EAF
123209,2020-05-11,IA-0000122184,2020-05-11T00:00:00.000Z,NY,Submitted,Brooklyn,"Brooklyn , NY",0013c00001qCpOGAA0,a1A3c00000C6HnCEAV
123235,2020-05-11,IA-0000122210,2020-05-11T00:00:00.000Z,HI,In Review,Waipahu,"Waipahu , HI",0013c00001qCpNqAAK,a1A3c00000C6HncEAF
123288,2020-05-11,IA-0000122263,2020-05-11T00:00:00.000Z,NJ,Submitted,Palisades Park,"Palisades Park , NJ",0013c00001qCpN4AAK,a1A3c00000C6HoTEAV
123301,2020-05-11,IA-0000122276,2020-05-11T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qCpSpAAK,a1A3c00000C6HogEAF
123357,2020-05-11,IA-0000122332,2020-05-11T00:00:00.000Z,NJ,Approved,Fairfield,"Fairfield , NJ",0013c00001qCpRvAAK,a1A3c00000C6HpaEAF
123385,2020-05-11,IA-0000122360,2020-05-11T00:00:00.000Z,IN,In Review,Anderson,"Anderson , IN",0013c00001qCpRTAA0,a1A3c00000C6Hq2EAF
123389,2020-05-11,IA-0000122364,2020-05-11T00:00:00.000Z,MO,Submitted,Monroe City,"Monroe City , MO",0013c00001qCpRPAA0,a1A3c00000C6Hq6EAF
123423,2020-05-11,IA-0000122398,2020-05-11T00:00:00.000Z,CA,Submitted,Novato,"Novato , CA",0013c00001qCpQrAAK,a1A3c00000C6HqeEAF
123445,2020-05-11,IA-0000122420,2020-05-11T00:00:00.000Z,MT,In Review,Laurel,"Laurel , MT",0013c00001qCpQVAA0,a1A3c00000C6Hr0EAF
123465,2020-05-11,IA-0000122440,2020-05-11T00:00:00.000Z,NJ,In Review,Perth Amboy,"Perth Amboy , NJ",0013c00001qCpQBAA0,a1A3c00000C6HrKEAV
123474,2020-05-11,IA-0000122449,2020-05-11T00:00:00.000Z,OH,Submitted,Cleveland,"Cleveland , OH",0013c00001qCpQ2AAK,a1A3c00000C6HrTEAV
123478,2020-05-11,IA-0000122453,2020-05-11T00:00:00.000Z,CA,Submitted,Visalia,"Visalia , CA",0013c00001qCpPyAAK,a1A3c00000C6HrXEAV
123489,2020-05-11,IA-0000122464,2020-05-11T00:00:00.000Z,NJ,Submitted,Saddle Brook,"Saddle Brook , NJ",0013c00001qCpPnAAK,a1A3c00000C6HriEAF
123512,2020-05-11,IA-0000122487,2020-05-11T00:00:00.000Z,GA,Approved,La Fayette,"La Fayette , GA",0013c00001qCpT3AAK,a1A3c00000C6Hs5EAF
123546,2020-05-11,IA-0000122521,2020-05-11T00:00:00.000Z,CA,Submitted,Riverside,"Riverside , CA",0013c00001qCpVjAAK,a1A3c00000C6HsdEAF
123564,2020-05-11,IA-0000122539,2020-05-11T00:00:00.000Z,OH,Submitted,Willoughby,"Willoughby , OH",0013c00001qCpVRAA0,a1A3c00000C6HsvEAF
123566,2020-05-11,IA-0000122541,2020-05-11T00:00:00.000Z,FL,Submitted,Miami,"Miami , FL",0013c00001qCpVPAA0,a1A3c00000C6HsxEAF
123575,2020-05-11,IA-0000122550,2020-05-11T00:00:00.000Z,PA,In Review,Philadelphia,"Philadelphia , PA",0013c00001qCpVGAA0,a1A3c00000C6Ht6EAF
123579,2020-05-11,IA-0000122554,2020-05-11T00:00:00.000Z,CA,Submitted,Northridge,"Northridge , CA",0013c00001qCpVCAA0,a1A3c00000C6HtAEAV
123596,2020-05-11,IA-0000122571,2020-05-11T00:00:00.000Z,PA,Submitted,Hershey,"Hershey , PA",0013c00001qCpUvAAK,a1A3c00000C6HtREAV
123617,2020-05-11,IA-0000122592,2020-05-11T00:00:00.000Z,TX,Approved,Abilene,"Abilene , TX",0013c00001qCpUaAAK,a1A3c00000C6HtmEAF
123619,2020-05-11,IA-0000122594,2020-05-11T00:00:00.000Z,NJ,Submitted,North Bergen,"North Bergen , NJ",0013c00001qCpUYAA0,a1A3c00000C6HtoEAF
123697,2020-05-11,IA-0000122672,2020-05-11T00:00:00.000Z,MN,Approved,Minneapolis,"Minneapolis , MN",0013c00001qCpTfAAK,a1A3c00000C6Hv4EAF
123707,2020-05-11,IA-0000122682,2020-05-11T00:00:00.000Z,NJ,Approved,Roseland,"Roseland , NJ",0013c00001qCpZBAA0,a1A3c00000C6HvEEAV
123746,2020-05-11,IA-0000122721,2020-05-11T00:00:00.000Z,MD,Submitted,Gaithersburg,"Gaithersburg , MD",0013c00001qCpYYAA0,a1A3c00000C6HvrEAF
123792,2020-05-11,IA-0000122767,2020-05-11T00:00:00.000Z,CA,Approved,Modesto,"Modesto , CA",0013c00001qCpXoAAK,a1A3c00000C6HwbEAF
123798,2020-05-11,IA-0000122773,2020-05-11T00:00:00.000Z,NC,Submitted,Fayetteville,"Fayetteville , NC",0013c00001qCpXiAAK,a1A3c00000C6HwhEAF
123839,2020-05-11,IA-0000122814,2020-05-11T00:00:00.000Z,NJ,Submitted,Lumberton,"Lumberton , NJ",0013c00001qCpX3AAK,a1A3c00000C6HxMEAV
123856,2020-05-11,IA-0000122831,2020-05-11T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qCpWmAAK,a1A3c00000C6HxdEAF
123871,2020-05-11,IA-0000122846,2020-05-11T00:00:00.000Z,RI,Submitted,Riverside,"Riverside , RI",0013c00001qCpWXAA0,a1A3c00000C6HxsEAF
123875,2020-05-11,IA-0000122850,2020-05-11T00:00:00.000Z,NJ,In Review,Marlton,"Marlton , NJ",0013c00001qCpWTAA0,a1A3c00000C6HxwEAF
123885,2020-05-11,IA-0000122860,2020-05-11T00:00:00.000Z,ID,In Review,Pocatello,"Pocatello , ID",0013c00001qCpWJAA0,a1A3c00000C6Hy6EAF
123891,2020-05-11,IA-0000122866,2020-05-11T00:00:00.000Z,NJ,Submitted,Union City,"Union City , NJ",0013c00001qCpWDAA0,a1A3c00000C6HyCEAV
123914,2020-05-11,IA-0000122889,2020-05-11T00:00:00.000Z,NY,Submitted,Whitestone,"Whitestone , NY",0013c00001qCpZTAA0,a1A3c00000C6HyZEAV
123936,2020-05-11,IA-0000122911,2020-05-11T00:00:00.000Z,MI,Submitted,Detroit,"Detroit , MI",0013c00001qCpcLAAS,a1A3c00000C6HyvEAF
123954,2020-05-11,IA-0000122929,2020-05-11T00:00:00.000Z,NJ,Submitted,Plainfield,"Plainfield , NJ",0013c00001qCpc3AAC,a1A3c00000C6HzDEAV
123955,2020-05-11,IA-0000122930,2020-05-11T00:00:00.000Z,MA,In Review,Plymouth,"Plymouth , MA",0013c00001qCpc2AAC,a1A3c00000C6HzEEAV
123975,2020-05-11,IA-0000122950,2020-05-11T00:00:00.000Z,IL,In Review,Gilberts,"Gilberts , IL",0013c00001qCpbiAAC,a1A3c00000C6HzYEAV
123993,2020-05-11,IA-0000122968,2020-05-11T00:00:00.000Z,FL,Submitted,Boca Raton,"Boca Raton , FL",0013c00001qCpbQAAS,a1A3c00000C6HzqEAF
123994,2020-05-11,IA-0000122969,2020-05-11T00:00:00.000Z,NJ,Submitted,Somerset,"Somerset , NJ",0013c00001qCpbPAAS,a1A3c00000C6HzrEAF
124002,2020-05-11,IA-0000122977,2020-05-11T00:00:00.000Z,IL,Approved,Chicago,"Chicago , IL",0013c00001qCpbHAAS,a1A3c00000C6HzzEAF
124014,2020-05-11,IA-0000122989,2020-05-11T00:00:00.000Z,NJ,Submitted,Deptford,"Deptford , NJ",0013c00001qCpb5AAC,a1A3c00000C6I0BEAV
124015,2020-05-11,IA-0000122990,2020-05-11T00:00:00.000Z,WI,In Review,Manawa,"Manawa , WI",0013c00001qCpb4AAC,a1A3c00000C6I0CEAV
124022,2020-05-11,IA-0000122997,2020-05-11T00:00:00.000Z,CA,Approved,San Diego,"San Diego , CA",0013c00001qCpaxAAC,a1A3c00000C6I0JEAV
124030,2020-05-11,IA-0000123005,2020-05-11T00:00:00.000Z,FL,In Review,Tampa,"Tampa , FL",0013c00001qCpapAAC,a1A3c00000C6I0REAV
124031,2020-05-11,IA-0000123006,2020-05-11T00:00:00.000Z,NJ,Submitted,Chatham,"Chatham , NJ",0013c00001qCpaoAAC,a1A3c00000C6I0SEAV
124044,2020-05-11,IA-0000123019,2020-05-11T00:00:00.000Z,WI,Submitted,Stratford,"Stratford , WI",0013c00001qCpabAAC,a1A3c00000C6I0fEAF
124098,2020-05-11,IA-0000123073,2020-05-11T00:00:00.000Z,NY,Submitted,Mount Vernon,"Mount Vernon , NY",0013c00001qCpcYAAS,a1A3c00000C6I1XEAV
