"Prescription","Case_Id","CaseNumber","Variance"
"Change Field_Service__c to false","500B000000356QQIAY","10299",1.84
"Change Offer_Voucher__c to false","500B000000356QRIAY","10300",1.942
"Change Field_Service__c to false","500B000000356QSIAY","10301",1.936
"Change Offer_Voucher__c to false","500B000000356QSIAY","10301",1.825
"Change Field_Service__c to false","500B000000356ZRIAY","10858",2.025
"Change Field_Service__c to true","500B000000356ZVIAY","10862",3.982
"Change Offer_Voucher__c to true","500B000000356ZVIAY","10862",2.995
"Change Field_Service__c to false","500B000000356ZXIAY","10864",2.095
"Change Offer_Voucher__c to false","500B000000356ZXIAY","10864",1.833
"Change Field_Service__c to false","500B000000356ZYIAY","10865",2.095
"Change Offer_Voucher__c to false","500B000000356ZYIAY","10865",1.833
"Change Field_Service__c to true","500B000000356ZbIAI","10868",4.095
"Change Offer_Voucher__c to true","500B000000356ZbIAI","10868",2.109
"Change Field_Service__c to false","500B000000356ZgIAI","10873",2.054
"Change Offer_Voucher__c to true","500B000000356ZhIAI","10874",4.148
"Change Field_Service__c to true","500B000000356ZhIAI","10874",3.982
"Change Field_Service__c to false","500B000000356ZjIAI","10876",2.054
"Change Offer_Voucher__c to true","500B000000356ZkIAI","10877",2.263
"Change Field_Service__c to true","500B000000356iEIAQ","11398",3.982
"Change Offer_Voucher__c to true","500B000000356iEIAQ","11398",2.925
"Change Field_Service__c to true","500B000000356iFIAQ","11399",3.965
"Change Field_Service__c to true","500B000000356iGIAQ","11400",3.965
"Change Offer_Voucher__c to true","500B000000356iGIAQ","11400",2.677
"Change Field_Service__c to true","500B000000356iHIAQ","11401",3.851
"Change Offer_Voucher__c to true","500B000000356iHIAQ","11401",1.911
"Change Offer_Voucher__c to true","500B000000356iIIAQ","11402",2.698
"Change Field_Service__c to true","500B000000356iJIAQ","11403",3.965
"Change Offer_Voucher__c to true","500B000000356iJIAQ","11403",2.905
"Change Offer_Voucher__c to true","500B000000356iKIAQ","11404",1.933
"Change Field_Service__c to true","500B000000356iLIAQ","11405",3.937
"Change Offer_Voucher__c to true","500B000000356iLIAQ","11405",2.74
"Change Field_Service__c to true","500B000000356iMIAQ","11406",3.965
"Change Offer_Voucher__c to true","500B000000356iMIAQ","11406",2.905
"Change Field_Service__c to true","500B000000356iNIAQ","11407",3.806
"Change Offer_Voucher__c to true","500B000000356iNIAQ","11407",2.055
"Change Field_Service__c to true","500B000000356iOIAQ","11408",3.806
"Change Offer_Voucher__c to true","500B000000356iOIAQ","11408",1.736
"Change Field_Service__c to true","500B000000356iPIAQ","11409",3.806
"Change Offer_Voucher__c to true","500B000000356iPIAQ","11409",1.687
"Change Field_Service__c to true","500B000000356iQIAQ","11410",3.806
"Change Offer_Voucher__c to true","500B000000356iQIAQ","11410",1.729
"Change Field_Service__c to true","500B000000356iRIAQ","11411",4.095
"Change Field_Service__c to true","500B000000356iTIAQ","11413",4.095
"Change Field_Service__c to true","500B000000356iUIAQ","11414",3.946
"Change Offer_Voucher__c to true","500B000000356iUIAQ","11414",2.493
"Change Field_Service__c to true","500B000000356iVIAQ","11415",3.946
"Change Offer_Voucher__c to true","500B000000356iVIAQ","11415",2.61
"Change Field_Service__c to true","500B000000356iWIAQ","11416",3.946
"Change Offer_Voucher__c to true","500B000000356iWIAQ","11416",2.493
"Change Field_Service__c to true","500B000000356iXIAQ","11417",3.851
"Change Offer_Voucher__c to true","500B000000356iXIAQ","11417",2.978
"Change Field_Service__c to true","500B000000356iYIAQ","11418",3.982
"Change Offer_Voucher__c to true","500B000000356iYIAQ","11418",3.564
"Change Field_Service__c to true","500B000000356iZIAQ","11419",3.982
"Change Offer_Voucher__c to true","500B000000356iZIAQ","11419",3.564
"Change Field_Service__c to true","500B000000356iaIAA","11420",3.965
"Change Offer_Voucher__c to true","500B000000356iaIAA","11420",2.956
"Change Field_Service__c to false","500B000000356g0IAA","11260",2.184
"Change Offer_Voucher__c to false","500B000000356g1IAA","11261",1.983
"Change Offer_Voucher__c to false","500B000000356g2IAA","11262",1.851
"Change Offer_Voucher__c to false","500B000000356g3IAA","11263",1.983
"Change Offer_Voucher__c to false","500B000000356g5IAA","11265",1.99
"Change Offer_Voucher__c to false","500B000000356gEIAQ","11274",1.545
"Change Offer_Voucher__c to false","500B000000356gFIAQ","11275",1.545
"Change Field_Service__c to false","500B000000356gHIAQ","11277",1.894
"Change Field_Service__c to false","500B000000356gIIAQ","11278",1.894
"Change Field_Service__c to false","500B000000356gKIAQ","11280",1.894
"Change Field_Service__c to false","500B000000356gLIAQ","11281",1.894
"Change Field_Service__c to false","500B000000356QUIAY","10303",2.054
"Change Offer_Voucher__c to false","500B000000356QUIAY","10303",1.978
"Change Field_Service__c to false","500B000000356QVIAY","10304",2.257
"Change Field_Service__c to false","500B000000356QXIAY","10306",1.953
"Change Field_Service__c to false","500B000000356QfIAI","10314",2.098
"Change Field_Service__c to false","500B000000356QgIAI","10315",2.054
"Change Offer_Voucher__c to false","500B000000356QgIAI","10315",1.91
"Change Offer_Voucher__c to false","500B000000356QjIAI","10318",1.874
"Change Field_Service__c to false","500B000000356QlIAI","10320",2.05
"Change Field_Service__c to false","500B000000356ZpIAI","10882",2.184
"Change Offer_Voucher__c to false","500B000000356ZqIAI","10883",1.876
"Change Field_Service__c to false","500B000000356ZrIAI","10884",2.184
"Change Field_Service__c to true","500B000000356ZuIAI","10887",4.095
"Change Offer_Voucher__c to true","500B000000356ZuIAI","10887",3.241
"Change Field_Service__c to false","500B000000356ZwIAI","10889",2.168
"Change Field_Service__c to false","500B000000356ZxIAI","10890",2.168
"Change Field_Service__c to true","500B000000356ZyIAI","10891",3.982
"Change Field_Service__c to true","500B000000356a1IAA","10894",3.98
"Change Offer_Voucher__c to true","500B000000356a1IAA","10894",2.114
"Change Field_Service__c to true","500B000000356a4IAA","10897",4.095
"Change Offer_Voucher__c to true","500B000000356a4IAA","10897",2.299
"Change Field_Service__c to true","500B000000356a5IAA","10898",3.98
"Change Offer_Voucher__c to false","500B000000356a6IAA","10899",1.95
"Change Field_Service__c to true","500B000000356a7IAA","10900",3.982
"Change Field_Service__c to false","500B000000356gRIAQ","11287",2.123
"Change Offer_Voucher__c to false","500B000000356gTIAQ","11289",1.609
"Change Offer_Voucher__c to false","500B000000356gUIAQ","11290",1.496
"Change Field_Service__c to false","500B000000356gXIAQ","11293",1.894
"Change Field_Service__c to false","500B000000356gdIAA","11299",2.027
"Change Field_Service__c to false","500B000000356giIAA","11304",2.008
"Change Offer_Voucher__c to false","500B000000356gjIAA","11305",1.4
"Change Field_Service__c to false","500B000000356KvIAI","9958",2.098
"Change Field_Service__c to false","500B000000356KyIAI","9961",1.858
"Change Field_Service__c to false","500B000000356KzIAI","9962",2.072
"Change Field_Service__c to true","500B000000356L0IAI","9963",3.79
"Change Field_Service__c to true","500B000000356L1IAI","9964",3.79
"Change Field_Service__c to true","500B000000356L4IAI","9967",3.948
"Change Offer_Voucher__c to true","500B000000356L4IAI","9967",2.157
"Change Field_Service__c to false","500B000000356L8IAI","9971",2.098
"Change Offer_Voucher__c to false","500B000000356LAIAY","9973",1.884
"Change Offer_Voucher__c to false","500B000000356LBIAY","9974",2.007
"Change Field_Service__c to false","500B000000356LBIAY","9974",1.84
"Change Offer_Voucher__c to false","500B000000356LCIAY","9975",2.007
"Change Field_Service__c to false","500B000000356LCIAY","9975",1.84
"Change Offer_Voucher__c to true","500B000000356LGIAY","9979",2.688
"Change Field_Service__c to false","500B000000356QrIAI","10326",1.953
"Change Field_Service__c to false","500B000000356QsIAI","10327",2.095
"Change Offer_Voucher__c to false","500B000000356QvIAI","10330",1.947
"Change Field_Service__c to false","500B000000356QwIAI","10331",2.072
"Change Offer_Voucher__c to false","500B000000356QwIAI","10331",2.043
"Change Field_Service__c to false","500B000000356QxIAI","10332",2.072
"Change Offer_Voucher__c to false","500B000000356QxIAI","10332",2.043
"Change Field_Service__c to false","500B000000356R7IAI","10342",2.05
"Change Offer_Voucher__c to false","500B000000356RAIAY","10345",2.028
"Change Offer_Voucher__c to false","500B000000356RCIAY","10347",1.98
"Change Field_Service__c to true","500B000000356a8IAA","10901",3.982
"Change Offer_Voucher__c to true","500B000000356aBIAQ","10904",2.537
"Change Field_Service__c to false","500B000000356aEIAQ","10907",2.095
"Change Field_Service__c to true","500B000000356aFIAQ","10908",3.867
"Change Offer_Voucher__c to true","500B000000356aFIAQ","10908",2.296
"Change Offer_Voucher__c to false","500B000000356aGIAQ","10909",1.858
"Change Field_Service__c to true","500B000000356aHIAQ","10910",4.095
"Change Offer_Voucher__c to true","500B000000356aHIAQ","10910",2.793
"Change Field_Service__c to true","500B000000356aIIAQ","10911",3.867
"Change Offer_Voucher__c to true","500B000000356aIIAQ","10911",2.76
"Change Field_Service__c to false","500B000000356aNIAQ","10916",2.168
"Change Field_Service__c to true","500B000000356aOIAQ","10917",3.98
"Change Field_Service__c to false","500B000000356aPIAQ","10918",2.054
"Change Field_Service__c to false","500B000000356aQIAQ","10919",2.098
"Change Field_Service__c to false","500B000000356aRIAQ","10920",2.168
"Change Field_Service__c to false","500B000000356aTIAQ","10922",2.212
"Change Field_Service__c to true","500B000000356hUIAQ","11352",3.851
"Change Offer_Voucher__c to true","500B000000356hUIAQ","11352",2.469
"Change Field_Service__c to true","500B000000356hVIAQ","11353",3.851
"Change Offer_Voucher__c to true","500B000000356hVIAQ","11353",2.469
"Change Field_Service__c to true","500B000000356hXIAQ","11355",3.946
"Change Offer_Voucher__c to true","500B000000356hXIAQ","11355",1.539
"Change Field_Service__c to true","500B000000356hYIAQ","11356",3.851
"Change Offer_Voucher__c to true","500B000000356hYIAQ","11356",1.975
"Change Field_Service__c to true","500B000000356hZIAQ","11357",3.851
"Change Offer_Voucher__c to true","500B000000356hZIAQ","11357",2.099
"Change Field_Service__c to true","500B000000356haIAA","11358",3.851
"Change Offer_Voucher__c to true","500B000000356haIAA","11358",1.975
"Change Field_Service__c to true","500B000000356hbIAA","11359",3.851
"Change Offer_Voucher__c to true","500B000000356hbIAA","11359",2.82
"Change Offer_Voucher__c to true","500B000000356hcIAA","11360",2.892
"Change Field_Service__c to true","500B000000356hdIAA","11361",3.851
"Change Offer_Voucher__c to true","500B000000356hdIAA","11361",2.726
"Change Field_Service__c to true","500B000000356heIAA","11362",3.965
"Change Offer_Voucher__c to true","500B000000356heIAA","11362",2.881
"Change Field_Service__c to true","500B000000356hfIAA","11363",3.937
"Change Offer_Voucher__c to true","500B000000356hfIAA","11363",2.488
"Change Offer_Voucher__c to true","500B000000356hgIAA","11364",1.811
"Change Field_Service__c to true","500B000000356hhIAA","11365",3.937
"Change Offer_Voucher__c to true","500B000000356hhIAA","11365",2.488
"Change Field_Service__c to true","500B000000356hiIAA","11366",3.982
"Change Offer_Voucher__c to true","500B000000356hiIAA","11366",2.989
"Change Field_Service__c to true","500B000000356hjIAA","11367",3.982
"Change Offer_Voucher__c to true","500B000000356hjIAA","11367",3.155
"Change Offer_Voucher__c to true","500B000000356hkIAA","11368",2.657
"Change Field_Service__c to true","500B000000356hlIAA","11369",3.937
"Change Field_Service__c to true","500B000000356hmIAA","11370",3.982
"Change Offer_Voucher__c to true","500B000000356hmIAA","11370",3.055
"Change Offer_Voucher__c to true","500B000000356hnIAA","11371",4.292
"Change Field_Service__c to true","500B000000356hnIAA","11371",3.937
"Change Field_Service__c to true","500B000000356hoIAA","11372",3.965
"Change Field_Service__c to true","500B000000356hpIAA","11373",3.946
"Change Offer_Voucher__c to true","500B000000356hpIAA","11373",1.727
"Change Offer_Voucher__c to true","500B000000356hqIAA","11374",1.61
"Change Field_Service__c to true","500B000000356LJIAY","9982",3.93
"Change Offer_Voucher__c to true","500B000000356LJIAY","9982",1.885
"Change Offer_Voucher__c to false","500B000000356LNIAY","9986",2.098
"Change Field_Service__c to true","500B000000356LOIAY","9987",3.93
"Change Offer_Voucher__c to true","500B000000356LOIAY","9987",2.752
"Change Field_Service__c to false","500B000000356LQIAY","9989",2.116
"Change Field_Service__c to false","500B000000356LRIAY","9990",2.116
"Change Field_Service__c to false","500B000000356LTIAY","9992",2.212
"Change Field_Service__c to false","500B000000356LUIAY","9993",1.936
"Change Field_Service__c to false","500B000000356LVIAY","9994",1.84
"Change Field_Service__c to false","500B000000356LXIAY","9996",2.098
"Change Field_Service__c to false","500B000000356LYIAY","9997",1.858
"Change Field_Service__c to false","500B000000356LaIAI","9999",1.954
"Change Field_Service__c to true","500B000000356LcIAI","10001",3.79
"Change Offer_Voucher__c to true","500B000000356LcIAI","10001",1.725
"Change Offer_Voucher__c to false","500B000000356RHIAY","10352",2.004
"Change Field_Service__c to false","500B000000356RIIAY","10353",2.098
"Change Field_Service__c to false","500B000000356RMIAY","10357",2.212
"Change Field_Service__c to false","500B000000356ROIAY","10359",2.098
"Change Field_Service__c to false","500B000000356RPIAY","10360",2.098
"Change Offer_Voucher__c to false","500B000000356RPIAY","10360",1.941
"Change Field_Service__c to false","500B000000356RRIAY","10362",2.098
"Change Offer_Voucher__c to false","500B000000356RRIAY","10362",1.941
"Change Field_Service__c to false","500B000000356RSIAY","10363",2.05
"Change Offer_Voucher__c to false","500B000000356UfIAI","10562",1.87
"Change Field_Service__c to false","500B000000356UnIAI","10570",2.123
"Change Field_Service__c to false","500B000000356UpIAI","10572",2.123
"Change Offer_Voucher__c to false","500B000000356UqIAI","10573",2.087
"Change Offer_Voucher__c to false","500B000000356UrIAI","10574",2.157
"Change Offer_Voucher__c to false","500B000000356UuIAI","10577",2.092
"Change Field_Service__c to false","500B000000356UuIAI","10577",2.027
"Change Offer_Voucher__c to false","500B000000356brIAA","11008",2.4
"Change Field_Service__c to true","500B000000356btIAA","11010",3.982
"Change Offer_Voucher__c to true","500B000000356btIAA","11010",3.328
"Change Field_Service__c to false","500B000000356buIAA","11011",2.184
"Change Offer_Voucher__c to true","500B000000356bxIAA","11014",2.641
"Change Field_Service__c to false","500B000000356c3IAA","11020",2.025
"Change Field_Service__c to false","500B000000356c5IAA","11022",2.025
"Change Field_Service__c to true","500B000000356c6IAA","11023",3.937
"Change Offer_Voucher__c to true","500B000000356c6IAA","11023",3.642
"Change Field_Service__c to true","500B000000356c7IAA","11024",3.937
"Change Offer_Voucher__c to true","500B000000356c7IAA","11024",2.123
"Change Field_Service__c to false","500B000000356c9IAA","11026",2.168
"Change Offer_Voucher__c to false","500B000000356c9IAA","11026",2.021
