"AccountId","ForecastCategory","IsClosed","RecordType.Name","CloseDate","Name","Account.Industry","Account.Id","Case.Id","CreatedById","OwnerId","IsWon","RecordTypeId","Case.Priority","Case.IsEscalated","StageName","RecordTypeName","LeadSource","Case.CaseNumber","CreatedDate","Account.Name","Id","ForecastCategoryName","Case.ED_Outcome__c","Amount"
"001B000000ZU95kIAD","Pipeline","false","Simple Opportunity","2018-11-16","New Opportunity [14]","Engineering","001B000000ZU95kIAD","500B00000045wSPIAY","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00018167","2019-09-10T20:43:56.000Z","ASPEC2000","006B0000003hdnUIAQ","Pipeline",81.6,1690000
"001B000000WJ6LLIA1","Omitted","true","Simple Opportunity","2018-08-29","New Opportunity [15]","Consulting","001B000000WJ6LLIA1","500B00000045wSQIAY","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00018168","2019-06-23T17:57:37.000Z","Katalyst","006B0000003hdnVIAQ","Omitted",51.6,1689000
"001B000000WJ6LMIA1","Closed","true","Simple Opportunity","2018-08-04","New Opportunity [16]","Chemicals","001B000000WJ6LMIA1","500B00000045wSSIAY","005B0000003JK1iIAG","005B0000003JLI3IAO","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00018170","2019-05-29T22:45:01.000Z","FurnitureFan","006B0000003hdnWIAQ","Closed",81.6,1790000
"001B000000WJ6LNIA1","Closed","true","Simple Opportunity","2018-10-12","New Opportunity [17]","Machinery","001B000000WJ6LNIA1","500B00000045wSTIAY","005B0000003JK1iIAG","005B0000003JLIDIA4","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00018171","2019-08-06T16:52:39.000Z","Kutak Rock Llp","006B0000003hdnXIAQ","Closed",51.6,1222000
"001B000000WJ6LPIA1","Omitted","true","Simple Opportunity","2019-03-31","New Opportunity [18]","Healthcare & Life Sciences","001B000000WJ6LPIA1","500B00000045wSUIAY","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00018172","2020-01-23T19:30:59.000Z","Technical Laboratory Assocs.","006B0000003hdnYIAQ","Omitted",51.6,1418000
"001B000000WJ6LTIA1","BestCase","false","Simple Opportunity","2018-10-04","New Opportunity [19]","Engineering","001B000000WJ6LTIA1","500B000000355fQIAQ","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00007397","2019-07-29T23:42:28.000Z","Worldlingo","006B0000003hdnZIAQ","Best Case",51.6,1149000
"001B000000zmlvBIAQ","Forecast","false","Simple Opportunity","2018-11-11","New Opportunity [20]","Apparel","001B000000zmlvBIAQ","500B00000045wSVIAY","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00018173","2019-09-06T00:35:14.000Z","HRPath.com","006B0000003hdnaIAA","Commit",63.9,1053000
"001B000000WJ6LUIA1","Forecast","false","Simple Opportunity","2019-01-12","New Opportunity [21]","Electronics","001B000000WJ6LUIA1","500B00000045wSWIAY","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00018174","2019-11-06T18:36:31.000Z","Khameleon Software","006B0000003hdnbIAA","Commit",51.6,1919000
"001B000000WJ6LWIA1","Omitted","true","Simple Opportunity","2018-11-20","New Opportunity [22]","Telecommunications","001B000000WJ6LWIA1","500B00000045wSXIAY","005B0000003JK1iIAG","005B0000003JLIDIA4","false","012B000000090sjIAA","Low","false","Closed Lost","Simple Opportunity","N/A","00018175","2019-09-15T00:35:27.000Z","FAMIS Software","006B0000003hdncIAA","Omitted",66.3,892000
"001B000000ZU95mIAD","BestCase","false","Simple Opportunity","2018-12-23","New Opportunity [23]","Other","001B000000ZU95mIAD","500B000000355fUIAQ","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00007401","2019-10-17T18:01:19.000Z","EFCO Corp.","006B0000003hdndIAA","Best Case",51.6,1645000
"001B000000ZU95nIAD","Closed","true","Simple Opportunity","2018-10-14","New Opportunity [24]","Electronics","001B000000ZU95nIAD","500B00000045wSYIAY","005B0000003JK1iIAG","005B0000003JLIIIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00018176","2019-08-08T18:33:09.000Z","MicahTek","006B0000003hdneIAA","Closed",51.6,795000
"001B000000ZU95qIAD","BestCase","false","Simple Opportunity","2018-08-25","New Opportunity [25]","Communications","001B000000ZU95qIAD","500B00000045wSZIAY","005B0000003JK1iIAG","005B0000003JLIDIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00018177","2019-06-19T22:17:06.000Z","Digital Insurance","006B0000003hdnfIAA","Best Case",51.6,1963000
"001B000000ZU95rIAD","Pipeline","false","Simple Opportunity","2019-02-05","New Opportunity [26]","Electronics","001B000000ZU95rIAD","500B00000045wSbIAI","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00018179","2019-11-30T23:08:44.000Z","The Perfect Jewel","006B0000003hdngIAA","Pipeline",51.6,1112000
"001B000000WJ6LbIAL","Closed","true","Simple Opportunity","2018-12-14","New Opportunity [27]","Utilities","001B000000WJ6LbIAL","500B000000358QyIAI","005B0000003JK1iIAG","005B0000003JLIAIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00011867","2019-10-08T17:52:09.000Z","NextMED Systems","006B0000003hdnhIAA","Closed",51.6,1647000
"001B000000ZU95sIAD","BestCase","false","Simple Opportunity","2018-11-15","New Opportunity [28]","Media","001B000000ZU95sIAD","500B00000045wScIAI","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00018180","2019-09-09T17:26:09.000Z","Tribune Company","006B0000003hdniIAA","Best Case",51.6,1736000
"001B000000WJ6LcIAL","BestCase","false","Simple Opportunity","2018-11-20","New Opportunity [29]","Retail","001B000000WJ6LcIAL","500B000000358R0IAI","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00011869","2019-09-15T01:40:39.000Z","H J Namdar Corp","006B0000003hdnjIAA","Best Case",51.6,900000
"001B000000ZU97mIAD","Omitted","true","Simple Opportunity","2018-12-08","New Opportunity [452]","Government","001B000000ZU97mIAD","500B00000045wXTIAY","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00018476","2019-10-02T21:21:34.000Z","University of South Florida","006B0000003hduYIAQ","Omitted",51.6,1805000
"001B000000WJ6TKIA1","Forecast","false","Simple Opportunity","2018-11-17","New Opportunity [453]","Communications","001B000000WJ6TKIA1","500B000000358boIAA","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","Medium","false","Negotiation","Simple Opportunity","N/A","00012539","2019-09-11T18:22:34.000Z","Comworxx","006B0000003hduZIAQ","Commit",51.6,1689000
"001B000000zmlvbIAA","Pipeline","false","Simple Opportunity","2018-11-13","New Opportunity [454]","Chemicals","001B000000zmlvbIAA","500B000000355m7IAA","005B0000003JK1iIAG","005B0000003JLI6IAO","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00007812","2019-09-07T22:42:10.000Z","Modius","006B0000003hduaIAA","Pipeline",51.6,1522000
"001B000000zmlvcIAA","Closed","true","Simple Opportunity","2018-12-13","New Opportunity [455]","Consulting","001B000000zmlvcIAA","500B00000045wXWIAY","005B0000003JK1iIAG","005B0000003JLIDIA4","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00018479","2019-10-08T00:26:14.000Z","Performance Capital Services","006B0000003hdubIAA","Closed",51.6,1045000
"001B000000WJ6TLIA1","BestCase","false","Simple Opportunity","2018-10-29","New Opportunity [456]","Insurance","001B000000WJ6TLIA1","500B00000045wXXIAY","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00018480","2019-08-23T18:56:21.000Z","Amcor Flexibles","006B0000003hducIAA","Best Case",51.6,770000
"001B000000ZU97nIAD","Forecast","false","Simple Opportunity","2019-02-01","New Opportunity [457]","Food & Beverage","001B000000ZU97nIAD","500B000000358ZqIAI","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Medium","false","Negotiation","Simple Opportunity","N/A","00012417","2019-11-26T22:14:28.000Z","Communications Systems","006B0000003hdudIAA","Commit",51.6,1945000
"001B000000ZU97oIAD","Pipeline","false","Simple Opportunity","2018-10-03","New Opportunity [458]","Not For Profit","001B000000ZU97oIAD","500B000000358ZtIAI","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00012420","2019-07-28T19:19:03.000Z","Observer & Eccentric Newspapers","006B0000003hdueIAA","Pipeline",81.6,983000
"001B000000ZU97pIAD","Forecast","false","Simple Opportunity","2019-01-10","New Opportunity [459]","Government","001B000000ZU97pIAD","500B000000358VNIAY","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00012140","2019-11-05T00:40:16.000Z","Advocate Home Health","006B0000003hdufIAA","Commit",81.6,1686000
"001B000000WJ6TNIA1","BestCase","false","Simple Opportunity","2018-09-11","New Opportunity [460]","Shipping","001B000000WJ6TNIA1","500B00000045wXYIAY","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00018481","2019-07-06T21:11:03.000Z","Mad Catz","006B0000003hdugIAA","Best Case",81.6,1906000
"001B000000WJ6TOIA1","Pipeline","false","Simple Opportunity","2018-08-14","New Opportunity [461]","Technology","001B000000WJ6TOIA1","500B00000045wXZIAY","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00018482","2019-06-08T19:53:34.000Z","Network Group International LP","006B0000003hduhIAA","Pipeline",51.6,1525000
"001B000000WJ6TPIA1","Closed","true","Simple Opportunity","2018-12-11","New Opportunity [462]","Apparel","001B000000WJ6TPIA1","500B000000355rtIAA","005B0000003JK1iIAG","005B0000003JLIBIA4","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00008165","2019-10-05T17:35:02.000Z","Kraus Co","006B0000003hduiIAA","Closed",51.6,808000
"001B000000WJ6TQIA1","Pipeline","false","Simple Opportunity","2018-07-25","New Opportunity [463]","Machinery","001B000000WJ6TQIA1","500B00000045wXaIAI","005B0000003JK1iIAG","005B0000003JLI6IAO","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00018483","2019-05-19T21:46:27.000Z","Free Dish","006B0000003hdujIAA","Pipeline",51.6,1247000
"001B000000WJ6TRIA1","Closed","true","Simple Opportunity","2018-11-08","New Opportunity [464]","Environmental","001B000000WJ6TRIA1","500B00000045wXbIAI","005B0000003JK1iIAG","005B0000003JLI8IAO","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00018484","2019-09-02T21:14:29.000Z","Hull Capital Management","006B0000003hdukIAA","Closed",51.6,1831000
"001B000000WJ6TTIA1","Omitted","true","Simple Opportunity","2019-03-10","New Opportunity [465]","Media","001B000000WJ6TTIA1","500B0000002uCU3IAM","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00002373","2020-01-02T17:06:45.000Z","River Capital","006B0000003hdulIAA","Omitted",51.6,1945000
"001B000000ZU97qIAD","Forecast","false","Simple Opportunity","2018-11-08","New Opportunity [466]","Agriculture","001B000000ZU97qIAD","500B000000355s1IAA","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00008173","2019-09-02T21:44:10.000Z","Optek Technology","006B0000003hdumIAA","Commit",51.6,996000
"001B000000WJ6TVIA1","BestCase","false","Simple Opportunity","2018-09-22","New Opportunity [467]","Engineering","001B000000WJ6TVIA1","500B000000358c0IAA","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00012551","2019-07-17T22:57:14.000Z","Labrador Ventures","006B0000003hdunIAA","Best Case",51.6,1782000
"001B000000WJ6TXIA1","BestCase","false","Simple Opportunity","2018-10-26","New Opportunity [468]","Apparel","001B000000WJ6TXIA1","500B000000355mHIAQ","005B0000003JK1iIAG","005B0000003JLI6IAO","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00007822","2019-08-20T22:53:46.000Z","General Dynamics Defense Systems","006B0000003hduoIAA","Best Case",51.6,1023000
"001B000000WJ6TZIA1","Closed","true","Simple Opportunity","2019-03-24","New Opportunity [469]","Food & Beverage","001B000000WJ6TZIA1","500B000000358aAIAQ","005B0000003JK1iIAG","005B0000003JLI9IAO","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00012437","2020-01-16T19:06:01.000Z","Advanced Search Engine Positioning.com","006B0000003hdupIAA","Closed",51.6,1365000
"001B000000ZU97rIAD","BestCase","false","Simple Opportunity","2018-11-07","New Opportunity [470]","Media","001B000000ZU97rIAD","500B000000358aEIAQ","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00012441","2019-09-01T19:54:11.000Z","Electronic Transaction Corp","006B0000003hduqIAA","Best Case",51.6,1703000
"001B000000WJ6TbIAL","Forecast","false","Simple Opportunity","2018-10-12","New Opportunity [471]","Engineering","001B000000WJ6TbIAL","500B000000358VYIAY","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00012151","2019-08-06T21:03:25.000Z","Laserage Technology Corp.","006B0000003hdurIAA","Commit",51.6,1345000
"001B000000WJ6TcIAL","Pipeline","false","Simple Opportunity","2018-12-15","New Opportunity [472]","Telecommunications","001B000000WJ6TcIAL","500B00000045wXcIAI","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00018485","2019-10-09T17:02:18.000Z","Howard Publications Inc","006B0000003hdusIAA","Pipeline",81.6,968000
"001B000000WJ6TdIAL","Closed","true","Simple Opportunity","2018-10-11","New Opportunity [473]","Technology","001B000000WJ6TdIAL","500B00000045wXdIAI","005B0000003JK1iIAG","005B0000003JLI6IAO","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00018486","2019-08-05T19:11:45.000Z","Sheer Genius Inc","006B0000003hdutIAA","Closed",51.6,956000
"001B000000WJ6TeIAL","Omitted","true","Simple Opportunity","2018-11-16","New Opportunity [474]","Consulting","001B000000WJ6TeIAL","500B000000358cAIAQ","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00012561","2019-09-10T17:43:14.000Z","R A Lotter","006B0000003hduuIAA","Omitted",51.6,1408000
"001B000000WJ6TfIAL","Closed","true","Simple Opportunity","2018-11-08","New Opportunity [475]","Healthcare & Life Sciences","001B000000WJ6TfIAL","500B00000045wXeIAI","005B0000003JK1iIAG","005B0000003JLIFIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00018487","2019-09-03T01:07:13.000Z","ASP Exchange","006B0000003hduvIAA","Closed",51.6,1833000
"001B000000WJ6TgIAL","Pipeline","false","Simple Opportunity","2018-10-30","New Opportunity [476]","Shipping","001B000000WJ6TgIAL","500B000000355uLIAQ","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00008317","2019-08-24T17:55:44.000Z","FireFly","006B0000003hduwIAA","Pipeline",51.6,1664000
"001B000000WJ6ThIAL","BestCase","false","Simple Opportunity","2018-09-14","New Opportunity [477]","Manufacturing","001B000000WJ6ThIAL","500B00000045wXfIAI","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00018488","2019-07-09T17:48:20.000Z","Lexus Of Massapequa","006B0000003hduxIAA","Best Case",81.6,1994000
"001B000000WJ6TiIAL","Pipeline","false","Simple Opportunity","2018-10-07","New Opportunity [478]","Recreation","001B000000WJ6TiIAL","500B00000045wXgIAI","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00018489","2019-08-01T18:32:56.000Z","Echelon Corporation","006B0000003hduyIAA","Pipeline",81.6,825000
"001B000000zmlvdIAA","Omitted","true","Simple Opportunity","2018-10-17","New Opportunity [479]","Education","001B000000zmlvdIAA","500B00000045wXhIAI","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00018490","2019-08-11T22:20:50.000Z","Progressive Technology","006B0000003hduzIAA","Omitted",51.6,946000
"001B000000Xyaf4IAB","BestCase","false","Simple Opportunity","2018-12-15","New Opportunity [900]","Construction","001B000000Xyaf4IAB","500B00000045wcjIAA","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00018775","2019-10-10T00:58:32.000Z","Triangle Visual Interactive","006B0000003he1mIAA","Best Case",51.6,1398000
"001B000000zmlw8IAA","Forecast","false","Simple Opportunity","2018-10-16","New Opportunity [901]","Financial Services","001B000000zmlw8IAA","500B00000045wckIAA","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","Medium","false","Negotiation","Simple Opportunity","N/A","00018776","2019-08-10T18:03:22.000Z","ISSI, Inc","006B0000003he1nIAA","Commit",51.6,1499000
"001B000000WJ6bEIAT","BestCase","false","Simple Opportunity","2019-03-02","New Opportunity [902]","Shipping","001B000000WJ6bEIAT","500B0000003567XIAQ","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00009135","2019-12-26T00:03:51.000Z","R H I Zone Inc","006B0000003he1oIAA","Best Case",51.6,1535000
"001B000000WJ6bFIAT","Closed","true","Simple Opportunity","2018-11-25","New Opportunity [903]","Shipping","001B000000WJ6bFIAT","500B000000358mwIAA","005B0000003JK1iIAG","005B0000003JLI7IAO","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00013224","2019-09-19T22:43:41.000Z","Solonis Inc","006B0000003he1pIAA","Closed",51.6,1853000
"001B000000WJ6bGIAT","Pipeline","false","Simple Opportunity","2019-01-01","New Opportunity [904]","Utilities","001B000000WJ6bGIAT","500B00000045wclIAA","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00018777","2019-10-26T17:08:53.000Z","Bidon Medical Imaging Services - Chicago","006B0000003he1qIAA","Pipeline",51.6,1343000
