"Country","Product","Date","Percent_Target","Profit","Revenue","Cost","Pipeline"
"China","aeox","2017-09-11",50,86945.6,248416,161470.4,723160
"China","vucoo","2017-09-12",97,57193.5,163410,106216.5,616653
"China","neutratronic","2017-09-13",20,132382.95,378237,245854.05,284540
"China","neutratronic","2017-09-14",14,10389.4,29684,19294.6,881763
"China","rezota","2017-09-15",0,103399.45,295427,192027.55,546497
"China","neutratronic","2017-09-16",89,34689.2,99112,64422.8,662742
"China","vucoo","2017-09-17",21,39609.15,113169,73559.85,223068
"China","rezota","2017-09-18",72,112378.35,321081,208702.65,606506
"China","apiera","2017-09-19",1,71116.15,203189,132072.85,917325
"China","neutratronic","2017-09-20",78,3698.45,10567,6868.55,316661
"China","apiera","2017-09-21",19,46419.45,132627,86207.55,539503
"China","apiera","2017-09-22",94,155783.6,445096,289312.4,593491
"China","aeox","2017-09-23",68,54543.3,155838,101294.7,791260
"China","adoriva","2017-09-24",63,86206.75,246305,160098.25,528068
"China","adoriva","2017-09-25",63,120826.65,345219,224392.35,517947
"China","neutratronic","2017-09-26",29,134775.9,385074,250298.1,351102
"China","rezota","2017-09-27",68,49676.55,141933,92256.45,907410
"China","apiera","2017-09-28",23,109638.2,313252,203613.8,828637
"China","apiera","2017-09-29",28,51416.75,146905,95488.25,159117
"China","adoriva","2017-09-30",32,16953.65,48439,31485.35,308004
"China","aeox","2017-10-01",33,122955.7,351302,228346.3,978917
"China","neutratronic","2017-10-02",51,85187.55,243393,158205.45,891300
"China","apiera","2017-10-03",64,39606.7,113162,73555.3,150951
"China","adoriva","2017-10-04",40,163618.35,467481,303862.65,877972
"China","vucoo","2017-10-05",38,5436.9,15534,10097.1,672037
"China","aeox","2017-10-06",86,11202.8,32008,20805.2,746065
"China","adoriva","2017-10-07",14,102202.1,292006,189803.9,174582
"China","rezota","2017-10-08",13,99971.9,285634,185662.1,386080
"China","vucoo","2017-10-09",45,82924.8,236928,154003.2,435508
"China","rezota","2017-10-10",62,15766.45,45047,29280.55,291759
"China","vucoo","2017-10-11",93,123233.25,352095,228861.75,182254
"China","neutratronic","2017-10-12",7,167623.05,478923,311299.95,589447
"China","vucoo","2017-10-13",57,87991.4,251404,163412.6,123470
"China","aeox","2017-10-14",91,147581.35,421661,274079.65,884427
"China","neutratronic","2017-10-15",45,86773.05,247923,161149.95,808921
"China","aeox","2017-10-16",0,79633.75,227525,147891.25,753493
"China","vucoo","2017-10-17",38,158643.45,453267,294623.55,619690
"China","apiera","2017-10-18",59,77852.95,222437,144584.05,282666
"China","aeox","2017-10-19",44,131787.95,376537,244749.05,979888
"China","neutratronic","2017-10-20",60,47551,135860,88309,581205
"China","rezota","2017-10-21",95,59447.15,169849,110401.85,975114
"China","rezota","2017-10-22",39,146405.7,418302,271896.3,943987
"China","vucoo","2017-10-23",51,40759.6,116456,75696.4,274816
"China","adoriva","2017-10-24",5,120663.55,344753,224089.45,272183
"China","apiera","2017-10-25",88,47132.05,134663,87530.95,315065
"China","apiera","2017-10-26",89,112911.05,322603,209691.95,391504
"China","apiera","2017-10-27",87,122066.7,348762,226695.3,553032
"China","rezota","2017-10-28",33,110100.2,314572,204471.8,140927
"China","neutratronic","2017-10-29",94,164304.7,469442,305137.3,843199
"China","neutratronic","2017-10-30",35,94728.55,270653,175924.45,708810
"China","vucoo","2017-10-31",89,168687.75,481965,313277.25,208953
"China","aeox","2017-11-01",5,39599.35,113141,73541.65,430666
"China","neutratronic","2017-11-02",81,50842.4,145264,94421.6,355674
"China","adoriva","2017-11-03",85,127787.45,365107,237319.55,602026
"China","vucoo","2017-11-04",0,32294.85,92271,59976.15,286818
"China","neutratronic","2017-11-05",9,164206.7,469162,304955.3,497964
"China","adoriva","2017-11-06",25,49175.7,140502,91326.3,316032
"China","adoriva","2017-11-07",75,137532.85,392951,255418.15,300590
"China","vucoo","2017-11-08",30,28416.15,81189,52772.85,450894
"China","adoriva","2017-11-09",70,135000.95,385717,250716.05,680818
"China","apiera","2017-11-10",92,71193.85,203411,132217.15,762244
"China","vucoo","2017-11-11",2,142999.15,408569,265569.85,676920
"China","vucoo","2017-11-12",22,49689.5,141970,92280.5,758806
"China","apiera","2017-11-13",47,90528.2,258652,168123.8,607450
"China","neutratronic","2017-11-14",66,89683.3,256238,166554.7,544855
"China","neutratronic","2017-11-15",89,94835.3,270958,176122.7,164502
"China","aeox","2017-11-16",12,115015.25,328615,213599.75,252905
"China","adoriva","2017-11-17",16,20985.3,59958,38972.7,598904
"China","adoriva","2017-11-18",59,76550.95,218717,142166.05,992849
"China","apiera","2017-11-19",80,7028.35,20081,13052.65,561458
"China","rezota","2017-11-20",28,128385.95,366817,238431.05,614414
"China","neutratronic","2017-11-21",100,60075.75,171645,111569.25,827271
"China","rezota","2017-11-22",13,36478.75,104225,67746.25,537881
"China","neutratronic","2017-11-23",15,64195.25,183415,119219.75,109650
"China","adoriva","2017-11-24",52,172763.15,493609,320845.85,987197
"China","apiera","2017-11-25",5,148479.1,424226,275746.9,426839
"China","neutratronic","2017-11-26",46,158223.45,452067,293843.55,192310
"China","neutratronic","2017-11-27",98,45868.9,131054,85185.1,464210
"China","neutratronic","2017-11-28",11,24222.1,69206,44983.9,564788
"China","neutratronic","2017-11-29",2,111671.35,319061,207389.65,180199
"China","adoriva","2017-11-30",73,151675.65,433359,281683.35,387785
"China","adoriva","2017-12-01",41,88156.25,251875,163718.75,183482
"China","vucoo","2017-12-02",69,121895.55,348273,226377.45,506833
"China","apiera","2017-12-03",77,36516.2,104332,67815.8,625928
"China","adoriva","2017-12-04",79,149367.05,426763,277395.95,259359
"China","aeox","2017-12-05",88,20956.6,59876,38919.4,242560
"China","vucoo","2017-12-06",70,98814.1,282326,183511.9,886549
"China","neutratronic","2017-12-07",78,57590.4,164544,106953.6,857578
"China","neutratronic","2017-12-08",61,140380.1,401086,260705.9,710492
"China","neutratronic","2017-12-09",63,164885.7,471102,306216.3,703627
"China","aeox","2017-12-10",0,146597.5,418850,272252.5,683928
"China","apiera","2017-12-11",60,132801.55,379433,246631.45,973390
"China","adoriva","2017-12-12",67,122544.1,350126,227581.9,821354
"China","adoriva","2017-12-13",34,122571.05,350203,227631.95,553838
"China","apiera","2017-12-14",90,48413.4,138324,89910.6,605241
"China","rezota","2017-12-15",60,111818.35,319481,207662.65,124675
"China","apiera","2017-12-16",8,65115.4,186044,120928.6,563286
"China","aeox","2017-12-17",12,169611.4,484604,314992.6,753243
"China","aeox","2017-12-18",79,170924.25,488355,317430.75,107338
"China","vucoo","2017-12-19",0,30662.45,87607,56944.55,240457
"China","vucoo","2017-12-20",24,4065.25,11615,7549.75,932613
"China","apiera","2017-12-21",10,127093.75,363125,236031.25,663324
"China","vucoo","2017-12-22",99,100974.65,288499,187524.35,366672
"China","apiera","2017-12-23",37,110213.25,314895,204681.75,171941
"China","aeox","2017-12-24",13,68270.3,195058,126787.7,979119
"China","adoriva","2017-12-25",55,28969.15,82769,53799.85,918252
"China","apiera","2017-12-26",52,119487.2,341392,221904.8,249094
"China","neutratronic","2017-12-27",41,37866.15,108189,70322.85,136800
"China","aeox","2017-12-28",77,170027.9,485794,315766.1,468673
"China","neutratronic","2017-12-29",64,112652.75,321865,209212.25,200605
"China","aeox","2017-12-30",1,150889.55,431113,280223.45,761005
"China","vucoo","2017-12-31",72,75047.35,214421,139373.65,104860
"France","rezota","2017-01-01",70,40560.8,115888,75327.2,589794
"France","neutratronic","2017-01-02",4,26765.55,76473,49707.45,139294
"France","vucoo","2017-01-03",38,106784.65,305099,198314.35,600038
"France","vucoo","2017-01-04",58,160308.05,458023,297714.95,561954
"France","rezota","2017-01-05",78,146760.6,419316,272555.4,860232
"France","aeox","2017-01-06",72,7991.9,22834,14842.1,406798
"France","neutratronic","2017-01-07",73,54848.5,156710,101861.5,550050
"France","neutratronic","2017-01-08",85,54352.2,155292,100939.8,227805
"France","aeox","2017-01-09",4,35381.85,101091,65709.15,266339
"France","adoriva","2017-01-10",22,161113.75,460325,299211.25,377563
"France","adoriva","2017-01-11",61,91360.85,261031,169670.15,981735
"France","vucoo","2017-01-12",18,55024.9,157214,102189.1,702565
"France","aeox","2017-01-13",72,82299.35,235141,152841.65,182818
"France","vucoo","2017-01-14",78,110379.5,315370,204990.5,454669
"France","adoriva","2017-01-15",52,9503.9,27154,17650.1,921435
"France","adoriva","2017-01-16",88,13783.7,39382,25598.3,332811
"France","apiera","2017-01-17",56,4672.5,13350,8677.5,732565
"France","rezota","2017-01-18",53,36267.35,103621,67353.65,657076
"France","rezota","2017-01-19",4,174114.85,497471,323356.15,186279
"France","rezota","2017-01-20",25,80705.45,230587,149881.55,481561
"France","neutratronic","2017-01-21",12,120628.2,344652,224023.8,726192
"France","apiera","2017-01-22",59,116251.8,332148,215896.2,362163
"France","vucoo","2017-01-23",93,14966,42760,27794,908155
"France","aeox","2017-01-24",93,174772.5,499350,324577.5,688090
"France","vucoo","2017-01-25",4,118429.15,338369,219939.85,552928
"France","apiera","2017-01-26",25,108273.9,309354,201080.1,846578
"France","vucoo","2017-01-27",65,74390.05,212543,138152.95,856248
"France","aeox","2017-01-28",9,92280.65,263659,171378.35,491622
"France","neutratronic","2017-01-29",9,93128.35,266081,172952.65,244893
"France","adoriva","2017-01-30",1,132888.7,379682,246793.3,883565
"France","rezota","2017-01-31",17,163069.2,465912,302842.8,706553
"France","rezota","2017-02-01",79,35608.65,101739,66130.35,671771
"France","vucoo","2017-02-02",28,78561,224460,145899,258248
"France","apiera","2017-02-03",64,89727.4,256364,166636.6,869773
"France","adoriva","2017-02-04",20,123223.45,352067,228843.55,109670
"France","neutratronic","2017-02-05",26,67469.5,192770,125300.5,409474
"France","rezota","2017-02-06",94,15544.2,44412,28867.8,181882
"France","apiera","2017-02-07",83,28045.5,80130,52084.5,725710
"France","apiera","2017-02-08",58,20648.6,58996,38347.4,649876
"France","rezota","2017-02-09",64,95087.3,271678,176590.7,699899
"France","vucoo","2017-02-10",14,10592.05,30263,19670.95,699339
"France","aeox","2017-02-11",13,91963.2,262752,170788.8,809730
"France","aeox","2017-02-12",66,87713.85,250611,162897.15,419666
"France","aeox","2017-02-13",78,162815.45,465187,302371.55,324561
"France","rezota","2017-02-14",73,61447.4,175564,114116.6,392562
"France","aeox","2017-02-15",94,14281.4,40804,26522.6,641835
"France","rezota","2017-02-16",25,88784.85,253671,164886.15,227212
"France","vucoo","2017-02-17",10,7117.25,20335,13217.75,773805
"France","rezota","2017-02-18",90,37455.6,107016,69560.4,764807
"France","vucoo","2017-02-19",75,67021.5,191490,124468.5,996279
"France","vucoo","2017-02-20",90,70738.5,202110,131371.5,981628
"France","vucoo","2017-02-21",3,97268.15,277909,180640.85,829100
"France","adoriva","2017-02-22",86,157338.65,449539,292200.35,870189
"France","rezota","2017-02-23",83,167073.55,477353,310279.45,887285
"France","vucoo","2017-02-24",60,103341.7,295262,191920.3,397473
"France","apiera","2017-02-25",59,146780.2,419372,272591.8,173250
"France","vucoo","2017-02-26",65,112712.6,322036,209323.4,486786
"France","rezota","2017-02-27",71,110329.45,315227,204897.55,150479
"France","aeox","2017-02-28",10,130756.15,373589,242832.85,915710
"France","rezota","2017-03-01",64,32051.6,91576,59524.4,900782
"France","apiera","2017-03-02",40,90487.95,258537,168049.05,987769
"France","vucoo","2017-03-03",2,88078.55,251653,163574.45,602410
"France","neutratronic","2017-03-04",11,159596.15,455989,296392.85,559878
"France","rezota","2017-03-05",73,14912.8,42608,27695.2,351214
"France","rezota","2017-03-06",99,80780.7,230802,150021.3,621180
"France","aeox","2017-03-07",29,23706.55,67733,44026.45,490454
"France","vucoo","2017-03-08",73,166132.4,474664,308531.6,909121
"France","apiera","2017-03-09",64,69476.4,198504,129027.6,231198
"France","vucoo","2017-03-10",37,119864.15,342469,222604.85,157194
"France","rezota","2017-03-11",34,100329.25,286655,186325.75,932694
"France","aeox","2017-03-12",25,83293,237980,154687,604307
"France","neutratronic","2017-03-13",38,10727.5,30650,19922.5,698026
"France","rezota","2017-03-14",93,115431.4,329804,214372.6,376448
"France","adoriva","2017-03-15",7,28486.15,81389,52902.85,369971
"France","vucoo","2017-03-16",39,22888.95,65397,42508.05,742349
"France","apiera","2017-03-17",44,131192.6,374836,243643.4,173815
"France","aeox","2017-03-18",18,55170.85,157631,102460.15,454749
"France","apiera","2017-03-19",29,46619.3,133198,86578.7,262817
"France","apiera","2017-03-20",98,132989.85,379971,246981.15,414614
"France","adoriva","2017-03-21",80,171649.8,490428,318778.2,186569
"France","adoriva","2017-03-22",45,11044.25,31555,20510.75,108955
"France","apiera","2017-03-23",100,7035.7,20102,13066.3,628604
"France","vucoo","2017-03-24",66,16189.6,46256,30066.4,116022
"France","adoriva","2017-03-25",52,14924.7,42642,27717.3,290448
"France","rezota","2017-03-26",52,105412.3,301178,195765.7,160585
"France","aeox","2017-03-27",58,92097.95,263137,171039.05,410393
"France","aeox","2017-03-28",24,144641.7,413262,268620.3,475729
"France","vucoo","2017-03-29",86,25116,71760,46644,128762
"France","aeox","2017-03-30",18,96336.45,275247,178910.55,265709
"France","apiera","2017-03-31",48,65956.8,188448,122491.2,239586
"France","neutratronic","2017-04-01",66,4631.2,13232,8600.8,151277
"France","neutratronic","2017-04-02",3,7153.3,20438,13284.7,471356
"France","adoriva","2017-04-03",12,145233.9,414954,269720.1,111552
"France","neutratronic","2017-04-04",26,16962.05,48463,31500.95,296434
"France","vucoo","2017-04-05",60,37473.8,107068,69594.2,717413
"France","vucoo","2017-04-06",38,144222.05,412063,267840.95,697413
"France","apiera","2017-04-07",98,128151.1,366146,237994.9,261447
"France","aeox","2017-04-08",69,125467.65,358479,233011.35,375754
"France","aeox","2017-04-09",74,117387.55,335393,218005.45,218120
"France","adoriva","2017-04-10",2,77457.8,221308,143850.2,803910
"France","rezota","2017-04-11",54,25123.7,71782,46658.3,194141
"France","aeox","2017-04-12",63,84943.25,242695,157751.75,269010
"France","aeox","2017-04-13",10,75803.35,216581,140777.65,539701
"France","vucoo","2017-04-14",71,46315.15,132329,86013.85,375157
"France","apiera","2017-04-15",73,161284.55,460813,299528.45,684633
"France","rezota","2017-04-16",73,118234.2,337812,219577.8,817194
"France","apiera","2017-04-17",3,129383.45,369667,240283.55,983344
"France","vucoo","2017-04-18",43,129232.25,369235,240002.75,586491
"France","aeox","2017-04-19",31,147387.1,421106,273718.9,788257
"France","apiera","2017-04-20",67,140846.65,402419,261572.35,591394
"France","apiera","2017-04-21",86,84049.7,240142,156092.3,649267
"France","adoriva","2017-04-22",58,163564.8,467328,303763.2,916809
"France","aeox","2017-04-23",29,22696.45,64847,42150.55,115829
"France","aeox","2017-04-24",96,50128.05,143223,93094.95,220972
"France","adoriva","2017-04-25",94,95871.3,273918,178046.7,247963
"France","apiera","2017-04-26",74,63063.7,180182,117118.3,457844
"France","neutratronic","2017-04-27",36,27037.15,77249,50211.85,921659
"France","apiera","2017-04-28",11,32270.7,92202,59931.3,647770
"France","rezota","2017-04-29",19,167639.5,478970,311330.5,948486
"France","apiera","2017-04-30",55,150792.95,430837,280044.05,316636
"France","rezota","2017-05-01",40,80931.9,231234,150302.1,152374
"France","neutratronic","2017-05-02",58,78227.45,223507,145279.55,817834
"France","apiera","2017-05-03",22,63810.6,182316,118505.4,965303
"France","adoriva","2017-05-04",42,120610.7,344602,223991.3,167661
"France","vucoo","2017-05-05",62,166306.7,475162,308855.3,551355
"France","apiera","2017-05-06",81,34835.85,99531,64695.15,687106
"France","rezota","2017-05-07",36,103594.05,295983,192388.95,455950
"France","aeox","2017-05-08",37,145217.8,414908,269690.2,870498
"France","vucoo","2017-05-09",26,75307.75,215165,139857.25,738732
"France","vucoo","2017-05-10",45,62455.4,178444,115988.6,664838
"France","apiera","2017-05-11",33,143355.8,409588,266232.2,404838
"France","rezota","2017-05-12",50,139804.7,399442,259637.3,562099
"France","apiera","2017-05-13",43,10097.85,28851,18753.15,988828
"France","neutratronic","2017-05-14",84,88074,251640,163566,927640
"France","vucoo","2017-05-15",45,7067.9,20194,13126.1,624903
"France","rezota","2017-05-16",39,88132.8,251808,163675.2,157840
"France","rezota","2017-05-17",15,10636.5,30390,19753.5,603361
"France","adoriva","2017-05-18",38,60765.25,173615,112849.75,293490
"France","vucoo","2017-05-19",85,53415.95,152617,99201.05,289633
"France","apiera","2017-05-20",16,57626.45,164647,107020.55,836491
"France","neutratronic","2017-05-21",2,137230.45,392087,254856.55,464205
"France","apiera","2017-05-22",41,139.65,399,259.35,869814
"France","apiera","2017-05-23",1,164313.1,469466,305152.9,952908
"France","adoriva","2017-05-24",69,144970.7,414202,269231.3,120687
"France","adoriva","2017-05-25",59,15160.25,43315,28154.75,881125
"France","vucoo","2017-05-26",51,148348.2,423852,275503.8,123408
"France","neutratronic","2017-05-27",67,168574.35,481641,313066.65,609951
"France","aeox","2017-05-28",41,139333.95,398097,258763.05,448823
"France","aeox","2017-05-29",28,17027.85,48651,31623.15,822451
"France","adoriva","2017-05-30",37,3880.8,11088,7207.2,955181
"France","adoriva","2017-05-31",12,103999,297140,193141,782056
"France","rezota","2017-06-01",21,37572.85,107351,69778.15,361012
"France","aeox","2017-06-02",18,155072.05,443063,287990.95,442304
"France","neutratronic","2017-06-03",99,46526.9,132934,86407.1,607509
"France","aeox","2017-06-04",35,9885.4,28244,18358.6,626186
"France","apiera","2017-06-05",82,136818.15,390909,254090.85,504039
"France","neutratronic","2017-06-06",89,152791.8,436548,283756.2,280984
"France","vucoo","2017-06-07",25,70539,201540,131001,391517
"France","vucoo","2017-06-08",68,145371.45,415347,269975.55,662286
"France","adoriva","2017-06-09",58,170758.7,487882,317123.3,106907
"France","adoriva","2017-06-10",7,69455.75,198445,128989.25,449356
