"TARGET_DATE","ACCOUNT_ID","Activities","BEHIND_TARGET","AHEAD_TARGET","Hours","ON_TARGET","Offset"
"1/3/17","A0003",132,53800,23000,118,41100,29042790
"1/4/17","A0003",140,53800,23000,109,39700,26364390
"1/5/17","A0003",170,52500,23000,122,37900,23772390
"1/6/17","A0003",191,52500,23000,132,39400,21093990
"1/7/17","A0003",170,52500,27700,125,42100,18501990
"1/8/17","A0003",124,49400,27700,98,41600,15823590
"1/9/17","A0003",108,89300,27700,79,48700,13145190
"1/10/17","A0003",55,89300,27700,45,51600,10553190
"1/11/17","A0003",113,89300,41100,94,55500,7874790
"1/12/17","A0003",132,89300,41900,122,59800,5282790
"1/1/18","A0003",103,89300,41900,94,60000,2604390
"1/2/18","A0003",117,89300,48900,104,64000,-74010
"1/5/13","A0004",92,71100,30100,121,52700,150002790
"1/6/13","A0004",147,71100,25000,134,48800,147324390
"1/7/13","A0004",109,71100,25000,95,48000,144732390
"1/8/13","A0004",103,71100,25000,94,46500,142053990
"1/9/13","A0004",84,75300,25000,83,52900,139375590
"1/10/13","A0004",104,75300,25000,118,48900,136783590
"1/11/13","A0004",155,75300,25000,121,47300,134105190
"1/12/13","A0004",110,81900,25000,82,53100,131513190
"1/1/14","A0004",126,81900,38200,89,56800,128834790
"1/2/14","A0004",116,81900,38200,97,54300,126156390
"1/3/14","A0004",119,81900,41400,99,55600,123737190
"1/4/14","A0004",105,81900,41400,100,54700,121058790
"1/5/14","A0004",78,81900,41400,94,60100,118466790
"1/6/14","A0004",58,81900,41400,76,61200,115788390
"1/7/14","A0004",78,80200,41400,95,60200,113196390
"1/8/14","A0004",84,80200,41400,76,63400,110517990
"1/9/14","A0004",85,80200,47300,80,65600,107839590
"1/10/14","A0004",71,80200,33400,101,63600,105247590
"1/11/14","A0004",75,80200,33400,135,59000,102569190
"1/12/14","A0004",17,74700,33400,55,57800,99977190
"1/1/15","A0004",10,74700,33400,70,57400,97298790
"1/2/15","A0004",-8,73200,33400,80,53100,94620390
"1/3/15","A0004",10,71600,33400,69,50500,92201190
"1/4/15","A0004",80,71600,33400,92,49400,89522790
"1/5/15","A0004",170,71600,37100,146,50800,86930790
"1/6/15","A0004",66,71600,21400,65,48600,84252390
"1/7/15","A0004",222,55000,21400,192,43300,81660390
"1/8/15","A0004",111,54900,21400,86,39700,78981990
"1/9/15","A0004",83,54900,21400,72,37800,76303590
"1/10/15","A0004",75,54900,21400,61,37800,73711590
"1/11/15","A0004",133,110300,21400,99,46700,71033190
"1/12/15","A0004",137,110300,21400,97,43900,68441190
"1/1/16","A0004",256,110300,24700,163,52700,65762790
"1/2/16","A0004",132,110300,24700,87,58500,63084390
"1/3/16","A0004",172,110300,24700,119,61900,60578790
"1/4/16","A0004",191,110300,24700,162,63900,57900390
"1/5/16","A0004",107,110300,24700,93,64400,55308390
"1/6/16","A0004",74,82500,24700,71,58600,52629990
"1/7/16","A0004",118,94800,45500,99,68700,50037990
"1/8/16","A0004",92,94800,45500,101,63800,47359590
"1/9/16","A0004",158,94800,45500,132,63000,44681190
"1/10/16","A0004",100,109000,45500,76,70900,42089190
"1/11/16","A0004",127,109000,48600,96,74700,39410790
"1/12/16","A0004",137,109000,48600,111,74000,36818790
"1/1/17","A0004",104,109000,48600,90,73500,34140390
"1/2/17","A0004",118,109000,48600,105,69600,31461990
"1/3/17","A0004",76,109000,53300,87,77600,29042790
"1/4/17","A0004",49,109000,53300,81,77700,26364390
"1/5/17","A0004",67,104700,53300,82,76600,23772390
"1/6/17","A0004",76,115500,53300,75,82700,21093990
"1/7/17","A0004",91,115500,53200,85,82700,18501990
"1/8/17","A0004",69,115500,53200,94,81400,15823590
"1/9/17","A0004",94,115500,42900,148,77900,13145190
"1/10/17","A0004",17,115500,42900,58,75500,10553190
"1/11/17","A0004",13,115500,42900,74,76600,7874790
"1/12/17","A0004",3,115500,42900,83,69600,5282790
"1/1/18","A0004",2,88100,42900,74,60500,2604390
"1/2/18","A0004",51,88100,42900,64,62900,-74010
"1/5/13","A0005",52,47200,32800,52,38300,150002790
"1/6/13","A0005",55,47200,16700,46,35200,147324390
"1/7/13","A0005",51,47200,16700,52,33800,144732390
"1/8/13","A0005",27,47200,16700,29,31900,142053990
"1/9/13","A0005",55,56800,16700,61,34200,139375590
"1/10/13","A0005",51,56800,16700,52,34000,136783590
"1/11/13","A0005",36,56800,16700,31,33000,134105190
"1/12/13","A0005",22,56800,16700,17,35000,131513190
"1/1/14","A0005",40,56800,20900,32,36600,128834790
"1/2/14","A0005",42,56800,20900,64,36300,126156390
"1/3/14","A0005",33,56800,26100,48,40900,123737190
"1/4/14","A0005",29,53000,26100,52,39600,121058790
"1/5/14","A0005",68,53000,26100,75,38900,118466790
"1/6/14","A0005",64,53000,20600,63,36100,115788390
"1/7/14","A0005",68,53000,18000,56,32000,113196390
"1/8/14","A0005",39,53000,18000,34,33300,110517990
"1/9/14","A0005",65,53000,18000,62,35400,107839590
"1/10/14","A0005",63,48100,18000,64,31700,105247590
"1/11/14","A0005",31,45000,18000,33,31300,102569190
"1/12/14","A0005",22,45000,18000,19,33000,99977190
"1/1/15","A0005",22,55600,18000,36,38000,97298790
"1/2/15","A0005",-18,55600,25000,29,39000,94620390
"1/3/15","A0005",-9,56400,25000,35,41900,92201190
"1/4/15","A0005",36,56400,25000,57,41300,89522790
"1/5/15","A0005",37,56400,9800,42,38800,86930790
"1/6/15","A0005",48,56400,7700,59,33500,84252390
"1/7/15","A0005",50,56400,7700,44,29800,81660390
"1/8/15","A0005",55,56400,7700,51,23800,78981990
"1/9/15","A0005",57,56400,7700,49,23500,76303590
"1/10/15","A0005",40,57100,7700,33,23600,73711590
"1/11/15","A0005",72,57100,7700,46,24700,71033190
"1/12/15","A0005",51,57100,7700,31,28700,68441190
"1/1/16","A0005",97,57100,13400,57,34900,65762790
"1/2/16","A0005",61,65300,13400,38,41700,63084390
"1/3/16","A0005",63,65300,22800,47,45300,60578790
"1/4/16","A0005",70,65300,23300,56,45400,57900390
"1/5/16","A0005",48,65300,23300,47,43700,55308390
"1/6/16","A0005",41,65300,23300,38,42000,52629990
"1/7/16","A0005",48,73200,23300,50,47000,50037990
"1/8/16","A0005",56,73200,23300,57,44700,47359590
"1/9/16","A0005",41,73200,23300,35,42600,44681190
"1/10/16","A0005",22,73200,23300,18,46600,42089190
"1/11/16","A0005",36,73200,32800,30,48900,39410790
"1/12/16","A0005",35,73200,32800,64,48400,36818790
"1/1/17","A0005",32,73200,34300,46,50800,34140390
"1/2/17","A0005",31,72200,34300,42,50600,31461990
"1/3/17","A0005",78,72200,39900,82,52200,29042790
"1/4/17","A0005",63,72200,19400,64,47800,26364390
"1/5/17","A0005",42,72200,19400,44,43100,23772390
"1/6/17","A0005",67,72200,19400,56,43300,21093990
"1/7/17","A0005",38,72200,19400,42,44600,18501990
"1/8/17","A0005",69,72200,19400,70,43500,15823590
"1/9/17","A0005",53,60100,19400,47,41700,13145190
"1/10/17","A0005",19,60100,19400,17,42900,10553190
"1/11/17","A0005",31,60100,33900,32,45100,7874790
"1/12/17","A0005",-9,71900,34900,34,50500,5282790
"1/1/18","A0005",-8,71900,34900,35,50700,2604390
"1/2/18","A0005",2,72900,34900,38,53800,-74010
"1/5/13","A0006",470,66400,35700,324,55200,150002790
"1/6/13","A0006",268,66400,34700,235,52300,147324390
"1/7/13","A0006",277,66400,34700,263,53800,144732390
"1/8/13","A0006",372,82000,34700,347,56200,142053990
"1/9/13","A0006",152,82000,34700,164,55800,139375590
"1/10/13","A0006",269,82000,34700,241,53000,136783590
"1/11/13","A0006",325,82000,34700,271,55000,134105190
"1/12/13","A0006",214,82000,34700,182,56800,131513190
"1/1/14","A0006",225,82000,36600,229,61100,128834790
"1/2/14","A0006",117,82000,36600,210,64500,126156390
"1/3/14","A0006",163,78500,36600,233,58700,123737190
"1/4/14","A0006",228,78500,36600,266,59900,121058790
"1/5/14","A0006",221,78500,41200,246,62500,118466790
"1/6/14","A0006",170,72300,34200,223,56200,115788390
"1/7/14","A0006",188,72300,34200,261,55700,113196390
"1/8/14","A0006",181,72300,34200,226,51600,110517990
"1/9/14","A0006",161,72300,34200,223,50700,107839590
"1/10/14","A0006",237,72300,34200,264,52800,105247590
"1/11/14","A0006",241,64500,34200,259,50000,102569190
"1/12/14","A0006",148,64500,34200,161,48200,99977190
"1/1/15","A0006",362,64500,35000,308,50300,97298790
"1/2/15","A0006",267,64500,35000,267,50200,94620390
"1/3/15","A0006",370,64500,41900,341,52200,92201190
"1/4/15","A0006",275,56000,41900,243,50500,89522790
"1/5/15","A0006",333,53000,41900,265,49300,86930790
"1/6/15","A0006",426,53000,26900,308,45600,84252390
"1/7/15","A0006",432,71600,26900,307,49900,81660390
"1/8/15","A0006",367,71600,26900,266,51200,78981990
"1/9/15","A0006",353,71600,26900,258,53700,76303590
"1/10/15","A0006",152,71600,26900,122,56100,73711590
"1/11/15","A0006",251,75700,26900,192,59300,71033190
"1/12/15","A0006",406,99300,26900,314,66800,68441190
"1/1/16","A0006",440,99300,58600,327,74800,65762790
"1/2/16","A0006",165,99300,58600,144,74100,63084390
"1/3/16","A0006",389,99300,66000,307,76800,60578790
"1/4/16","A0006",312,99300,38100,264,72300,57900390
"1/5/16","A0006",236,99300,38100,248,71800,55308390
"1/6/16","A0006",236,99300,38100,239,75000,52629990
"1/7/16","A0006",291,122100,38100,299,78200,50037990
"1/8/16","A0006",212,122100,32000,206,70900,47359590
"1/9/16","A0006",309,122100,32000,254,76000,44681190
"1/10/16","A0006",185,122100,32000,158,77600,42089190
"1/11/16","A0006",266,122100,32000,264,84100,39410790
"1/12/16","A0006",122,122100,32000,239,84600,36818790
"1/1/17","A0006",137,122100,32000,220,82900,34140390
"1/2/17","A0006",214,102200,32000,263,76500,31461990
"1/3/17","A0006",227,102200,65900,238,83800,29042790
"1/4/17","A0006",210,88600,40600,282,75000,26364390
"1/5/17","A0006",188,85400,40600,225,71700,23772390
"1/6/17","A0006",174,85400,40600,223,68800,21093990
"1/7/17","A0006",154,85400,40600,194,70000,18501990
"1/8/17","A0006",236,84700,40600,306,69900,15823590
"1/9/17","A0006",221,84700,40600,220,67600,13145190
"1/10/17","A0006",159,84700,40600,170,66000,10553190
"1/11/17","A0006",292,84700,55500,257,68200,7874790
"1/12/17","A0006",308,84700,55500,321,68600,5282790
"1/1/18","A0006",266,84700,55500,270,67800,2604390
"1/2/18","A0006",418,85300,55500,316,69400,-74010
"1/5/13","A0007",139,50200,36500,120,43300,150002790
"1/6/13","A0007",118,50200,17000,108,39500,147324390
"1/7/13","A0007",74,50200,17000,81,41100,144732390
"1/8/13","A0007",115,50200,17000,118,41700,142053990
"1/9/13","A0007",153,47800,17000,148,40700,139375590
"1/10/13","A0007",150,47800,17000,136,40500,136783590
"1/11/13","A0007",112,48300,17000,86,40700,134105190
"1/12/13","A0007",52,48300,17000,45,40000,131513190
"1/1/14","A0007",88,48300,29500,88,41800,128834790
"1/2/14","A0007",159,50300,29500,174,42100,126156390
"1/3/14","A0007",110,67100,29500,109,45300,123737190
"1/4/14","A0007",155,67100,29500,133,46400,121058790
"1/5/14","A0007",109,67100,29500,91,47300,118466790
"1/6/14","A0007",132,67100,18200,115,43000,115788390
"1/7/14","A0007",157,67100,18200,135,42000,113196390
"1/8/14","A0007",86,69600,18200,100,47700,110517990
"1/9/14","A0007",106,69600,18200,138,47200,107839590
"1/10/14","A0007",115,69600,18200,123,45500,105247590
"1/11/14","A0007",72,69600,18200,62,44000,102569190
"1/12/14","A0007",9,69600,18200,8,44300,99977190
"1/1/15","A0007",9,69600,34500,18,49300,97298790
"1/2/15","A0007",-9,69600,33000,4,49100,94620390
"1/3/15","A0007",-81,55100,33000,7,46300,92201190
"1/4/15","A0007",-159,65000,33000,78,48900,89522790
"1/5/15","A0007",-16,65000,32800,117,45700,86930790
"1/6/15","A0007",48,65000,4100,84,40600,84252390
"1/7/15","A0007",132,65000,4100,122,35200,81660390
"1/8/15","A0007",94,65000,2300,86,27900,78981990
"1/9/15","A0007",117,65000,2300,112,23600,76303590
"1/10/15","A0007",85,65000,2300,85,21300,73711590
"1/11/15","A0007",60,47900,2300,53,18800,71033190
"1/12/15","A0007",257,47900,2300,153,20500,68441190
"1/1/16","A0007",242,65500,2300,127,29300,65762790
"1/2/16","A0007",153,65500,2300,80,34600,63084390
"1/3/16","A0007",221,65500,3100,125,41700,60578790
"1/4/16","A0007",159,65500,34100,110,46600,57900390
"1/5/16","A0007",102,65500,24300,95,45200,55308390
"1/6/16","A0007",78,70900,24300,89,48500,52629990
"1/7/16","A0007",190,70900,24300,177,51000,50037990
"1/8/16","A0007",96,70900,24300,95,46900,47359590
"1/9/16","A0007",175,70900,24300,136,48900,44681190
"1/10/16","A0007",48,70900,24300,36,48300,42089190
"1/11/16","A0007",66,70900,24300,72,48700,39410790
"1/12/16","A0007",149,70900,37300,161,51200,36818790
"1/1/17","A0007",103,92500,37300,135,54300,34140390
"1/2/17","A0007",78,92500,37300,80,51700,31461990
"1/3/17","A0007",199,92500,40100,159,56800,29042790
"1/4/17","A0007",82,92500,18400,77,51100,26364390
"1/5/17","A0007",161,92500,18400,134,48200,23772390
"1/6/17","A0007",104,92500,18400,111,53400,21093990
"1/7/17","A0007",80,92500,18400,107,56300,18501990
"1/8/17","A0007",105,76400,18400,138,48800,15823590
"1/9/17","A0007",122,76800,18400,103,53500,13145190
"1/10/17","A0007",5,76800,18400,5,47600,10553190
"1/11/17","A0007",15,76800,27700,18,54900,7874790
"1/12/17","A0007",-7,76800,31300,12,57000,5282790
"1/1/18","A0007",-53,76800,31300,6,52800,2604390
"1/2/18","A0007",-38,76800,31300,4,53500,-74010
"1/5/13","A0008",177,31600,18500,144,23700,150002790
"1/6/13","A0008",258,31600,14800,196,22500,147324390
"1/7/13","A0008",198,31600,14800,155,22000,144732390
"1/8/13","A0008",198,31600,14800,170,22500,142053990
"1/9/13","A0008",201,35500,14800,159,24900,139375590
"1/10/13","A0008",208,35500,14800,187,25000,136783590
"1/11/13","A0008",305,35500,14800,222,24600,134105190
"1/12/13","A0008",262,35500,14800,186,24600,131513190
"1/1/14","A0008",337,35500,17700,226,26300,128834790
"1/2/14","A0008",149,35500,20600,118,27700,126156390
"1/3/14","A0008",202,42300,20600,194,30600,123737190
"1/4/14","A0008",222,42300,20600,198,29800,121058790
"1/5/14","A0008",215,49000,20600,198,32600,118466790
"1/6/14","A0008",194,49000,23600,165,33000,115788390
"1/7/14","A0008",230,49000,23600,204,34500,113196390
"1/8/14","A0008",170,49000,22800,175,34000,110517990
"1/9/14","A0008",217,49000,22800,217,34700,107839590
"1/10/14","A0008",197,49000,22800,235,33200,105247590
"1/11/14","A0008",210,49000,22800,209,33500,102569190
"1/12/14","A0008",114,42200,22800,134,30900,99977190
"1/1/15","A0008",201,42200,22800,188,32900,97298790
"1/2/15","A0008",132,37500,22800,154,30600,94620390
"1/3/15","A0008",217,39400,25600,220,32900,92201190
"1/4/15","A0008",379,39400,25600,314,33500,89522790
"1/5/15","A0008",201,39400,25600,164,34100,86930790
"1/6/15","A0008",138,39400,21700,120,32600,84252390
"1/7/15","A0008",258,39400,21700,209,32800,81660390
"1/8/15","A0008",151,39400,21700,166,31000,78981990
"1/9/15","A0008",201,39400,21700,201,32500,76303590
"1/10/15","A0008",112,69000,21700,121,36800,73711590
"1/11/15","A0008",121,69000,21700,130,36200,71033190
"1/12/15","A0008",168,69000,19900,168,34000,68441190
"1/1/16","A0008",221,69000,19900,193,36900,65762790
"1/2/16","A0008",148,69000,19900,141,36600,63084390
"1/3/16","A0008",120,69000,19900,151,39400,60578790
"1/4/16","A0008",155,69000,19900,199,37500,57900390
"1/5/16","A0008",126,44100,19900,149,30500,55308390
"1/6/16","A0008",205,44100,19900,178,30500,52629990
"1/7/16","A0008",226,47100,20100,178,34300,50037990
"1/8/16","A0008",170,47100,20100,163,32800,47359590
"1/9/16","A0008",227,47100,20100,178,33100,44681190
"1/10/16","A0008",254,47100,20100,187,32600,42089190
"1/11/16","A0008",193,47100,20100,144,34500,39410790
"1/12/16","A0008",376,47100,31800,287,37500,36818790
"1/1/17","A0008",159,51100,31800,142,40100,34140390
"1/2/17","A0008",201,51100,31800,179,38300,31461990
"1/3/17","A0008",251,54500,32200,198,41500,29042790
"1/4/17","A0008",222,54500,34800,203,42900,26364390
"1/5/17","A0008",185,54500,24400,170,40600,23772390
"1/6/17","A0008",216,73600,24400,209,45900,21093990
"1/7/17","A0008",208,73600,24400,197,44500,18501990
"1/8/17","A0008",192,73600,24400,200,42900,15823590
"1/9/17","A0008",218,73600,24400,205,44600,13145190
"1/10/17","A0008",238,73600,24400,210,43100,10553190
"1/11/17","A0008",125,73600,24400,140,43200,7874790
"1/12/17","A0008",186,73600,31000,192,46100,5282790
"1/1/18","A0008",152,48800,31000,187,42500,2604390
"1/2/18","A0008",426,48800,40500,311,44400,-74010
"1/5/13","A0009",130,60900,25300,94,42700,150002790
"1/6/13","A0009",143,60900,25300,108,41800,147324390
"1/7/13","A0009",170,63000,32400,136,47200,144732390
"1/8/13","A0009",171,63000,36200,139,49600,142053990
"1/9/13","A0009",189,63000,36200,157,50500,139375590
"1/10/13","A0009",107,63000,34700,90,49100,136783590
"1/11/13","A0009",254,63000,29100,199,44600,134105190
"1/12/13","A0009",63,63000,29100,57,45700,131513190
"1/1/14","A0009",215,67900,29100,186,50300,128834790
"1/2/14","A0009",120,67900,29100,118,50000,126156390
"1/3/14","A0009",148,70400,29100,135,53100,123737190
"1/4/14","A0009",162,70400,29100,120,53000,121058790
"1/5/14","A0009",196,82800,29100,151,59900,118466790
"1/6/14","A0009",206,82800,16400,175,58000,115788390
"1/7/14","A0009",162,83800,16400,157,62100,113196390
"1/8/14","A0009",221,83800,16400,203,58400,110517990
"1/9/14","A0009",181,83800,16400,157,58200,107839590
"1/10/14","A0009",144,83800,16400,138,56000,105247590
"1/11/14","A0009",192,83800,16400,149,58700,102569190
"1/12/14","A0009",99,83800,16400,102,55700,99977190
"1/1/15","A0009",158,83800,41700,139,63000,97298790
"1/2/15","A0009",120,91900,41700,126,64200,94620390
"1/3/15","A0009",145,91900,55000,132,68100,92201190
"1/4/15","A0009",106,91900,55000,111,67900,89522790
"1/5/15","A0009",67,91900,58800,76,69400,86930790
"1/6/15","A0009",73,91900,44900,111,65700,84252390
"1/7/15","A0009",53,91900,44900,123,64000,81660390
"1/8/15","A0009",80,91900,44900,139,65100,78981990
"1/9/15","A0009",127,75300,44900,151,60800,76303590
"1/10/15","A0009",128,75300,44900,129,58400,73711590
"1/11/15","A0009",89,75300,36900,83,55200,71033190
"1/12/15","A0009",237,75300,36900,198,52800,68441190
"1/1/16","A0009",116,75300,36900,107,53700,65762790
"1/2/16","A0009",131,78400,36900,128,57700,63084390
"1/3/16","A0009",117,78400,36900,113,57700,60578790
"1/4/16","A0009",87,78400,36900,83,56400,57900390
"1/5/16","A0009",149,78400,36900,121,54700,55308390
"1/6/16","A0009",144,99600,39800,116,63700,52629990
"1/7/16","A0009",248,99600,39800,199,64900,50037990
"1/8/16","A0009",131,99600,39800,110,66200,47359590
"1/9/16","A0009",149,99600,39800,134,61400,44681190
"1/10/16","A0009",133,99600,39800,103,57800,42089190
"1/11/16","A0009",128,99600,39800,124,62300,39410790
"1/12/16","A0009",138,99600,44900,139,65700,36818790
"1/1/17","A0009",170,117300,44900,171,68200,34140390
"1/2/17","A0009",118,117300,44900,97,70800,31461990
"1/3/17","A0009",234,117300,44900,174,70200,29042790
"1/4/17","A0009",208,117300,50000,165,73400,26364390
"1/5/17","A0009",200,117300,56000,167,75800,23772390
"1/6/17","A0009",226,117300,56000,208,74000,21093990
"1/7/17","A0009",164,117300,56000,152,76800,18501990
"1/8/17","A0009",93,82300,56000,92,68300,15823590
"1/9/17","A0009",202,104000,56000,167,72400,13145190
"1/10/17","A0009",159,104000,58300,136,75800,10553190
"1/11/17","A0009",93,104000,58300,98,78800,7874790
"1/12/17","A0009",169,115300,58300,158,85800,5282790
"1/1/18","A0009",92,115300,58300,93,88100,2604390
"1/2/18","A0009",112,115300,46000,131,83000,-74010
"1/5/13","A0010",164,65400,28200,121,47900,150002790
"1/6/13","A0010",102,65400,22900,91,44300,147324390
"1/7/13","A0010",84,65400,22900,91,45800,144732390
"1/8/13","A0010",126,65400,22900,125,46300,142053990
"1/9/13","A0010",144,65400,22900,151,44700,139375590
"1/10/13","A0010",87,65400,22900,91,46600,136783590
"1/11/13","A0010",195,61900,22900,167,43800,134105190
"1/12/13","A0010",105,49900,22900,84,40700,131513190
"1/1/14","A0010",245,49900,37000,180,42700,128834790
"1/2/14","A0010",123,52800,37000,102,44500,126156390
"1/3/14","A0010",90,61300,37000,85,46200,123737190
"1/4/14","A0010",88,61300,37000,78,46800,121058790
"1/5/14","A0010",150,77300,37000,136,52000,118466790
"1/6/14","A0010",102,77300,36800,91,50700,115788390
"1/7/14","A0010",116,77300,36800,107,55300,113196390
"1/8/14","A0010",170,77300,36800,166,55800,110517990
"1/9/14","A0010",110,77300,36800,128,54600,107839590
"1/10/14","A0010",88,77300,36800,114,52300,105247590
"1/11/14","A0010",200,77300,36800,185,53800,102569190
"1/12/14","A0010",57,72500,36800,74,48200,99977190
"1/1/15","A0010",108,72500,37600,104,49500,97298790
"1/2/15","A0010",144,62300,37600,134,48100,94620390
"1/3/15","A0010",72,62300,37600,71,48900,92201190
"1/4/15","A0010",130,62300,37600,129,49600,89522790
"1/5/15","A0010",123,79700,37600,110,54600,86930790
"1/6/15","A0010",129,79700,28300,118,50000,84252390
"1/7/15","A0010",107,79700,28300,92,51700,81660390
"1/8/15","A0010",165,79700,28300,138,55100,78981990
"1/9/15","A0010",155,79700,28300,130,50500,76303590
"1/10/15","A0010",84,79700,28300,83,51600,73711590
"1/11/15","A0010",77,79700,28300,75,53500,71033190
"1/12/15","A0010",158,69800,28300,147,51400,68441190
"1/1/16","A0010",72,69800,30000,70,54600,65762790
"1/2/16","A0010",104,76700,30000,98,58500,63084390
"1/3/16","A0010",132,76700,30000,114,58400,60578790
"1/4/16","A0010",126,76700,41400,116,60000,57900390
"1/5/16","A0010",85,76700,31600,93,56900,55308390
"1/6/16","A0010",108,86900,31600,110,60200,52629990
"1/7/16","A0010",162,86900,31600,163,57300,50037990
"1/8/16","A0010",48,86900,31600,55,57200,47359590
"1/9/16","A0010",165,86900,31600,150,55300,44681190
"1/10/16","A0010",168,86900,31600,127,53700,42089190
"1/11/16","A0010",136,86900,31600,115,55200,39410790
"1/12/16","A0010",180,86900,44400,141,59500,36818790
"1/1/17","A0010",136,84200,44400,121,59200,34140390
"1/2/17","A0010",99,84200,37200,82,58100,31461990
"1/3/17","A0010",105,95400,37200,92,64600,29042790
"1/4/17","A0010",147,95400,37200,133,64800,26364390
