"ACCOUNT_ID","ActivityType","Week","Activities","ExpertHours","Offset"
"A0074","Email/Phone","9/1/16",1,19,5356800
"A0074","Visit","9/1/16",4,0,5356800
"A0074","Email/Phone","8/1/16",3,3,8035200
"A0074","Visit","8/1/16",2,0,8035200
"A0074","Email/Phone","7/1/16",2,0,10713600
"A0074","Visit","7/1/16",6,0,10713600
"A0074","Email/Phone","6/1/16",6,4,13305600
"A0074","Visit","6/1/16",4,0,13305600
"A0074","Email/Phone","5/1/16",6,15,15984000
"A0074","Visit","5/1/16",6,0,15984000
"A0074","Email/Phone","4/1/16",2,3,18576000
"A0074","Visit","4/1/16",7,0,18576000
"A0074","Email/Phone","3/1/16",2,6,21254400
"A0074","Visit","3/1/16",0,0,21254400
"A0074","Email/Phone","2/1/16",0,11,23760000
"A0074","Visit","2/1/16",11,0,23760000
"A0074","Email/Phone","1/1/16",6,5,26438400
"A0074","Visit","1/1/16",4,0,26438400
"A0074","Email/Phone","12/1/15",3,10,29116800
"A0074","Visit","12/1/15",11,0,29116800
"A0074","Email/Phone","11/1/15",6,20,31708800
"A0074","Visit","11/1/15",12,0,31708800
"A0074","Email/Phone","10/1/15",0,16,34387200
"A0074","Visit","10/1/15",8,0,34387200
"A0074","Email/Phone","9/1/15",6,13,36979200
"A0074","Visit","9/1/15",1,0,36979200
"A0075","Email/Phone","11/1/16",6,3,86400
"A0075","Visit","11/1/16",12,0,86400
"A0075","Email/Phone","10/1/16",6,2,2764800
"A0075","Visit","10/1/16",4,0,2764800
"A0075","Email/Phone","9/1/16",0,14,5356800
"A0075","Visit","9/1/16",8,0,5356800
"A0075","Email/Phone","8/1/16",6,6,8035200
"A0075","Visit","8/1/16",6,0,8035200
"A0075","Email/Phone","7/1/16",5,5,10713600
"A0075","Visit","7/1/16",9,0,10713600
"A0075","Email/Phone","6/1/16",0,11,13305600
"A0075","Visit","6/1/16",10,0,13305600
"A0075","Email/Phone","5/1/16",2,20,15984000
"A0075","Visit","5/1/16",7,0,15984000
"A0075","Email/Phone","4/1/16",2,6,18576000
"A0075","Visit","4/1/16",9,0,18576000
"A0075","Email/Phone","3/1/16",4,20,21254400
"A0075","Visit","3/1/16",9,0,21254400
"A0075","Email/Phone","2/1/16",6,10,23760000
"A0075","Visit","2/1/16",11,0,23760000
"A0075","Email/Phone","1/1/16",1,7,26438400
"A0075","Visit","1/1/16",4,0,26438400
"A0075","Email/Phone","12/1/15",7,1,29116800
"A0075","Visit","12/1/15",9,0,29116800
"A0075","Email/Phone","11/1/15",2,11,31708800
"A0075","Visit","11/1/15",5,0,31708800
"A0075","Email/Phone","10/1/15",3,17,34387200
"A0075","Visit","10/1/15",4,0,34387200
"A0075","Email/Phone","9/1/15",4,20,36979200
"A0075","Visit","9/1/15",12,0,36979200
"A0076","Email/Phone","11/1/16",2,12,86400
"A0076","Visit","11/1/16",7,0,86400
"A0076","Email/Phone","10/1/16",1,4,2764800
"A0076","Visit","10/1/16",0,0,2764800
"A0076","Email/Phone","9/1/16",5,18,5356800
"A0076","Visit","9/1/16",6,0,5356800
"A0076","Email/Phone","8/1/16",0,7,8035200
"A0076","Visit","8/1/16",3,0,8035200
"A0076","Email/Phone","7/1/16",6,10,10713600
"A0076","Visit","7/1/16",2,0,10713600
"A0076","Email/Phone","6/1/16",2,10,13305600
"A0076","Visit","6/1/16",1,0,13305600
"A0076","Email/Phone","5/1/16",3,4,15984000
"A0076","Visit","5/1/16",0,0,15984000
"A0076","Email/Phone","4/1/16",4,4,18576000
"A0076","Visit","4/1/16",2,0,18576000
"A0076","Email/Phone","3/1/16",6,8,21254400
"A0076","Visit","3/1/16",5,0,21254400
"A0076","Email/Phone","2/1/16",4,17,23760000
"A0076","Visit","2/1/16",9,0,23760000
"A0076","Email/Phone","1/1/16",3,17,26438400
"A0076","Visit","1/1/16",5,0,26438400
"A0076","Email/Phone","12/1/15",1,19,29116800
"A0076","Visit","12/1/15",4,0,29116800
"A0076","Email/Phone","11/1/15",1,2,31708800
"A0076","Visit","11/1/15",1,0,31708800
"A0076","Email/Phone","10/1/15",5,5,34387200
"A0076","Visit","10/1/15",8,0,34387200
"A0076","Email/Phone","9/1/15",2,5,36979200
"A0076","Visit","9/1/15",6,0,36979200
"A0077","Email/Phone","11/1/16",2,11,86400
"A0077","Visit","11/1/16",5,0,86400
"A0077","Email/Phone","10/1/16",1,8,2764800
"A0077","Visit","10/1/16",6,0,2764800
"A0077","Email/Phone","9/1/16",7,20,5356800
"A0077","Visit","9/1/16",6,0,5356800
"A0077","Email/Phone","8/1/16",4,7,8035200
"A0077","Visit","8/1/16",4,0,8035200
"A0077","Email/Phone","7/1/16",1,20,10713600
"A0077","Visit","7/1/16",2,0,10713600
"A0077","Email/Phone","6/1/16",0,7,13305600
"A0077","Visit","6/1/16",11,0,13305600
"A0077","Email/Phone","5/1/16",7,11,15984000
"A0077","Visit","5/1/16",9,0,15984000
"A0077","Email/Phone","4/1/16",5,2,18576000
"A0077","Visit","4/1/16",11,0,18576000
"A0077","Email/Phone","3/1/16",1,3,21254400
"A0077","Visit","3/1/16",11,0,21254400
"A0077","Email/Phone","2/1/16",2,1,23760000
"A0077","Visit","2/1/16",11,0,23760000
"A0077","Email/Phone","1/1/16",0,13,26438400
"A0077","Visit","1/1/16",12,0,26438400
"A0077","Email/Phone","12/1/15",6,9,29116800
"A0077","Visit","12/1/15",0,0,29116800
"A0077","Email/Phone","11/1/15",4,17,31708800
"A0077","Visit","11/1/15",11,0,31708800
"A0077","Email/Phone","10/1/15",3,14,34387200
"A0077","Visit","10/1/15",5,0,34387200
"A0077","Email/Phone","9/1/15",0,19,36979200
"A0077","Visit","9/1/15",0,0,36979200
"A0078","Email/Phone","11/1/16",4,2,86400
"A0078","Visit","11/1/16",0,0,86400
"A0078","Email/Phone","10/1/16",7,4,2764800
"A0078","Visit","10/1/16",2,0,2764800
"A0078","Email/Phone","9/1/16",2,2,5356800
"A0078","Visit","9/1/16",2,0,5356800
"A0078","Email/Phone","8/1/16",0,2,8035200
"A0078","Visit","8/1/16",11,0,8035200
"A0078","Email/Phone","7/1/16",5,8,10713600
"A0078","Visit","7/1/16",1,0,10713600
"A0078","Email/Phone","6/1/16",1,7,13305600
"A0078","Visit","6/1/16",5,0,13305600
"A0078","Email/Phone","5/1/16",3,19,15984000
"A0078","Visit","5/1/16",5,0,15984000
"A0078","Email/Phone","4/1/16",5,17,18576000
"A0078","Visit","4/1/16",0,0,18576000
"A0078","Email/Phone","3/1/16",6,17,21254400
"A0078","Visit","3/1/16",0,0,21254400
"A0078","Email/Phone","2/1/16",1,20,23760000
"A0078","Visit","2/1/16",11,0,23760000
"A0078","Email/Phone","1/1/16",2,11,26438400
"A0078","Visit","1/1/16",8,0,26438400
"A0078","Email/Phone","12/1/15",0,7,29116800
"A0078","Visit","12/1/15",10,0,29116800
"A0078","Email/Phone","11/1/15",1,20,31708800
"A0078","Visit","11/1/15",6,0,31708800
"A0078","Email/Phone","10/1/15",4,9,34387200
"A0078","Visit","10/1/15",10,0,34387200
"A0078","Email/Phone","9/1/15",7,17,36979200
"A0078","Visit","9/1/15",10,0,36979200
"A0079","Email/Phone","11/1/16",0,4,86400
"A0079","Visit","11/1/16",12,0,86400
"A0079","Email/Phone","10/1/16",2,17,2764800
"A0079","Visit","10/1/16",7,0,2764800
"A0079","Email/Phone","9/1/16",4,18,5356800
"A0079","Visit","9/1/16",6,0,5356800
"A0079","Email/Phone","8/1/16",7,2,8035200
"A0079","Visit","8/1/16",7,0,8035200
"A0079","Email/Phone","7/1/16",1,11,10713600
"A0079","Visit","7/1/16",2,0,10713600
"A0079","Email/Phone","6/1/16",0,5,13305600
"A0079","Visit","6/1/16",6,0,13305600
"A0079","Email/Phone","5/1/16",7,14,15984000
"A0079","Visit","5/1/16",7,0,15984000
"A0079","Email/Phone","4/1/16",4,9,18576000
"A0079","Visit","4/1/16",4,0,18576000
"A0079","Email/Phone","3/1/16",5,14,21254400
"A0079","Visit","3/1/16",1,0,21254400
"A0079","Email/Phone","2/1/16",4,14,23760000
"A0079","Visit","2/1/16",2,0,23760000
"A0079","Email/Phone","1/1/16",5,2,26438400
"A0079","Visit","1/1/16",6,0,26438400
"A0079","Email/Phone","12/1/15",6,6,29116800
"A0079","Visit","12/1/15",1,0,29116800
"A0079","Email/Phone","11/1/15",1,20,31708800
"A0079","Visit","11/1/15",6,0,31708800
"A0079","Email/Phone","10/1/15",2,3,34387200
"A0079","Visit","10/1/15",6,0,34387200
"A0079","Email/Phone","9/1/15",1,9,36979200
"A0079","Visit","9/1/15",2,0,36979200
"A0080","Email/Phone","11/1/16",4,18,86400
"A0080","Visit","11/1/16",10,0,86400
"A0080","Email/Phone","10/1/16",6,20,2764800
"A0080","Visit","10/1/16",3,0,2764800
"A0080","Email/Phone","9/1/16",4,4,5356800
"A0080","Visit","9/1/16",5,0,5356800
"A0080","Email/Phone","8/1/16",7,17,8035200
"A0080","Visit","8/1/16",6,0,8035200
"A0080","Email/Phone","7/1/16",1,6,10713600
"A0080","Visit","7/1/16",2,0,10713600
"A0080","Email/Phone","6/1/16",5,14,13305600
"A0080","Visit","6/1/16",11,0,13305600
"A0080","Email/Phone","5/1/16",4,7,15984000
"A0080","Visit","5/1/16",11,0,15984000
"A0080","Email/Phone","4/1/16",4,12,18576000
"A0080","Visit","4/1/16",1,0,18576000
"A0080","Email/Phone","3/1/16",7,18,21254400
"A0080","Visit","3/1/16",0,0,21254400
"A0080","Email/Phone","2/1/16",5,20,23760000
"A0080","Visit","2/1/16",5,0,23760000
"A0080","Email/Phone","1/1/16",0,10,26438400
"A0080","Visit","1/1/16",4,0,26438400
"A0080","Email/Phone","12/1/15",3,0,29116800
"A0080","Visit","12/1/15",12,0,29116800
"A0080","Email/Phone","11/1/15",7,9,31708800
"A0080","Visit","11/1/15",3,0,31708800
"A0080","Email/Phone","10/1/15",1,17,34387200
"A0080","Visit","10/1/15",0,0,34387200
"A0080","Email/Phone","9/1/15",3,18,36979200
"A0080","Visit","9/1/15",1,0,36979200
"A0081","Email/Phone","11/1/16",1,19,86400
"A0081","Visit","11/1/16",7,0,86400
"A0081","Email/Phone","10/1/16",4,11,2764800
"A0081","Visit","10/1/16",11,0,2764800
"A0081","Email/Phone","9/1/16",7,20,5356800
"A0081","Visit","9/1/16",0,0,5356800
"A0081","Email/Phone","8/1/16",4,1,8035200
"A0081","Visit","8/1/16",10,0,8035200
"A0081","Email/Phone","7/1/16",4,18,10713600
"A0081","Visit","7/1/16",11,0,10713600
"A0081","Email/Phone","6/1/16",3,6,13305600
"A0081","Visit","6/1/16",3,0,13305600
"A0081","Email/Phone","5/1/16",3,5,15984000
"A0081","Visit","5/1/16",0,0,15984000
"A0081","Email/Phone","4/1/16",2,13,18576000
"A0081","Visit","4/1/16",6,0,18576000
"A0081","Email/Phone","3/1/16",3,10,21254400
"A0081","Visit","3/1/16",5,0,21254400
"A0081","Email/Phone","2/1/16",3,1,23760000
"A0081","Visit","2/1/16",11,0,23760000
"A0081","Email/Phone","1/1/16",6,20,26438400
"A0081","Visit","1/1/16",3,0,26438400
"A0081","Email/Phone","12/1/15",1,19,29116800
"A0081","Visit","12/1/15",5,0,29116800
"A0081","Email/Phone","11/1/15",3,11,31708800
"A0081","Visit","11/1/15",8,0,31708800
"A0081","Email/Phone","10/1/15",7,12,34387200
"A0081","Visit","10/1/15",12,0,34387200
"A0081","Email/Phone","9/1/15",7,3,36979200
"A0081","Visit","9/1/15",6,0,36979200
"A0082","Email/Phone","11/1/16",5,16,86400
"A0082","Visit","11/1/16",3,0,86400
"A0082","Email/Phone","10/1/16",2,11,2764800
"A0082","Visit","10/1/16",8,0,2764800
"A0082","Email/Phone","9/1/16",0,13,5356800
"A0082","Visit","9/1/16",11,0,5356800
"A0082","Email/Phone","8/1/16",4,0,8035200
"A0082","Visit","8/1/16",7,0,8035200
"A0082","Email/Phone","7/1/16",4,2,10713600
"A0082","Visit","7/1/16",9,0,10713600
"A0082","Email/Phone","6/1/16",0,14,13305600
"A0082","Visit","6/1/16",11,0,13305600
"A0082","Email/Phone","5/1/16",7,19,15984000
"A0082","Visit","5/1/16",9,0,15984000
"A0082","Email/Phone","4/1/16",1,3,18576000
"A0082","Visit","4/1/16",2,0,18576000
"A0082","Email/Phone","3/1/16",7,5,21254400
"A0082","Visit","3/1/16",6,0,21254400
"A0082","Email/Phone","2/1/16",2,17,23760000
"A0082","Visit","2/1/16",11,0,23760000
"A0082","Email/Phone","1/1/16",3,15,26438400
"A0082","Visit","1/1/16",3,0,26438400
"A0082","Email/Phone","12/1/15",3,19,29116800
"A0082","Visit","12/1/15",4,0,29116800
"A0082","Email/Phone","11/1/15",3,18,31708800
"A0082","Visit","11/1/15",0,0,31708800
"A0082","Email/Phone","10/1/15",6,15,34387200
"A0082","Visit","10/1/15",12,0,34387200
"A0082","Email/Phone","9/1/15",2,12,36979200
"A0082","Visit","9/1/15",12,0,36979200
"A0085","Email/Phone","11/1/16",3,0,86400
"A0085","Visit","11/1/16",6,0,86400
"A0085","Email/Phone","10/1/16",7,15,2764800
"A0085","Visit","10/1/16",3,0,2764800
"A0085","Email/Phone","9/1/16",2,2,5356800
"A0085","Visit","9/1/16",2,0,5356800
"A0085","Email/Phone","8/1/16",5,13,8035200
"A0085","Visit","8/1/16",2,0,8035200
"A0085","Email/Phone","7/1/16",7,18,10713600
"A0085","Visit","7/1/16",6,0,10713600
"A0085","Email/Phone","6/1/16",6,18,13305600
"A0085","Visit","6/1/16",3,0,13305600
"A0085","Email/Phone","5/1/16",2,12,15984000
"A0085","Visit","5/1/16",7,0,15984000
"A0085","Email/Phone","4/1/16",6,2,18576000
"A0085","Visit","4/1/16",11,0,18576000
"A0085","Email/Phone","3/1/16",0,1,21254400
"A0085","Visit","3/1/16",4,0,21254400
"A0085","Email/Phone","2/1/16",6,15,23760000
"A0085","Visit","2/1/16",0,0,23760000
"A0085","Email/Phone","1/1/16",4,6,26438400
"A0085","Visit","1/1/16",7,0,26438400
"A0085","Email/Phone","12/1/15",5,9,29116800
"A0085","Visit","12/1/15",5,0,29116800
"A0085","Email/Phone","11/1/15",1,14,31708800
"A0085","Visit","11/1/15",0,0,31708800
"A0085","Email/Phone","10/1/15",7,8,34387200
"A0085","Visit","10/1/15",6,0,34387200
"A0085","Email/Phone","9/1/15",5,3,36979200
"A0085","Visit","9/1/15",9,0,36979200
"A0086","Email/Phone","11/1/16",7,0,86400
"A0086","Visit","11/1/16",9,0,86400
"A0086","Email/Phone","10/1/16",7,8,2764800
"A0086","Visit","10/1/16",12,0,2764800
"A0086","Email/Phone","9/1/16",0,1,5356800
"A0086","Visit","9/1/16",2,0,5356800
"A0086","Email/Phone","8/1/16",7,8,8035200
"A0086","Visit","8/1/16",12,0,8035200
"A0086","Email/Phone","7/1/16",6,20,10713600
"A0086","Visit","7/1/16",5,0,10713600
"A0086","Email/Phone","6/1/16",2,7,13305600
"A0086","Visit","6/1/16",8,0,13305600
"A0086","Email/Phone","5/1/16",1,4,15984000
"A0086","Visit","5/1/16",5,0,15984000
"A0086","Email/Phone","4/1/16",4,17,18576000
"A0086","Visit","4/1/16",6,0,18576000
"A0086","Email/Phone","3/1/16",1,8,21254400
"A0086","Visit","3/1/16",4,0,21254400
"A0086","Email/Phone","2/1/16",1,7,23760000
"A0086","Visit","2/1/16",11,0,23760000
"A0086","Email/Phone","1/1/16",2,15,26438400
"A0086","Visit","1/1/16",3,0,26438400
"A0086","Email/Phone","12/1/15",4,2,29116800
"A0086","Visit","12/1/15",9,0,29116800
"A0086","Email/Phone","11/1/15",6,4,31708800
"A0086","Visit","11/1/15",8,0,31708800
"A0086","Email/Phone","10/1/15",0,7,34387200
"A0086","Visit","10/1/15",9,0,34387200
"A0086","Email/Phone","9/1/15",1,18,36979200
"A0086","Visit","9/1/15",9,0,36979200
"A0087","Email/Phone","11/1/16",3,14,86400
"A0087","Visit","11/1/16",11,0,86400
"A0087","Email/Phone","10/1/16",6,20,2764800
"A0087","Visit","10/1/16",11,0,2764800
"A0087","Email/Phone","9/1/16",6,15,5356800
"A0087","Visit","9/1/16",9,0,5356800
"A0087","Email/Phone","8/1/16",7,16,8035200
"A0087","Visit","8/1/16",9,0,8035200
"A0087","Email/Phone","7/1/16",5,7,10713600
"A0087","Visit","7/1/16",1,0,10713600
"A0087","Email/Phone","6/1/16",7,19,13305600
"A0087","Visit","6/1/16",7,0,13305600
"A0087","Email/Phone","5/1/16",2,2,15984000
"A0087","Visit","5/1/16",1,0,15984000
"A0087","Email/Phone","4/1/16",4,5,18576000
"A0087","Visit","4/1/16",6,0,18576000
"A0087","Email/Phone","3/1/16",7,10,21254400
"A0087","Visit","3/1/16",7,0,21254400
"A0087","Email/Phone","2/1/16",5,16,23760000
"A0087","Visit","2/1/16",9,0,23760000
"A0087","Email/Phone","1/1/16",7,6,26438400
"A0087","Visit","1/1/16",9,0,26438400
"A0087","Email/Phone","12/1/15",7,1,29116800
"A0087","Visit","12/1/15",1,0,29116800
"A0087","Email/Phone","11/1/15",6,5,31708800
"A0087","Visit","11/1/15",7,0,31708800
"A0087","Email/Phone","10/1/15",3,13,34387200
"A0087","Visit","10/1/15",0,0,34387200
"A0087","Email/Phone","9/1/15",1,7,36979200
"A0087","Visit","9/1/15",0,0,36979200
"A0088","Email/Phone","11/1/16",6,11,86400
"A0088","Visit","11/1/16",9,0,86400
"A0088","Email/Phone","10/1/16",2,18,2764800
"A0088","Visit","10/1/16",7,0,2764800
"A0088","Email/Phone","9/1/16",3,17,5356800
"A0088","Visit","9/1/16",11,0,5356800
"A0088","Email/Phone","8/1/16",1,0,8035200
"A0088","Visit","8/1/16",12,0,8035200
"A0088","Email/Phone","7/1/16",2,19,10713600
"A0088","Visit","7/1/16",12,0,10713600
"A0088","Email/Phone","6/1/16",3,10,13305600
"A0088","Visit","6/1/16",3,0,13305600
"A0088","Email/Phone","5/1/16",1,11,15984000
"A0088","Visit","5/1/16",5,0,15984000
"A0088","Email/Phone","4/1/16",2,4,18576000
"A0088","Visit","4/1/16",3,0,18576000
"A0088","Email/Phone","3/1/16",5,20,21254400
"A0088","Visit","3/1/16",3,0,21254400
"A0088","Email/Phone","2/1/16",0,4,23760000
"A0088","Visit","2/1/16",3,0,23760000
"A0088","Email/Phone","1/1/16",1,0,26438400
"A0088","Visit","1/1/16",8,0,26438400
"A0088","Email/Phone","12/1/15",7,9,29116800
"A0088","Visit","12/1/15",0,0,29116800
"A0088","Email/Phone","11/1/15",3,20,31708800
"A0088","Visit","11/1/15",1,0,31708800
"A0088","Email/Phone","10/1/15",7,10,34387200
"A0088","Visit","10/1/15",5,0,34387200
"A0088","Email/Phone","9/1/15",3,4,36979200
"A0088","Visit","9/1/15",9,0,36979200
"A0089","Email/Phone","11/1/16",2,4,86400
"A0089","Visit","11/1/16",12,0,86400
"A0089","Email/Phone","10/1/16",5,3,2764800
"A0089","Visit","10/1/16",4,0,2764800
"A0089","Email/Phone","9/1/16",4,1,5356800
"A0089","Visit","9/1/16",8,0,5356800
"A0089","Email/Phone","8/1/16",6,0,8035200
"A0089","Visit","8/1/16",4,0,8035200
"A0089","Email/Phone","7/1/16",6,14,10713600
"A0089","Visit","7/1/16",2,0,10713600
"A0089","Email/Phone","6/1/16",1,17,13305600
"A0089","Visit","6/1/16",4,0,13305600
"A0089","Email/Phone","5/1/16",1,1,15984000
"A0089","Visit","5/1/16",2,0,15984000
"A0089","Email/Phone","4/1/16",7,20,18576000
"A0089","Visit","4/1/16",0,0,18576000
"A0089","Email/Phone","3/1/16",6,17,21254400
"A0089","Visit","3/1/16",8,0,21254400
"A0089","Email/Phone","2/1/16",4,8,23760000
"A0089","Visit","2/1/16",1,0,23760000
"A0089","Email/Phone","1/1/16",2,14,26438400
"A0089","Visit","1/1/16",1,0,26438400
"A0089","Email/Phone","12/1/15",2,16,29116800
"A0089","Visit","12/1/15",7,0,29116800
"A0089","Email/Phone","11/1/15",3,16,31708800
"A0089","Visit","11/1/15",8,0,31708800
"A0089","Email/Phone","10/1/15",6,1,34387200
"A0089","Visit","10/1/15",9,0,34387200
"A0089","Email/Phone","9/1/15",5,14,36979200
"A0089","Visit","9/1/15",4,0,36979200
"A0091","Email/Phone","11/1/16",4,6,86400
"A0091","Visit","11/1/16",10,0,86400
"A0091","Email/Phone","11/1/16",3,6,86400
"A0091","Visit","11/1/16",2,0,86400
"A0091","Email/Phone","10/1/16",5,3,2764800
"A0091","Visit","10/1/16",0,0,2764800
"A0091","Email/Phone","10/1/16",0,19,2764800
"A0091","Visit","10/1/16",2,0,2764800
"A0091","Email/Phone","9/1/16",7,3,5356800
"A0091","Visit","9/1/16",4,0,5356800
"A0091","Email/Phone","9/1/16",5,7,5356800
"A0091","Visit","9/1/16",1,0,5356800
"A0091","Email/Phone","8/1/16",0,8,8035200
"A0091","Visit","8/1/16",3,0,8035200
"A0091","Email/Phone","8/1/16",4,1,8035200
"A0091","Visit","8/1/16",8,0,8035200
"A0091","Email/Phone","7/1/16",4,9,10713600
"A0091","Visit","7/1/16",9,0,10713600
"A0091","Email/Phone","7/1/16",7,11,10713600
"A0091","Visit","7/1/16",8,0,10713600
"A0091","Email/Phone","6/1/16",2,13,13305600
"A0091","Visit","6/1/16",9,0,13305600
"A0091","Email/Phone","6/1/16",3,4,13305600
"A0091","Visit","6/1/16",7,0,13305600
"A0091","Email/Phone","5/1/16",6,9,15984000
"A0091","Visit","5/1/16",0,0,15984000
"A0091","Email/Phone","5/1/16",2,8,15984000
"A0091","Visit","5/1/16",1,0,15984000
"A0091","Email/Phone","4/1/16",1,12,18576000
"A0091","Visit","4/1/16",7,0,18576000
"A0091","Email/Phone","4/1/16",1,5,18576000
"A0091","Visit","4/1/16",5,0,18576000
"A0091","Email/Phone","3/1/16",3,11,21254400
"A0091","Visit","3/1/16",7,0,21254400
"A0091","Email/Phone","3/1/16",3,17,21254400
"A0091","Visit","3/1/16",5,0,21254400
"A0091","Email/Phone","2/1/16",2,14,23760000
"A0091","Visit","2/1/16",2,0,23760000
"A0091","Email/Phone","2/1/16",3,10,23760000
"A0091","Visit","2/1/16",9,0,23760000
"A0091","Email/Phone","1/1/16",0,4,26438400
"A0091","Visit","1/1/16",7,0,26438400
"A0091","Email/Phone","1/1/16",7,11,26438400
"A0091","Visit","1/1/16",2,0,26438400
"A0091","Email/Phone","12/1/15",4,3,29116800
"A0091","Visit","12/1/15",12,0,29116800
"A0091","Email/Phone","12/1/15",4,7,29116800
"A0091","Visit","12/1/15",8,0,29116800
"A0091","Email/Phone","11/1/15",2,15,31708800
"A0091","Visit","11/1/15",6,0,31708800
"A0091","Email/Phone","11/1/15",3,4,31708800
"A0091","Visit","11/1/15",8,0,31708800
"A0091","Email/Phone","10/1/15",6,12,34387200
"A0091","Visit","10/1/15",8,0,34387200
"A0091","Email/Phone","10/1/15",0,1,34387200
"A0091","Visit","10/1/15",10,0,34387200
"A0091","Email/Phone","9/1/15",4,1,36979200
"A0091","Visit","9/1/15",5,0,36979200
"A0091","Email/Phone","9/1/15",2,6,36979200
"A0091","Visit","9/1/15",7,0,36979200
"A0002","Email/Phone","11/1/16",4,14,86400
"A0002","Visit","11/1/16",12,0,86400
"A0002","Email/Phone","10/1/16",1,17,2764800
"A0002","Visit","10/1/16",1,0,2764800
"A0002","Email/Phone","9/1/16",1,2,5356800
"A0002","Visit","9/1/16",7,0,5356800
"A0002","Email/Phone","8/1/16",3,15,8035200
"A0002","Visit","8/1/16",6,0,8035200
"A0002","Email/Phone","7/1/16",3,2,10713600
"A0002","Visit","7/1/16",10,0,10713600
"A0002","Email/Phone","6/1/16",6,17,13305600
"A0002","Visit","6/1/16",1,0,13305600
"A0002","Email/Phone","5/1/16",5,15,15984000
"A0002","Visit","5/1/16",3,0,15984000
"A0002","Email/Phone","4/1/16",3,6,18576000
"A0002","Visit","4/1/16",3,0,18576000
"A0002","Email/Phone","3/1/16",1,14,21254400
"A0002","Visit","3/1/16",2,0,21254400
"A0002","Email/Phone","2/1/16",1,17,23760000
"A0002","Visit","2/1/16",9,0,23760000
"A0002","Email/Phone","1/1/16",7,18,26438400
"A0002","Visit","1/1/16",5,0,26438400
"A0002","Email/Phone","12/1/15",7,19,29116800
"A0002","Visit","12/1/15",10,0,29116800
"A0002","Email/Phone","11/1/15",4,11,31708800
"A0002","Visit","11/1/15",4,0,31708800
"A0002","Email/Phone","10/1/15",0,14,34387200
"A0002","Visit","10/1/15",0,0,34387200
"A0002","Visit","9/1/15",2,0,36979200
"A0002","Email/Phone","9/1/15",4,5,36979200
"A0003","Email/Phone","11/1/16",5,2,86400
"A0003","Visit","11/1/16",1,0,86400
"A0003","Email/Phone","11/1/16",4,1,86400
"A0003","Visit","11/1/16",8,0,86400
"A0003","Email/Phone","10/1/16",1,13,2764800
"A0003","Visit","10/1/16",3,0,2764800
"A0003","Email/Phone","10/1/16",0,11,2764800
"A0003","Visit","10/1/16",6,0,2764800
"A0003","Email/Phone","9/1/16",3,15,5356800
"A0003","Visit","9/1/16",0,0,5356800
"A0003","Email/Phone","9/1/16",7,7,5356800
"A0003","Visit","9/1/16",11,0,5356800
"A0003","Email/Phone","8/1/16",2,20,8035200
