"ForecastCategory","CloseDate","Stage_IsAdvanced","CreatedDatePrev","Unique_Sort_Key","OpportunityId","ForecastCategoryPrev","StageIsWon","Deleted","ValidToDate","StageName","StageNamePrev","LastProcessedDate","CloseDatePrev","CustomFilter","StagePrevIsWon","OpportunityAccountId","CreatedDate","ValidFromDate","RecordID","StagePrevIsClosed","StageIsClosed","IsPulled","StagePrevSortOrder","IsLastUpdate","Amount_isUpdated","Stage_isUpdated","Amount","AmountPrev","Duration","IsPushed","CloseDate_isUpdated","StageSortOrder","Time_In_Current_Stage_Duration_Seconds"
"Closed","2018-03-11 00:00:00",True,"2018-03-02 01:35:25","2018-02-18T05:47:00.000Z-a1l3s000002wdyVAAQ","0063s00000DYxUSAA1","BestCase",True,False,"2019-09-12 20:57:51","Closed Won","Negotiation","2019-10-07 14:44:53","2018-03-11 00:00:00",True,False,"0013s00000up7pKAAQ","2018-03-04 05:47:00","2018-03-04 05:47:00","a1l3s000002wdyVAAQ",False,True,0,5,0,0,1,48624,48624,48179451,0,0,6,48184477
"Omitted","2018-03-11 00:00:00",False,"2018-02-27 04:58:09","2019-08-29T20:57:51.000Z-0083s00000n4N1gAAE","0063s00000DYxUVAA1","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-03-11 00:00:00",True,False,"0013s00000up7pMAAQ","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N1gAAE",True,True,0,7,1,0,0,12800,12800,4999,0,0,7,48619408
"Omitted","2017-11-23 00:00:00",False,"2017-11-22 06:54:51","2019-08-29T20:57:51.000Z-0083s00000n4N1hAAE","0063s00000DYxUWAA1","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2017-11-23 00:00:00",True,False,"0013s00000up7pNAAQ","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N1hAAE",True,True,0,7,1,0,0,15000,15000,4999,0,0,7,56993206
"Omitted","2017-11-27 00:00:00",True,"2017-11-06 03:39:07","2017-10-31T12:05:29.000Z-a1l3s000002wdywAAA","0063s00000DYxUaAAL","Pipeline",False,False,"2019-09-12 20:57:51","Closed Lost","Negotiation","2019-10-07 14:44:53","2017-11-27 00:00:00",True,False,"0013s00000up7pQAAQ","2017-11-14 12:05:29","2017-11-14 12:05:29","a1l3s000002wdywAAA",False,True,0,5,0,0,1,45000,45000,57660742,0,0,7,57665768
"Pipeline","2019-03-14 00:00:00",True,"1970-01-15 00:00:00","2019-02-15T05:00:00.000Z-a1l3s000002wdyxAAA","0063s00000DYxUbAAL","",False,False,"2019-03-06 01:00:33","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7pRAAQ","2019-03-01 05:00:00","2019-03-01 05:00:00","a1l3s000002wdyxAAA","",False,0,0,0,1,1,20000,0,417633,1,1,1,16310330
"Pipeline","2018-12-23 00:00:00",True,"1970-01-15 00:00:00","2018-11-10T05:00:00.000Z-a1l3s000002wdz0AAA","0063s00000DYxUcAAL","",False,False,"2018-12-11 10:09:05","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7pRAAQ","2018-11-24 05:00:00","2018-11-24 05:00:00","a1l3s000002wdz0AAA","",False,0,0,0,1,1,50000,0,1487345,1,1,1,23419810
"BestCase","2018-12-23 00:00:00",True,"2018-11-24 05:00:00","2018-11-27T10:09:05.000Z-a1l3s000002wdz1AAA","0063s00000DYxUcAAL","Pipeline",False,False,"2018-12-15 20:51:27","Proposal/Quote","Qualification","2019-10-07 14:44:53","2018-12-23 00:00:00",True,False,"0013s00000up7pRAAQ","2018-12-11 10:09:05","2018-12-11 10:09:05","a1l3s000002wdz1AAA",False,False,0,1,0,0,1,50000,50000,384142,0,0,4,23419810
"Pipeline","2018-01-25 00:00:00",True,"1970-01-15 00:00:00","2017-12-15T05:00:00.000Z-a1l3s000002wdz3AAA","0063s00000DYxUdAAL","",False,False,"2018-01-10 13:19:16","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7pSAAQ","2017-12-29 05:00:00","2017-12-29 05:00:00","a1l3s000002wdz3AAA","",False,0,0,0,1,1,50000,0,1066756,1,1,1,52123297
"Omitted","2018-01-25 00:00:00",False,"2018-01-17 15:40:00","2019-08-29T20:57:51.000Z-0083s00000n4N1oAAE","0063s00000DYxUdAAL","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-01-25 00:00:00",True,False,"0013s00000up7pSAAQ","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N1oAAE",True,True,0,7,1,0,0,50000,50000,4999,0,0,7,52123297
"Omitted","2019-04-29 00:00:00",True,"2019-04-20 16:05:43","2019-04-12T17:20:28.000Z-a1l3s000002wdzCAAQ","0063s00000DYxUfAAL","Commit",False,False,"2019-09-12 20:57:51","Closed Lost","Proposal/Quote","2019-10-07 14:44:53","2019-04-29 00:00:00",True,False,"0013s00000up7pUAAQ","2019-04-26 17:20:28","2019-04-26 17:20:28","a1l3s000002wdzCAAQ",False,True,0,4,0,0,1,25000,25000,12022643,0,0,7,12027669
"BestCase","2018-08-26 00:00:00",True,"2018-07-27 04:00:00","2018-07-28T23:36:03.000Z-a1l3s000002wdzEAAQ","0063s00000DYxUgAAL","Pipeline",False,False,"2018-08-17 03:07:02","Negotiation","Qualification","2019-10-07 14:44:53","2018-08-26 00:00:00",True,False,"0013s00000up7pUAAQ","2018-08-11 23:36:03","2018-08-11 23:36:03","a1l3s000002wdzEAAQ",False,False,0,1,0,0,1,100000,100000,444659,0,0,5,33851675
"BestCase","2018-03-07 00:00:00",True,"2018-02-14 05:00:00","2018-02-09T02:56:15.000Z-a1l3s000002wdzHAAQ","0063s00000DYxUhAAL","Pipeline",False,False,"2018-02-24 04:44:40","Discovery","Qualification","2019-10-07 14:44:53","2018-03-07 00:00:00",True,False,"0013s00000up7pVAAQ","2018-02-23 02:56:15","2018-02-23 02:56:15","a1l3s000002wdzHAAQ",False,False,0,1,0,0,1,4500,4500,92905,0,0,2,48548879
"Closed","2018-12-19 00:00:00",False,"2018-12-14 10:21:58","2019-08-29T20:57:51.000Z-0083s00000n4N1tAAE","0063s00000DYxUiAAL","Closed",True,False,"3000-01-15 00:00:00","Closed Won","Closed Won","2019-10-07 14:44:53","2018-12-19 00:00:00",True,True,"0013s00000up7pVAAQ","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N1tAAE",True,True,0,6,1,0,0,19500,19500,4999,0,0,6,23543979
"Commit","2017-10-01 00:00:00",False,"2017-09-23 16:14:23","2017-09-10T09:24:07.000Z-a1l3s000002wdzlAAA","0063s00000DYxUpAAL","Commit",False,False,"2017-10-01 00:48:35","Negotiation","Negotiation","2019-10-07 14:44:53","2017-08-16 00:00:00",True,False,"0013s00000up7pZAAQ","2017-09-24 09:24:07","2017-09-24 09:24:07","a1l3s000002wdzlAAA",False,False,0,5,0,0,0,30000,30000,573868,1,1,5,61507982
"Omitted","2018-12-08 00:00:00",True,"2018-12-03 02:00:34","2018-11-20T01:39:00.000Z-a1l3s000002wdzqAAA","0063s00000DYxUqAAL","Commit",False,False,"2019-09-12 20:57:51","Closed Lost","Negotiation","2019-10-07 14:44:53","2018-12-08 00:00:00",True,False,"0013s00000up7paAAA","2018-12-04 01:39:00","2018-12-04 01:39:00","a1l3s000002wdzqAAA",False,True,0,5,0,0,1,150000,150000,24434331,0,0,7,24439357
"Pipeline","2018-06-02 00:00:00",False,"2018-05-27 23:48:15","2018-05-15T03:36:53.000Z-a1l3s000002wdztAAA","0063s00000DYxUrAAL","Pipeline",False,False,"2018-05-30 20:28:46","Negotiation","Negotiation","2019-10-07 14:44:53","2018-03-24 00:00:00",True,False,"0013s00000up7pbAAA","2018-05-29 03:36:53","2018-05-29 03:36:53","a1l3s000002wdztAAA",False,False,0,5,0,0,0,50000,50000,147113,1,1,5,40614771
"Omitted","2018-06-02 00:00:00",False,"2018-05-30 20:28:46","2019-08-29T20:57:51.000Z-0083s00000n4N22AAE","0063s00000DYxUrAAL","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-06-02 00:00:00",True,False,"0013s00000up7pbAAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N22AAE",True,True,0,7,1,0,0,50000,50000,4999,0,0,7,40614771
"Closed","2018-09-13 00:00:00",False,"2018-09-10 10:58:08","2019-08-29T20:57:51.000Z-0083s00000n4N23AAE","0063s00000DYxUsAAL","Closed",True,False,"3000-01-15 00:00:00","Closed Won","Closed Won","2019-10-07 14:44:53","2018-09-13 00:00:00",True,True,"0013s00000up7pcAAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N23AAE",True,True,0,6,1,0,0,150000,150000,4999,0,0,6,31749809
"Pipeline","2019-04-10 00:00:00",True,"2019-03-09 05:00:00","2019-03-05T05:04:51.000Z-a1l3s000002we01AAA","0063s00000DYxUtAAL","Pipeline",False,False,"2019-03-22 15:28:10","Discovery","Qualification","2019-10-07 14:44:53","2019-04-10 00:00:00",True,False,"0013s00000up7pcAAA","2019-03-19 05:04:51","2019-03-19 05:04:51","a1l3s000002we01AAA",False,False,0,1,0,0,1,42936,42936,296599,0,0,2,14203069
"Pipeline","2019-04-10 00:00:00",False,"2019-03-19 05:04:51","2019-03-08T15:28:10.000Z-a1l3s000002we02AAA","0063s00000DYxUtAAL","Pipeline",False,False,"2019-04-01 13:03:48","Discovery","Discovery","2019-10-07 14:44:53","2019-04-10 00:00:00",True,False,"0013s00000up7pcAAA","2019-03-22 15:28:10","2019-03-22 15:28:10","a1l3s000002we02AAA",False,False,0,2,0,1,0,30000,42936,855338,0,0,2,14203069
"Omitted","2019-04-10 00:00:00",False,"2019-04-01 13:03:48","2019-08-29T20:57:51.000Z-0083s00000n4N24AAE","0063s00000DYxUtAAL","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2019-04-10 00:00:00",True,False,"0013s00000up7pcAAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N24AAE",True,True,0,7,1,0,0,30000,30000,4999,0,0,7,14203069
"Pipeline","2018-12-11 00:00:00",True,"1970-01-15 00:00:00","2018-10-18T04:00:00.000Z-a1l3s000002we04AAA","0063s00000DYxUuAAL","",False,False,"2018-11-27 13:46:24","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7pdAAA","2018-11-01 04:00:00","2018-11-01 04:00:00","a1l3s000002we04AAA","",False,0,0,0,1,1,540250,0,2281584,1,1,1,23822534
"Pipeline","2018-02-10 00:00:00",True,"1970-01-15 00:00:00","2017-12-27T05:00:00.000Z-a1l3s000002we07AAA","0063s00000DYxUvAAL","",False,False,"2018-01-27 12:03:47","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7peAAA","2018-01-10 05:00:00","2018-01-10 05:00:00","a1l3s000002we07AAA","",False,0,0,0,1,1,170000,0,1494227,1,1,1,50704306
"Pipeline","2019-03-15 00:00:00",True,"1970-01-15 00:00:00","2019-02-02T05:00:00.000Z-a1l3s000002we0DAAQ","0063s00000DYxUxAAL","",False,False,"2019-03-03 14:44:01","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7pfAAA","2019-02-16 05:00:00","2019-02-16 05:00:00","a1l3s000002we0DAAQ","",False,0,0,0,1,1,6500,0,1331041,1,1,1,16701017
"Commit","2018-05-20 00:00:00",True,"2018-06-09 04:00:00","2018-05-31T20:19:45.000Z-a1l3s000002we0QAAQ","0063s00000DYxV1AAL","Pipeline",False,False,"2018-06-16 17:45:55","Proposal/Quote","Qualification","2019-10-07 14:44:53","2018-05-20 00:00:00",True,False,"0013s00000up7pjAAA","2018-06-14 20:19:45","2018-06-14 20:19:45","a1l3s000002we0QAAQ",False,False,0,1,0,0,1,15000,15000,163570,0,0,4,38731767
"Omitted","2018-06-22 00:00:00",False,"2018-06-21 15:32:10","2019-08-29T20:57:51.000Z-0083s00000n4N2CAAU","0063s00000DYxV1AAL","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-06-22 00:00:00",True,False,"0013s00000up7pjAAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N2CAAU",True,True,0,7,1,0,0,15000,15000,4999,0,0,7,38731767
"Commit","2018-03-13 00:00:00",True,"2018-01-29 05:00:00","2018-02-10T03:22:40.000Z-a1l3s000002we0YAAQ","0063s00000DYxV3AAL","Pipeline",False,False,"2018-03-03 18:26:41","Negotiation","Qualification","2019-10-07 14:44:53","2018-03-13 00:00:00",True,False,"0013s00000up7plAAA","2018-02-24 03:22:40","2018-02-24 03:22:40","a1l3s000002we0YAAQ",False,False,0,1,0,0,1,1314,1314,659041,0,0,5,47936047
"Omitted","2018-03-13 00:00:00",False,"2018-03-07 02:47:30","2019-08-29T20:57:51.000Z-0083s00000n4N2EAAU","0063s00000DYxV3AAL","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-03-13 00:00:00",True,False,"0013s00000up7plAAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N2EAAU",True,True,0,7,1,0,0,1000,1000,4999,0,0,7,47936047
"Commit","2018-04-04 00:00:00",True,"2018-02-27 05:00:00","2018-03-03T03:02:39.000Z-a1l3s000002we0cAAA","0063s00000DYxV4AAL","Pipeline",False,False,"2018-03-26 12:48:52","Discovery","Qualification","2019-10-07 14:44:53","2018-04-04 00:00:00",True,False,"0013s00000up7plAAA","2018-03-17 03:02:39","2018-03-17 03:02:39","a1l3s000002we0cAAA",False,False,0,1,0,0,1,120000,120000,812773,0,0,2,46258365
"Omitted","2018-04-04 00:00:00",True,"2018-03-17 03:02:39","2018-03-12T12:48:52.000Z-a1l3s000002we0dAAA","0063s00000DYxV4AAL","Commit",False,False,"2019-09-12 20:57:51","Closed Lost","Discovery","2019-10-07 14:44:53","2018-04-04 00:00:00",True,False,"0013s00000up7plAAA","2018-03-26 12:48:52","2018-03-26 12:48:52","a1l3s000002we0dAAA",False,True,0,2,0,0,1,120000,120000,46253339,0,0,7,46258365
"Pipeline","2019-06-27 00:00:00",True,"1970-01-15 00:00:00","2019-05-13T04:00:00.000Z-a1l3s000002we0hAAA","0063s00000DYxV6AAL","",False,False,"2019-06-07 23:04:43","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7pnAAA","2019-05-27 04:00:00","2019-05-27 04:00:00","a1l3s000002we0hAAA","",False,0,0,0,1,1,15955,0,1019083,1,1,1,7180024
"BestCase","2019-09-17 00:00:00",False,"2019-09-12 03:20:03","2019-08-29T20:57:51.000Z-0083s00000n4N2IAAU","0063s00000DYxV7AAL","BestCase",False,False,"3000-01-15 00:00:00","Discovery","Discovery","2019-10-07 14:44:53","2019-09-17 00:00:00",True,False,"0013s00000up7poAAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N2IAAU",False,False,0,2,1,0,0,20000,20000,4999,0,0,2,68494
"Pipeline","2018-01-04 00:00:00",True,"1970-01-15 00:00:00","2017-11-07T05:00:00.000Z-a1l3s000002we0vAAA","0063s00000DYxVAAA1","",False,False,"2017-11-29 11:31:41","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7prAAA","2017-11-21 05:00:00","2017-11-21 05:00:00","a1l3s000002we0vAAA","",False,0,0,0,0,1,0,0,714701,1,1,1,54760523
"BestCase","2018-01-04 00:00:00",True,"2017-11-21 05:00:00","2017-11-15T11:31:41.000Z-a1l3s000002we0wAAA","0063s00000DYxVAAA1","Pipeline",False,False,"2017-12-05 18:34:00","Proposal/Quote","Qualification","2019-10-07 14:44:53","2018-01-04 00:00:00",True,False,"0013s00000up7prAAA","2017-11-29 11:31:41","2017-11-29 11:31:41","a1l3s000002we0wAAA",False,False,0,1,0,0,1,0,0,543739,0,0,4,54760523
"Commit","2018-03-25 00:00:00",True,"2018-03-09 05:00:00","2018-02-28T14:23:54.000Z-a1l3s000002we1AAAQ","0063s00000DYxVEAA1","Pipeline",False,False,"2018-03-16 09:09:37","Negotiation","Qualification","2019-10-07 14:44:53","2018-03-25 00:00:00",True,False,"0013s00000up7puAAA","2018-03-14 14:23:54","2018-03-14 14:23:54","a1l3s000002we1AAAQ",False,False,0,1,0,0,1,14342,14342,153943,0,0,5,46898868
"Commit","2018-03-25 00:00:00",False,"2018-03-14 14:23:54","2018-03-02T09:09:37.000Z-a1l3s000002we1BAAQ","0063s00000DYxVEAA1","Commit",False,False,"2018-03-19 02:53:49","Negotiation","Negotiation","2019-10-07 14:44:53","2018-03-25 00:00:00",True,False,"0013s00000up7puAAA","2018-03-16 09:09:37","2018-03-16 09:09:37","a1l3s000002we1BAAQ",False,False,0,5,0,1,0,20000,14342,236652,0,0,5,46898868
"BestCase","2017-11-16 00:00:00",False,"2017-11-02 02:40:05","2017-10-24T02:51:09.000Z-a1l3s000002we1MAAQ","0063s00000DYxVHAA1","BestCase",False,False,"2017-11-10 09:40:43","Negotiation","Negotiation","2019-10-07 14:44:53","2017-09-19 00:00:00",True,False,"0013s00000up7pwAAA","2017-11-07 02:51:09","2017-11-07 02:51:09","a1l3s000002we1MAAQ",False,False,0,5,0,0,0,30000,30000,283774,1,1,5,58020054
"Closed","2018-03-16 00:00:00",False,"2018-03-11 06:17:30","2019-08-29T20:57:51.000Z-0083s00000n4N2TAAU","0063s00000DYxVIAA1","Closed",True,False,"3000-01-15 00:00:00","Closed Won","Closed Won","2019-10-07 14:44:53","2018-03-16 00:00:00",True,True,"0013s00000up7pwAAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N2TAAU",True,True,0,6,1,0,0,6000,6000,4999,0,0,6,47577847
"Pipeline","2018-01-27 00:00:00",True,"1970-01-15 00:00:00","2017-12-08T05:00:00.000Z-a1l3s000002we1SAAQ","0063s00000DYxVJAA1","",False,False,"2018-01-18 01:36:08","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7pwAAA","2017-12-22 05:00:00","2017-12-22 05:00:00","a1l3s000002we1SAAQ","",False,0,0,0,1,1,200000,0,2320568,1,1,1,51443778
"Omitted","2018-03-19 00:00:00",False,"2018-03-07 03:28:35","2019-08-29T20:57:51.000Z-0083s00000n4N2VAAU","0063s00000DYxVKAA1","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-03-19 00:00:00",True,False,"0013s00000up7pxAAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N2VAAU",True,True,0,7,1,0,0,18000,18000,4999,0,0,7,47933582
"Closed","2019-02-25 00:00:00",True,"2019-01-08 05:00:00","2019-01-18T19:09:34.000Z-a1l3s000002we1ZAAQ","0063s00000DYxVLAA1","Pipeline",True,False,"2019-09-12 20:57:51","Closed Won","Qualification","2019-10-07 14:44:53","2019-02-25 00:00:00",True,False,"0013s00000up7pyAAA","2019-02-01 19:09:34","2019-02-01 19:09:34","a1l3s000002we1ZAAQ",False,True,0,1,0,0,1,20414,20414,19273697,0,0,6,19278723
"Omitted","2017-11-16 00:00:00",True,"2017-10-31 17:27:12","2017-10-31T10:03:10.000Z-a1l3s000002we1dAAA","0063s00000DYxVMAA1","Pipeline",False,False,"2019-09-12 20:57:51","Closed Lost","Negotiation","2019-10-07 14:44:53","2017-11-16 00:00:00",True,False,"0013s00000up7pzAAA","2017-11-14 10:03:10","2017-11-14 10:03:10","a1l3s000002we1dAAA",False,True,0,5,0,0,1,80000,80000,57668081,0,0,7,57673107
"BestCase","2017-09-26 00:00:00",False,"2017-09-12 04:00:00","2017-09-08T12:49:37.000Z-a1l3s000002we1fAAA","0063s00000DYxVNAA1","Pipeline",False,False,"2017-09-23 22:03:32","Qualification","Qualification","2019-10-07 14:44:53","2017-09-26 00:00:00",True,False,"0013s00000up7pzAAA","2017-09-22 12:49:37","2017-09-22 12:49:37","a1l3s000002we1fAAA",False,False,0,1,0,0,0,5500,5500,119635,0,0,1,61990782
"Commit","2017-09-26 00:00:00",True,"2017-09-22 12:49:37","2017-09-09T22:03:32.000Z-a1l3s000002we1gAAA","0063s00000DYxVNAA1","BestCase",False,False,"2017-09-25 10:41:55","Discovery","Qualification","2019-10-07 14:44:53","2017-09-26 00:00:00",True,False,"0013s00000up7pzAAA","2017-09-23 22:03:32","2017-09-23 22:03:32","a1l3s000002we1gAAA",False,False,0,1,0,0,1,5500,5500,131903,0,0,2,61990782
"Omitted","2018-09-06 00:00:00",True,"2018-07-25 04:00:00","2018-08-09T06:21:06.000Z-a1l3s000002we1jAAA","0063s00000DYxVOAA1","Pipeline",False,False,"2019-09-12 20:57:51","Closed Lost","Qualification","2019-10-07 14:44:53","2018-09-06 00:00:00",True,False,"0013s00000up7q0AAA","2018-08-23 06:21:06","2018-08-23 06:21:06","a1l3s000002we1jAAA",False,True,0,1,0,0,1,500000,500000,33316605,0,0,7,33321631
"BestCase","2018-11-01 00:00:00",False,"2018-11-30 16:22:02","2018-11-17T13:07:57.000Z-a1l3s000002we1nAAA","0063s00000DYxVPAA1","BestCase",False,False,"2018-12-01 17:46:10","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2018-11-01 00:00:00",True,False,"0013s00000up7q0AAA","2018-12-01 13:07:57","2018-12-01 13:07:57","a1l3s000002we1nAAA",False,False,0,4,0,0,0,231425,231425,16693,0,0,4,24150568
"BestCase","2018-12-09 00:00:00",False,"2018-12-03 20:02:09","2018-11-21T12:39:42.000Z-a1l3s000002we1qAAA","0063s00000DYxVPAA1","BestCase",False,False,"2018-12-07 09:52:09","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2018-12-09 00:00:00",True,False,"0013s00000up7q0AAA","2018-12-05 12:39:42","2018-12-05 12:39:42","a1l3s000002we1qAAA",False,False,0,4,0,1,0,200000,231425,162747,0,0,4,24150568
"Pipeline","2019-06-16 00:00:00",True,"1970-01-15 00:00:00","2019-05-20T04:00:00.000Z-a1l3s000002we1sAAA","0063s00000DYxVQAA1","",False,False,"2019-06-13 19:16:11","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7q1AAA","2019-06-03 04:00:00","2019-06-03 04:00:00","a1l3s000002we1sAAA","",False,0,0,0,1,1,30000,0,918971,1,1,1,7832693
"Closed","2019-06-03 00:00:00",True,"2019-05-26 00:45:43","2019-05-16T12:51:09.000Z-a1l3s000002we24AAA","0063s00000DYxVTAA1","Pipeline",True,False,"2019-09-12 20:57:51","Closed Won","Negotiation","2019-10-07 14:44:53","2019-06-03 00:00:00",True,False,"0013s00000up7q3AAA","2019-05-30 12:51:09","2019-05-30 12:51:09","a1l3s000002we24AAA",False,True,0,5,0,0,1,30000,30000,9101202,0,0,6,9106228
"Omitted","2018-12-21 00:00:00",False,"2018-12-14 00:30:17","2019-08-29T20:57:51.000Z-0083s00000n4N2iAAE","0063s00000DYxVXAA1","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-12-21 00:00:00",True,False,"0013s00000up7q6AAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N2iAAE",True,True,0,7,1,0,0,7000,7000,4999,0,0,7,23579480
"Omitted","2019-08-26 00:00:00",False,"2019-08-24 19:00:14","2019-08-29T20:57:51.000Z-0083s00000n4N2kAAE","0063s00000DYxVZAA1","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2019-08-26 00:00:00",True,False,"0013s00000up7q8AAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N2kAAE",True,True,0,7,1,0,0,20000,20000,4999,0,0,7,1653683
"BestCase","2018-03-27 00:00:00",True,"2018-02-15 05:00:00","2018-03-09T12:15:06.000Z-a1l3s000002we2PAAQ","0063s00000DYxVaAAL","Pipeline",False,False,"2018-03-23 23:39:23","Negotiation","Qualification","2019-10-07 14:44:53","2018-03-27 00:00:00",True,False,"0013s00000up7q9AAA","2018-03-23 12:15:06","2018-03-23 12:15:06","a1l3s000002we2PAAQ",False,False,0,1,0,0,1,30000,30000,41057,0,0,5,46478534
"Omitted","2018-03-27 00:00:00",False,"2018-03-23 23:39:23","2019-08-29T20:57:51.000Z-0083s00000n4N2lAAE","0063s00000DYxVaAAL","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-03-27 00:00:00",True,False,"0013s00000up7q9AAA","2019-09-12 20:57:51","2019-09-12 20:57:51","0083s00000n4N2lAAE",True,True,0,7,1,0,0,30000,30000,4999,0,0,7,46478534
"Pipeline","2019-03-14 00:00:00",True,"2019-02-08 05:00:00","2019-02-10T14:41:14.000Z-a1l3s000002we2SAAQ","0063s00000DYxVbAAL","Pipeline",False,False,"2019-03-03 16:58:34","Discovery","Qualification","2019-10-07 14:44:53","2019-03-14 00:00:00",True,False,"0013s00000up7qAAAQ","2019-02-24 14:41:14","2019-02-24 14:41:14","a1l3s000002we2SAAQ",False,False,0,1,0,0,1,1000,1000,613040,0,0,2,16694583
"Commit","2019-04-15 00:00:00",True,"2019-05-13 04:00:00","2019-05-02T12:47:41.000Z-a1l3s000002we2cAAA","0063s00000DYxVeAAL","Pipeline",False,False,"2019-05-18 07:21:20","Discovery","Qualification","2019-10-07 14:44:53","2019-04-15 00:00:00",True,False,"0013s00000up7qCAAQ","2019-05-16 12:47:41","2019-05-16 12:47:41","a1l3s000002we2cAAA",False,False,0,1,0,0,1,70000,70000,153219,0,0,2,9845611
"Pipeline","2018-02-27 00:00:00",True,"1970-01-15 00:00:00","2018-01-28T05:00:00.000Z-a1l3s000002we2jAAA","0063s00000DYxVgAAL","",False,False,"2018-02-20 21:36:28","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up7qEAAQ","2018-02-11 05:00:00","2018-02-11 05:00:00","a1l3s000002we2jAAA","",False,0,0,0,0,1,0,0,837388,1,1,1,48920032
"BestCase","2019-03-16 00:00:00",True,"2019-02-07 05:00:00","2019-02-07T01:51:32.000Z-a1l3s000002we2rAAA","0063s00000DYxViAAL","Pipeline",False,False,"2019-02-26 00:18:58","Discovery","Qualification","2019-10-07 14:44:53","2019-03-16 00:00:00",True,False,"0013s00000up7qGAAQ","2019-02-21 01:51:32","2019-02-21 01:51:32","a1l3s000002we2rAAA",False,False,0,1,0,0,1,32500,32500,426446,0,0,2,17186559
