"LOCATION","STATE","REGION","LOCATION_ID","corrected_locality","BROKER_ID","Sum_of_UN_2020_E","Min_of_INSIDE_X","Min_of_INSIDE_Y","Max_of_INSIDE_X","Max_of_INSIDE_Y","Avg_of_INSIDE_Y","Avg_of_INSIDE_X"
"Tensas Parish","Louisiana","South East","LOC_ID_1617","BUCASIA","BROKER_1815",4123,-91.56,31.74,-91.03,32.24,31.98,-91.31
"Union Parish","Louisiana","South East","LOC_ID_1091","HAPPY VALLEY","BROKER_1834",22141,-92.73,32.58,-92.05,33.01,32.81,-92.38
"Pointe Coupee Parish","Louisiana","South East","LOC_ID_1090","GYMEA","BROKER_1834",22192,-91.79,30.48,-91.32,31.01,30.66,-91.53
"St. Martin Parish","Louisiana","South East","LOC_ID_704","SPRINGFIELD LAKES","BROKER_1834",54449,-91.98,29.73,-91.1,30.48,30.19,-91.78
"St. Charles Parish","Louisiana","South East","LOC_ID_688","BASSENDEAN","BROKER_1834",56307,-90.53,29.7,-90.19,30.07,29.94,-90.4
"Winn Parish","Louisiana","South East","LOC_ID_1312","VERMONT SOUTH","BROKER_2216",13594,-92.96,31.7,-92.31,32.14,31.94,-92.62
"Evangeline Parish","Louisiana","South East","LOC_ID_918","WESTON","BROKER_2216",31809,-92.63,30.48,-92.17,30.99,30.68,-92.37
"East Baton Rouge Parish","Louisiana","South East","LOC_ID_157","SHEPPARTON","BROKER_2216",455714,-91.29,30.31,-90.84,30.71,30.47,-91.11
"Caldwell Parish","Louisiana","South East","LOC_ID_1415","CARINE","BROKER_2281",9528,-92.31,31.92,-91.89,32.27,32.08,-92.13
"Morehouse Parish","Louisiana","South East","LOC_ID_1032","WILSTON","BROKER_2281",24625,-92.06,32.52,-91.43,33,32.8,-91.85
"St. Landry Parish","Louisiana","South East","LOC_ID_576","CHAPEL HILL","BROKER_2281",77234,-92.48,30.3,-91.69,30.84,30.53,-92.09
"Calcasieu Parish","Louisiana","South East","LOC_ID_314","WYNNUM","BROKER_2281",196443,-93.74,30.03,-92.9,30.48,30.23,-93.28
"East Carroll Parish","Louisiana","South East","LOC_ID_1542","SOUTHERN RIVER","BROKER_3",6261,-91.44,32.53,-91.02,33,32.73,-91.22
"Assumption Parish","Louisiana","South East","LOC_ID_1074","WANNEROO","BROKER_3",22805,-91.25,29.62,-90.89,30.07,29.91,-91.05
"Acadia Parish","Louisiana","South East","LOC_ID_651","BROOME","BROKER_3",62987,-92.62,30.05,-92.14,30.48,30.26,-92.36
"Ouachita Parish","Louisiana","South East","LOC_ID_387","LINDFIELD","BROKER_3",155818,-92.41,32.26,-91.9,32.71,32.51,-92.12
"East Feliciana Parish","Louisiana","South East","LOC_ID_1165","MERNDA","BROKER_596",18729,-91.3,30.65,-90.84,30.99,30.83,-91.07
"St. John the Baptist Parish","Louisiana","South East","LOC_ID_758","PARKDALE","BROKER_596",47445,-90.68,29.88,-90.37,30.28,30.06,-90.53
"La Salle Parish","Louisiana","South East","LOC_ID_1269","TUGGERAH","BROKER_639",15111,-92.35,31.33,-92,31.92,31.74,-92.17
"Iberville Parish","Louisiana","South East","LOC_ID_911","MARGATE","BROKER_639",32482,-91.66,30.02,-91.03,30.49,30.28,-91.28
"Red River Parish","Louisiana","South East","LOC_ID_1457","ASHBURTON","BROKER_850",8406,-93.6,31.9,-93.13,32.23,32.08,-93.33
"Sabine Parish","Louisiana","South East","LOC_ID_1039","BELGRAVE","BROKER_850",24335,-93.85,31.18,-93.23,31.84,31.55,-93.54
"Iberia Parish","Louisiana","South East","LOC_ID_609","KEILOR EAST","BROKER_850",71149,-91.98,29.42,-91.24,30.1,29.97,-91.8
"Livingston Parish","Louisiana","South East","LOC_ID_354","ALBION PARK","BROKER_850",173296,-90.98,30.2,-90.52,30.64,30.48,-90.8
"Franklin Parish","Louisiana","South East","LOC_ID_1132","MOORABBIN","BROKER_956",19886,-91.92,31.88,-91.46,32.4,32.1,-91.7
"Lincoln Parish","Louisiana","South East","LOC_ID_735","OXLEY","BROKER_956",49886,-92.87,32.45,-92.41,32.75,32.56,-92.65
"Kennebec County","Maine","North East","LOC_ID_443","NEW LAMBTON","BROKER_1065",123793,-70.12,44.1,-69.37,44.71,44.38,-69.76
"Penobscot County","Maine","North East","LOC_ID_382","CROYDON PARK","BROKER_628",158948,-69.35,44.66,-67.94,46.39,45.16,-68.72
"York County","Maine","North East","LOC_ID_229","MUSWELLBROOK","BROKER_734",288230,-97.82,37.09,-70.33,43.8,41.65,-77.56
"Waldo County","Maine","North East","LOC_ID_826","HIGH WYCOMBE","BROKER_761",40332,-69.5,44.2,-68.8,44.73,44.47,-69.09
"Oxford County","Maine","North East","LOC_ID_670","WANTIRNA","BROKER_882",59389,-71.07,43.78,-70.24,45.3,44.33,-70.7
"Piscataquis County","Maine","North East","LOC_ID_1199","GLENBROOK","BROKER_926",17316,-69.78,45.01,-68.78,46.57,45.47,-69.3
"Sagadahoc County","Maine","North East","LOC_ID_894","ABERGLASSLYN","BROKER_938",34328,-70.04,43.7,-69.7,44.16,43.95,-69.86
"Aroostook County","Maine","North East","LOC_ID_618","CAMERON PARK","BROKER_966",68357,-69.99,45.57,-67.77,47.45,46.6,-68.22
"Androscoggin County","Maine","North East","LOC_ID_485","MENAI","BROKER_966",108516,-70.47,43.9,-69.99,44.48,44.13,-70.2
"Charles County","Maryland","North East","LOC_ID_355","CANLEY HEIGHTS","BROKER_1612",173088,-77.26,38.25,-76.67,38.68,38.53,-76.97
"Cecil County","Maryland","North East","LOC_ID_455","ROXBURGH PARK","BROKER_635",115592,-76.21,39.36,-75.77,39.72,39.59,-75.95
"Allegany County","Maryland","North East","LOC_ID_447","BRACKEN RIDGE","BROKER_635",120185,-79.06,39.44,-77.72,42.52,40.78,-78.45
"Carroll County","Maryland","North East","LOC_ID_132","NORTHCOTE","BROKER_651",535942,-95.09,33.22,-70.95,44.27,38.96,-84.07
"Anne Arundel County","Maryland","North East","LOC_ID_123","NOOSAVILLE","BROKER_651",573239,-76.83,38.71,-76.4,39.23,39.06,-76.59
"Talbot County","Maryland","North East","LOC_ID_752","JAMISONTOWN","BROKER_719",48047,-84.7,32.52,-75.9,38.94,37.56,-77.78
"Baltimore County","Maryland","North East","LOC_ID_86","SURRY HILLS","BROKER_719",834789,-76.88,39.19,-76.32,39.72,39.37,-76.61
"Garrett County","Maryland","North East","LOC_ID_958","GREENWOOD","BROKER_734",29480,-79.48,39.22,-78.93,39.72,39.52,-79.29
"Harford County","Maryland","North East","LOC_ID_245","KINGSWOOD","BROKER_759",265870,-76.56,39.28,-76.06,39.72,39.53,-76.29
"St. Mary's County","Maryland","North East","LOC_ID_440","HAMPTON PARK","BROKER_887",124621,-76.86,38.04,-76.32,38.5,38.3,-76.59
"Calvert County","Maryland","North East","LOC_ID_494","WOLLSTONECRAFT","BROKER_916",102642,-76.69,38.31,-76.38,38.76,38.53,-76.54
"Montgomery County","Maryland","North East","LOC_ID_13","RICHMOND","BROKER_916",2541464,-95.96,30.03,-74.08,43.03,36.53,-86.35
"Queen Anne's County","Maryland","North East","LOC_ID_701","MORWELL","BROKER_932",54697,-76.37,38.84,-75.74,39.25,39.05,-76.08
"Prince George's County","Maryland","North East","LOC_ID_72","ST MARYS","BROKER_932",903710,-77.07,38.54,-76.67,39.12,38.89,-76.87
"Wicomico County","Maryland","North East","LOC_ID_470","SOUTH MORANG","BROKER_955",111697,-75.91,38.24,-75.31,38.55,38.37,-75.59
"Dorchester County","Maryland","North East","LOC_ID_901","CONSTITUTION HILL","BROKER_964",33689,-76.33,38.12,-75.7,38.7,38.55,-75.97
"Baltimore city","Maryland","North East","LOC_ID_122","LAKEMBA","BROKER_964",575141,-76.71,39.19,-76.52,39.37,39.3,-76.61
"Frederick County","Maryland","North East","LOC_ID_188","BOTANY","BROKER_987",371699,-78.53,39,-77.11,39.71,39.37,-77.62
"Howard County","Maryland","North East","LOC_ID_150","CABOOLTURE","BROKER_987",475049,-101.69,32.08,-76.7,43.5,38.36,-89.23
"Hampshire County","Massachusetts","North East","LOC_ID_328","TOOWONG","BROKER_1648",187083,-78.96,39.09,-72.2,42.54,41.25,-74.74
"Dukes County","Massachusetts","North East","LOC_ID_1188","BOX HILL SOUTH","BROKER_1714",17746,-70.94,41.25,-70.44,41.51,41.41,-70.61
"Plymouth County","Massachusetts","North East","LOC_ID_135","BALLINA","BROKER_565",527530,-96.62,41.61,-70.52,42.9,42.1,-74.85
"Bristol County","Massachusetts","North East","LOC_ID_130","GOULBURN","BROKER_569",545999,-71.38,41.48,-70.82,42.09,41.78,-71.1
"Norfolk County","Massachusetts","North East","LOC_ID_102","UPPER COOMERA","BROKER_579",671953,-71.49,41.98,-70.78,42.35,42.19,-71.15
"Middlesex County","Massachusetts","North East","LOC_ID_14","MOAMA","BROKER_627",2529829,-76.74,37.51,-71.02,42.73,41.72,-72.36
"Hampden County","Massachusetts","North East","LOC_ID_156","PYRMONT","BROKER_632",457124,-73.07,42,-72.13,42.34,42.13,-72.57
"Nantucket County","Massachusetts","North East","LOC_ID_1386","MOUNT COLAH","BROKER_672",10570,-70.3,41.23,-69.96,41.38,41.27,-70.08
"Worcester County","Massachusetts","North East","LOC_ID_77","WINDSOR","BROKER_709",880976,-75.63,37.99,-71.47,42.72,41.57,-72.46
"Barnstable County","Massachusetts","North East","LOC_ID_301","ARNCLIFFE","BROKER_763",204676,-70.68,41.51,-69.92,42.08,41.7,-70.3
"Berkshire County","Massachusetts","North East","LOC_ID_441","MADDINGTON","BROKER_953",124224,-73.49,42.04,-72.94,42.74,42.4,-73.21
"Missaukee County","Michigan","Midwest","LOC_ID_1276","WESTLAKE","BROKER_130",14787,-85.33,44.16,-84.85,44.51,44.33,-85.13
"Gratiot County","Michigan","Midwest","LOC_ID_809","SUNSHINE","BROKER_130",41425,-84.84,43.11,-84.37,43.46,43.3,-84.61
"Berrien County","Michigan","Midwest","LOC_ID_360","SOUTH PERTH","BROKER_130",169560,-86.82,31.02,-83.04,42.24,40.24,-85.91
"Montmorency County","Michigan","Midwest","LOC_ID_1427","FARMBOROUGH HEIGHTS","BROKER_137",9134,-84.37,44.85,-83.88,45.2,45.02,-84.13
"Alpena County","Michigan","Midwest","LOC_ID_988","KIPPA-RING","BROKER_137",27269,-83.88,44.85,-83.19,45.2,45.04,-83.54
"Barry County","Michigan","Midwest","LOC_ID_510","DEER PARK","BROKER_137",96140,-94.07,36.49,-85.07,42.77,38.7,-90.95
"Iosco County","Michigan","Midwest","LOC_ID_1049","GLENELG","BROKER_142",23945,-83.88,44.16,-83.31,44.51,44.36,-83.57
"Montcalm County","Michigan","Midwest","LOC_ID_646","ULVERSTONE","BROKER_142",63617,-85.56,43.11,-84.83,43.46,43.31,-85.18
"Washtenaw County","Michigan","Midwest","LOC_ID_193","GLEN WAVERLEY","BROKER_142",357581,-84.13,42.07,-83.54,42.43,42.25,-83.75
"Leelanau County","Michigan","Midwest","LOC_ID_1100","PADBURY","BROKER_154",21660,-86.13,44.77,-85.53,45.47,44.93,-85.76
"Newaygo County","Michigan","Midwest","LOC_ID_757","NAREMBURN","BROKER_154",47586,-86.03,43.29,-85.56,43.81,43.53,-85.8
"Clinton County","Michigan","Midwest","LOC_ID_211","PROSPECT","BROKER_154",317952,-94.6,36.61,-73.34,45,41.52,-85.26
"Presque Isle County","Michigan","Midwest","LOC_ID_1347","OLD BAR","BROKER_171",12172,-84.24,45.19,-83.4,45.62,45.34,-83.93
"Houghton County","Michigan","Midwest","LOC_ID_872","CARLTON NORTH","BROKER_171",36146,-88.99,46.42,-88.23,47.28,47.05,-88.58
"Allegan County","Michigan","Midwest","LOC_ID_463","FYSHWICK","BROKER_171",114064,-86.27,42.41,-85.54,42.76,42.59,-85.89
"Ogemaw County","Michigan","Midwest","LOC_ID_1111","WORONGARY","BROKER_222",21152,-84.37,44.16,-83.88,44.5,44.32,-84.13
"Hillsdale County","Michigan","Midwest","LOC_ID_773","BULLEEN","BROKER_222",45456,-84.82,41.69,-84.36,42.07,41.9,-84.6
"Ottawa County","Michigan","Midwest","LOC_ID_225","SINGLETON","BROKER_222",289467,-97.93,38.95,-85.78,43.2,42.25,-88.07
"Ontonagon County","Michigan","Midwest","LOC_ID_1560","CLARINDA","BROKER_229",5776,-89.86,46.33,-88.86,47.01,46.68,-89.29
"Gladwin County","Michigan","Midwest","LOC_ID_1030","SUMMER HILL","BROKER_229",24767,-84.6,43.81,-84.16,44.16,43.97,-84.41
"Delta County","Michigan","Midwest","LOC_ID_599","NEDLANDS","BROKER_229",73313,-108.37,33.23,-86.45,46.15,41.82,-95.45
"Kent County","Michigan","Midwest","LOC_ID_85","KELLYVILLE","BROKER_229",837329,-101.03,32.96,-75.31,43.29,41.09,-82.92
"Arenac County","Michigan","Midwest","LOC_ID_1288","COHUNA","BROKER_247",14326,-84.16,43.91,-83.43,44.16,44.06,-83.88
"Sanilac County","Michigan","Midwest","LOC_ID_818","CONCORD WEST","BROKER_247",40814,-83.11,43.15,-82.5,43.69,43.38,-82.77
"Muskegon County","Michigan","Midwest","LOC_ID_363","BIDWILL","BROKER_247",168900,-86.45,43.11,-85.79,43.47,43.26,-86.21
"Antrim County","Michigan","Midwest","LOC_ID_1058","LAKE MUNMORAH","BROKER_255",23370,-85.43,44.83,-84.84,45.2,44.98,-85.16
"Dickinson County","Michigan","Midwest","LOC_ID_666","SILVERWATER","BROKER_255",60388,-97.38,38.6,-87.61,46.24,42.03,-93.77
"Calhoun County","Michigan","Midwest","LOC_ID_200","CHERRYBROOK","BROKER_255",337613,-96.91,28.06,-80.98,42.55,36.1,-87.62
"Oscoda County","Michigan","Midwest","LOC_ID_1480","KENTHURST","BROKER_262",7817,-84.37,44.5,-83.88,44.85,44.67,-84.16
"Cheboygan County","Michigan","Midwest","LOC_ID_1020","MACLEOD","BROKER_262",25425,-84.73,45.19,-84.21,45.78,45.46,-84.51
"Marquette County","Michigan","Midwest","LOC_ID_549","CORNUBIA","BROKER_262",83450,-89.59,43.64,-87.11,46.95,45.79,-88.06
"Oakland County","Michigan","Midwest","LOC_ID_48","GREYSTANES","BROKER_262",1173725,-83.68,42.43,-83.08,42.88,42.58,-83.3
"Gogebic County","Michigan","Midwest","LOC_ID_1266","TELOPEA","BROKER_386",15226,-90.41,46.11,-88.99,46.74,46.42,-89.83
"Emmet County","Michigan","Midwest","LOC_ID_799","HILLCREST","BROKER_386",42497,-94.91,43.25,-84.73,45.78,44.64,-88.79
"Saginaw County","Michigan","Midwest","LOC_ID_332","NUNDAH","BROKER_386",185451,-84.36,43.12,-83.69,43.56,43.38,-83.98
"Keweenaw County","Michigan","Midwest","LOC_ID_1700","KOOTINGAL","BROKER_419",1997,-89.26,47.2,-87.61,48.26,47.45,-88.24
"Manistee County","Michigan","Midwest","LOC_ID_1044","CAMIRA","BROKER_419",24224,-86.38,44.16,-85.81,44.51,44.32,-86.12
"Ionia County","Michigan","Midwest","LOC_ID_640","KEYSBOROUGH","BROKER_419",64450,-85.31,42.77,-84.83,43.11,42.95,-85.07
"Shiawassee County","Michigan","Midwest","LOC_ID_621","LARA","BROKER_419",67921,-84.36,42.77,-83.92,43.13,42.94,-84.13
"Genesee County","Michigan","Midwest","LOC_ID_154","FERNTREE GULLY","BROKER_419",461844,-83.92,42.78,-77.9,43.22,43,-82.54
"Benzie County","Michigan","Midwest","LOC_ID_1168","NELSON BAY","BROKER_443",18680,-86.25,44.51,-85.81,44.77,44.63,-86.04
"Mecosta County","Michigan","Midwest","LOC_ID_788","PARABURDOO","BROKER_443",43845,-85.56,43.46,-85.08,43.81,43.64,-85.35
"Ingham County","Michigan","Midwest","LOC_ID_240","WAHROONGA","BROKER_443",273677,-84.6,42.42,-84.14,42.77,42.67,-84.46
"Luce County","Michigan","Midwest","LOC_ID_1546","TUMUT","BROKER_458",6112,-85.86,46.24,-85.23,46.74,46.46,-85.56
"Charlevoix County","Michigan","Midwest","LOC_ID_1024","PORT KEMBLA","BROKER_458",25250,-85.83,45.11,-84.73,45.81,45.25,-85.08
"Isabella County","Michigan","Midwest","LOC_ID_584","PIMPAMA","BROKER_458",75865,-85.08,43.46,-84.6,43.81,43.63,-84.82
"Macomb County","Michigan","Midwest","LOC_ID_82","CAMPSIE","BROKER_458",871308,-83.1,42.44,-82.7,42.89,42.59,-82.95
"Kalkaska County","Michigan","Midwest","LOC_ID_1205","LAKE CATHIE","BROKER_462",17229,-85.33,44.51,-84.84,44.85,44.69,-85.1
"Branch County","Michigan","Midwest","LOC_ID_789","PEREGIAN BEACH","BROKER_462",43687,-85.29,41.75,-84.82,42.07,41.92,-85.04
"Kalamazoo County","Michigan","Midwest","LOC_ID_252","THORNBURY","BROKER_462",255070,-85.76,42.07,-85.29,42.42,42.26,-85.55
"Schoolcraft County","Michigan","Midwest","LOC_ID_1475","ELANORA HEIGHTS","BROKER_498",7928,-86.61,45.76,-85.86,46.5,46.13,-86.25
"Oceana County","Michigan","Midwest","LOC_ID_1013","HERITAGE PARK","BROKER_498",25805,-86.53,43.46,-86.03,43.81,43.64,-86.28
"Lapeer County","Michigan","Midwest","LOC_ID_538","BUSSELTON","BROKER_498",85979,-83.46,42.88,-82.98,43.32,43.07,-83.23
"Wayne County","Michigan","Midwest","LOC_ID_22","BAULKHAM HILLS","BROKER_498",2026588,-111.84,31.32,-76.7,43.34,40.42,-84.32
"Alcona County","Michigan","Midwest","LOC_ID_1401","WEE WAA","BROKER_518",10035,-83.88,44.5,-83.27,44.85,44.67,-83.55
"Clare County","Michigan","Midwest","LOC_ID_947","BICTON","BROKER_518",29949,-85.08,43.81,-84.6,44.16,43.98,-84.86
"Van Buren County","Michigan","Midwest","LOC_ID_490","RIVERWOOD","BROKER_518",104875,-92.84,35.36,-85.26,42.41,39.69,-88.53
"Roscommon County","Michigan","Midwest","LOC_ID_1069","ROBERTSON","BROKER_560",23035,-84.85,44.16,-84.36,44.51,44.36,-84.64
"Tuscola County","Michigan","Midwest","LOC_ID_718","MALVERN","BROKER_560",52023,-83.69,43.22,-83.1,43.72,43.46,-83.42
"Livingston County","Michigan","Midwest","LOC_ID_204","OAKHURST","BROKER_560",329064,-93.75,36.99,-77.48,42.98,41.52,-85.1
"Alger County","Michigan","Midwest","LOC_ID_1423","DAMPIER","BROKER_79",9194,-87.11,46.15,-85.86,46.68,46.38,-86.64
"Huron County","Michigan","Midwest","LOC_ID_948","CALLIOPE","BROKER_79",29920,-83.47,43.66,-82.6,44.07,43.84,-83.05
"Lenawee County","Michigan","Midwest","LOC_ID_505","RIVERSTONE","BROKER_79",97757,-84.36,41.7,-83.76,42.08,41.91,-84.05
"Baraga County","Michigan","Midwest","LOC_ID_1444","NARRABUNDAH","BROKER_873",8728,-88.67,46.42,-87.99,46.96,46.7,-88.4
"Menominee County","Michigan","Midwest","LOC_ID_1005","CHIRNSIDE PARK","BROKER_873",26198,-88.98,44.85,-87.26,45.98,45.29,-87.91
"Grand Traverse County","Michigan","Midwest","LOC_ID_513","LENNOX HEAD","BROKER_873",94623,-85.81,44.51,-85.33,44.99,44.68,-85.57
"Mackinac County","Michigan","Midwest","LOC_ID_1397","THE RANGE","BROKER_930",10137,-85.86,45.72,-84.13,46.24,46.03,-84.98
"Wexford County","Michigan","Midwest","LOC_ID_897","BRADDON","BROKER_930",34193,-85.82,44.16,-85.33,44.51,44.33,-85.54
"Eaton County","Michigan","Midwest","LOC_ID_483","CHERMSIDE","BROKER_930",108753,-85.07,42.42,-84.6,42.77,42.62,-84.76
"Red Lake County","Minnesota","Midwest","LOC_ID_1624","CROYDON NORTH","BROKER_106",3893,-96.47,47.76,-95.71,47.96,47.86,-96.08
"Kanabec County","Minnesota","Midwest","LOC_ID_1207","LEPPINGTON","BROKER_106",17136,-93.51,45.73,-93.05,46.15,45.89,-93.29
"Goodhue County","Minnesota","Midwest","LOC_ID_764","SOUTH COOGEE","BROKER_106",46978,-93.03,44.19,-92.27,44.68,44.43,-92.68
"Dakota County","Minnesota","Midwest","LOC_ID_158","FOREST LAKE","BROKER_106",454496,-96.72,42.27,-92.73,44.92,44.29,-93.78
"Big Stone County","Minnesota","Midwest","LOC_ID_1595","ROCKLEA","BROKER_1626",4750,-96.83,45.18,-96.1,45.58,45.41,-96.42
"Wabasha County","Minnesota","Midwest","LOC_ID_1109","ULTIMO","BROKER_1626",21174,-92.55,44.1,-91.86,44.45,44.29,-92.19
"Beltrami County","Minnesota","Midwest","LOC_ID_750","GERALDTON","BROKER_1626",48426,-95.6,47.4,-94.41,48.53,47.7,-94.86
"Scott County","Minnesota","Midwest","LOC_ID_124","WESTMEAD","BROKER_1626",571127,-101.12,32.22,-82.29,44.8,39.01,-89.75
"Mahnomen County","Minnesota","Midwest","LOC_ID_1574","GUILDFORD WEST","BROKER_194",5495,-96.06,47.15,-95.55,47.49,47.3,-95.84
"Nobles County","Minnesota","Midwest","LOC_ID_1106","SIPPY DOWNS","BROKER_194",21314,-96.05,43.49,-95.45,43.84,43.66,-95.72
"Winona County","Minnesota","Midwest","LOC_ID_722","RHODES","BROKER_194",51440,-92.07,43.84,-91.29,44.19,44.01,-91.73
"Hennepin County","Minnesota","Midwest","LOC_ID_50","BELMONT","BROKER_194",1155158,-93.76,44.79,-93.18,45.24,44.97,-93.36
"Swift County","Minnesota","Midwest","LOC_ID_1473","DERRIMUT","BROKER_246",7952,-96.11,45.15,-95.24,45.41,45.27,-95.67
"Le Sueur County","Minnesota","Midwest","LOC_ID_960","HOLLAND PARK WEST","BROKER_246",29385,-94,44.19,-93.52,44.54,44.37,-93.72
"Blue Earth County","Minnesota","Midwest","LOC_ID_606","HAWTHORNE","BROKER_246",71261,-94.36,43.84,-93.76,44.25,44.09,-94.03
"Norman County","Minnesota","Midwest","LOC_ID_1541","SOUTH HOBART","BROKER_271",6322,-96.86,47.15,-96.06,47.49,47.31,-96.5
"Meeker County","Minnesota","Midwest","LOC_ID_1061","MONTMORENCY","BROKER_271",23295,-94.76,44.89,-94.25,45.32,45.13,-94.51
"Chisago County","Minnesota","Midwest","LOC_ID_616","BEACONSFIELD","BROKER_271",68640,-93.14,45.29,-92.64,45.72,45.47,-92.91
"Faribault County","Minnesota","Midwest","LOC_ID_1323","BONBEACH","BROKER_305",12924,-94.24,43.5,-93.64,43.84,43.67,-93.95
"Nicollet County","Minnesota","Midwest","LOC_ID_888","STRATHMORE","BROKER_305",34932,-94.75,44.15,-93.92,44.45,44.31,-94.14
"Kittson County","Minnesota","Midwest","LOC_ID_1623","COROMANDEL VALLEY","BROKER_309",3925,-97.23,48.54,-96.38,49,48.76,-96.85
"Waseca County","Minnesota","Midwest","LOC_ID_1175","STANTHORPE","BROKER_309",18390,-93.76,43.84,-93.4,44.19,44.03,-93.57
"Todd County","Minnesota","Midwest","LOC_ID_761","ROSEBUD","BROKER_309",47185,-101.22,36.64,-87.05,46.36,43.71,-94.71
"Ramsey County","Minnesota","Midwest","LOC_ID_140","ST HELENS PARK","BROKER_309",503102,-99.19,44.89,-92.98,48.54,45.71,-94.37
"Lake of the Woods County","Minnesota","Midwest","LOC_ID_1638","HACKETT","BROKER_326",3576,-95.34,48.36,-94.43,49.37,48.7,-94.84
"Clearwater County","Minnesota","Midwest","LOC_ID_1209","LYNDHURST","BROKER_326",17127,-116.45,46.27,-95.16,48.01,46.94,-108.92
"Itasca County","Minnesota","Midwest","LOC_ID_780","ERINA","BROKER_326",44910,-94.41,47.02,-93.06,47.89,47.4,-93.53
"Anoka County","Minnesota","Midwest","LOC_ID_194","MASCOT","BROKER_326",356494,-93.51,45.03,-93.01,45.41,45.19,-93.27
"Cottonwood County","Minnesota","Midwest","LOC_ID_1371","CHELSEA","BROKER_370",11128,-95.46,43.84,-94.85,44.19,43.98,-95.16
"Morrison County","Minnesota","Midwest","LOC_ID_900","CLAREMONT MEADOWS","BROKER_370",33812,-94.65,45.77,-93.76,46.34,46.01,-94.35
"Olmsted County","Minnesota","Midwest","LOC_ID_377","TOOWOOMBA","BROKER_370",162601,-92.68,43.83,-92.07,44.19,44.01,-92.45
"Aitkin County","Minnesota","Midwest","LOC_ID_1223","WOOLOOWARE","BROKER_378",16802,-93.81,46.15,-93.05,47.02,46.61,-93.46
"Kandiyohi County","Minnesota","Midwest","LOC_ID_803","LESMURDIE","BROKER_378",42067,-95.25,44.89,-94.75,45.41,45.15,-95
"Sibley County","Minnesota","Midwest","LOC_ID_1273","WAITARA","BROKER_390",14898,-94.62,44.45,-93.76,44.71,44.57,-94.22
"Mower County","Minnesota","Midwest","LOC_ID_848","GREENBANK","BROKER_390",38581,-93.04,43.5,-92.44,43.84,43.66,-92.82
"Wadena County","Minnesota","Midwest","LOC_ID_1314","WANGARA","BROKER_398",13581,-95.16,46.36,-94.74,46.8,46.53,-95.01
"McLeod County","Minnesota","Midwest","LOC_ID_860","PETRIE","BROKER_398",37412,-94.5,44.63,-94.01,44.97,44.83,-94.25
"Wilkin County","Minnesota","Midwest","LOC_ID_1549","WINCHELSEA","BROKER_452",6069,-96.78,46.02,-96.26,46.63,46.33,-96.49
"Hubbard County","Minnesota","Midwest","LOC_ID_1088","GEELONG WEST","BROKER_452",22207,-95.17,46.8,-94.66,47.41,47.05,-94.9
"Otter Tail County","Minnesota","Midwest","LOC_ID_689","BLACKBURN","BROKER_452",55981,-96.28,46.1,-95.15,46.71,46.41,-95.74
"Traverse County","Minnesota","Midwest","LOC_ID_1665","TRINITY BEACH","BROKER_478",3071,-96.85,45.58,-96.25,46.01,45.77,-96.5
