"City","STREET","Restaurant","INSPECTION_DATE","GRADE","June","Oct","Yearly_Sales","Apr","Feb","Dec","May","ZIPCODE","Aug","Food_Cost_Per_Month","Nov","Jan","CAMIS","July","Mar","Sep"
"BRONX","E 149TH ST","SUBWAY","2016/12/08","A",801966.01,973416.66,8361522.63,212934.2,635396.75,853440.65,549521.19,10455,711002.2,28637.93,861206.34,469396.1,50055591,432433.94,941251.15,919557.44
"MANHATTAN","WEST   46 STREET","SUBWAY","2016/12/08",,919643.95,200952.83,6649700.06,847391.01,962601.94,779080.35,409174.08,10036,375783.12,20793.42,521678.71,665510.09,41577558,345405.69,221273.66,401204.63
"QUEENS","JAMAICA AVENUE","SUBWAY","2017/12/08",,842101.52,999892.33,8484572.86,915703.96,309460.05,901482.63,962663.78,11435,488606.87,25880.07,760450.59,306376.74,40881793,573106.43,585027.93,839700.03
"QUEENS","JAMAICA AVENUE","SUBWAY","2017/12/08",,652112.38,202577.53,6728707.49,414012.71,851667.33,782410.43,894501.68,11435,360726.08,26596.37,696042.45,373494.18,40881793,397488.62,310356.34,793317.76
"QUEENS","JAMAICA AVENUE","SUBWAY","2017/12/08",,255570.49,508203.16,8018628.73,582031.63,792520.56,319292.86,693206.15,11435,874264.24,27465.84,896732.83,474856.53,40881793,814662.41,857560.11,949727.76
"STATEN ISLAND","PAGE AVENUE","SUBWAY","2015/12/09",,351399.53,849276.52,7103510.64,783397.68,349759.21,219351.21,770326.33,10307,360916.43,24659.55,490164.19,727408.41,41421154,369416.64,850526.3,981568.19
"STATEN ISLAND","RICHMOND AVENUE","SUBWAY","2015/12/09","A",910737.53,429547.02,7087607.65,719896.52,298556.51,546662.06,613051.73,10314,545724.59,25204.99,903539.72,766209.36,41248571,510470.93,212268.44,630943.24
"STATEN ISLAND","PAGE AVENUE","SUBWAY","2015/12/09","A",327332.05,344868.21,7719781.02,589044.03,940087.56,574158.99,368939.96,10307,675041.06,15750.28,526314.22,921604.19,41421154,740750.66,947626.98,764013.11
"MANHATTAN","DYCKMAN ST","SUBWAY","2016/12/09","A",516650.53,520405.6,7959863.17,973843.14,628316.1,977244.49,356280.72,10040,605726.71,22696.55,899914.5,998400.63,50056992,416943.73,544339.8,521797.22
"MANHATTAN","DYCKMAN ST","SUBWAY","2016/12/09","A",241073.93,919119.33,6574678.13,416035.35,388963.2,321080.26,764966.12,10040,870404.98,21199.57,208635.55,409756.37,50056992,796645.73,989502.73,248494.58
"MANHATTAN","2 AVENUE","SUBWAY","2016/12/09","A",843247.57,508542.13,7146301.46,692593.98,669731.4,537330.22,366976.14,10065,536215.75,27507.5,356889.53,710406.95,41248228,322403.35,741868.72,860095.72
"BRONX","E 161ST ST","SUBWAY","2016/02/01","A",330958.86,243717.05,7371296.56,700082.65,884904.69,501675.05,842711.08,10451,912553.89,28967.11,923676.99,682192.45,50044824,282357.71,700165.09,366301.05
"STATEN ISLAND","GUYON AVE","SUBWAY","2016/02/01","A",209612.92,449391.22,7128806.48,935196.3,726934.92,206936.29,922529.75,10306,595531.43,21334.77,486310.78,746951.01,50014761,765440.7,258171.28,825799.88
"BROOKLYN","5TH AVE","SUBWAY SANDWICHES","2016/02/01","A",804804.57,512124.07,5992649.09,348885.81,247792.63,288327.22,608759.54,11232,206068.4,24042.53,437944.98,646601.31,50045276,732990.79,885756.69,272593.08
"QUEENS","FRANCIS LEWIS BLVD","SUBWAY","2016/02/01",,327636.66,542456.32,6408241.77,737571.34,871710.44,243312.64,900249.31,11358,755070.89,27585.86,208204.65,666463.6,50042130,233913.5,232165,689487.42
"STATEN ISLAND","GUYON AVE","SUBWAY","2016/02/01","A",893141.89,507337.08,7419643.06,429618.76,990593.24,563687.66,434759.49,10306,803341.49,26971.47,956239.41,525581.14,50014761,498567.73,319745.88,497029.29
"QUEENS","FRANCIS LEWIS BLVD","SUBWAY","2016/02/01",,405207.25,917959.82,6240537.8,952878.03,278887.38,427061.57,466230.95,11358,225160.1,20898.59,615329.57,868872.9,50042130,206085.18,557299.83,319565.22
"QUEENS","FRANCIS LEWIS BLVD","SUBWAY","2016/02/01","A",956227.67,354014.69,7401271.94,353134.96,284696.48,911944.44,243961.7,11358,861860.98,28750.49,545579.57,976324.59,50042130,761515.8,315373.5,836637.56
"BRONX","E 161ST ST","SUBWAY","2016/02/01","A",666020.15,394322.78,6646498.38,201603.1,945173.11,440838.81,526765.63,10451,801398.03,17038.28,823817.97,257401.19,50044824,662185.01,641125.33,285847.27
"QUEENS","FRANCIS LEWIS BLVD","SUBWAY","2016/02/01","A",640331.57,751751.23,7670577.72,755382.17,315561.25,773640.94,319079.08,11358,392144.79,18731.91,731958.31,874788.96,50042130,485508.67,829081.69,801349.06
"STATEN ISLAND","GUYON AVE","SUBWAY","2016/02/01","A",378812.98,333754.48,5882298.69,834640,785495.18,367577.4,288978.53,10306,893717.28,25792.69,378460.75,506518.37,50014761,502036.3,394530.43,217776.99
"BRONX","E 161ST ST","SUBWAY","2016/02/01","A",260866.84,956520.84,7402897.73,920425.25,860059.61,345474.92,539879.69,10451,430312.88,20533.69,897079.68,214067,50044824,631460.82,387849.68,958900.52
"QUEENS","FRANCIS LEWIS BLVD","SUBWAY","2016/02/01","A",609637.2,637007.04,7574213.34,361877.18,672034.97,224149.36,401785.19,11358,940372.69,29257.68,720171.18,881692.25,50042130,952707.36,250482.77,922296.15
"BROOKLYN","NOSTRAND AVE","SUBWAY","2017/02/01",,576447.39,875402.47,8111627.44,916588.27,982312.72,468168.2,670324.36,11225,995633.39,21603.36,871610.62,458736.74,50007655,360138.29,415692.62,520572.37
"BROOKLYN","NOSTRAND AVE","SUBWAY","2017/02/01",,501153.21,460444.39,6614246.45,836355.34,576526.32,413072.33,335974.46,11225,615701.03,16534.68,224767.18,321848.01,50007655,833093.71,729539.93,765770.54
"MANHATTAN","W 39TH ST","SUBWAY","2018/02/01","A",267896.22,689764.53,7468440.45,358210.52,801715.97,842023.35,826928.52,10018,997992.18,22200.91,591581.93,416405.12,50069017,746190.87,367103.24,562628
"MANHATTAN","W 42ND ST","SUBWAY CAFE","2018/02/01",,761368.56,876056.3,7618863.57,691779.82,569512.46,472895.81,241937.58,10036,694411.33,22285.5,575843.48,888651.72,50013768,506932.94,706646.61,632826.96
"MANHATTAN","W 39TH ST","SUBWAY","2018/02/01","A",316283.57,511896.8,6492171.07,885180.48,789809.36,437018.36,599418.2,10018,343701.93,29176.97,346271.57,697538.08,50069017,210028.45,965292.39,389731.88
"MANHATTAN","W 39TH ST","SUBWAY","2018/02/01","A",713595.53,994059.21,9260606.78,854022.61,897731.28,510691.8,809289.93,10018,831231.76,22222.99,568046.52,930123.33,50069017,853719,377334.24,920761.57
"MANHATTAN","W 42ND ST","SUBWAY CAFE","2018/02/01","A",723097.33,804251.19,7588095.53,834781.51,902285.56,791044.58,562958.76,10036,209437.76,17436.82,734327.62,323921.53,50013768,740513.87,533028.16,428447.66
"MANHATTAN","W 42ND ST","SUBWAY CAFE","2018/02/01","A",926817.14,875642.78,8619705.03,854206.16,720648.49,986826,584228.66,10036,896045.96,17313.87,732368.05,514515.42,50013768,328226.98,287682.04,912497.35
"MANHATTAN","W 39TH ST","SUBWAY","2018/02/01","A",874112.56,594868.5,6757610.37,447541.25,203850.24,602720.77,544805.74,10018,284078.09,25681.17,342498.9,887656.55,50069017,598014.57,525275.68,852187.52
"BROOKLYN","CLARKSON AVENUE","SUBWAY, PIZZA & BURGER UR WAY","2018/02/01",,372992.5,490734.11,6154272.65,531901.83,239734.69,443329.89,942255.24,11203,263662.58,25065.6,802994.93,359774.54,41522258,412823.86,568934.72,725133.76
"BROOKLYN","CLARKSON AVENUE","SUBWAY, PIZZA & BURGER UR WAY","2018/02/01",,462541.71,653030.65,7151582.12,769486.86,410747.96,243926.35,829061.83,11203,769293.67,20017.45,820942.1,326123.22,41522258,423188.12,659998.9,783240.75
"MANHATTAN","W 125TH ST","SUBWAY","2017/02/10","A",389983.79,396550.79,6610087.27,979371.96,607558.09,775091.18,377857.5,10027,273836.34,20545.97,383363.43,667958.47,50045121,561606.57,327905.28,869003.87
"MANHATTAN","W 125TH ST","SUBWAY","2017/02/10","A",459385.07,339765.85,6751375.85,777933.45,614205.24,628671.54,287884.03,10027,452962.15,29060.6,600648.7,854091.64,50045121,502258.76,787951.8,445617.62
"MANHATTAN","W 125TH ST","SUBWAY","2017/02/10","A",320632.39,347328.37,5932072.82,581413.78,730173.59,540181.99,266541.14,10027,413307.57,17692.34,360952.33,699599.08,50045121,288348.45,501287.78,882306.35
"BRONX","E 204TH ST","SUBWAY","2018/02/10","A",323189.47,252428.01,5751920.64,955376.66,363962.02,538804.95,365468.43,10467,295139.96,23005.19,637465.11,770709.16,50056591,209821.93,561862.86,477692.08
"BRONX","E 204TH ST","SUBWAY","2018/02/10","A",625580.73,840208.93,7841777.52,680639.41,813007.04,851244.02,450446.31,10467,693515.05,21692.53,585842.33,752789.94,50056591,687474.85,422437.59,438591.32
"MANHATTAN","EAST  118 STREET","SUBWAY","2016/02/12",,367585.82,813017,7149225.98,727527.1,697866.09,541810.92,422519.04,10035,711380.87,19277.97,311983.5,504754.71,41373642,435393.93,724264.16,891122.84
"MANHATTAN","EAST  118 STREET","SUBWAY","2016/02/12",,457981.84,643634.76,5836928.8,630787.04,597320.62,293053.01,484786.68,10035,250214.55,22213.18,428769.1,365562.45,41373642,318763.22,890840.73,475214.8
"BRONX","JEROME AVE","SUBWAY","2016/02/12",,665050.66,743898.11,7639292.05,913628.09,389063.18,267301.95,275613.04,10468,759540.37,23534.36,831876.84,755254.13,50045773,828536.89,306538.4,902990.39
"BRONX","JEROME AVE","SUBWAY","2016/02/12",,603354.1,458976.18,8089946.91,419543.9,550308.21,840227.36,910229.65,10468,910121.03,27305.74,234678.74,827131.99,50045773,531161.25,971080.2,833134.3
"MANHATTAN","EAST  118 STREET","SUBWAY","2016/02/12",,841133.41,989974.25,7284479.27,565396.97,663427.97,708681.84,312695.32,10035,457419.75,29077.6,499342.98,605718.74,41373642,663412.58,582583.51,394691.95
"MANHATTAN","BROADWAY","SUBWAY","2018/02/12","P",493396.62,689328.2,7387107.68,577860.27,937010.62,707112.31,279754.75,10031,893360.11,20789.07,816585.26,402020.66,50048555,290510.34,672075.8,628092.74
"BROOKLYN","NOSTRAND AVENUE","SUBWAY","2018/02/12","A",393543.33,965806.35,7715302.98,972404.83,498398.59,347258.27,261348.7,11226,837272.96,27097.42,696534.14,783725.63,41645610,397597.4,698206.31,863206.47
"BROOKLYN","NOSTRAND AVENUE","SUBWAY","2018/02/12","A",875122.42,894642.89,7769905.68,568375.07,645523.97,705162.15,464897.11,11226,920279.33,21320.01,782778.58,273668.75,41645610,782831.92,527341.73,329281.76
"BROOKLYN","FLATBUSH AVENUE","SUBWAY","2018/02/12","A",608027.95,983644.28,6662877.25,253091.69,626739.81,790614.11,380531.91,11217,957644.94,19471.45,615375.46,601689.8,41650474,314312.44,265274.88,265929.98
"BROOKLYN","FLATBUSH AVENUE","SUBWAY","2018/02/12","A",827104.7,511983.71,8617070.24,380808.44,480030.82,390269.3,813648.84,11217,933336.83,21641.11,893801.97,966982.52,41650474,963109.8,625151.61,830841.7
"MANHATTAN","BROADWAY","SUBWAY","2018/02/12","P",725828.08,264677.21,7020451.04,354053.05,477459.11,937211.7,545130.23,10031,514261.75,27542.56,973949.76,649862.77,50048555,458206.28,758772.95,361038.15
"BROOKLYN","FLATBUSH AVENUE","SUBWAY","2018/02/12","A",308374.64,828722.63,6787907.42,339986.85,823319.93,821791.74,229624.14,11217,632244.91,21956.8,677685.78,211075.76,41650474,505882.19,949837,459361.85
"BROOKLYN","CHURCH AVENUE","SUBWAY","2018/02/13","A",698354.8,254343.63,6689389.87,309423.77,803458.58,839845.49,385753.62,11226,715949.52,19822.43,550777.44,237737.91,41456579,472209.75,443951.09,977584.27
"BROOKLYN","FLATLANDS AVE","SUBWAY","2017/02/14",,683543.49,677395.74,5573297.53,491844.05,231942.18,567528.72,479043.63,11236,255325.8,18084.4,545067.67,457885.81,50047834,335477.3,617314.58,230928.56
"QUEENS","FRESH POND ROAD","SUBWAY","2017/02/14","A",852584.34,323833.11,7351650.14,392273.4,524614.99,453514.16,873550.19,11385,946376.92,29047.92,560730.29,214437.82,41400202,562700.45,836913.76,810120.71
"BROOKLYN","FLATLANDS AVE","SUBWAY","2017/02/14",,729249.04,428485.01,7071397.08,563203.84,428258.8,581142.32,503517.79,11236,459911.78,28062.21,459141.97,825553.27,50047834,798815.11,958375.1,335743.05
"QUEENS","FRESH POND ROAD","SUBWAY","2017/02/14","A",497354.22,725785.16,7316692.53,405358.45,398830.94,696344.23,693117.53,11385,917461.9,18644.06,750830.92,524249.08,41400202,867776.59,273547.85,566035.66
"BROOKLYN","FLATLANDS AVE","SUBWAY","2017/02/14",,997982.38,827524.64,9092827.06,527630.42,776671.5,765362.8,520274.56,11236,777299.89,15306.3,809875.88,431483.89,50047834,905320.63,767422.92,985977.55
"MANHATTAN","W 45TH ST","SUBWAY","2018/02/14",,203769.56,564461.15,6989060.32,801457.67,801018.23,626018.12,892332.52,10036,754741.22,15536.72,205582.95,758150.75,50043521,482944.32,461141.87,437441.96
"MANHATTAN","W 45TH ST","SUBWAY","2018/02/14",,523189.89,315446.44,6534961.8,549836.46,313318.46,677852.59,515153.28,10036,903562.77,24156.44,733666.88,398392.62,50043521,286283.3,815804.71,502454.4
"BRONX","WHITE PLAINS ROAD","SUBWAY","2018/02/14","A",371584.37,289508.44,7981055.53,552657.11,949112.53,689830.29,536770.61,10462,544162.86,29521.37,995209.12,883033.6,41635314,977938.68,900230.04,291017.88
"MANHATTAN","W 45TH ST","SUBWAY","2018/02/14",,877434.86,332508.8,8841341.45,861117.14,999039.07,734304.16,552680.02,10036,539954.32,25942.21,917422.85,893649.48,50043521,802325.41,920433.15,410472.19
"STATEN ISLAND","RICHMOND AVENUE","SUBWAY","2018/02/14","A",425829.98,804620.52,8013994.18,667541.91,715838.55,930822.41,910401.57,10314,780801.02,29595.03,529764.65,679780.34,41417857,820355.81,328105.05,420132.37
"MANHATTAN","W 45TH ST","SUBWAY","2018/02/14",,855389.01,970357.42,7584273.6,396832.04,839411.25,217080.35,670191.18,10036,510045.22,20399.22,452801.96,775020.85,50043521,728098.81,801948.19,367097.32
"MANHATTAN","W 45TH ST","SUBWAY","2018/02/14",,875174.5,507364.14,7810147.76,551081.81,584574.27,306005.3,472804.82,10036,916726.85,15541.69,908106.92,753869.85,50043521,948339.44,703487.43,282612.43
"MANHATTAN","VANDERBILT AVE","SUBWAY","2018/02/14",,580277.85,354349.05,6251262.8,427911.91,878988.99,922137.86,369157.28,10017,306352.69,27097.49,403690.12,417147.63,50045945,650661.62,653931.48,286656.32
"BROOKLYN","NOSTRAND AVE","SUBWAY","2017/02/15","A",338624.19,254333.66,6916924.13,365874.12,474828.63,618381.41,774999.57,11225,449266.05,28652.83,568537.6,854765.79,50007655,715910.62,730455.08,770947.41
"STATEN ISLAND","PORT RICHMOND AVENUE","SUBWAY","2017/02/15",,765740.04,515156.69,6522828.36,880702.09,585502.58,263257.93,417103.79,10302,888492.63,27925.06,844488.64,664227.02,41348662,216528.85,278704.55,202923.55
"BROOKLYN","PITKIN AVENUE","SUBWAY","2017/02/15","A",267627.31,355673.27,7475545.94,940349.1,555071.74,312353.3,829506.84,11212,895398.13,19497.93,270040.31,702178.18,41366646,858273.18,628994.05,860080.53
"STATEN ISLAND","PORT RICHMOND AVENUE","SUBWAY","2017/02/15",,700056.71,352181.5,7504266.17,885794.71,972703.29,957183.03,910909.34,10302,310581.1,22812,267916.34,486405.95,41348662,821431.69,418606.72,420495.79
"QUEENS","DITMARS BLVD","SUBWAY","2017/02/15","A",330086.6,848523.33,6721201.32,369268.05,455010.39,308238.75,396400.23,11105,457932.89,17987.53,341828.26,995635.24,50005093,747902.73,573117.8,897257.05
"BROOKLYN","NOSTRAND AVE","SUBWAY","2017/02/15","A",786279.05,440733.97,7333204.86,244575.98,481884.84,547629.19,399825.75,11225,798998.31,24690.9,793665.94,447849.49,50007655,852209.47,748825.52,790727.35
"STATEN ISLAND","PORT RICHMOND AVENUE","SUBWAY","2017/02/15",,375378.83,613437.94,6031657.23,545268.92,219988.11,262276.96,457618.01,10302,269995.72,26501.94,704590.19,622772.51,41348662,723307.95,607507.61,629514.48
"MANHATTAN","SAINT NICHOLAS AVE","SUBWAY","2017/02/15","A",715345.11,821229.68,8439207.32,722437.01,462067.36,955631.92,821918.86,10027,739512.22,28003.7,442293.67,663510.03,50044763,947503.01,763877.39,383881.06
"BROOKLYN","NOSTRAND AVE","SUBWAY","2017/02/15","A",298656.8,661754.03,6428679.99,546470.1,564736.63,284563.72,225933.71,11225,804250.49,26182.37,840694.11,495639.71,50007655,589069.06,897476.17,219435.46
"STATEN ISLAND","PORT RICHMOND AVENUE","SUBWAY","2017/02/15",,595257.91,206018.73,6223042.76,794982.55,648699.84,383721.18,280299.49,10302,490370.75,17332.28,561815.45,684444.23,41348662,381009.85,233786.36,962636.42
"MANHATTAN","2ND AVE","SUBWAY INN","2018/02/15","A",233261.64,880712.5,7870412.33,546646.75,835387.98,471018.6,658175.69,10065,278740.07,27293.97,789380.23,932214.29,50040782,837086.58,455740.23,952047.77
"MANHATTAN","2ND AVE","SUBWAY","2018/02/16","A",621479.34,573479.38,8347248.57,726997.65,501464.42,671215.13,920324.93,10016,808424.14,25659.44,688506.27,523129.67,50056977,533086.32,938268.56,840872.76
"BROOKLYN","UTICA AVENUE","SUBWAY","2016/02/17","A",909430.89,770499.27,7267856.91,548302.08,849968.33,724525.32,579845.14,11203,606257.98,19033.71,456545.01,259157.26,41606108,249308.23,759539.96,554477.44
"QUEENS","PARSONS BOULEVARD","DUNKIN' DONUTS/SUBWAY","2016/02/17",,919956.01,796251.87,8300679.22,774764.19,913380.92,480807.94,970272.41,11433,244923.49,23048.89,386960.58,853462.15,41469234,655333.44,539771.52,764794.7
"BROOKLYN","UTICA AVENUE","SUBWAY","2016/02/17","A",993520.67,900237.38,8283745.57,380130.86,351799.63,225347.74,797171.36,11203,854386.53,19934.09,988517.54,764533.21,41606108,560341.45,902912.07,564847.13
"MANHATTAN","LEXINGTON AVENUE","SUBWAY","2016/02/17","A",436035,719586.33,6812315.03,624045.3,989228.29,837341.82,381284.04,10022,496313.05,23667.76,704968.54,256015.27,41581031,442060.64,583241,342195.75
"QUEENS","PARSONS BOULEVARD","DUNKIN' DONUTS/SUBWAY","2016/02/17",,363119.41,756981.08,8094675.68,422162.78,884219.84,537924.93,557579.66,11433,984439,22544.97,498002.77,833775.37,41469234,333036.53,930927.96,992506.35
"QUEENS","PARSONS BOULEVARD","DUNKIN' DONUTS/SUBWAY","2016/02/17",,553032.6,602916.49,8073008.91,622452.65,841830.1,295519.16,751481.15,11433,606000.59,28596.01,589748.29,818729.05,41469234,635765.07,898740.71,856793.05
"QUEENS","PARSONS BOULEVARD","DUNKIN' DONUTS/SUBWAY","2016/02/17",,619426.47,298458.99,7290866.74,598497.84,286960.36,940831.21,525636.39,11433,582635.77,23454.6,784031.29,430497.38,41469234,550225.08,703727.83,969938.13
"QUEENS","PARSONS BOULEVARD","DUNKIN' DONUTS/SUBWAY","2016/02/17",,414770.72,568397.49,7277396.12,773334.05,635839.41,589532.1,998514.11,11433,982674.99,24600.69,586931.95,639532.99,41469234,624287.96,218257.17,245323.18
"QUEENS","JAMAICA AVE","SUBWAY","2017/02/17","A",931863.37,340071.09,6977723.56,636744.05,974051.77,372583.61,818706.04,11421,304364.26,17218.47,591212.94,278642.02,50043035,705449.71,612154.11,411880.59
"QUEENS","JAMAICA AVE","SUBWAY","2017/02/17","A",734472.83,953570.88,7448184.88,269513.55,640971.76,754758.3,497514.32,11421,463895.96,25112.6,834538.54,591375.93,50043035,363191.61,895610.96,448770.24
"QUEENS","JAMAICA AVENUE","SUBWAY","2016/02/18",,648949.58,411292.07,7127740.49,926196.33,212951.2,842543.59,573833.56,11428,493833.54,29433.18,813746.46,561380.73,40888264,209917.24,633433.48,799662.71
"QUEENS","JAMAICA AVENUE","SUBWAY","2016/02/18",,331195.59,280179.21,7179067.7,580707.07,383068.65,982151.44,452082.02,11428,768924.3,28035.21,611946.01,580139.77,40888264,716696.15,732403.14,759574.35
"QUEENS","UNION TPKE","SUBWAY","2016/02/18",,280044.13,365549.42,6765406.8,636010.76,369626.59,954725.58,894306.03,11366,775028.05,20729.31,466966.11,603918.4,50045583,763469.95,424778.47,230983.31
"QUEENS","UNION TPKE","SUBWAY","2016/02/18",,544292.58,440659.87,7010489.44,333761.22,659915.76,347817.83,963784.28,11366,616846.82,25163.26,967908.34,422743.55,50045583,679400.1,237654.17,795704.92
"QUEENS","JAMAICA AVENUE","SUBWAY","2016/02/18",,701974.33,553402.57,6800441.49,998826.46,726741.56,350754.4,911337.37,11428,320013.83,22202.78,656561.24,727555.99,40888264,235843.2,215640.76,401789.78
"QUEENS","JAMAICA AVENUE","SUBWAY","2016/02/18",,903267.31,515189.74,9354891.65,881217.26,829073.82,891504.8,682567.69,11428,907857.96,21290.2,910396.28,736638.07,40888264,386522.52,781381.78,929274.42
"MANHATTAN","SAINT NICHOLAS AVE","SUBWAY","2016/02/19","A",350893.15,298701.46,6653704.99,717334.99,765283.59,501004.8,518549.25,10033,457308.67,25743.06,596763.4,356779.89,50012567,493885.84,857126.94,740073.01
"MANHATTAN","SAINT NICHOLAS AVE","SUBWAY","2016/02/19","A",473278.58,531760.22,7423467.23,978197.83,345895.66,978283.54,692716.61,10033,281520.2,15918.9,837740.98,591312.38,50012567,528101.32,545813.72,638846.19
