"Case_Id","Account_Id","AccountId","RecordType_Name","ForecastCategory","Case_Priority","IsClosed","CloseDate","Name","CreatedById","OwnerId","Case_IsEscalated","IsWon","RecordTypeId","Account_Name","StageName","RecordTypeName","LastProcessedDate","Case_CaseNumber","LeadSource","Account_Industry","CreatedDate","Id","ForecastCategoryName","Amount","Case_ED_Outcome__c"
"500B00000045wf0IAA","001B000000WJ6eWIAT","001B000000WJ6eWIAT","Simple Opportunity","Pipeline","Low","false","2022-02-04","New Opportunity [1100]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Advanced Systems Development","Qualification","Simple Opportunity","2022-09-09","00018916","N/A","Biotechnology","2019-07-28T17:12:03.000Z","006B0000003he50IAA","Pipeline",1219000,51.6
"500B000000358d2IAA","001B000000WJ6eXIAT","001B000000WJ6eXIAT","Simple Opportunity","Closed","High","true","2022-05-26","New Opportunity [1101]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","true","012B000000090sjIAA","Invensys Manufacturing Systems","Closed Won","Simple Opportunity","2022-09-09","00012615","N/A","Apparel","2019-11-16T23:57:17.000Z","006B0000003he51IAA","Closed",1418000,51.6
"500B00000045wf1IAA","001B000000WJ6eYIAT","001B000000WJ6eYIAT","Simple Opportunity","Forecast","High","false","2022-05-05","New Opportunity [1102]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Inktel Holdings Corp","Negotiation","Simple Opportunity","2022-09-09","00018917","N/A","Hospitality","2019-10-26T19:48:03.000Z","006B0000003he52IAA","Commit",1117000,72.8
"500B0000003592GIAQ","001B000000WJ6mCIAT","001B000000WJ6mCIAT","Simple Opportunity","BestCase","Low","false","2022-03-19","New Opportunity [1523]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","false","012B000000090sjIAA","Marshfield Clinic","Proposal/Quote","Simple Opportunity","2022-09-09","00014174","N/A","Apparel","2019-09-09T22:39:33.000Z","006B0000003heBpIAI","Best Case",1287000,81.6
"500B000000356R8IAI","001B000000WJ6mDIAT","001B000000WJ6mDIAT","Simple Opportunity","BestCase","Medium","false","2021-12-29","New Opportunity [1524]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Tamalpa Landscape Management","Needs Analysis","Simple Opportunity","2022-09-09","00010343","N/A","Media","2019-06-21T16:13:55.000Z","006B0000003heBqIAI","Best Case",1539000,51.6
"500B00000045wkiIAA","001B000000WJ6mFIAT","001B000000WJ6mFIAT","Simple Opportunity","Pipeline","Medium","false","2022-03-04","New Opportunity [1525]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Dynamac Corporation","Qualification","Simple Opportunity","2022-09-09","00019232","N/A","Telecommunications","2019-08-25T17:24:24.000Z","006B0000003heBrIAI","Pipeline",1728000,51.6
"500B000000337EJIAY","001B000000WJ6mGIAT","001B000000WJ6mGIAT","Simple Opportunity","Forecast","Medium","false","2022-03-13","New Opportunity [1526]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Motorola Solutions","Negotiation","Simple Opportunity","2022-09-09","00016383","N/A","Hospitality","2019-09-03T21:37:47.000Z","006B0000003heBsIAI","Commit",2256000,66.9
"500B000000337EMIAY","001B000000WJ6mHIAT","001B000000WJ6mHIAT","Simple Opportunity","BestCase","High","false","2022-01-10","New Opportunity [1527]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","false","012B000000090sjIAA","Western Kentucky University","Proposal/Quote","Simple Opportunity","2022-09-09","00016386","N/A","Retail","2019-07-03T17:00:30.000Z","006B0000003heBtIAI","Best Case",806000,81.6
"500B0000003561PIAQ","001B000000zmlwkIAA","001B000000zmlwkIAA","Simple Opportunity","Omitted","Medium","true","2022-07-14","New Opportunity [1528]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","false","012B000000090sjIAA","Aspeon","Closed Lost","Simple Opportunity","2022-09-09","00008755","N/A","Other","2020-01-04T22:52:40.000Z","006B0000003heBuIAI","Omitted",1222000,81.6
"500B00000045wkjIAA","001B000000WJ6mIIAT","001B000000WJ6mIIAT","Simple Opportunity","Pipeline","Low","false","2022-02-20","New Opportunity [1529]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","APK Net","Qualification","Simple Opportunity","2022-09-09","00019233","N/A","Agriculture","2019-08-13T17:42:03.000Z","006B0000003heBvIAI","Pipeline",823000,81.6
"500B000000358w5IAA","001B000000WJ6mLIAT","001B000000WJ6mLIAT","Simple Opportunity","BestCase","Low","false","2022-02-07","New Opportunity [1530]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","BlueTie","Proposal/Quote","Simple Opportunity","2022-09-09","00013791","N/A","Financial Services","2019-07-31T23:51:58.000Z","006B0000003heBwIAI","Best Case",1290000,81.6
"500B000000337EPIAY","001B000000WJ6mMIAT","001B000000WJ6mMIAT","Simple Opportunity","Omitted","Medium","true","2022-03-13","New Opportunity [1531]","005B0000003JK1iIAG","005B0000003JLI6IAO","false","false","012B000000090sjIAA","Harris Freeman & Company","Closed Lost","Simple Opportunity","2022-09-09","00016389","N/A","Chemicals","2019-09-03T21:35:27.000Z","006B0000003heBxIAI","Omitted",2084000,51.6
"500B00000045wkmIAA","001B000000WJ6mNIAT","001B000000WJ6mNIAT","Simple Opportunity","Pipeline","High","false","2021-11-24","New Opportunity [1532]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Lab Acquisition Corp.","Qualification","Simple Opportunity","2022-09-09","00019236","N/A","Environmental","2019-05-17T16:55:27.000Z","006B0000003heByIAI","Pipeline",1047000,81.6
"500B0000003561TIAQ","001B000000WJ6mOIAT","001B000000WJ6mOIAT","Simple Opportunity","Closed","High","true","2022-01-03","New Opportunity [1533]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","true","012B000000090sjIAA","TCI Solutions","Closed Won","Simple Opportunity","2022-09-09","00008759","N/A","Media","2019-06-26T23:37:40.000Z","006B0000003heBzIAI","Closed",1673000,82
"500B000000358wDIAQ","001B000000WJ6mPIAT","001B000000WJ6mPIAT","Simple Opportunity","BestCase","High","false","2022-01-31","New Opportunity [1534]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","PwC Corporate Responsibility","Needs Analysis","Simple Opportunity","2022-09-09","00013799","N/A","Recreation","2019-07-24T17:41:07.000Z","006B0000003heC0IAI","Best Case",1367000,51.6
"500B00000045wkqIAA","001B000000WJ6mQIAT","001B000000WJ6mQIAT","Simple Opportunity","Closed","High","true","2022-04-14","New Opportunity [1535]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","true","012B000000090sjIAA","Persumma Financial","Closed Won","Simple Opportunity","2022-09-09","00019240","N/A","Biotechnology","2019-10-06T01:36:34.000Z","006B0000003heC1IAI","Closed",800000,51.6
"500B00000045wkrIAA","001B000000WJ6mSIAT","001B000000WJ6mSIAT","Simple Opportunity","Pipeline","Medium","false","2022-02-18","New Opportunity [1536]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","false","012B000000090sjIAA","Mobile Mini","Qualification","Simple Opportunity","2022-09-09","00019241","N/A","Manufacturing","2019-08-11T18:36:33.000Z","006B0000003heC2IAI","Pipeline",1282000,51.6
"500B00000045wksIAA","001B000000ZU9CeIAL","001B000000ZU9CeIAL","Simple Opportunity","Pipeline","High","false","2022-07-29","New Opportunity [1537]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","A  Wood   Inc","Qualification","Simple Opportunity","2022-09-09","00019242","N/A","Transportation","2020-01-19T17:51:19.000Z","006B0000003heC3IAI","Pipeline",1142000,51.6
"500B00000045wktIAA","001B000000WJ6mTIAT","001B000000WJ6mTIAT","Simple Opportunity","BestCase","Low","false","2022-04-08","New Opportunity [1538]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Broderick Associates","Proposal/Quote","Simple Opportunity","2022-09-09","00019243","N/A","Media","2019-09-29T19:31:46.000Z","006B0000003heC4IAI","Best Case",958000,51.6
"500B000000358wKIAQ","001B000000WJ6mUIAT","001B000000WJ6mUIAT","Simple Opportunity","Closed","High","true","2022-02-19","New Opportunity [1539]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","true","012B000000090sjIAA","OFS Portal","Closed Won","Simple Opportunity","2022-09-09","00013806","N/A","Education","2019-08-12T18:38:49.000Z","006B0000003heC5IAI","Closed",1530000,81.6
"500B00000045wkuIAA","001B000000WJ6mXIAT","001B000000WJ6mXIAT","Simple Opportunity","Pipeline","Low","false","2022-02-09","New Opportunity [1540]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","March Of Dimes Birth Defects Foundation","Qualification","Simple Opportunity","2022-09-09","00019244","N/A","Not For Profit","2019-08-02T17:33:02.000Z","006B0000003heC6IAI","Pipeline",1452000,66.7
"500B00000045wkvIAA","001B000000WJ6maIAD","001B000000WJ6maIAD","Simple Opportunity","Omitted","High","true","2022-04-06","New Opportunity [1541]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","false","012B000000090sjIAA","Pace Theatrical Group, Inc","Closed Lost","Simple Opportunity","2022-09-09","00019245","N/A","Engineering","2019-09-27T18:44:00.000Z","006B0000003heC7IAI","Omitted",1012000,81.6
"500B00000045wkwIAA","001B000000WJ6mbIAD","001B000000WJ6mbIAD","Simple Opportunity","Omitted","Medium","true","2022-05-10","New Opportunity [1542]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","Paxton Company","Closed Lost","Simple Opportunity","2022-09-09","00019246","N/A","Utilities","2019-10-31T23:39:36.000Z","006B0000003heC8IAI","Omitted",1792000,51.6
"500B000000337EaIAI","001B000000WJ6meIAD","001B000000WJ6meIAD","Simple Opportunity","Forecast","High","false","2021-12-20","New Opportunity [1543]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","SV Microwave","Negotiation","Simple Opportunity","2022-09-09","00016400","N/A","Banking","2019-06-12T21:59:24.000Z","006B0000003heC9IAI","Commit",2019000,51.6
"500B0000003592vIAA","001B000000WJ6mfIAD","001B000000WJ6mfIAD","Simple Opportunity","BestCase","High","false","2022-02-22","New Opportunity [1544]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Idexchange.Com Inc","Proposal/Quote","Simple Opportunity","2022-09-09","00014215","N/A","Healthcare & Life Sciences","2019-08-15T16:19:41.000Z","006B0000003heCAIAY","Best Case",1227000,60
"500B0000003592xIAA","001B000000WJ6mgIAD","001B000000WJ6mgIAD","Simple Opportunity","Closed","Low","true","2022-04-21","New Opportunity [1545]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","true","012B000000090sjIAA","Houston Featherlite","Closed Won","Simple Opportunity","2022-09-09","00014217","N/A","Recreation","2019-10-12T21:34:08.000Z","006B0000003heCBIAY","Closed",1961000,71.3
"500B00000045wkxIAA","001B000000WJ6mjIAD","001B000000WJ6mjIAD","Simple Opportunity","Forecast","High","false","2022-05-03","New Opportunity [1546]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","Ralston Foods","Negotiation","Simple Opportunity","2022-09-09","00019247","N/A","Healthcare & Life Sciences","2019-10-24T19:42:56.000Z","006B0000003heCCIAY","Commit",2032000,68.1
"500B00000045wkyIAA","001B000000WJ6mmIAD","001B000000WJ6mmIAD","Simple Opportunity","Closed","Medium","true","2022-02-09","New Opportunity [1547]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","true","012B000000090sjIAA","Structured","Closed Won","Simple Opportunity","2022-09-09","00019248","N/A","Machinery","2019-08-02T23:40:04.000Z","006B0000003heCDIAY","Closed",2375000,82.6
"500B00000045wkzIAA","001B000000WJ6mnIAD","001B000000WJ6mnIAD","Simple Opportunity","Omitted","High","true","2022-03-13","New Opportunity [1548]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","Battelle Memorial Institute","Closed Lost","Simple Opportunity","2022-09-09","00019249","N/A","Energy","2019-09-03T18:51:32.000Z","006B0000003heCEIAY","Omitted",1428000,51.6
"500B00000045wl0IAA","001B000000WJ6moIAD","001B000000WJ6moIAD","Simple Opportunity","Pipeline","High","false","2022-02-26","New Opportunity [1549]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","false","012B000000090sjIAA","Fripan, European Breads and Pastries","Qualification","Simple Opportunity","2022-09-09","00019250","N/A","Not For Profit","2019-08-19T18:00:59.000Z","006B0000003heCFIAY","Pipeline",1888000,81.6
"500B00000045wl1IAA","001B000000ZU9ChIAL","001B000000ZU9ChIAL","Simple Opportunity","BestCase","Low","false","2022-03-27","New Opportunity [1550]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","false","012B000000090sjIAA","Sweeney Group","Needs Analysis","Simple Opportunity","2022-09-09","00019251","N/A","Media","2019-09-17T23:26:17.000Z","006B0000003heCGIAY","Best Case",906000,51.6
"500B000000359DzIAI","001B000000WJ6uyIAD","001B000000WJ6uyIAD","Simple Opportunity","BestCase","Low","false","2022-02-18","New Opportunity [1971]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Network Telephone Services","Needs Analysis","Simple Opportunity","2022-09-09","00014901","N/A","Retail","2019-08-11T19:58:40.000Z","006B0000003heJ3IAI","Best Case",1573000,51.6
"500B000000359E0IAI","001B000000WJ6uzIAD","001B000000WJ6uzIAD","Simple Opportunity","Forecast","High","false","2022-03-25","New Opportunity [1972]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","MarketSoft Corp.","Negotiation","Simple Opportunity","2022-09-09","00014902","N/A","Manufacturing","2019-09-16T00:12:36.000Z","006B0000003heJ4IAI","Commit",1314000,60
"500B000000358niIAA","001B000000zmlxEIAQ","001B000000zmlxEIAQ","Simple Opportunity","BestCase","Medium","false","2022-08-13","New Opportunity [1973]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Tescom Corporation","Needs Analysis","Simple Opportunity","2022-09-09","00013272","N/A","Communications","2020-02-03T19:22:20.000Z","006B0000003heJ5IAI","Best Case",1463000,62.4
"500B0000003596aIAA","001B000000WJ6v0IAD","001B000000WJ6v0IAD","Simple Opportunity","BestCase","High","false","2022-06-23","New Opportunity [1974]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Insperity.","Needs Analysis","Simple Opportunity","2022-09-09","00014442","N/A","Telecommunications","2019-12-14T22:10:01.000Z","006B0000003heJ6IAI","Best Case",1251000,51.6
"500B00000045wqFIAQ","001B000000WJ6v3IAD","001B000000WJ6v3IAD","Simple Opportunity","Omitted","Medium","true","2022-03-04","New Opportunity [1975]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Intellisource","Closed Lost","Simple Opportunity","2022-09-09","00019575","N/A","Government","2019-08-25T16:37:50.000Z","006B0000003heJ7IAI","Omitted",1418000,51.6
"500B00000045wqGIAQ","001B000000WJ6v4IAD","001B000000WJ6v4IAD","Simple Opportunity","BestCase","Low","false","2022-03-13","New Opportunity [1976]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Waugh Controls Corp","Proposal/Quote","Simple Opportunity","2022-09-09","00019576","N/A","Electronics","2019-09-03T17:04:58.000Z","006B0000003heJ8IAI","Best Case",1333000,81.6
"500B000000359EDIAY","001B000000WJ6v6IAD","001B000000WJ6v6IAD","Simple Opportunity","BestCase","High","false","2022-02-11","New Opportunity [1977]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","false","012B000000090sjIAA","Cole & Weber United","Proposal/Quote","Simple Opportunity","2022-09-09","00014915","N/A","Banking","2019-08-05T00:45:52.000Z","006B0000003heJ9IAI","Best Case",1624000,51.6
"500B00000045wqHIAQ","001B000000WJ6v9IAD","001B000000WJ6v9IAD","Simple Opportunity","BestCase","High","false","2022-03-04","New Opportunity [1978]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","false","012B000000090sjIAA","Allied Arts Of Whatcom County","Proposal/Quote","Simple Opportunity","2022-09-09","00019577","N/A","Technology","2019-08-25T23:58:05.000Z","006B0000003heJAIAY","Best Case",1540000,51.6
"500B00000045wqIIAQ","001B000000WJ6vAIAT","001B000000WJ6vAIAT","Simple Opportunity","Closed","Low","true","2022-04-09","New Opportunity [1979]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","true","012B000000090sjIAA","Admin Boot Camp","Closed Won","Simple Opportunity","2022-09-09","00019578","N/A","Environmental","2019-09-30T21:39:47.000Z","006B0000003heJBIAY","Closed",1185000,51.6
"500B00000045wqKIAQ","001B000000WJ6vBIAT","001B000000WJ6vBIAT","Simple Opportunity","BestCase","High","false","2022-06-12","New Opportunity [1980]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Interactive Design","Needs Analysis","Simple Opportunity","2022-09-09","00019580","N/A","Engineering","2019-12-03T23:48:59.000Z","006B0000003heJCIAY","Best Case",1881000,51.6
"500B00000045wqLIAQ","001B000000WJ6vCIAT","001B000000WJ6vCIAT","Simple Opportunity","BestCase","Medium","false","2022-03-26","New Opportunity [1981]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","false","012B000000090sjIAA","Amerimerchant","Needs Analysis","Simple Opportunity","2022-09-09","00019581","N/A","Transportation","2019-09-16T21:47:05.000Z","006B0000003heJDIAY","Best Case",1201000,62.7
"500B00000045wqMIAQ","001B000000ZU9EgIAL","001B000000ZU9EgIAL","Simple Opportunity","Pipeline","Medium","false","2022-02-18","New Opportunity [1982]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Step2it","Qualification","Simple Opportunity","2022-09-09","00019582","N/A","Construction","2019-08-11T20:17:14.000Z","006B0000003heJEIAY","Pipeline",1450000,81.6
"500B00000045wqOIAQ","001B000000ZU9EhIAL","001B000000ZU9EhIAL","Simple Opportunity","BestCase","High","false","2022-01-13","New Opportunity [1983]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Healthnote Publications","Needs Analysis","Simple Opportunity","2022-09-09","00019584","N/A","Financial Services","2019-07-06T23:40:25.000Z","006B0000003heJFIAY","Best Case",1695000,51.6
"500B00000045wqQIAQ","001B000000WJ6vEIAT","001B000000WJ6vEIAT","Simple Opportunity","Pipeline","Medium","false","2022-05-31","New Opportunity [1984]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Securities Industry Automation Corp.","Qualification","Simple Opportunity","2022-09-09","00019586","N/A","Shipping","2019-11-21T21:10:08.000Z","006B0000003heJGIAY","Pipeline",992000,69.5
"500B0000002uCwKIAU","001B000000ZU9EiIAL","001B000000ZU9EiIAL","Simple Opportunity","Pipeline","High","false","2022-03-23","New Opportunity [1985]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","false","012B000000090sjIAA","AKRON","Qualification","Simple Opportunity","2022-09-09","00004126","N/A","Retail","2019-09-13T22:27:50.000Z","006B0000003heJHIAY","Pipeline",1504000,51.6
