Account.CUSTOM2,Account.CUSTOM3,Account_SALES_REP,Account_CITY,Account_STATE,ActivityDate,ACCOUNT_ID,Account_CUSTOMER_SITE,Account_REGION,ActivityType,Account_COUNTRY,Account_POSTAL_CODE,Account_CUSTOMER,Week,Account_CUSTOM1,Activities,Account_LAT,Account_LONG,Offset,ExpertHours
0-10% Positive Growth,PRIME +P4-02/03),Kathy Power,Chicago,IL,26/12/2018,A0013,Rondel Store - Chicago State St,Central,Visit,United States,60603,Rondel,9/1/15,LARGE CHAIN,10,41.88191,-87.6275,36979200,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/02/2020,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,11/1/16,LARGE CHAIN,7,40.91791,-72.7155,86400,3
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/02/2020,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,11/1/16,LARGE CHAIN,4,40.91791,-72.7155,86400,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/01/2020,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,10/1/16,LARGE CHAIN,3,40.91791,-72.7155,2764800,9
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/01/2020,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,10/1/16,LARGE CHAIN,7,40.91791,-72.7155,2764800,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,27/12/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,9/1/16,LARGE CHAIN,3,40.91791,-72.7155,5356800,1
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,27/12/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,9/1/16,LARGE CHAIN,10,40.91791,-72.7155,5356800,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/11/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,8/1/16,LARGE CHAIN,6,40.91791,-72.7155,8035200,14
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/11/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,8/1/16,LARGE CHAIN,12,40.91791,-72.7155,8035200,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/10/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,7/1/16,LARGE CHAIN,0,40.91791,-72.7155,10713600,20
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/10/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,7/1/16,LARGE CHAIN,0,40.91791,-72.7155,10713600,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/09/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,6/1/16,LARGE CHAIN,6,40.91791,-72.7155,13305600,12
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/09/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,6/1/16,LARGE CHAIN,0,40.91791,-72.7155,13305600,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/08/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,5/1/16,LARGE CHAIN,2,40.91791,-72.7155,15984000,13
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/08/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,5/1/16,LARGE CHAIN,8,40.91791,-72.7155,15984000,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,27/07/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,4/1/16,LARGE CHAIN,6,40.91791,-72.7155,18576000,3
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,27/07/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,4/1/16,LARGE CHAIN,7,40.91791,-72.7155,18576000,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/06/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,3/1/16,LARGE CHAIN,2,40.91791,-72.7155,21254400,6
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/06/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,3/1/16,LARGE CHAIN,4,40.91791,-72.7155,21254400,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,28/05/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,2/1/16,LARGE CHAIN,4,40.91791,-72.7155,23760000,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,28/05/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,2/1/16,LARGE CHAIN,0,40.91791,-72.7155,23760000,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,27/04/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,1/1/16,LARGE CHAIN,6,40.91791,-72.7155,26438400,8
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,27/04/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,1/1/16,LARGE CHAIN,8,40.91791,-72.7155,26438400,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,27/03/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,12/1/15,LARGE CHAIN,1,40.91791,-72.7155,29116800,6
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,27/03/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,12/1/15,LARGE CHAIN,2,40.91791,-72.7155,29116800,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,25/02/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,11/1/15,LARGE CHAIN,2,40.91791,-72.7155,31708800,10
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,25/02/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,11/1/15,LARGE CHAIN,9,40.91791,-72.7155,31708800,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,25/01/2019,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,10/1/15,LARGE CHAIN,3,40.91791,-72.7155,34387200,4
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,25/01/2019,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,10/1/15,LARGE CHAIN,2,40.91791,-72.7155,34387200,0
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/12/2018,A0014,Rondel Store - Riverhead,East,Email/Phone,United States,11901,Rondel,9/1/15,LARGE CHAIN,5,40.91791,-72.7155,36979200,12
-10 to -20% Negative Growth,PRIME +P4-02/03),Sal Lobaugh,Riverhead,NY,26/12/2018,A0014,Rondel Store - Riverhead,East,Visit,United States,11901,Rondel,9/1/15,LARGE CHAIN,11,40.91791,-72.7155,36979200,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/02/2020,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,11/1/16,LARGE CHAIN,1,37.771,-122.2583,86400,15
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/02/2020,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,11/1/16,LARGE CHAIN,7,37.771,-122.2583,86400,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/01/2020,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,10/1/16,LARGE CHAIN,7,37.771,-122.2583,2764800,7
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/01/2020,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,10/1/16,LARGE CHAIN,9,37.771,-122.2583,2764800,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,27/12/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,9/1/16,LARGE CHAIN,6,37.771,-122.2583,5356800,9
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,27/12/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,9/1/16,LARGE CHAIN,1,37.771,-122.2583,5356800,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/11/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,8/1/16,LARGE CHAIN,2,37.771,-122.2583,8035200,4
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/11/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,8/1/16,LARGE CHAIN,5,37.771,-122.2583,8035200,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/10/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,7/1/16,LARGE CHAIN,5,37.771,-122.2583,10713600,16
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/10/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,7/1/16,LARGE CHAIN,10,37.771,-122.2583,10713600,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/09/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,6/1/16,LARGE CHAIN,4,37.771,-122.2583,13305600,2
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/09/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,6/1/16,LARGE CHAIN,2,37.771,-122.2583,13305600,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/08/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,5/1/16,LARGE CHAIN,1,37.771,-122.2583,15984000,2
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/08/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,5/1/16,LARGE CHAIN,6,37.771,-122.2583,15984000,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,27/07/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,4/1/16,LARGE CHAIN,7,37.771,-122.2583,18576000,15
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,27/07/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,4/1/16,LARGE CHAIN,10,37.771,-122.2583,18576000,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/06/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,3/1/16,LARGE CHAIN,3,37.771,-122.2583,21254400,10
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/06/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,3/1/16,LARGE CHAIN,12,37.771,-122.2583,21254400,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,28/05/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,2/1/16,LARGE CHAIN,7,37.771,-122.2583,23760000,17
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,28/05/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,2/1/16,LARGE CHAIN,4,37.771,-122.2583,23760000,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,27/04/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,1/1/16,LARGE CHAIN,5,37.771,-122.2583,26438400,11
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,27/04/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,1/1/16,LARGE CHAIN,12,37.771,-122.2583,26438400,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,27/03/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,12/1/15,LARGE CHAIN,5,37.771,-122.2583,29116800,8
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,27/03/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,12/1/15,LARGE CHAIN,10,37.771,-122.2583,29116800,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,25/02/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,11/1/15,LARGE CHAIN,1,37.771,-122.2583,31708800,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,25/02/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,11/1/15,LARGE CHAIN,5,37.771,-122.2583,31708800,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,25/01/2019,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,10/1/15,LARGE CHAIN,1,37.771,-122.2583,34387200,4
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,25/01/2019,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,10/1/15,LARGE CHAIN,1,37.771,-122.2583,34387200,0
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/12/2018,A0015,Rondel Store - Alameda,West,Email/Phone,United States,94501,Rondel,9/1/15,LARGE CHAIN,4,37.771,-122.2583,36979200,3
0-10% Positive Growth,PRIME +P4-02/03),Bill West,Alameda,CA,26/12/2018,A0015,Rondel Store - Alameda,West,Visit,United States,94501,Rondel,9/1/15,LARGE CHAIN,4,37.771,-122.2583,36979200,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/02/2020,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,11/1/16,LARGE CHAIN,5,33.63728,-112.3538,86400,9
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/02/2020,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,11/1/16,LARGE CHAIN,9,33.63728,-112.3538,86400,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/01/2020,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,10/1/16,LARGE CHAIN,6,33.63728,-112.3538,2764800,15
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/01/2020,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,10/1/16,LARGE CHAIN,1,33.63728,-112.3538,2764800,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,27/12/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,9/1/16,LARGE CHAIN,0,33.63728,-112.3538,5356800,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,27/12/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,9/1/16,LARGE CHAIN,10,33.63728,-112.3538,5356800,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/11/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,8/1/16,LARGE CHAIN,7,33.63728,-112.3538,8035200,12
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/11/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,8/1/16,LARGE CHAIN,3,33.63728,-112.3538,8035200,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/10/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,7/1/16,LARGE CHAIN,2,33.63728,-112.3538,10713600,6
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/10/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,7/1/16,LARGE CHAIN,8,33.63728,-112.3538,10713600,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/09/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,6/1/16,LARGE CHAIN,4,33.63728,-112.3538,13305600,17
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/09/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,6/1/16,LARGE CHAIN,7,33.63728,-112.3538,13305600,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/08/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,5/1/16,LARGE CHAIN,5,33.63728,-112.3538,15984000,2
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/08/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,5/1/16,LARGE CHAIN,9,33.63728,-112.3538,15984000,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,27/07/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,4/1/16,LARGE CHAIN,3,33.63728,-112.3538,18576000,15
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,27/07/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,4/1/16,LARGE CHAIN,2,33.63728,-112.3538,18576000,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/06/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,3/1/16,LARGE CHAIN,6,33.63728,-112.3538,21254400,10
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/06/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,3/1/16,LARGE CHAIN,6,33.63728,-112.3538,21254400,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,28/05/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,2/1/16,LARGE CHAIN,4,33.63728,-112.3538,23760000,1
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,28/05/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,2/1/16,LARGE CHAIN,4,33.63728,-112.3538,23760000,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,27/04/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,1/1/16,LARGE CHAIN,5,33.63728,-112.3538,26438400,12
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,27/04/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,1/1/16,LARGE CHAIN,7,33.63728,-112.3538,26438400,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,27/03/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,12/1/15,LARGE CHAIN,4,33.63728,-112.3538,29116800,2
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,27/03/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,12/1/15,LARGE CHAIN,11,33.63728,-112.3538,29116800,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,25/02/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,11/1/15,LARGE CHAIN,0,33.63728,-112.3538,31708800,7
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,25/02/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,11/1/15,LARGE CHAIN,5,33.63728,-112.3538,31708800,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,25/01/2019,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,10/1/15,LARGE CHAIN,7,33.63728,-112.3538,34387200,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,25/01/2019,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,10/1/15,LARGE CHAIN,0,33.63728,-112.3538,34387200,0
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/12/2018,A0016,Rondel Store - Surprise,West,Email/Phone,United States,85374,Rondel,9/1/15,LARGE CHAIN,3,33.63728,-112.3538,36979200,8
-10 to -20% Negative Growth,PRIME + P4011,Kathy Power,Surprise,AZ,26/12/2018,A0016,Rondel Store - Surprise,West,Visit,United States,85374,Rondel,9/1/15,LARGE CHAIN,3,33.63728,-112.3538,36979200,0
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/02/2020,A0017,Rondel Store - Pleasanton,West,Email/Phone,United States,94566,Rondel,11/1/16,LARGE CHAIN,4,37.65798,-121.8769,86400,18
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/02/2020,A0017,Rondel Store - Pleasanton,West,Visit,United States,94566,Rondel,11/1/16,LARGE CHAIN,10,37.65798,-121.8769,86400,0
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/01/2020,A0017,Rondel Store - Pleasanton,West,Email/Phone,United States,94566,Rondel,10/1/16,LARGE CHAIN,3,37.65798,-121.8769,2764800,18
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/01/2020,A0017,Rondel Store - Pleasanton,West,Visit,United States,94566,Rondel,10/1/16,LARGE CHAIN,7,37.65798,-121.8769,2764800,0
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,27/12/2019,A0017,Rondel Store - Pleasanton,West,Email/Phone,United States,94566,Rondel,9/1/16,LARGE CHAIN,3,37.65798,-121.8769,5356800,15
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,27/12/2019,A0017,Rondel Store - Pleasanton,West,Visit,United States,94566,Rondel,9/1/16,LARGE CHAIN,3,37.65798,-121.8769,5356800,0
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/11/2019,A0017,Rondel Store - Pleasanton,West,Email/Phone,United States,94566,Rondel,8/1/16,LARGE CHAIN,0,37.65798,-121.8769,8035200,2
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/11/2019,A0017,Rondel Store - Pleasanton,West,Visit,United States,94566,Rondel,8/1/16,LARGE CHAIN,2,37.65798,-121.8769,8035200,0
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/10/2019,A0017,Rondel Store - Pleasanton,West,Email/Phone,United States,94566,Rondel,7/1/16,LARGE CHAIN,4,37.65798,-121.8769,10713600,11
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/10/2019,A0017,Rondel Store - Pleasanton,West,Visit,United States,94566,Rondel,7/1/16,LARGE CHAIN,5,37.65798,-121.8769,10713600,0
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/09/2019,A0017,Rondel Store - Pleasanton,West,Email/Phone,United States,94566,Rondel,6/1/16,LARGE CHAIN,4,37.65798,-121.8769,13305600,17
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/09/2019,A0017,Rondel Store - Pleasanton,West,Visit,United States,94566,Rondel,6/1/16,LARGE CHAIN,1,37.65798,-121.8769,13305600,0
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/08/2019,A0017,Rondel Store - Pleasanton,West,Email/Phone,United States,94566,Rondel,5/1/16,LARGE CHAIN,3,37.65798,-121.8769,15984000,15
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,26/08/2019,A0017,Rondel Store - Pleasanton,West,Visit,United States,94566,Rondel,5/1/16,LARGE CHAIN,12,37.65798,-121.8769,15984000,0
0 to -10% Negative Growth,PRIME +P4-02/03),Bill West,Pleasanton,CA,27/07/2019,A0017,Rondel Store - Pleasanton,West,Email/Phone,United States,94566,Rondel,4/1/16,LARGE CHAIN,1,37.65798,-121.8769,18576000,12
