"LastModifiedDate","Category_Cluster__c","LastReferencedDate","Category_Name__c","End_Date__c","Customer_Name__c","Customer__c","Name","Category_c_Cluster__c","Approved__c","Start_Date__c","IsDeleted","Objectives__c","Quarter__c","Category_c_Name","Selected__c","LastViewedDate","CurrencyIsoCode","SystemModstamp","Customer_c_Name","Category__c","CreatedDate","LastActivityDate","Id","Promo_Name__c","Status__c","Total_Cannibalised_Volume__c","Incremental_Volume__c","Total_Cannibalised_Sales__c","Promo_vs_Cannibalised_Sales__c","RoI__c","Total_Promo_Sales__c","Total_Promo_Volume__c","Promo_vs_Cannibalised_Volume__c","Breakeven__c","of_Days__c"
"2016/08/15",,,,"2015/10/27","Others NL FS","0015800000GgZGfAAN","Others NL FS: M&HDW - Sep 2015",,"true","2015/09/29","false","Drive Trial","Q3",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtANEAY","Others NL FS:  - Sep 2015","Approved",-28650,76400,-12756.66,85,39,85044.42,191000,85,16,28
"2016/08/15",,,,"2015/08/13","Morissons","0015800000GgZGXAA3","Metro/Makro: M&HDW - Jul 2015",,"true","2015/07/23","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtAXEAY","Morissons:  - Jul 2015","Approved",-56420,67270,-16061.29,74,8,61774.17,217000,74,43,21
"2016/08/15",,,,"2015/10/25","Deli XL","0015800000GgZGVAA3","Deli XL: M&HDW - Sep 2015",,"true","2015/09/27","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vtAwEAI","Deli XL:  - Sep 2015","Approved",-65100,82460,-18532.25,70,15,61774.17,217000,70,37,28
"2016/08/15",,,,"2015/11/22","Others NL FS","0015800000GgZGfAAN","Others NL FS: M&HDW - Oct 2015",,"true","2015/10/18","false","Drive Penetration","Q4",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtB0EAI","Others NL FS:  - Oct 2015","Approved",-25900,90650,-8318.31,90,47,83183.09,259000,90,17,35
"2016/08/15",,,,"2015/10/20","Best Buy","0015800000GgZGgAAN","Superunie Sligro: M&HDW - Oct 2015",,"true","2015/10/06","false","Drive Penetration","Q4",,"true",,"EUR","2016/08/15","Best Buy",,"2016/08/04",,"a1I58000001vtBFEAY","Best Buy:  - Oct 2015","Approved",-47950,39730,-13300.1,65,35,38000.28,137000,65,8,14
"2016/08/15",,,,"2015/08/26","Morissons","0015800000GgZGXAA3","Metro/Makro: M&HDW - Jul 2015",,"true","2015/07/22","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtCLEAY","Morissons:  - Jul 2015","Approved",-30000,37500,-12919.8,80,46,64599.01,150000,80,27,35
"2016/08/15",,,,"2015/08/12","Bijeen Jumbo","0015800000GgZGUAA3","Bijeen Jumbo: M&HDW - Jul 2015",,"true","2015/07/15","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Bijeen Jumbo",,"2016/08/04",,"a1I58000001vtCVEAY","Bijeen Jumbo:  - Jul 2015","Approved",-21800,27250,-7956.26,80,19,39781.31,109000,80,39,28
"2016/08/15",,,,"2015/05/24","Variety Discount","0015800000GgZGbAAN","Variety Discount: M&HDW - May 2015",,"true","2015/05/03","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtCeEAI","Variety Discount:  - May 2015","Approved",-16800,49000,-5640.92,88,53,47007.64,140000,88,42,21
"2016/08/15",,,,"2015/11/24","Superunie PlusRetail","0015800000GgZGeAAN","Superunie PlusRetail: M&HDW - Oct 2015",,"true","2015/10/27","false","Drive Frequency","Q4",,"true",,"EUR","2016/08/15","Superunie PlusRetail",,"2016/08/04",,"a1I58000001vtD3EAI","Superunie PlusRetail:  - Oct 2015","Approved",-39060,57660,-11119.35,79,30,52949.29,186000,79,20,28
"2016/08/15",,,,"2015/11/07","Deli XL","0015800000GgZGVAA3","Deli XL: M&HDW - Oct 2015",,"true","2015/10/10","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vtDIEAY","Deli XL:  - Oct 2015","Approved",-64960,82880,-20863.22,71,51,71942.13,224000,71,14,28
"2016/08/15",,,,"2015/09/07","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: M&HDW - Aug 2015",,"true","2015/08/03","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtDuEAI","Superunie Cluster:  - Aug 2015","Approved",-33920,80560,-12627.25,84,39,78920.28,212000,84,26,35
"2016/08/15",,,,"2015/11/17","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: M&HDW - Nov 2015",,"true","2015/11/03","false","Drive Volume","Q4",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtDzEAI","Superunie Cluster:  - Nov 2015","Approved",-30880,75270,-9692.33,84,51,60577.08,193000,84,8,14
"2016/08/15",,,,"2015/06/21","AS Watson","0015800000GgZGTAA3","AS Watson: M&HDW - Jun 2015",,"true","2015/06/07","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","AS Watson",,"2016/08/04",,"a1I58000001vtE6EAI","AS Watson:  - Jun 2015","Approved",-11880,25740,-4335.8,88,22,36131.65,99000,88,20,14
"2016/08/15",,,,"2015/07/26","Others export","0015800000GgZGWAA3","Others export: M&HDW - Jun 2015",,"true","2015/06/28","false","Drive Penetration","Q2",,"true",,"EUR","2016/08/15","Others export",,"2016/08/04",,"a1I58000001vtEtEAI","Others export:  - Jun 2015","Approved",-85050,97200,-24832.3,65,27,70949.42,243000,65,41,28
"2016/08/15",,,,"2015/07/15","Variety Discount","0015800000GgZGbAAN","Variety Discount: Oriental - Jun 2015",,"true","2015/06/24","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vt8vEAA","Variety Discount:  - Jun 2015","Approved",-36450,87480,-12504.84,85,45,83365.57,243000,85,22,21
"2016/08/15",,,,"2015/10/31","Schlecker","0015800000GgZGhAAN","Schlecker: Oriental - Oct 2015",,"true","2015/10/10","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vt8wEAA","Schlecker:  - Oct 2015","Approved",-66240,62560,-19340.29,64,34,53723.02,184000,64,10,21
"2016/08/15",,,,"2015/06/06","Others export","0015800000GgZGWAA3","Others export: Oriental - May 2015",,"true","2015/05/02","false","Drive Volume","Q2",,"true",,"EUR","2016/08/15","Others export",,"2016/08/04",,"a1I58000001vt8xEAA","Others export:  - May 2015","Approved",-60800,56000,-26184.13,62,21,68905.61,160000,62,7,35
"2016/08/15",,,,"2015/06/02","Deli XL","0015800000GgZGVAA3","Deli XL: Oriental - May 2015",,"true","2015/05/05","false","Drive Penetration","Q2",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vt94EAA","Deli XL:  - May 2015","Approved",-20400,79560,-6700.78,90,44,67007.79,204000,90,30,28
"2016/08/15",,,,"2015/12/02","Others DI online","0015800000GgZGZAA3","Others DI online: Oriental - Oct 2015",,"true","2015/10/28","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Others DI online",,"2016/08/04",,"a1I58000001vt9dEAA","Others DI online:  - Oct 2015","Approved",-28340,54500,-10343.14,87,46,79562.62,218000,87,25,35
"2016/08/15",,,,"2015/08/24","Bijeen Jumbo","0015800000GgZGUAA3","Bijeen Jumbo: Oriental - Aug 2015",,"true","2015/08/03","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Bijeen Jumbo",,"2016/08/04",,"a1I58000001vt9pEAA","Bijeen Jumbo:  - Aug 2015","Approved",-18260,59760,-6397.71,89,30,58161.01,166000,89,11,21
"2016/08/15",,,,"2015/08/20","Etos","0015800000GgZGYAA3","Etos: Oriental - Jul 2015",,"true","2015/07/23","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Etos",,"2016/08/04",,"a1I58000001vtAZEAY","Etos:  - Jul 2015","Approved",-30740,33920,-10097.15,71,9,34817.77,106000,71,32,28
"2016/08/15",,,,"2015/10/18","Schlecker","0015800000GgZGhAAN","Schlecker: Oriental - Sep 2015",,"true","2015/09/27","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtArEAI","Schlecker:  - Sep 2015","Approved",-40400,52520,-17988.45,80,14,89942.26,202000,80,27,21
"2016/08/15",,,,"2015/07/18","Schlecker","0015800000GgZGhAAN","Schlecker: Oriental - Jun 2015",,"true","2015/06/20","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtBOEAY","Schlecker:  - Jun 2015","Approved",-26670,49530,-11096.36,79,53,52839.8,127000,79,43,28
"2016/08/15",,,,"2015/08/08","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Oriental - Jul 2015",,"true","2015/07/11","false","Drive Weight of Purchase","Q3",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtBfEAI","Superunie Cluster:  - Jul 2015","Approved",-32680,67080,-11927.09,81,27,62774.18,172000,81,9,28
"2016/08/15",,,,"2015/06/15","Variety Discount","0015800000GgZGbAAN","Variety Discount: Oriental - May 2015",,"true","2015/05/11","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtCJEAY","Variety Discount:  - May 2015","Approved",-29120,30160,-12115.71,72,20,43270.39,104000,72,19,35
"2016/08/15",,,,"2015/10/12","Best Buy","0015800000GgZGgAAN","Superunie Sligro: Oriental - Sep 2015",,"true","2015/09/21","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Best Buy",,"2016/08/04",,"a1I58000001vtCMEAY","Best Buy:  - Sep 2015","Approved",-26670,38100,-10707.01,79,42,50985.77,127000,79,18,21
"2016/08/15",,,,"2015/05/20","Etos","0015800000GgZGYAA3","Etos: Oriental - May 2015",,"true","2015/05/06","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Etos",,"2016/08/04",,"a1I58000001vtCsEAI","Etos:  - May 2015","Approved",-69760,78480,-22914.04,68,10,71606.36,218000,68,21,14
"2016/08/15",,,,"2015/08/19","Variety Discount","0015800000GgZGbAAN","Variety Discount: Oriental - Jul 2015",,"true","2015/07/22","false","Drive Weight of Purchase","Q3",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtD5EAI","Variety Discount:  - Jul 2015","Approved",-22320,32550,-8960.65,76,12,37336.04,93000,76,23,28
"2016/08/15",,,,"2015/08/06","Best Buy","0015800000GgZGgAAN","Superunie Sligro: Oriental - Jul 2015",,"true","2015/07/16","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Best Buy",,"2016/08/04",,"a1I58000001vtDUEAY","Best Buy:  - Jul 2015","Approved",-59840,47520,-26644.28,66,10,78365.54,176000,66,9,21
"2016/08/15",,,,"2015/08/21","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Oriental - Aug 2015",,"true","2015/08/07","false","Drive Weight of Purchase","Q3",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtE4EAI","Superunie Cluster:  - Aug 2015","Approved",-36540,42840,-12802.43,71,25,44146.31,126000,71,18,14
"2016/08/15",,,,"2015/10/17","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Oriental - Sep 2015",,"true","2015/09/12","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vtEBEAY","Tesco:  - Sep 2015","Approved",-29760,81840,-11078.62,88,6,92321.84,248000,88,17,35
"2016/08/15",,,,"2015/07/11","Variety Discount","0015800000GgZGbAAN","Variety Discount: Ready to Drink - Jun 2015",,"true","2015/06/06","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vt8pEAA","Variety Discount:  - Jun 2015","Approved",-74240,71920,-25469.38,68,37,79591.82,232000,68,23,35
"2016/08/15",,,,"2015/11/17","Bijeen Jumbo","0015800000GgZGUAA3","Bijeen Jumbo: Ready to Drink - Oct 2015",,"true","2015/10/13","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Bijeen Jumbo",,"2016/08/04",,"a1I58000001vt9MEAQ","Bijeen Jumbo:  - Oct 2015","Approved",-21870,20250,-9737.81,73,10,36065.96,81000,73,13,35
"2016/08/15",,,,"2015/09/23","Superunie PlusRetail","0015800000GgZGeAAN","Superunie PlusRetail: Ready to Drink - Sep 2015",,"true","2015/09/02","false","Drive Volume","Q3",,"true",,"EUR","2016/08/15","Superunie PlusRetail",,"2016/08/04",,"a1I58000001vt9OEAQ","Superunie PlusRetail:  - Sep 2015","Approved",-48720,67280,-16358.66,79,45,77898.38,232000,79,37,21
"2016/08/15",,,,"2015/07/20","Morissons","0015800000GgZGXAA3","Metro/Makro: Ready to Drink - Jun 2015",,"true","2015/06/29","false","Drive Frequency","Q2",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vt9vEAA","Morissons:  - Jun 2015","Approved",-31160,22140,-9097.88,62,48,23941.78,82000,62,23,21
"2016/08/15",,,,"2015/09/26","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Ready to Drink - Sep 2015",,"true","2015/09/12","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vtADEAY","Tesco:  - Sep 2015","Approved",-60950,106000,-25803.84,77,25,112190.6,265000,77,16,14
"2016/08/15",,,,"2015/08/31","Superunie PlusRetail","0015800000GgZGeAAN","Superunie PlusRetail: Ready to Drink - Aug 2015",,"true","2015/08/10","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Superunie PlusRetail",,"2016/08/04",,"a1I58000001vtAsEAI","Superunie PlusRetail:  - Aug 2015","Approved",-62100,68310,-26743.99,70,15,89146.64,207000,70,31,21
"2016/08/15",,,,"2015/08/31","Deli XL","0015800000GgZGVAA3","Deli XL: Ready to Drink - Aug 2015",,"true","2015/08/03","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vtAtEAI","Deli XL:  - Aug 2015","Approved",-16700,51770,-7313.92,90,44,73139.22,167000,90,44,28
"2016/08/15",,,,"2015/10/10","Bijeen Jumbo","0015800000GgZGUAA3","Bijeen Jumbo: Ready to Drink - Sep 2015",,"true","2015/09/12","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Bijeen Jumbo",,"2016/08/04",,"a1I58000001vtBPEAY","Bijeen Jumbo:  - Sep 2015","Approved",-47500,43750,-21149.79,62,53,55657.34,125000,62,26,28
"2016/08/15",,,,"2015/11/14","Others NL FS","0015800000GgZGfAAN","Others NL FS: Ready to Drink - Oct 2015",,"true","2015/10/31","false","Drive Trial","Q4",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtBcEAI","Others NL FS:  - Oct 2015","Approved",-64380,88800,-17387.43,71,6,59956.64,222000,71,29,14
"2016/08/15",,,,"2015/07/24","Variety Discount","0015800000GgZGbAAN","Variety Discount: Ready to Drink - Jun 2015",,"true","2015/06/26","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtC5EAI","Variety Discount:  - Jun 2015","Approved",-33810,39690,-12586.3,77,25,54723.03,147000,77,9,28
"2016/08/15",,,,"2015/06/28","Others NL FS","0015800000GgZGfAAN","Others NL FS: Ready to Drink - May 2015",,"true","2015/05/24","false","Drive Penetration","Q2",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtC8EAI","Others NL FS:  - May 2015","Approved",-27840,21750,-9754.23,68,21,30481.97,87000,68,19,35
"2016/08/15",,,,"2015/10/27","Bijeen Jumbo","0015800000GgZGUAA3","Bijeen Jumbo: Ready to Drink - Oct 2015",,"true","2015/10/13","false","Grow Market Share","Q4",,"true",,"EUR","2016/08/15","Bijeen Jumbo",,"2016/08/04",,"a1I58000001vtCPEAY","Bijeen Jumbo:  - Oct 2015","Approved",-65670,55720,-22529.29,67,6,68270.57,199000,67,30,14
"2016/08/15",,,,"2015/07/21","Others DI online","0015800000GgZGZAA3","Others DI online: Ready to Drink - Jul 2015",,"true","2015/07/07","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Others DI online",,"2016/08/04",,"a1I58000001vtCUEAY","Others DI online:  - Jul 2015","Approved",-90060,63990,-36813.12,62,53,96876.62,237000,62,13,14
"2016/08/15",,,,"2015/10/15","Others NL FS","0015800000GgZGfAAN","Others NL FS: Ready to Drink - Sep 2015",,"true","2015/09/24","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtCnEAI","Others NL FS:  - Sep 2015","Approved",-12000,39600,-3941.63,90,20,39416.35,120000,90,17,21
"2016/08/15",,,,"2015/11/17","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Ready to Drink - Oct 2015",,"true","2015/10/13","false","Grow Market Share","Q4",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtDZEAY","Superunie Cluster:  - Oct 2015","Approved",-18960,56880,-6089.39,88,35,50744.9,158000,88,45,35
"2016/08/15",,,,"2015/09/05","Others DI online","0015800000GgZGZAA3","Others DI online: Ready to Drink - Aug 2015",,"true","2015/08/15","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Others DI online",,"2016/08/04",,"a1I58000001vtDeEAI","Others DI online:  - Aug 2015","Approved",-14170,38150,-4137.26,87,50,31825.05,109000,87,8,21
"2016/08/15",,,,"2015/09/06","Schlecker","0015800000GgZGhAAN","Schlecker: Ready to Drink - Aug 2015",,"true","2015/08/16","false","Drive Volume","Q3",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtDgEAI","Schlecker:  - Aug 2015","Approved",-62920,65340,-23422.94,74,51,90088.25,242000,74,27,21
"2016/08/15",,,,"2015/08/05","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Ready to Drink - Jul 2015",,"true","2015/07/22","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtEREAY","Superunie Cluster:  - Jul 2015","Approved",-49280,56320,-17266.11,72,30,61664.68,176000,72,18,14
"2016/08/15",,,,"2015/11/23","Variety Discount","0015800000GgZGbAAN","Variety Discount: Ready to Drink - Oct 2015",,"true","2015/10/26","false","Drive Trial","Q4",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtEYEAY","Variety Discount:  - Oct 2015","Approved",-23800,31450,-7643.85,72,48,27299.47,85000,72,31,28
"2016/08/15",,,,"2015/08/22","Bijeen Jumbo","0015800000GgZGUAA3","Bijeen Jumbo: Ready to Drink - Aug 2015",,"true","2015/08/08","false","Drive Frequency","Q3",,"true",,"EUR","2016/08/15","Bijeen Jumbo",,"2016/08/04",,"a1I58000001vtElEAI","Bijeen Jumbo:  - Aug 2015","Approved",-10900,31610,-3102.94,90,27,31029.42,109000,90,24,14
"2016/08/15",,,,"2015/11/30","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Dove - Nov 2015",,"true","2015/11/01","false","Drive Market Share and maximise Gross Profit, Maximise Retailer RoI","Q4",,"true",,"EUR","2016/08/16","Tesco",,"2016/08/04",,"a1I58000001vt8MEAQ","Tesco:  - Nov 2015","Approved",-12500,75000,-45620.77,95,45,912415.42,250000,95,14,29
"2016/08/15",,,,"2015/12/31","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Axe White Label - Dec 2015",,"false","2015/12/01","false","Drive Market Share and maximise Gross Profit, Maximise Retailer RoI","Q4",,"true",,"EUR","2016/08/16","Tesco",,"2016/08/04",,"a1I58000001vt8NEAQ","Tesco:  - Dec 2015","Draft",-12500,75000,-45620.77,95,45,912415.42,250000,95,14,30
"2016/08/15",,,,"2015/05/19","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Deo - May 2015",,"true","2015/05/05","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vt8PEAQ","Tesco:  - May 2015","Approved",-72800,79040,-28163.71,65,45,80467.74,208000,65,24,14
"2016/08/15",,,,"2015/08/25","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Deo - Jul 2015",,"true","2015/07/28","false","Drive Trial","Q3",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vt8QEAQ","Tesco:  - Jul 2015","Approved",-15470,35490,-4855.58,83,12,28562.25,91000,83,17,28
"2016/08/15",,,,"2015/07/24","Etos","0015800000GgZGYAA3","Etos: Deo - Jun 2015",,"true","2015/06/19","false","Drive Frequency","Q2",,"true",,"EUR","2016/08/15","Etos",,"2016/08/04",,"a1I58000001vt8sEAA","Etos:  - Jun 2015","Approved",-28600,85800,-7724.14,87,30,59416.49,220000,87,9,35
"2016/08/15",,,,"2015/05/23","Deli XL","0015800000GgZGVAA3","Deli XL: Deo - May 2015",,"true","2015/05/02","false","Drive Frequency","Q2",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vt97EAA","Deli XL:  - May 2015","Approved",-45570,80290,-15300.99,79,48,72861.85,217000,79,39,21
"2016/08/15",,,,"2015/11/02","Deli XL","0015800000GgZGVAA3","Deli XL: Deo - Oct 2015",,"true","2015/10/05","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vt9fEAA","Deli XL:  - Oct 2015","Approved",-62350,86000,-22755.64,71,45,78467.73,215000,71,41,28
"2016/08/15",,,,"2015/07/05","Etos","0015800000GgZGYAA3","Etos: Deo - Jun 2015",,"true","2015/06/07","false","Drive Frequency","Q2",,"true",,"EUR","2016/08/15","Etos",,"2016/08/04",,"a1I58000001vtAuEAI","Etos:  - Jun 2015","Approved",-39000,88400,-11102.27,85,52,74015.14,260000,85,20,28
"2016/08/15",,,,"2015/08/01","AS Watson","0015800000GgZGTAA3","AS Watson: Deo - Jul 2015",,"true","2015/07/18","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","AS Watson",,"2016/08/04",,"a1I58000001vtBUEAY","AS Watson:  - Jul 2015","Approved",-69440,71920,-22808.93,72,54,81460.45,248000,72,26,14
"2016/08/15",,,,"2015/09/06","Morissons","0015800000GgZGXAA3","Metro/Makro: Deo - Aug 2015",,"true","2015/08/23","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtC6EAI","Morissons:  - Aug 2015","Approved",-46400,56550,-16257.05,68,20,50803.29,145000,68,41,14
"2016/08/15",,,,"2015/07/18","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Deo - Jun 2015",,"true","2015/06/27","false","Drive Volume","Q2",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtDKEAY","Superunie Coop:  - Jun 2015","Approved",-20910,46740,-6868.3,83,48,40401.75,123000,83,39,21
"2016/08/15",,,,"2015/07/21","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Deo - Jun 2015",,"true","2015/06/16","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtDxEAI","Superunie Coop:  - Jun 2015","Approved",-18120,40770,-4893.76,88,17,40781.32,151000,88,36,35
"2016/08/15",,,,"2015/07/20","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Deo - Jun 2015",,"true","2015/06/15","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtEUEAY","Superunie Coop:  - Jun 2015","Approved",-27840,27840,-11786.36,68,52,36832.39,87000,68,38,35
"2016/08/15",,,,"2015/10/23","Superunie PlusRetail","0015800000GgZGeAAN","Superunie PlusRetail: Deo - Sep 2015",,"true","2015/09/25","false","Drive Penetration","Q3",,"true",,"EUR","2016/08/15","Superunie PlusRetail",,"2016/08/04",,"a1I58000001vtEfEAI","Superunie PlusRetail:  - Sep 2015","Approved",-22400,38080,-7030.71,80,21,35153.54,112000,80,40,28
"2016/08/15",,,,"2015/11/12","Morissons","0015800000GgZGXAA3","Metro/Makro: Deo - Oct 2015",,"true","2015/10/29","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtEkEAI","Morissons:  - Oct 2015","Approved",-11960,33120,-3579.3,87,25,27533.05,92000,87,44,14
"2016/08/15",,,,"2015/10/30","Schlecker","0015800000GgZGhAAN","Schlecker: Deo - Oct 2015",,"true","2015/10/09","false","Grow Market Share","Q4",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtF0EAI","Schlecker:  - Oct 2015","Approved",-52360,85680,-17963.05,78,38,81650.23,238000,78,14,21
"2016/08/15",,,,"2015/10/06","Bijeen Jumbo","0015800000GgZGUAA3","Bijeen Jumbo: Soup - Sep 2015",,"true","2015/09/22","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Bijeen Jumbo",,"2016/08/04",,"a1I58000001vt8mEAA","Bijeen Jumbo:  - Sep 2015","Approved",-22040,32480,-7239.47,81,47,38102.47,116000,81,9,14
"2016/08/15",,,,"2015/10/03","Variety Discount","0015800000GgZGbAAN","Variety Discount: Soup - Sep 2015",,"true","2015/09/12","false","Drive Volume","Q3",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vt9xEAA","Variety Discount:  - Sep 2015","Approved",-20930,54740,-7333.19,87,21,56409.17,161000,87,18,21
"2016/08/15",,,,"2015/06/06","Others NL FS","0015800000GgZGfAAN","Others NL FS: Soup - May 2015",,"true","2015/05/23","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtA7EAI","Others NL FS:  - May 2015","Approved",-29520,25420,-12066.66,64,17,33518.49,82000,64,15,14
"2016/08/15",,,,"2015/07/04","Morissons","0015800000GgZGXAA3","Metro/Makro: Soup - May 2015",,"true","2015/05/30","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtAEEAY","Morissons:  - May 2015","Approved",-30960,43860,-11073.37,76,13,46139.02,129000,76,21,35
"2016/08/15",,,,"2015/11/03","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Soup - Oct 2015",,"true","2015/10/20","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtATEAY","Superunie Cluster:  - Oct 2015","Approved",-17850,39900,-5993.47,83,19,35255.73,105000,83,10,14
"2016/08/15",,,,"2015/09/04","Morissons","0015800000GgZGXAA3","Metro/Makro: Soup - Aug 2015",,"true","2015/08/07","false","Drive Weight of Purchase","Q3",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtAvEAI","Morissons:  - Aug 2015","Approved",-45800,70990,-17049.76,80,7,85248.8,229000,80,20,28
