"ArticleVersion.IsVisibleInApp","ArticleVersion.DataCategory.DataCategoryGroupName","ArticleVersion.IsVisibleInPrm","LastPublishedDate","ArticleVersion.DataCategory.DataCategoryName","CreatedById","ArticleNumber","ArticleVersion.CreatedDate","ArticleVersion.IsVisibleInCsp","ChannelList","ViewStat.Channel","IsDraft","ArticleVersion.IsVisibleInPkb","ArticleVersion.OwnerId","User.Name","ArticleVersion.VersionNumber","ArticleVersion.Id","VoteStat.Channel","ArticleVersion.IsLatestVersion","ArticleVersion.CreatedById","ArticleVersion.Title","FirstPublishedDate","CreatedDate","ArticleVersion.PublishStatus","Id","LastModifiedById","VoteStat.NormalizedScore","ViewStat.ViewCount","ViewStat.NormalizedScore","CaseAssociationCount"
"true",,"true","2020-02-24T21:47:31.000Z",,"005B0000003JK1iIAG","1","2020-02-20T21:47:31.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjQMAU","App","true","005B0000003JK1iIAG","Jewelery","2020-02-23T21:47:31.000Z","2020-02-20T21:47:31.000Z","Online","a4CB00000000Ek0MAE","005B0000003JK1iIAG",7.476,12,8.946,1
"true",,"true","2020-01-24T23:46:34.000Z",,"005B0000003JK1iIAG","2","2020-01-18T23:46:34.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjRMAU","Desktop Site","true","005B0000003JK1iIAG","Shoes","2020-01-22T23:46:34.000Z","2020-01-18T23:46:34.000Z","Online","a4CB00000000Ek1MAE","005B0000003JK1iIAG",8.292,69,2.005,5
,,,"2020-02-05T22:47:26.000Z",,"005B0000003JK1iIAG","3",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-02-02T22:47:26.000Z","2020-02-01T22:47:26.000Z",,"a4CB00000000Ek2MAE","005B0000003JK1iIAG",3.928,87,6.668,5
,,,"2020-03-16T22:20:01.000Z",,"005B0000003JK1iIAG","4",,,,"App","true",,,,,,"Mobile Site",,,,"2020-03-09T22:20:01.000Z","2020-03-02T22:20:01.000Z",,"a4CB00000000Ek3MAE","005B0000003JK1iIAG",1.798,52,7.191,3
,,,"2020-02-09T17:28:33.000Z",,"005B0000003JK1iIAG","5",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2020-02-05T17:28:33.000Z","2020-01-30T17:28:33.000Z",,"a4CB00000000Ek4MAE","005B0000003JK1iIAG",7.445,98,4.422,1
,,,"2020-02-22T21:32:42.000Z",,"005B0000003JK1iIAG","6",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2020-02-15T21:32:42.000Z","2020-02-09T21:32:42.000Z",,"a4CB00000000Ek5MAE","005B0000003JK1iIAG",3.473,78,5.211,4
,,,"2020-02-29T16:35:39.000Z",,"005B0000003JK1iIAG","7",,,,"Mobile Site","true",,,,,,"App",,,,"2020-02-24T16:35:39.000Z","2020-02-19T16:35:39.000Z",,"a4CB00000000Ek6MAE","005B0000003JK1iIAG",9.244,9,8.182,1
,,,"2020-03-17T22:12:59.000Z",,"005B0000003JK1iIAG","8",,,,"Mobile Site","true",,,,,,"Mobile Site",,,,"2020-03-08T22:12:59.000Z","2020-03-03T22:12:59.000Z",,"a4CB00000000Ek7MAE","005B0000003JK1iIAG",4.459,85,3.878,2
,,,"2020-01-28T16:43:55.000Z",,"005B0000003JK1iIAG","558",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-01-19T16:43:55.000Z","2020-01-15T16:43:55.000Z",,"a4CB00000000EszMAE","005B0000003JK1iIAG",2.888,75,8.584,4
,,,"2020-03-06T20:27:45.000Z",,"005B0000003JK1iIAG","559",,,,"App","true",,,,,,"App",,,,"2020-03-01T20:27:45.000Z","2020-02-21T20:27:45.000Z",,"a4CB00000000Et0MAE","005B0000003JK1iIAG",6.695,11,9.074,2
,,,"2020-01-29T21:17:27.000Z",,"005B0000003JK1iIAG","560",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-01-23T21:17:27.000Z","2020-01-14T21:17:27.000Z",,"a4CB00000000Et1MAE","005B0000003JK1iIAG",5.453,60,6.701,5
,,,"2020-01-26T23:48:46.000Z",,"005B0000003JK1iIAG","561",,,,"Desktop Site","true",,,,,,"App",,,,"2020-01-22T23:48:46.000Z","2020-01-21T23:48:46.000Z",,"a4CB00000000Et2MAE","005B0000003JK1iIAG",8.174,90,7.561,5
"true",,"true","2020-03-16T22:28:47.000Z",,"005B0000003JK1iIAG","562","2020-03-03T22:28:47.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZsTMAU","Desktop Site","true","005B0000003JK1iIAG","Clothing","2020-03-08T22:28:47.000Z","2020-03-03T22:28:47.000Z","Online","a4CB00000000Et3MAE","005B0000003JK1iIAG",7.166,86,4.867,1
"true",,"true","2020-03-07T20:50:51.000Z",,"005B0000003JK1iIAG","563","2020-02-27T20:50:51.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZsUMAU","App","true","005B0000003JK1iIAG","Grocery","2020-03-03T20:50:51.000Z","2020-02-27T20:50:51.000Z","Online","a4CB00000000Et4MAE","005B0000003JK1iIAG",1.494,28,1.508,5
"true",,"true","2020-02-09T19:46:11.000Z",,"005B0000003JK1iIAG","564","2020-01-25T19:46:11.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZsVMAU","Desktop Site","true","005B0000003JK1iIAG","Computers","2020-02-01T19:46:11.000Z","2020-01-25T19:46:11.000Z","Online","a4CB00000000Et5MAE","005B0000003JK1iIAG",6.913,9,2.685,5
,,,"2020-03-06T18:57:19.000Z",,"005B0000003JK1iIAG","565",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-03-03T18:57:19.000Z","2020-02-24T18:57:19.000Z",,"a4CB00000000Et6MAE","005B0000003JK1iIAG",1.232,90,3.878,3
,,,"2020-02-13T21:59:38.000Z",,"005B0000003JK1iIAG","566",,,,"App","true",,,,,,"Mobile Site",,,,"2020-02-08T21:59:38.000Z","2020-01-30T21:59:38.000Z",,"a4CB00000000Et7MAE","005B0000003JK1iIAG",1.874,79,7.031,5
"true",,"true","2020-02-11T16:23:12.000Z",,"005B0000003JK1iIAG","567","2020-01-29T16:23:12.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZsYMAU","Mobile Site","true","005B0000003JK1iIAG","Baby","2020-02-07T16:23:12.000Z","2020-01-29T16:23:12.000Z","Online","a4CB00000000Et8MAE","005B0000003JK1iIAG",6.476,26,9.39,3
,,,"2020-01-24T23:58:01.000Z",,"005B0000003JK1iIAG","568",,,,"Mobile Site","true",,,,,,"App",,,,"2020-01-22T23:58:01.000Z","2020-01-13T23:58:01.000Z",,"a4CB00000000Et9MAE","005B0000003JK1iIAG",7.468,78,6.675,2
"true",,"true","2020-03-14T21:06:25.000Z",,"005B0000003JK1iIAG","569","2020-03-06T21:06:25.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZsaMAE","App","true","005B0000003JK1iIAG","Books","2020-03-10T21:06:25.000Z","2020-03-06T21:06:25.000Z","Online","a4CB00000000EtAMAU","005B0000003JK1iIAG",3.928,89,1.77,1
,,,"2020-02-04T16:52:24.000Z",,"005B0000003JK1iIAG","570",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-01-30T16:52:24.000Z","2020-01-22T16:52:24.000Z",,"a4CB00000000EtBMAU","005B0000003JK1iIAG",6.84,63,6.454,4
"true",,"true","2020-02-10T17:04:03.000Z",,"005B0000003JK1iIAG","571","2020-01-29T17:04:03.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZscMAE","App","true","005B0000003JK1iIAG","Books","2020-02-02T17:04:03.000Z","2020-01-29T17:04:03.000Z","Online","a4CB00000000EtCMAU","005B0000003JK1iIAG",7.339,35,4.606,4
,,,"2020-02-13T18:27:52.000Z",,"005B0000003JK1iIAG","572",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2020-02-04T18:27:52.000Z","2020-02-02T18:27:52.000Z",,"a4CB00000000EtDMAU","005B0000003JK1iIAG",4.328,100,1.446,1
"true",,"true","2020-03-07T19:36:29.000Z",,"005B0000003JK1iIAG","573","2020-02-24T19:36:29.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZseMAE","Mobile Site","true","005B0000003JK1iIAG","Health","2020-02-27T19:36:29.000Z","2020-02-24T19:36:29.000Z","Online","a4CB00000000EtEMAU","005B0000003JK1iIAG",3.989,33,4.411,2
,,,"2020-02-26T22:38:17.000Z",,"005B0000003JK1iIAG","574",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-02-21T22:38:17.000Z","2020-02-17T22:38:17.000Z",,"a4CB00000000EtFMAU","005B0000003JK1iIAG",9.678,60,4.376,4
"true",,"true","2020-02-04T19:25:38.000Z",,"005B0000003JK1iIAG","575","2020-01-25T19:25:38.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZsgMAE","Mobile Site","true","005B0000003JK1iIAG","Computers","2020-01-26T19:25:38.000Z","2020-01-25T19:25:38.000Z","Online","a4CB00000000EtGMAU","005B0000003JK1iIAG",9.075,37,5.746,2
"true",,"true","2020-02-24T17:15:36.000Z",,"005B0000003JK1iIAG","576","2020-02-12T17:15:36.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZshMAE","Mobile Site","true","005B0000003JK1iIAG","Industrial","2020-02-21T17:15:36.000Z","2020-02-12T17:15:36.000Z","Online","a4CB00000000EtHMAU","005B0000003JK1iIAG",1.53,89,8.203,4
,,,"2020-03-02T20:01:26.000Z",,"005B0000003JK1iIAG","577",,,,"Desktop Site","true",,,,,,"App",,,,"2020-02-25T20:01:26.000Z","2020-02-19T20:01:26.000Z",,"a4CB00000000EtIMAU","005B0000003JK1iIAG",5.665,7,6.9,3
"true",,"true","2020-01-24T21:41:29.000Z",,"005B0000003JK1iIAG","578","2020-01-15T21:41:29.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZsjMAE","App","true","005B0000003JK1iIAG","Electronics","2020-01-17T21:41:29.000Z","2020-01-15T21:41:29.000Z","Online","a4CB00000000EtJMAU","005B0000003JK1iIAG",9.121,68,7.837,4
,,,"2020-02-25T16:37:23.000Z",,"005B0000003JK1iIAG","579",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-02-24T16:37:23.000Z","2020-02-20T16:37:23.000Z",,"a4CB00000000EtKMAU","005B0000003JK1iIAG",6.562,51,5.401,3
,,,"2020-02-24T00:44:48.000Z",,"005B0000003JK1iIAG","580",,,,"Desktop Site","true",,,,,,"App",,,,"2020-02-19T00:44:48.000Z","2020-02-11T00:44:48.000Z",,"a4CB00000000EtLMAU","005B0000003JK1iIAG",6.49,55,2.935,4
,,,"2020-03-04T00:55:21.000Z",,"005B0000003JK1iIAG","581",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-02-28T00:55:21.000Z","2020-02-26T00:55:21.000Z",,"a4CB00000000EtMMAU","005B0000003JK1iIAG",4.358,21,2.37,3
,,,"2020-03-06T20:58:11.000Z",,"005B0000003JK1iIAG","582",,,,"Desktop Site","true",,,,,,"App",,,,"2020-03-01T20:58:11.000Z","2020-02-27T20:58:11.000Z",,"a4CB00000000EtNMAU","005B0000003JK1iIAG",7.018,36,3.807,3
,,,"2020-02-22T21:14:28.000Z",,"005B0000003JK1iIAG","583",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2020-02-16T21:14:28.000Z","2020-02-10T21:14:28.000Z",,"a4CB00000000EtOMAU","005B0000003JK1iIAG",6.591,29,1.382,3
,,,"2020-02-17T16:47:24.000Z",,"005B0000003JK1iIAG","584",,,,"App","true",,,,,,"Desktop Site",,,,"2020-02-09T16:47:24.000Z","2020-02-02T16:47:24.000Z",,"a4CB00000000EtPMAU","005B0000003JK1iIAG",6.635,12,6.706,3
,,,"2020-02-05T18:55:39.000Z",,"005B0000003JK1iIAG","585",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-02-03T18:55:39.000Z","2020-02-01T18:55:39.000Z",,"a4CB00000000EtQMAU","005B0000003JK1iIAG",2.387,70,8.887,3
,,,"2020-02-24T23:22:06.000Z",,"005B0000003JK1iIAG","586",,,,"Desktop Site","true",,,,,,"App",,,,"2020-02-18T23:22:06.000Z","2020-02-10T23:22:06.000Z",,"a4CB00000000EtRMAU","005B0000003JK1iIAG",4.261,42,3.426,3
"true",,"true","2020-01-31T23:28:59.000Z",,"005B0000003JK1iIAG","587","2020-01-20T23:28:59.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZssMAE","Mobile Site","true","005B0000003JK1iIAG","Music","2020-01-27T23:28:59.000Z","2020-01-20T23:28:59.000Z","Online","a4CB00000000EtSMAU","005B0000003JK1iIAG",8.609,54,2.067,5
"true",,"true","2020-03-04T00:20:00.000Z",,"005B0000003JK1iIAG","588","2020-02-23T00:20:00.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZstMAE","Mobile Site","true","005B0000003JK1iIAG","Computers","2020-02-24T00:20:00.000Z","2020-02-23T00:20:00.000Z","Online","a4CB00000000EtTMAU","005B0000003JK1iIAG",6.325,12,6.501,3
"true",,"true","2020-01-25T18:08:50.000Z",,"005B0000003JK1iIAG","942","2020-01-18T18:08:50.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZybMAE","App","true","005B0000003JK1iIAG","Kids","2020-01-24T18:08:50.000Z","2020-01-18T18:08:50.000Z","Online","a4CB00000000EzBMAU","005B0000003JK1iIAG",3.617,18,6.95,2
,,,"2020-02-18T21:05:35.000Z",,"005B0000003JK1iIAG","943",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-02-12T21:05:35.000Z","2020-02-09T21:05:35.000Z",,"a4CB00000000EzCMAU","005B0000003JK1iIAG",8.254,81,6.177,4
"true",,"true","2020-01-21T17:24:45.000Z",,"005B0000003JK1iIAG","944","2020-01-09T17:24:45.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZydMAE","Desktop Site","true","005B0000003JK1iIAG","Music","2020-01-12T17:24:45.000Z","2020-01-09T17:24:45.000Z","Online","a4CB00000000EzDMAU","005B0000003JK1iIAG",7.117,52,2.011,5
"true",,"true","2020-01-20T22:48:41.000Z",,"005B0000003JK1iIAG","945","2020-01-08T22:48:41.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZyeMAE","App","true","005B0000003JK1iIAG","Garden","2020-01-12T22:48:41.000Z","2020-01-08T22:48:41.000Z","Online","a4CB00000000EzEMAU","005B0000003JK1iIAG",6.327,83,1.83,4
"true",,"true","2020-03-12T23:36:12.000Z",,"005B0000003JK1iIAG","946","2020-03-03T23:36:12.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZyfMAE","App","true","005B0000003JK1iIAG","Beauty","2020-03-08T23:36:12.000Z","2020-03-03T23:36:12.000Z","Online","a4CB00000000EzFMAU","005B0000003JK1iIAG",1.918,94,3.754,5
"true",,"true","2020-03-02T17:03:36.000Z",,"005B0000003JK1iIAG","947","2020-02-28T17:03:36.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZygMAE","Mobile Site","true","005B0000003JK1iIAG","Clothing","2020-03-01T17:03:36.000Z","2020-02-28T17:03:36.000Z","Online","a4CB00000000EzGMAU","005B0000003JK1iIAG",8.402,82,1.709,3
"true",,"true","2020-03-13T18:41:42.000Z",,"005B0000003JK1iIAG","948","2020-02-29T18:41:42.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZyhMAE","Mobile Site","true","005B0000003JK1iIAG","Shoes","2020-03-09T18:41:42.000Z","2020-02-29T18:41:42.000Z","Online","a4CB00000000EzHMAU","005B0000003JK1iIAG",9.831,1,9.788,5
,,,"2020-01-31T20:20:06.000Z",,"005B0000003JK1iIAG","949",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-01-24T20:20:06.000Z","2020-01-23T20:20:06.000Z",,"a4CB00000000EzIMAU","005B0000003JK1iIAG",4.7,74,3.239,4
"true",,"true","2020-02-03T17:33:28.000Z",,"005B0000003JK1iIAG","9","2020-01-23T17:33:28.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjYMAU","App","true","005B0000003JK1iIAG","Games","2020-01-25T17:33:28.000Z","2020-01-23T17:33:28.000Z","Online","a4CB00000000Ek8MAE","005B0000003JK1iIAG",2.886,56,2.47,3
,,,"2020-02-23T18:41:25.000Z",,"005B0000003JK1iIAG","10",,,,"App","true",,,,,,"Mobile Site",,,,"2020-02-22T18:41:25.000Z","2020-02-15T18:41:25.000Z",,"a4CB00000000Ek9MAE","005B0000003JK1iIAG",7.39,29,1.796,2
,,,"2020-02-11T21:59:19.000Z",,"005B0000003JK1iIAG","11",,,,"App","true",,,,,,"App",,,,"2020-02-07T21:59:19.000Z","2020-02-04T21:59:19.000Z",,"a4CB00000000EkAMAU","005B0000003JK1iIAG",1.114,87,1.226,1
"true",,"true","2020-02-01T18:14:39.000Z",,"005B0000003JK1iIAG","12","2020-01-28T18:14:39.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjbMAE","Mobile Site","true","005B0000003JK1iIAG","Clothing","2020-01-30T18:14:39.000Z","2020-01-28T18:14:39.000Z","Online","a4CB00000000EkBMAU","005B0000003JK1iIAG",9.662,52,9.223,5
"true",,"true","2020-03-15T22:59:04.000Z",,"005B0000003JK1iIAG","13","2020-03-06T22:59:04.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjcMAE","Mobile Site","true","005B0000003JK1iIAG","Home","2020-03-09T22:59:04.000Z","2020-03-06T22:59:04.000Z","Online","a4CB00000000EkCMAU","005B0000003JK1iIAG",9.258,61,5.522,3
,,,"2020-02-08T21:27:10.000Z",,"005B0000003JK1iIAG","14",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2020-02-04T21:27:10.000Z","2020-01-27T21:27:10.000Z",,"a4CB00000000EkDMAU","005B0000003JK1iIAG",8.553,48,3.584,4
,,,"2020-02-04T20:32:05.000Z",,"005B0000003JK1iIAG","15",,,,"App","true",,,,,,"App",,,,"2020-02-02T20:32:05.000Z","2020-01-28T20:32:05.000Z",,"a4CB00000000EkEMAU","005B0000003JK1iIAG",8.373,30,7.848,5
,,,"2020-03-02T20:49:06.000Z",,"005B0000003JK1iIAG","16",,,,"App","true",,,,,,"App",,,,"2020-02-22T20:49:06.000Z","2020-02-15T20:49:06.000Z",,"a4CB00000000EkFMAU","005B0000003JK1iIAG",3.196,97,7.799,2
,,,"2020-01-28T16:12:38.000Z",,"005B0000003JK1iIAG","17",,,,"Desktop Site","true",,,,,,"App",,,,"2020-01-20T16:12:38.000Z","2020-01-18T16:12:38.000Z",,"a4CB00000000EkGMAU","005B0000003JK1iIAG",8.011,27,3.857,2
"true",,"true","2020-01-29T22:02:11.000Z",,"005B0000003JK1iIAG","18","2020-01-21T22:02:11.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjhMAE","Mobile Site","true","005B0000003JK1iIAG","Health","2020-01-25T22:02:11.000Z","2020-01-21T22:02:11.000Z","Online","a4CB00000000EkHMAU","005B0000003JK1iIAG",6.22,33,8.812,5
,,,"2020-03-15T17:58:17.000Z",,"005B0000003JK1iIAG","19",,,,"App","true",,,,,,"Mobile Site",,,,"2020-03-07T17:58:17.000Z","2020-02-28T17:58:17.000Z",,"a4CB00000000EkIMAU","005B0000003JK1iIAG",4.109,35,3.696,3
"true",,"true","2020-02-26T17:06:45.000Z",,"005B0000003JK1iIAG","20","2020-02-15T17:06:45.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjjMAE","Desktop Site","true","005B0000003JK1iIAG","Kids","2020-02-21T17:06:45.000Z","2020-02-15T17:06:45.000Z","Online","a4CB00000000EkJMAU","005B0000003JK1iIAG",1.607,11,8.127,1
,,,"2020-03-14T20:29:22.000Z",,"005B0000003JK1iIAG","21",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-03-05T20:29:22.000Z","2020-03-01T20:29:22.000Z",,"a4CB00000000EkKMAU","005B0000003JK1iIAG",8.031,97,5.048,1
,,,"2020-01-20T16:41:54.000Z",,"005B0000003JK1iIAG","22",,,,"Mobile Site","true",,,,,,"App",,,,"2020-01-18T16:41:54.000Z","2020-01-12T16:41:54.000Z",,"a4CB00000000EkLMAU","005B0000003JK1iIAG",1.17,77,5.534,1
"true",,"true","2020-03-03T22:59:18.000Z",,"005B0000003JK1iIAG","23","2020-02-24T22:59:18.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjmMAE","Mobile Site","true","005B0000003JK1iIAG","Music","2020-02-26T22:59:18.000Z","2020-02-24T22:59:18.000Z","Online","a4CB00000000EkMMAU","005B0000003JK1iIAG",8.159,76,3.614,2
"true",,"true","2020-01-17T22:38:59.000Z",,"005B0000003JK1iIAG","24","2020-01-10T22:38:59.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjnMAE","Mobile Site","true","005B0000003JK1iIAG","Shoes","2020-01-15T22:38:59.000Z","2020-01-10T22:38:59.000Z","Online","a4CB00000000EkNMAU","005B0000003JK1iIAG",7.537,71,3.892,3
"true",,"true","2020-01-23T21:15:27.000Z",,"005B0000003JK1iIAG","25","2020-01-14T21:15:27.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjoMAE","App","true","005B0000003JK1iIAG","Automotive","2020-01-15T21:15:27.000Z","2020-01-14T21:15:27.000Z","Online","a4CB00000000EkOMAU","005B0000003JK1iIAG",5.914,72,7.385,4
"true",,"true","2020-01-27T19:07:35.000Z",,"005B0000003JK1iIAG","26","2020-01-16T19:07:35.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjpMAE","Desktop Site","true","005B0000003JK1iIAG","Shoes","2020-01-22T19:07:35.000Z","2020-01-16T19:07:35.000Z","Online","a4CB00000000EkPMAU","005B0000003JK1iIAG",2.025,44,8.102,4
"true",,"true","2020-03-10T16:36:52.000Z",,"005B0000003JK1iIAG","27","2020-03-02T16:36:52.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjqMAE","Desktop Site","true","005B0000003JK1iIAG","Music","2020-03-07T16:36:52.000Z","2020-03-02T16:36:52.000Z","Online","a4CB00000000EkQMAU","005B0000003JK1iIAG",1.736,51,6.365,3
,,,"2020-01-20T17:36:02.000Z",,"005B0000003JK1iIAG","28",,,,"App","true",,,,,,"Desktop Site",,,,"2020-01-15T17:36:02.000Z","2020-01-09T17:36:02.000Z",,"a4CB00000000EkRMAU","005B0000003JK1iIAG",9.727,30,1.603,4
,,,"2020-01-21T17:34:06.000Z",,"005B0000003JK1iIAG","29",,,,"Mobile Site","true",,,,,,"App",,,,"2020-01-20T17:34:06.000Z","2020-01-18T17:34:06.000Z",,"a4CB00000000EkSMAU","005B0000003JK1iIAG",7.785,45,3.963,1
"true",,"true","2020-02-25T23:04:08.000Z",,"005B0000003JK1iIAG","30","2020-02-16T23:04:08.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjtMAE","Desktop Site","true","005B0000003JK1iIAG","Industrial","2020-02-23T23:04:08.000Z","2020-02-16T23:04:08.000Z","Online","a4CB00000000EkTMAU","005B0000003JK1iIAG",1.761,74,6.104,1
"true",,"true","2020-03-12T23:48:46.000Z",,"005B0000003JK1iIAG","31","2020-03-02T23:48:46.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjuMAE","App","true","005B0000003JK1iIAG","Jewelery","2020-03-06T23:48:46.000Z","2020-03-02T23:48:46.000Z","Online","a4CB00000000EkUMAU","005B0000003JK1iIAG",7.496,5,1.818,5
"true",,"true","2020-01-31T23:48:19.000Z",,"005B0000003JK1iIAG","32","2020-01-16T23:48:19.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjvMAE","Mobile Site","true","005B0000003JK1iIAG","Movies","2020-01-25T23:48:19.000Z","2020-01-16T23:48:19.000Z","Online","a4CB00000000EkVMAU","005B0000003JK1iIAG",2.315,33,8.949,2
"true",,"true","2020-02-10T21:53:20.000Z",,"005B0000003JK1iIAG","33","2020-02-02T21:53:20.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjwMAE","Mobile Site","true","005B0000003JK1iIAG","Kids","2020-02-03T21:53:20.000Z","2020-02-02T21:53:20.000Z","Online","a4CB00000000EkWMAU","005B0000003JK1iIAG",2.455,32,2.734,3
"true",,"true","2020-01-27T18:33:14.000Z",,"005B0000003JK1iIAG","34","2020-01-17T18:33:14.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZjxMAE","Mobile Site","true","005B0000003JK1iIAG","Movies","2020-01-19T18:33:14.000Z","2020-01-17T18:33:14.000Z","Online","a4CB00000000EkXMAU","005B0000003JK1iIAG",9.35,13,3.592,4
,,,"2020-02-28T16:18:27.000Z",,"005B0000003JK1iIAG","35",,,,"Desktop Site","true",,,,,,"App",,,,"2020-02-24T16:18:27.000Z","2020-02-21T16:18:27.000Z",,"a4CB00000000EkYMAU","005B0000003JK1iIAG",2.687,7,8.601,5
,,,"2020-01-24T00:28:03.000Z",,"005B0000003JK1iIAG","36",,,,"App","true",,,,,,"App",,,,"2020-01-18T00:28:03.000Z","2020-01-13T00:28:03.000Z",,"a4CB00000000EkZMAU","005B0000003JK1iIAG",4.624,59,8.607,5
"true",,"true","2020-02-13T17:34:24.000Z",,"005B0000003JK1iIAG","37","2020-02-01T17:34:24.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZk0MAE","App","true","005B0000003JK1iIAG","Grocery","2020-02-08T17:34:24.000Z","2020-02-01T17:34:24.000Z","Online","a4CB00000000EkaMAE","005B0000003JK1iIAG",2.705,59,3.413,2
