"Prescription","Case_Id","CaseNumber","Variance"
"Change Field_Service__c to true","500B000000356pJIAQ",11837,3.918
"Change Field_Service__c to true","500B000000356pLIAQ",11839,3.947
"Change Offer_Voucher__c to true","500B000000356pLIAQ",11839,2.471
"Change Offer_Voucher__c to true","500B000000356pMIAQ",11840,2.8339999999999996
"Change Offer_Voucher__c to true","500B000000356pNIAQ",11841,2.9189999999999996
"Change Field_Service__c to true","500B000000356pOIAQ",11842,3.8510000000000004
"Change Offer_Voucher__c to true","500B000000356pPIAQ",11843,2.82
"Change Field_Service__c to true","500B000000358XhIAI",12284,3.968
"Change Field_Service__c to true","500B000000358XiIAI",12285,3.968
"Change Offer_Voucher__c to true","500B000000358XkIAI",12287,2.927
"Change Field_Service__c to true","500B000000358XlIAI",12288,4.082
"Change Field_Service__c to true","500B000000358XmIAI",12289,4.082
"Change Offer_Voucher__c to true","500B000000358XmIAI",12289,4.018
"Change Field_Service__c to true","500B000000358XpIAI",12292,4.035
"Change Offer_Voucher__c to true","500B000000358XpIAI",12292,1.786
"Change Offer_Voucher__c to true","500B000000358XrIAI",12294,1.649
"Change Offer_Voucher__c to true","500B000000358XsIAI",12295,3.04
"Change Field_Service__c to true","500B000000358XtIAI",12296,3.923
"Change Offer_Voucher__c to true","500B000000358XtIAI",12296,3.139
"Change Field_Service__c to true","500B000000358XvIAI",12298,4.082
"Change Offer_Voucher__c to true","500B000000358XvIAI",12298,2.1430000000000002
"Change Offer_Voucher__c to true","500B000000358XxIAI",12300,1.964
"Change Field_Service__c to true","500B000000358XzIAI",12302,4.082
"Change Field_Service__c to true","500B000000358Y1IAI",12304,3.968
"Change Offer_Voucher__c to true","500B000000358Y1IAI",12304,3.923
"Change Offer_Voucher__c to true","500B000000358Y3IAI",12306,3.014
"Change Field_Service__c to true","500B000000358acIAA",12465,4.0089999999999995
"Change Field_Service__c to true","500B000000358adIAA",12466,4.17
"Change Field_Service__c to true","500B000000358aeIAA",12467,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000358aeIAA",12467,1.681
"Change Field_Service__c to true","500B000000358afIAA",12468,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000358afIAA",12468,2.485
"Change Field_Service__c to true","500B000000358ahIAA",12470,4.152
"Change Field_Service__c to true","500B000000358ajIAA",12472,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000358akIAA",12473,2.11
"Change Field_Service__c to true","500B000000358alIAA",12474,4.2669999999999995
"Change Field_Service__c to true","500B000000358amIAA",12475,4.2669999999999995
"Change Offer_Voucher__c to true","500B000000358aoIAA",12477,2.5269999999999997
"Change Offer_Voucher__c to true","500B000000358apIAA",12478,2.7289999999999996
"Change Field_Service__c to true","500B000000358asIAA",12481,3.85
"Change Offer_Voucher__c to true","500B000000358asIAA",12481,3.233
"Change Offer_Voucher__c to true","500B000000358atIAA",12482,3.051
"Change Offer_Voucher__c to true","500B000000358awIAA",12485,2.946
"Change Field_Service__c to true","500B000000358RdIAI",11908,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000358ReIAI",11909,2.421
"Change Offer_Voucher__c to true","500B000000358RfIAI",11910,1.86
"Change Offer_Voucher__c to true","500B000000358RgIAI",11911,2.927
"Change Field_Service__c to true","500B000000358RjIAI",11914,3.9389999999999996
"Change Field_Service__c to true","500B000000358RkIAI",11915,4.0569999999999995
"Change Field_Service__c to true","500B000000358RnIAI",11918,4.152
"Change Offer_Voucher__c to true","500B000000358RnIAI",11918,2.636
"Change Field_Service__c to true","500B000000358RpIAI",11920,3.85
"Change Field_Service__c to true","500B000000358RqIAI",11921,4.17
"Change Field_Service__c to true","500B000000358RrIAI",11922,3.895
"Change Offer_Voucher__c to true","500B000000358RrIAI",11922,3.022
"Change Field_Service__c to true","500B000000358RsIAI",11923,3.895
"Change Offer_Voucher__c to true","500B000000358RtIAI",11924,2.171
"Change Field_Service__c to true","500B000000358RuIAI",11925,4.0089999999999995
"Change Field_Service__c to true","500B000000358RwIAI",11927,4.012
"Change Offer_Voucher__c to true","500B000000358RxIAI",11928,1.7519999999999998
"Change Field_Service__c to true","500B000000358RzIAI",11930,4.035
"Change Offer_Voucher__c to true","500B000000358RzIAI",11930,2.747
"Change Offer_Voucher__c to true","500B000000356pQIAQ",11844,2.004
"Change Offer_Voucher__c to true","500B000000356pRIAQ",11845,1.915
"Change Field_Service__c to true","500B000000356pSIAQ",11846,3.918
"Change Offer_Voucher__c to true","500B000000356pSIAQ",11846,2.633
"Change Offer_Voucher__c to true","500B000000356pVIAQ",11849,2.463
"Change Field_Service__c to true","500B000000356pWIAQ",11850,3.918
"Change Offer_Voucher__c to true","500B000000356pXIAQ",11851,2.177
"Change Field_Service__c to true","500B000000356pYIAQ",11852,3.965
"Change Offer_Voucher__c to true","500B000000356pYIAQ",11852,3.063
"Change Offer_Voucher__c to true","500B000000356peIAA",11858,2.718
"Change Field_Service__c to true","500B000000356pfIAA",11859,3.918
"Change Field_Service__c to true","500B000000356pgIAA",11860,3.9360000000000004
"Change Field_Service__c to true","500B000000356phIAA",11861,3.947
"Change Field_Service__c to true","500B000000358Y5IAI",12308,3.968
"Change Offer_Voucher__c to true","500B000000358Y5IAI",12308,2.32
"Change Field_Service__c to true","500B000000358Y7IAI",12310,3.923
"Change Offer_Voucher__c to true","500B000000358Y7IAI",12310,3.022
"Change Offer_Voucher__c to true","500B000000358Y8IAI",12311,1.95
"Change Offer_Voucher__c to true","500B000000358Y9IAI",12312,1.8330000000000002
"Change Offer_Voucher__c to true","500B000000358YBIAY",12314,2.763
"Change Offer_Voucher__c to true","500B000000358YDIAY",12316,3.5410000000000004
"Change Field_Service__c to true","500B000000358YEIAY",12317,3.968
"Change Offer_Voucher__c to true","500B000000358YEIAY",12317,3.735
"Change Field_Service__c to true","500B000000358YFIAY",12318,3.923
"Change Offer_Voucher__c to true","500B000000358YGIAY",12319,2.1
"Change Offer_Voucher__c to true","500B000000358YHIAY",12320,2.408
"Change Field_Service__c to true","500B000000358YIIAY",12321,3.968
"Change Field_Service__c to true","500B000000358YMIAY",12325,3.968
"Change Offer_Voucher__c to true","500B000000358YOIAY",12327,1.5119999999999998
"Change Field_Service__c to true","500B000000358YPIAY",12328,3.968
"Change Offer_Voucher__c to true","500B000000358YPIAY",12328,2.747
"Change Field_Service__c to true","500B000000358azIAA",12488,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000358b0IAA",12489,1.607
"Change Field_Service__c to true","500B000000358b1IAA",12490,3.984
"Change Offer_Voucher__c to true","500B000000358b1IAA",12490,1.9
"Change Offer_Voucher__c to true","500B000000358b3IAA",12492,3.175
"Change Field_Service__c to true","500B000000358b4IAA",12493,4.0969999999999995
"Change Field_Service__c to true","500B000000358b5IAA",12494,4.098
"Change Offer_Voucher__c to true","500B000000358b5IAA",12494,3.444
"Change Field_Service__c to true","500B000000358b7IAA",12496,4.079
"Change Offer_Voucher__c to true","500B000000358b7IAA",12496,1.93
"Change Offer_Voucher__c to true","500B000000358b8IAA",12497,2.425
"Change Offer_Voucher__c to true","500B000000358b9IAA",12498,2.694
"Change Field_Service__c to true","500B000000358bAIAQ",12499,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000358bEIAQ",12503,3.139
"Change Offer_Voucher__c to true","500B000000358bFIAQ",12504,3.103
"Change Offer_Voucher__c to true","500B000000358bHIAQ",12506,2.73
"Change Field_Service__c to true","500B000000358bIIAQ",12507,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000358bJIAQ",12508,3.373
"Change Offer_Voucher__c to true","500B000000358bKIAQ",12509,3.667
"Change Field_Service__c to true","500B000000358S1IAI",11932,3.85
"Change Offer_Voucher__c to true","500B000000358S1IAI",11932,2.396
"Change Offer_Voucher__c to true","500B000000358S4IAI",11935,2.249
"Change Field_Service__c to true","500B000000358S6IAI",11937,3.991
"Change Offer_Voucher__c to true","500B000000358S6IAI",11937,2.826
"Change Field_Service__c to true","500B000000358S8IAI",11939,4.1530000000000005
"Change Field_Service__c to true","500B000000358SAIAY",11941,3.85
"Change Offer_Voucher__c to true","500B000000358SAIAY",11941,2.265
"Change Offer_Voucher__c to true","500B000000358SEIAY",11945,3.028
"Change Offer_Voucher__c to true","500B000000358SGIAY",11947,4.195
"Change Field_Service__c to true","500B000000358SHIAY",11948,3.895
"Change Offer_Voucher__c to true","500B000000358SHIAY",11948,3.658
"Change Field_Service__c to true","500B000000358SLIAY",11952,3.85
"Change Offer_Voucher__c to true","500B000000358SLIAY",11952,2.87
"Change Field_Service__c to true","500B000000358SMIAY",11953,4.012
"Change Offer_Voucher__c to true","500B000000358SMIAY",11953,2.6489999999999996
"Change Field_Service__c to true","500B000000358YQIAY",12329,3.968
"Change Field_Service__c to true","500B000000358YSIAY",12331,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000358YTIAY",12332,2.408
"Change Offer_Voucher__c to true","500B000000358YUIAY",12333,3.2030000000000003
"Change Field_Service__c to true","500B000000358YXIAY",12336,4.053
"Change Offer_Voucher__c to true","500B000000358YYIAY",12337,3.0410000000000004
"Change Field_Service__c to true","500B000000358YZIAY",12338,4.053
"Change Offer_Voucher__c to true","500B000000358YaIAI",12339,3.67
"Change Offer_Voucher__c to true","500B000000358YbIAI",12340,1.561
"Change Field_Service__c to true","500B000000358YdIAI",12342,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000358YdIAI",12342,2.539
"Change Field_Service__c to true","500B000000358YkIAI",12349,4.152
"Change Offer_Voucher__c to true","500B000000358YkIAI",12349,1.9569999999999999
"Change Field_Service__c to true","500B000000358YlIAI",12350,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000358YlIAI",12350,1.8969999999999998
"Change Field_Service__c to true","500B000000358bMIAQ",12511,4.079
"Change Field_Service__c to true","500B000000358bNIAQ",12512,4.212
"Change Field_Service__c to true","500B000000358bOIAQ",12513,4.098
"Change Offer_Voucher__c to true","500B000000358bPIAQ",12514,2.852
"Change Offer_Voucher__c to true","500B000000358bSIAQ",12517,3.512
"Change Offer_Voucher__c to true","500B000000358bUIAQ",12519,2.675
"Change Offer_Voucher__c to true","500B000000358bVIAQ",12520,2.591
"Change Field_Service__c to true","500B000000358bXIAQ",12522,4.098
"Change Field_Service__c to true","500B000000358bYIAQ",12523,4.194
"Change Offer_Voucher__c to true","500B000000358baIAA",12525,3.9539999999999997
"Change Offer_Voucher__c to true","500B000000358bbIAA",12526,2.758
"Change Field_Service__c to true","500B000000358bhIAA",12532,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000358SNIAY",11954,2.151
"Change Offer_Voucher__c to true","500B000000358SQIAY",11957,2.917
"Change Offer_Voucher__c to true","500B000000358SRIAY",11958,1.6740000000000002
"Change Field_Service__c to true","500B000000358STIAY",11960,3.9389999999999996
"Change Field_Service__c to true","500B000000358SWIAY",11963,3.85
"Change Field_Service__c to true","500B000000358SXIAY",11964,4.109
"Change Offer_Voucher__c to true","500B000000358SXIAY",11964,2.4290000000000003
"Change Field_Service__c to true","500B000000358SYIAY",11965,3.895
"Change Field_Service__c to true","500B000000358SaIAI",11967,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000358SaIAI",11967,3.105
"Change Field_Service__c to true","500B000000358SbIAI",11968,4.17
"Change Field_Service__c to true","500B000000358ScIAI",11969,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000358ScIAI",11969,2.8560000000000003
"Change Offer_Voucher__c to true","500B000000358SdIAI",11970,2.101
"Change Offer_Voucher__c to true","500B000000358SeIAI",11971,1.755
"Change Offer_Voucher__c to true","500B000000358SfIAI",11972,1.7930000000000001
"Change Offer_Voucher__c to true","500B000000358SgIAI",11973,2.8560000000000003
"Change Field_Service__c to true","500B000000358SjIAI",11976,4.17
"Change Offer_Voucher__c to true","500B000000358SjIAI",11976,2.9339999999999997
"Change Offer_Voucher__c to true","500B000000358TsIAI",12047,1.581
"Change Offer_Voucher__c to true","500B000000358TtIAI",12048,1.7109999999999999
"Change Offer_Voucher__c to true","500B000000358TvIAI",12050,3.08
"Change Field_Service__c to true","500B000000358TxIAI",12052,4.064
"Change Offer_Voucher__c to true","500B000000358TxIAI",12052,1.786
"Change Field_Service__c to true","500B000000358TyIAI",12053,4.064
"Change Field_Service__c to true","500B000000358TzIAI",12054,4.081
"Change Offer_Voucher__c to true","500B000000358TzIAI",12054,2.763
"Change Field_Service__c to true","500B000000358U0IAI",12055,3.923
"Change Offer_Voucher__c to true","500B000000358U0IAI",12055,3.897
"Change Offer_Voucher__c to true","500B000000358U2IAI",12057,2.718
"Change Field_Service__c to true","500B000000358U4IAI",12059,3.923
"Change Field_Service__c to true","500B000000358U5IAI",12060,4.082
"Change Offer_Voucher__c to true","500B000000358U6IAI",12061,2.331
"Change Field_Service__c to true","500B000000358U7IAI",12062,4.081
"Change Offer_Voucher__c to true","500B000000358U7IAI",12062,2.075
"Change Field_Service__c to true","500B000000358U8IAI",12063,4.082
"Change Field_Service__c to true","500B000000358YnIAI",12352,3.923
"Change Offer_Voucher__c to true","500B000000358YqIAI",12355,3.13
"Change Offer_Voucher__c to true","500B000000358YrIAI",12356,3.037
"Change Field_Service__c to true","500B000000358YvIAI",12360,3.923
"Change Offer_Voucher__c to true","500B000000358YwIAI",12361,2.7030000000000003
"Change Field_Service__c to true","500B000000358YxIAI",12362,4.064
"Change Offer_Voucher__c to true","500B000000358YxIAI",12362,2.41
"Change Field_Service__c to true","500B000000358YyIAI",12363,3.968
"Change Offer_Voucher__c to true","500B000000358YzIAI",12364,3.127
"Change Field_Service__c to true","500B000000358Z0IAI",12365,3.8939999999999997
"Change Field_Service__c to true","500B000000358Z1IAI",12366,4.2669999999999995
"Change Offer_Voucher__c to true","500B000000358Z1IAI",12366,2.2119999999999997
"Change Offer_Voucher__c to true","500B000000358Z2IAI",12367,3.071
"Change Field_Service__c to true","500B000000358Z4IAI",12369,3.968
"Change Offer_Voucher__c to true","500B000000358Z5IAI",12370,1.7109999999999999
"Change Field_Service__c to true","500B000000358Z6IAI",12371,3.8939999999999997
"Change Field_Service__c to true","500B000000358Z8IAI",12373,4.063
"Change Offer_Voucher__c to true","500B000000358Z8IAI",12373,2.352
"Change Field_Service__c to true","500B000000358bkIAA",12535,3.984
"Change Offer_Voucher__c to true","500B000000358bmIAA",12537,3.0860000000000003
"Change Field_Service__c to true","500B000000358bnIAA",12538,4.194
"Change Offer_Voucher__c to true","500B000000358bnIAA",12538,2.552
"Change Field_Service__c to true","500B000000358bpIAA",12540,4.053999999999999
"Change Offer_Voucher__c to true","500B000000358bpIAA",12540,3.363
"Change Offer_Voucher__c to true","500B000000358bqIAA",12541,4.541
"Change Field_Service__c to true","500B000000358brIAA",12542,4.249
"Change Field_Service__c to true","500B000000358bsIAA",12543,4.079
"Change Offer_Voucher__c to true","500B000000358bsIAA",12543,1.6130000000000002
"Change Offer_Voucher__c to true","500B000000358btIAA",12544,2.545
"Change Field_Service__c to true","500B000000358buIAA",12545,4.098
"Change Offer_Voucher__c to true","500B000000358buIAA",12545,2.801
"Change Offer_Voucher__c to true","500B000000358bvIAA",12546,3.437
"Change Offer_Voucher__c to true","500B000000358bwIAA",12547,2.888
"Change Field_Service__c to true","500B000000358bxIAA",12548,4.053999999999999
"Change Field_Service__c to true","500B000000358byIAA",12549,4.053999999999999
"Change Field_Service__c to true","500B000000358c0IAA",12551,4.053999999999999
"Change Offer_Voucher__c to true","500B000000358c0IAA",12551,3.305
"Change Field_Service__c to true","500B000000358c1IAA",12552,4.098
"Change Field_Service__c to true","500B000000358c2IAA",12553,4.194
"Change Offer_Voucher__c to true","500B000000358c2IAA",12553,2.235
"Change Field_Service__c to true","500B000000358SkIAI",11977,4.053
"Change Offer_Voucher__c to true","500B000000358SmIAI",11979,3.089
