External_Id__c,LeadSource,Amount,Account.External_Id__c,Owner.External_Id__c,Name,Type,StageName,ForecastCategoryName,CloseDate,CreatedDateTime__c,LastActivityDate__c,LastModifiedDate__c,analyticsdemo_batch_id__c
W_Opportunity.31216,Reseller,92024,W_Account.1866,W_Sales_User.11,Memberdrive 184,Existing Business,Closed Lost,Omitted,2018-02-08,2017-12-12T00:00:00Z,2018-02-04,2018-02-04T00:00:00Z,2019102290000005573
W_Opportunity.31231,Fields Sales,232,W_Account.1868,W_Sales_User.6,Vero Software 199,New Business,Closed Lost,Omitted,2019-03-08,2019-01-01T00:00:00Z,2019-01-03,2019-01-03T00:00:00Z,2019102290000005573
W_Opportunity.31232,Fields Sales,155014,W_Account.1868,W_Sales_User.5,Vero Software 200,New Business,Negotiation,Commit,2019-10-26,2019-08-13T00:00:00Z,2019-10-11,2019-10-11T00:00:00Z,2019102290000005573
W_Opportunity.31255,Reseller,35000,W_Account.1871,W_Sales_User.8,DEI Franchise Systems 219,Add-On Business,Closed Lost,Omitted,2019-03-01,2018-12-31T00:00:00Z,2019-02-06,2019-02-06T00:00:00Z,2019102290000005573
W_Opportunity.31310,Reseller,40000,W_Account.1878,W_Sales_User.11,Cenatek 10,Add-On Business,Closed Lost,Omitted,2019-08-14,2019-06-23T00:00:00Z,2019-07-19,2019-07-19T00:00:00Z,2019102290000005573
W_Opportunity.31323,Reseller,15734,W_Account.1879,W_Sales_User.4,Bulldog Associates 22,New Business,Closed Lost,Omitted,2018-05-23,2018-03-11T00:00:00Z,2018-05-15,2018-05-15T00:00:00Z,2019102290000005573
W_Opportunity.31341,Other,50000,W_Account.1880,W_Sales_User.8,Revco International 38,Existing Business,Closed Lost,Omitted,2019-07-12,2019-05-03T00:00:00Z,2019-05-08,2019-05-08T00:00:00Z,2019102290000005573
W_Opportunity.31347,Fields Sales,39997,W_Account.1881,W_Sales_User.9,experienceinc 42,New Business,Closed Lost,Omitted,2019-03-10,2019-02-28T00:00:00Z,2019-03-07,2019-03-07T00:00:00Z,2019102290000005573
W_Opportunity.31352,Fields Sales,101000,W_Account.1881,W_Sales_User.9,experienceinc 46,New Business,Closed Lost,Omitted,2018-08-31,2018-07-30T00:00:00Z,2018-08-24,2018-08-24T00:00:00Z,2019102290000005573
W_Opportunity.31360,Fields Sales,60000,W_Account.1882,W_Sales_User.3,Rockwood Pigments NA 53,Existing Business,Negotiation,Best Case,2019-11-06,2019-08-10T00:00:00Z,2019-10-16,2019-10-16T00:00:00Z,2019102290000005573
W_Opportunity.31364,Telesales,200000,W_Account.1883,W_Sales_User.7,FBIX 57,Existing Business,Discovery,Best Case,2019-11-30,2019-10-20T00:00:00Z,2019-10-21,2019-10-21T00:00:00Z,2019102290000005573
W_Opportunity.31378,Fields Sales,749998,W_Account.1884,W_Sales_User.2,Pedersen Media Group Inc 69,New Business,Closed Lost,Omitted,2018-11-08,2018-10-29T00:00:00Z,2018-11-03,2018-11-03T00:00:00Z,2019102290000005573
W_Opportunity.31383,Fields Sales,350000,W_Account.1885,W_Sales_User.5,RealMarket--- 74,New Business / Add-on,Discovery,Best Case,2019-11-08,2019-10-07T00:00:00Z,2019-10-08,2019-10-08T00:00:00Z,2019102290000005573
W_Opportunity.31384,Fields Sales,61349,W_Account.1885,W_Sales_User.11,RealMarket--- 75,Existing Business,Closed Lost,Omitted,2018-01-30,2017-11-29T00:00:00Z,2017-12-26,2017-12-26T00:00:00Z,2019102290000005573
W_Opportunity.31405,Reseller,15337,W_Account.1886,W_Sales_User.9,Webmap 93,New Business,Closed Lost,Omitted,2019-08-27,2019-07-21T00:00:00Z,2019-07-21,2019-07-21T00:00:00Z,2019102290000005573
W_Opportunity.31423,Fields Sales,500000,W_Account.1888,W_Sales_User.4,Lenel Systems International 106,New Business,Closed Lost,Omitted,2019-02-09,2019-01-13T00:00:00Z,2019-02-03,2019-02-03T00:00:00Z,2019102290000005573
W_Opportunity.31439,Fields Sales,49079,W_Account.1889,W_Sales_User.11,Auto-Trol Technology Corporation 120,Add-On Business,Closed Lost,Omitted,2018-02-12,2017-11-14T00:00:00Z,2018-01-23,2018-01-23T00:00:00Z,2019102290000005573
W_Opportunity.31441,Fields Sales,30674,W_Account.1889,W_Sales_User.7,Auto-Trol Technology Corporation 122,New Business,Closed Lost,Omitted,2019-01-21,2018-10-29T00:00:00Z,2018-12-11,2018-12-11T00:00:00Z,2019102290000005573
W_Opportunity.31455,Reseller,50000,W_Account.1889,W_Sales_User.9,Auto-Trol Technology Corporation 134,New Business,Closed Lost,Omitted,2019-03-11,2018-12-14T00:00:00Z,2019-01-25,2019-01-25T00:00:00Z,2019102290000005573
W_Opportunity.31461,Reseller,10000,W_Account.1890,W_Sales_User.4,The Echo Group 140,New Business,Closed Won,Closed,2018-11-20,2018-09-01T00:00:00Z,2018-09-29,2018-09-29T00:00:00Z,2019102290000005573
W_Opportunity.31483,Fields Sales,120000,W_Account.1892,W_Sales_User.4,Citadel Broadcasting 160,New Business,Closed Lost,Omitted,2018-11-02,2018-08-18T00:00:00Z,2018-09-05,2018-09-05T00:00:00Z,2019102290000005573
W_Opportunity.31485,Fields Sales,750000,W_Account.1892,W_Sales_User.4,Citadel Broadcasting 161,New Business,Closed Lost,Omitted,2018-08-08,2018-06-11T00:00:00Z,2018-07-31,2018-07-31T00:00:00Z,2019102290000005573
W_Opportunity.31517,Telesales,110000,W_Account.1895,W_Sales_User.11,ArcadiaOne 187,New Business,Closed Lost,Omitted,2019-07-01,2019-05-06T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,2019102290000005573
W_Opportunity.31527,Reseller,30000,W_Account.1895,W_Sales_User.3,ArcadiaOne 196,New Business,Closed Lost,Omitted,2019-03-28,2019-02-24T00:00:00Z,2019-03-07,2019-03-07T00:00:00Z,2019102290000005573
W_Opportunity.31531,Reseller,15000,W_Account.1897,W_Sales_User.9,Global  Image 200,Existing Business,Closed Lost,Omitted,2019-08-28,2019-07-18T00:00:00Z,2019-08-06,2019-08-06T00:00:00Z,2019102290000005573
W_Opportunity.31554,Fields Sales,80000,W_Account.1900,W_Sales_User.2,Kenexa Learning Inc 221,New Business,Closed Lost,Omitted,2018-06-20,2018-06-10T00:00:00Z,2018-06-10,2018-06-10T00:00:00Z,2019102290000005573
W_Opportunity.31564,Fields Sales,900000,W_Account.1900,W_Sales_User.1,Kenexa Learning Inc 230,New Business,Closed Lost,Omitted,2018-10-17,2018-07-19T00:00:00Z,2018-10-06,2018-10-06T00:00:00Z,2019102290000005573
W_Opportunity.31567,Reseller,45000,W_Account.1901,W_Sales_User.7,Camden County Brd-Freeholders 233,New Business,Closed Lost,Omitted,2017-12-05,2017-11-03T00:00:00Z,2017-11-13,2017-11-13T00:00:00Z,2019102290000005573
W_Opportunity.31572,Fields Sales,40000,W_Account.1901,W_Sales_User.4,Camden County Brd-Freeholders 237,New Business,Closed Lost,Omitted,2019-03-05,2019-01-18T00:00:00Z,2019-02-16,2019-02-16T00:00:00Z,2019102290000005573
W_Opportunity.31584,Reseller,50000,W_Account.1903,W_Sales_User.10,Empress International Ltd. 249,Existing Business,Closed Lost,Omitted,2018-07-26,2018-05-02T00:00:00Z,2018-05-19,2018-05-19T00:00:00Z,2019102290000005573
W_Opportunity.31589,Reseller,85889,W_Account.1903,W_Sales_User.8,Empress International Ltd. 254,New Business,Closed Lost,Omitted,2018-02-26,2018-02-23T00:00:00Z,2018-02-25,2018-02-25T00:00:00Z,2019102290000005573
W_Opportunity.31599,Reseller,0,W_Account.1904,W_Sales_User.9,Quest Diagnostics Incorporated MERGE 7,Existing Business,Closed Lost,Omitted,2018-09-14,2018-07-20T00:00:00Z,2018-08-30,2018-08-30T00:00:00Z,2019102290000005573
W_Opportunity.31600,Reseller,77507,W_Account.1904,W_Sales_User.4,Quest Diagnostics Incorporated MERGE 8,Existing Business,Closed Lost,Omitted,2019-04-28,2019-03-27T00:00:00Z,2019-04-04,2019-04-04T00:00:00Z,2019102290000005573
W_Opportunity.31615,Reseller,77507,W_Account.1905,W_Sales_User.4,DuMonde Solutions 18,New Business,Closed Lost,Omitted,2018-11-09,2018-09-18T00:00:00Z,2018-09-18,2018-09-18T00:00:00Z,2019102290000005573
W_Opportunity.31627,Telesales,100759,W_Account.1909,W_Sales_User.1,Iit Inc 30,Existing Business,Closed Lost,Omitted,2018-10-21,2018-09-08T00:00:00Z,2018-09-08,2018-09-08T00:00:00Z,2019102290000005573
W_Opportunity.31688,Reseller,30000,W_Account.1916,W_Sales_User.10,Lightship 85,New Business,Closed Won,Closed,2018-03-02,2017-12-19T00:00:00Z,2018-01-03,2018-01-03T00:00:00Z,2019102290000005573
W_Opportunity.31689,Reseller,7927,W_Account.1916,W_Sales_User.8,Lightship 86,New Business / Add-on,Closed Won,Closed,2019-01-27,2018-11-04T00:00:00Z,2018-12-16,2018-12-16T00:00:00Z,2019102290000005573
W_Opportunity.31777,Fields Sales,0,W_Account.1926,W_Sales_User.6,Zmation 157,Add-On Business,Proposal/Quote,Best Case,2019-11-17,2019-08-25T00:00:00Z,2019-09-23,2019-09-23T00:00:00Z,2019102290000005573
W_Opportunity.31784,Fields Sales,387536,W_Account.1927,W_Sales_User.1,Hampton  Haddon Marketing Corp 164,New Business,Closed Lost,Omitted,2018-11-15,2018-09-12T00:00:00Z,2018-09-17,2018-09-17T00:00:00Z,2019102290000005573
W_Opportunity.31788,Fields Sales,153374,W_Account.1927,W_Sales_User.8,Hampton  Haddon Marketing Corp 168,New Business,Closed Lost,Omitted,2019-02-13,2018-12-21T00:00:00Z,2019-01-19,2019-01-19T00:00:00Z,2019102290000005573
W_Opportunity.31791,Fields Sales,15000,W_Account.1927,W_Sales_User.4,Hampton  Haddon Marketing Corp 171,New Business,Closed Lost,Omitted,2018-06-19,2018-04-21T00:00:00Z,2018-05-21,2018-05-21T00:00:00Z,2019102290000005573
W_Opportunity.31813,Telesales,120000,W_Account.1931,W_Sales_User.11,BDS 188,New Business / Add-on,Closed Lost,Omitted,2018-02-24,2018-02-10T00:00:00Z,2018-02-19,2018-02-19T00:00:00Z,2019102290000005573
W_Opportunity.31828,Reseller,0,W_Account.1933,W_Sales_User.1,Agilysys 199,New Business / Add-on,Closed Won,Closed,2018-02-13,2017-11-21T00:00:00Z,2017-11-29,2017-11-29T00:00:00Z,2019102290000005573
W_Opportunity.31838,Reseller,4500,W_Account.1934,W_Sales_User.11,Satellink Communications 209,New Business,Closed Won,Closed,2018-03-05,2017-12-21T00:00:00Z,2017-12-25,2017-12-25T00:00:00Z,2019102290000005573
W_Opportunity.31839,Reseller,65262,W_Account.1934,W_Sales_User.2,Satellink Communications 210,New Business,Closed Lost,Omitted,2019-05-11,2019-04-09T00:00:00Z,2019-04-13,2019-04-13T00:00:00Z,2019102290000005573
W_Opportunity.31856,Fields Sales,28000,W_Account.1937,W_Sales_User.2,Tensilica 225,Existing Business,Closed Lost,Omitted,2019-03-04,2018-12-12T00:00:00Z,2018-12-25,2018-12-25T00:00:00Z,2019102290000005573
W_Opportunity.31918,Fields Sales,34000,W_Account.1947,W_Sales_User.3,Bsquare Corporation 26,Add-On Business,Closed Won,Closed,2018-10-16,2018-07-29T00:00:00Z,2018-10-01,2018-10-01T00:00:00Z,2019102290000005573
W_Opportunity.31921,Fields Sales,400000,W_Account.1947,W_Sales_User.11,Bsquare Corporation 29,Existing Business,Closed Lost,Omitted,2018-11-21,2018-10-25T00:00:00Z,2018-10-31,2018-10-31T00:00:00Z,2019102290000005573
W_Opportunity.31925,Reseller,45000,W_Account.1947,W_Sales_User.9,Bsquare Corporation 33,New Business / Add-on,Closed Lost,Omitted,2018-09-12,2018-06-30T00:00:00Z,2018-07-25,2018-07-25T00:00:00Z,2019102290000005573
W_Opportunity.31936,Reseller,45000,W_Account.1948,W_Sales_User.11,Masergy Communications 43,Existing Business,Closed Lost,Omitted,2019-05-13,2019-03-04T00:00:00Z,2019-03-13,2019-03-13T00:00:00Z,2019102290000005573
W_Opportunity.31937,Fields Sales,116280,W_Account.1949,W_Sales_User.2,Arco Computer Products 44,New Business / Add-on,Closed Lost,Omitted,2018-04-22,2018-03-01T00:00:00Z,2018-03-14,2018-03-14T00:00:00Z,2019102290000005573
W_Opportunity.31941,Reseller,310029,W_Account.1950,W_Sales_User.5,CNSI 48,New Business,Closed Won,Closed,2019-03-06,2018-12-06T00:00:00Z,2019-01-31,2019-01-31T00:00:00Z,2019102290000005573
W_Opportunity.31959,Reseller,15000,W_Account.1951,W_Sales_User.5,"Encompass Group, L.L.C. 64",Existing Business,Closed Lost,Omitted,2018-04-28,2018-03-16T00:00:00Z,2018-03-18,2018-03-18T00:00:00Z,2019102290000005573
W_Opportunity.31997,Reseller,3000,W_Account.1957,W_Sales_User.9,Wiley Corporate 102,New Business,Closed Lost,Omitted,2019-02-04,2018-11-28T00:00:00Z,2018-12-17,2018-12-17T00:00:00Z,2019102290000005573
W_Opportunity.31999,Reseller,18404,W_Account.1957,W_Sales_User.9,Wiley Corporate 103,Existing Business,Closed Lost,Omitted,2018-05-14,2018-03-29T00:00:00Z,2018-05-03,2018-05-03T00:00:00Z,2019102290000005573
W_Opportunity.32000,Fields Sales,320000,W_Account.1957,W_Sales_User.10,Wiley Corporate 104,Existing Business,Closed Lost,Omitted,2018-08-18,2018-07-31T00:00:00Z,2018-08-13,2018-08-13T00:00:00Z,2019102290000005573
W_Opportunity.32022,Reseller,30674,W_Account.1960,W_Sales_User.9,eMind 124,New Business,Qualification,Pipeline,2019-11-16,2019-10-21T00:00:00Z,2019-10-21,2019-10-21T00:00:00Z,2019102290000005573
W_Opportunity.32037,Fields Sales,155014,W_Account.1961,W_Sales_User.2,Sonicwall 138,New Business,Closed Lost,Omitted,2018-02-20,2017-11-24T00:00:00Z,2017-12-17,2017-12-17T00:00:00Z,2019102290000005573
W_Opportunity.32123,Fields Sales,12000,W_Account.1974,W_Sales_User.6,LeadersOnline 213,Existing Business,Closed Lost,Omitted,2018-05-19,2018-03-04T00:00:00Z,2018-05-06,2018-05-06T00:00:00Z,2019102290000005573
W_Opportunity.32156,Reseller,93850,W_Account.1978,W_Sales_User.3,drkoop.com 244,New Business,Discovery,Best Case,2019-12-03,2019-09-24T00:00:00Z,2019-09-24,2019-09-24T00:00:00Z,2019102290000005573
W_Opportunity.32166,Fields Sales,110000,W_Account.1978,W_Sales_User.5,drkoop.com 252,Existing Business,Closed Won,Closed,2019-05-15,2019-02-24T00:00:00Z,2019-04-08,2019-04-08T00:00:00Z,2019102290000005573
W_Opportunity.32204,Fields Sales,150000,W_Account.1981,W_Sales_User.10,Aim Technology Resources 30,Existing Business,Closed Lost,Omitted,2019-04-16,2019-02-03T00:00:00Z,2019-03-04,2019-03-04T00:00:00Z,2019102290000005573
W_Opportunity.32248,Fields Sales,314744,W_Account.1985,W_Sales_User.5,Ambertek Systems Inc 70,New Business,Closed Won,Closed,2018-12-12,2018-09-19T00:00:00Z,2018-12-05,2018-12-05T00:00:00Z,2019102290000005573
W_Opportunity.32256,Fields Sales,120000,W_Account.1986,W_Sales_User.11,Mc Cann-Erickson 78,Existing Business,Closed Lost,Omitted,2019-05-20,2019-04-24T00:00:00Z,2019-05-19,2019-05-19T00:00:00Z,2019102290000005573
W_Opportunity.32285,Reseller,90000,W_Account.1989,W_Sales_User.11,PADEN ENTERPRISE 104,Existing Business,Closed Lost,Omitted,2019-05-16,2019-02-23T00:00:00Z,2019-04-09,2019-04-09T00:00:00Z,2019102290000005573
W_Opportunity.32300,Reseller,155014,W_Account.1990,W_Sales_User.6,Kirkwood Gifts & Paper 117,Existing Business,Closed Lost,Omitted,2018-11-30,2018-10-29T00:00:00Z,2018-11-29,2018-11-29T00:00:00Z,2019102290000005573
W_Opportunity.32354,Reseller,7750,W_Account.1993,W_Sales_User.1,Claude Laval Corporation 167,New Business,Closed Lost,Omitted,2019-06-17,2019-03-29T00:00:00Z,2019-04-09,2019-04-09T00:00:00Z,2019102290000005573
W_Opportunity.32359,Reseller,1550,W_Account.1994,W_Sales_User.1,LifeCare 171,New Business,Closed Lost,Omitted,2019-07-05,2019-04-26T00:00:00Z,2019-05-20,2019-05-20T00:00:00Z,2019102290000005573
W_Opportunity.32377,Fields Sales,150000,W_Account.1997,W_Sales_User.3,Cutting Edge Software 188,Existing Business,Closed Lost,Omitted,2018-05-03,2018-02-26T00:00:00Z,2018-04-21,2018-04-21T00:00:00Z,2019102290000005573
W_Opportunity.32396,Telecoverage,24180,W_Account.1998,W_Sales_User.8,Here Media 206,New Business,Closed Lost,Omitted,2018-01-08,2017-10-28T00:00:00Z,2017-11-18,2017-11-18T00:00:00Z,2019102290000005573
W_Opportunity.32413,Reseller,75000,W_Account.2001,W_Sales_User.10,Metro Publishing 223,New Business,Closed Lost,Omitted,2018-04-09,2018-03-20T00:00:00Z,2018-03-29,2018-03-29T00:00:00Z,2019102290000005573
W_Opportunity.32424,Reseller,24800,W_Account.2002,W_Sales_User.9,Venture 2 Inc 232,New Business,Closed Won,Closed,2017-12-30,2017-11-08T00:00:00Z,2017-11-08,2017-11-08T00:00:00Z,2019102290000005573
W_Opportunity.32442,Other,0,W_Account.2005,W_Sales_User.4,Everest Capital 248,New Business / Add-on,Closed Lost,Omitted,2018-03-05,2018-01-01T00:00:00Z,2018-02-03,2018-02-03T00:00:00Z,2019102290000005573
W_Opportunity.32452,Fields Sales,150000,W_Account.2007,W_Sales_User.1,CrownPeak Technology 2,New Business,Closed Lost,Omitted,2019-09-03,2019-07-11T00:00:00Z,2019-07-25,2019-07-25T00:00:00Z,2019102290000005573
W_Opportunity.32459,Other,0,W_Account.2008,W_Sales_User.2,Cardello Electric Supply Co. 9,New Business / Add-on,Closed Lost,Omitted,2019-03-17,2019-01-04T00:00:00Z,2019-01-05,2019-01-05T00:00:00Z,2019102290000005573
W_Opportunity.32500,Reseller,62005,W_Account.2011,W_Sales_User.4,NewWave Technologies 42,Add-On Business,Closed Lost,Omitted,2019-02-27,2018-12-07T00:00:00Z,2019-01-20,2019-01-20T00:00:00Z,2019102290000005573
W_Opportunity.32510,Reseller,8000,W_Account.2011,W_Sales_User.7,NewWave Technologies 50,New Business,Closed Lost,Omitted,2018-12-10,2018-09-21T00:00:00Z,2018-11-26,2018-11-26T00:00:00Z,2019102290000005573
W_Opportunity.32518,Reseller,26315,W_Account.2012,W_Sales_User.1,TYAN Computer Corp. 58,New Business,Closed Lost,Omitted,2019-08-20,2019-06-29T00:00:00Z,2019-07-08,2019-07-08T00:00:00Z,2019102290000005573
W_Opportunity.32535,Fields Sales,150000,W_Account.2013,W_Sales_User.4,Dynavax Technologies Corporation 74,New Business,Closed Lost,Omitted,2018-07-28,2018-05-09T00:00:00Z,2018-05-10,2018-05-10T00:00:00Z,2019102290000005573
W_Opportunity.32542,Other,0,W_Account.2014,W_Sales_User.6,Surfshot.com 79,Existing Business,Closed Lost,Omitted,2019-03-11,2018-12-31T00:00:00Z,2019-03-07,2019-03-07T00:00:00Z,2019102290000005573
W_Opportunity.32569,Fields Sales,105000,W_Account.2018,W_Sales_User.11,Kilcreggan Enterprises 104,New Business,Closed Lost,Omitted,2019-03-19,2019-02-11T00:00:00Z,2019-02-13,2019-02-13T00:00:00Z,2019102290000005573
W_Opportunity.32576,Fields Sales,110000,W_Account.2018,W_Sales_User.10,Kilcreggan Enterprises 109,New Business,Closed Lost,Omitted,2019-07-29,2019-05-10T00:00:00Z,2019-06-23,2019-06-23T00:00:00Z,2019102290000005573
W_Opportunity.32620,Reseller,155014,W_Account.2022,W_Sales_User.2,Media Access 149,Existing Business,Closed Lost,Omitted,2018-08-15,2018-06-01T00:00:00Z,2018-07-19,2018-07-19T00:00:00Z,2019102290000005573
W_Opportunity.32638,Telesales,50000,W_Account.2023,W_Sales_User.3,CosmoCom 162,New Business,Closed Lost,Omitted,2018-05-21,2018-03-09T00:00:00Z,2018-05-20,2018-05-20T00:00:00Z,2019102290000005573
W_Opportunity.32639,Fields Sales,4999,W_Account.2023,W_Sales_User.3,CosmoCom 163,New Business,Closed Lost,Omitted,2019-03-20,2019-01-09T00:00:00Z,2019-02-11,2019-02-11T00:00:00Z,2019102290000005573
W_Opportunity.32648,Telesales,40000,W_Account.2025,W_Sales_User.8,Protegic 170,New Business,Closed Lost,Omitted,2019-03-04,2019-02-03T00:00:00Z,2019-02-08,2019-02-08T00:00:00Z,2019102290000005573
W_Opportunity.32659,Reseller,6000,W_Account.2025,W_Sales_User.7,Protegic 179,New Business,Closed Won,Closed,2018-09-07,2018-06-29T00:00:00Z,2018-06-29,2018-06-29T00:00:00Z,2019102290000005573
W_Opportunity.32665,Fields Sales,10000,W_Account.2025,W_Sales_User.9,Protegic 185,New Business / Add-on,Closed Lost,Omitted,2019-07-26,2019-05-05T00:00:00Z,2019-06-12,2019-06-12T00:00:00Z,2019102290000005573
W_Opportunity.32674,Reseller,60000,W_Account.2026,W_Sales_User.10,Blue Cube Software Inc 192,Add-On Business,Discovery,Best Case,2019-12-03,2019-09-14T00:00:00Z,2019-09-16,2019-09-16T00:00:00Z,2019102290000005573
W_Opportunity.32685,Reseller,29065,W_Account.2026,W_Sales_User.4,Blue Cube Software Inc 202,Existing Business,Closed Lost,Omitted,2018-01-12,2018-01-12T00:00:00Z,2018-01-12,2018-01-12T00:00:00Z,2019102290000005573
W_Opportunity.32690,Reseller,10950,W_Account.2027,W_Sales_User.5,Verbatim Corp. 207,New Business,Closed Won,Closed,2018-08-30,2018-06-15T00:00:00Z,2018-07-28,2018-07-28T00:00:00Z,2019102290000005573
W_Opportunity.32693,Reseller,7750,W_Account.2028,W_Sales_User.1,Vanguard Consulting 210,New Business,Closed Lost,Omitted,2018-08-22,2018-06-15T00:00:00Z,2018-07-04,2018-07-04T00:00:00Z,2019102290000005573
W_Opportunity.32694,Reseller,20000,W_Account.2028,W_Sales_User.2,Vanguard Consulting 211,New Business,Closed Lost,Omitted,2019-01-03,2018-11-18T00:00:00Z,2018-11-29,2018-11-29T00:00:00Z,2019102290000005573
W_Opportunity.32748,Fields Sales,650000,W_Account.2033,W_Sales_User.8,Covega Corp. 1,Add-On Business,Closed Lost,Omitted,2018-05-04,2018-03-28T00:00:00Z,2018-04-19,2018-04-19T00:00:00Z,2019102290000005573
W_Opportunity.32750,Fields Sales,80000,W_Account.2033,W_Sales_User.10,Covega Corp. 3,New Business,Closed Lost,Omitted,2018-12-03,2018-10-27T00:00:00Z,2018-11-06,2018-11-06T00:00:00Z,2019102290000005573
W_Opportunity.32751,Fields Sales,10000,W_Account.2033,W_Sales_User.2,Covega Corp. 4,New Business,Closed Lost,Omitted,2018-10-23,2018-09-23T00:00:00Z,2018-10-12,2018-10-12T00:00:00Z,2019102290000005573
W_Opportunity.32754,Reseller,18404,W_Account.2034,W_Sales_User.11,Reliance Systems 7,Existing Business,Closed Lost,Omitted,2018-03-12,2017-12-16T00:00:00Z,2018-01-15,2018-01-15T00:00:00Z,2019102290000005573
W_Opportunity.32779,Fields Sales,110000,W_Account.2037,W_Sales_User.6,B C Marketing Concepts 31,Existing Business,Closed Lost,Omitted,2019-08-13,2019-06-07T00:00:00Z,2019-06-14,2019-06-14T00:00:00Z,2019102290000005573
W_Opportunity.32801,Telecoverage,155014,W_Account.2041,W_Sales_User.5,"Anza, Incorporated 51",Add-On Business,Closed Lost,Omitted,2019-02-26,2019-01-07T00:00:00Z,2019-02-02,2019-02-02T00:00:00Z,2019102290000005573
