External_Id__c,Name,Owner.External_Id__c,NumberOfEmployees,AnnualRevenue,AccountSource,Type,Industry,BillingStreet,BillingCity,BillingState,BillingCountry,YearStarted,Ownership,Rating,CreatedDate__c,analyticsdemo_batch_id__c
W_Account.2971,Concuity,W_Sales_User.10,109,6690000,Community,Corporate,Financial Services,796 Woods Tunnel,Greggmouth,IL,USA,1918,Other,Warm,2019-05-30T00:00:00Z,2019102290000005573
W_Account.2973,Today  s Dallas Woman Magazine,W_Sales_User.4,97,4796000,Partner,Corporate,Chemicals,994 Daniel Lane,Port Madisonbury,AK,USA,1913,Private,Cool,2018-03-07T00:00:00Z,2019102290000005573
W_Account.2978,GTP,W_Sales_User.11,145,8650000,Social Media,Corporate,Consulting,9629 Michael Pass,Brianside,MO,USA,1903,Public,Cool,2018-10-13T00:00:00Z,2019102290000005573
W_Account.2979,Astra Tech,W_Sales_User.6,191,6027000,Data.com,Corporate,Shipping,90105 Martin Pass,West Rogerhaven,OR,USA,1891,Private,Hot,2018-01-19T00:00:00Z,2019102290000005573
W_Account.2981,Amherst,W_Sales_User.1,125,7905000,Data.com,Corporate,Environmental,75060 Brown Views,Paulaton,OR,USA,1904,Private,Hot,2019-04-11T00:00:00Z,2019102290000005573
W_Account.2983,Jaco Electronics,W_Sales_User.10,130,2784000,Partner,Corporate,Banking,93006 Candace Gateway,Coleville,WI,USA,1940,Public,Warm,2018-10-27T00:00:00Z,2019102290000005573
W_Account.2984,Gosling & Sachse,W_Sales_User.7,149,7378000,Social Media,Corporate,Utilities,9500 Hall Station,Katelyntown,IA,USA,1948,Subsidiary,Cool,2019-04-29T00:00:00Z,2019102290000005573
W_Account.2988,OSI Outsourcing Services Inc,W_Sales_User.6,112,8528000,Inbound Call,Corporate,Food & Beverage,10061 Mccarty Plaza,Thomasfort,OR,USA,1970,Other,Warm,2018-01-18T00:00:00Z,2019102290000005573
W_Account.2989,Yipinet,W_Sales_User.6,52,7573000,Community,Corporate,Manufacturing,607 Jimmy Radial,New Joyland,MT,USA,2007,Private,Hot,2017-10-28T00:00:00Z,2019102290000005573
W_Account.2990,General Motors - ACDelco,W_Sales_User.2,175,3941000,Website,Corporate,Utilities,751 Garcia Roads,Alexanderhaven,OR,USA,1971,Private,Hot,2018-04-02T00:00:00Z,2019102290000005573
W_Account.2991,Thermo Uscs,W_Sales_User.10,133,5417000,Cold Call,Corporate,Education,91462 Sloan Glen,Wallsshire,MO,USA,1883,Private,Warm,2018-01-30T00:00:00Z,2019102290000005573
W_Account.2992,Certek Software Designs Inc,W_Sales_User.5,114,7008000,Partner,Corporate,Transportation,95051 Price Plaza,Samanthamouth,ID,USA,1938,Private,Cool,2018-10-23T00:00:00Z,2019102290000005573
W_Account.2994,Dimare Fresh Inc,W_Sales_User.5,210,4470000,Community,Corporate,Banking,1030 Fox Vista,Whiteton,WA,USA,1899,Private,Warm,2018-02-19T00:00:00Z,2019102290000005573
W_Account.2995,Liberating Technologioes,W_Sales_User.9,189,5396000,Partner,Corporate,Food & Beverage,9670 Cruz Highway,Lake Andrewberg,SD,USA,1929,Private,Cool,2019-01-07T00:00:00Z,2019102290000005573
W_Account.2997,Managers Fund,W_Sales_User.2,163,4597000,Cold Call,Corporate,Chemicals,29108 Ball Underpass,Jennifertown,OR,USA,1990,Private,Cool,2019-07-30T00:00:00Z,2019102290000005573
W_Account.2999,Rogerscasey,W_Sales_User.2,177,4991000,Social Media,Corporate,Communications,2321 Harold Groves,North Amandamouth,AK,USA,1941,Other,Hot,2018-07-09T00:00:00Z,2019102290000005573
W_Account.3002,DGI Technologies,W_Sales_User.3,7,4816000,Inbound Call,Corporate,Apparel,677 Samuel Canyon,East Melindachester,MT,USA,1949,Subsidiary,Cool,2019-01-27T00:00:00Z,2019102290000005573
W_Account.3003,F5(formerly Uroam )(formerly Filanet Cor,W_Sales_User.9,101,5839000,Cold Call,Corporate,Media,79058 Gomez Trafficway,Johnton,IA,USA,1916,Private,Hot,2018-11-08T00:00:00Z,2019102290000005573
W_Account.3005,Intranologycom Inc,W_Sales_User.8,116,4125000,Inbound Call,Corporate,Government,4034 Marilyn Port,Melvinfort,OH,USA,1930,Private,Hot,2018-11-03T00:00:00Z,2019102290000005573
W_Account.3009,Trex Company,W_Sales_User.8,82,3451000,Social Media,Corporate,Telecommunications,3369 Chen Street,Gregoryside,IL,USA,1936,Other,Cool,2019-08-12T00:00:00Z,2019102290000005573
W_Account.3011,InCert Software,W_Sales_User.2,129,9960000,Website,Corporate,Government,070 Mark Oval,Mollyfort,WA,USA,1979,Subsidiary,Cool,2018-05-12T00:00:00Z,2019102290000005573
W_Account.3016,Torto Wheaton Research,W_Sales_User.4,65,3639000,Social Media,Corporate,Financial Services,8131 Gonzales Fort,Stephanieland,NM,USA,1949,Other,Hot,2018-05-28T00:00:00Z,2019102290000005573
W_Account.3019,F.N. Sheppard,W_Sales_User.10,68,6760000,Data.com,Corporate,Food & Beverage,093 Patel Well,Tamitown,MN,USA,1891,Private,Hot,2018-08-12T00:00:00Z,2019102290000005573
W_Account.3023,Acme Sign Inc,W_Sales_User.5,90,8902000,Data.com,Corporate,Electronics,37299 Crystal Branch,Terrytown,OR,USA,1927,Subsidiary,Hot,2018-01-26T00:00:00Z,2019102290000005573
W_Account.3025,Image Technologies Corp,W_Sales_User.3,231,6634000,Cold Call,Corporate,Biotechnology,333 Valerie Shore,West Bettystad,AK,USA,1939,Private,Hot,2018-12-31T00:00:00Z,2019102290000005573
W_Account.3026,Enjet Inc,W_Sales_User.2,74,6137000,Referral,Corporate,Utilities,826 Sharp Island,South Joanne,NM,USA,2003,Public,Hot,2018-01-23T00:00:00Z,2019102290000005573
W_Account.3031,Transystems Corporation,W_Sales_User.10,17,4855000,Website,Corporate,Machinery,710 Leon Ford,South Jonathanberg,MO,USA,1994,Subsidiary,Hot,2018-09-23T00:00:00Z,2019102290000005573
W_Account.3033,Advanced Systems Design,W_Sales_User.11,174,9548000,Community,Corporate,Financial Services,59512 Stewart Mall,East John,IL,USA,1940,Private,Cool,2019-01-21T00:00:00Z,2019102290000005573
W_Account.3034,Boston College,W_Sales_User.4,28,5936000,Community,Corporate,Biotechnology,871 Burgess Fork,New Shelleyshire,CA,USA,1883,Private,Warm,2018-01-28T00:00:00Z,2019102290000005573
W_Account.3038,Military LivingÂ® Publications,W_Sales_User.10,125,2482000,Inbound Call,Corporate,Agriculture,475 Denise Villages,Port Nicole,NE,USA,1948,Public,Hot,2018-06-21T00:00:00Z,2019102290000005573
W_Account.3040,"Covington Wireless, Inc",W_Sales_User.8,245,6504000,Cold Call,Corporate,Education,60582 Steven Spurs,East Karibury,SD,USA,1921,Other,Cool,2018-08-04T00:00:00Z,2019102290000005573
W_Account.3041,Ohio Valley Banc Corp.,W_Sales_User.1,180,7102000,Marketing Event,Corporate,Consulting,16093 Vickie Course,New Henry,WY,USA,2007,Private,Cool,2019-04-27T00:00:00Z,2019102290000005573
W_Account.3042,Tonerzone Com Inc,W_Sales_User.7,98,6688000,Community,Corporate,Technology,855 Wilson Flats,East Jasonview,IN,USA,1941,Other,Cool,2018-03-07T00:00:00Z,2019102290000005573
W_Account.3043,PublicBuy.Net,W_Sales_User.2,224,6021000,Website,Corporate,Hospitality,20503 Ricky Radial,West Nathanhaven,UT,USA,1908,Other,Warm,2018-02-14T00:00:00Z,2019102290000005573
W_Account.3050,Baptist St Anthony Health System,W_Sales_User.2,120,3704000,Cold Call,Corporate,Insurance,146 Cox Crescent,Perezfort,WA,USA,1988,Subsidiary,Cool,2018-05-08T00:00:00Z,2019102290000005573
W_Account.3051,Mondera.com,W_Sales_User.7,241,2424000,Social Media,Corporate,Transportation,6495 Amy Inlet,New Haleyfurt,WI,USA,2001,Other,Cool,2018-03-11T00:00:00Z,2019102290000005573
W_Account.3055,Texas Boll Weevil Eradication Foundation,W_Sales_User.8,103,6931000,Data.com,Corporate,Other,9325 Robert Mountains,South Jamiehaven,OH,USA,1897,Public,Cool,2018-12-06T00:00:00Z,2019102290000005573
W_Account.3056,Wyndham Jade,W_Sales_User.1,234,6547000,Partner,Corporate,Education,112 Simmons Falls,Jamesfurt,AZ,USA,1895,Other,Warm,2018-05-13T00:00:00Z,2019102290000005573
W_Account.3059,Calypso Technology,W_Sales_User.5,123,2773000,Partner,Corporate,Healthcare & Life Sciences,79107 Mary Via,South Sally,WY,USA,1920,Subsidiary,Hot,2019-07-20T00:00:00Z,2019102290000005573
W_Account.3064,"Access Management Services,",W_Sales_User.1,33,7290000,Cold Call,Corporate,Technology,49828 Barton Pike,Rodriguezmouth,CO,USA,1886,Other,Hot,2018-05-07T00:00:00Z,2019102290000005573
W_Account.3065,Tachyon,W_Sales_User.1,133,2107000,Website,Corporate,Healthcare & Life Sciences,185 Henderson Prairie,Silvaville,MT,USA,1905,Private,Warm,2018-10-17T00:00:00Z,2019102290000005573
W_Account.3078,Peopletrends Networt,W_Sales_User.3,124,4743000,Inbound Call,Corporate,Environmental,46391 Green Key,New Anthonyborough,AK,USA,1928,Private,Cool,2018-07-25T00:00:00Z,2019102290000005573
W_Account.3082,Integic Corporation,W_Sales_User.4,204,7958000,Cold Call,Corporate,Food & Beverage,622 Scott Pass,South Joyshire,AK,USA,2008,Public,Warm,2019-10-16T00:00:00Z,2019102290000005573
W_Account.3089,SOHO Strategies,W_Sales_User.2,234,8734000,Website,Corporate,Biotechnology,9082 Garcia Hill,South Jeannemouth,CA,USA,1896,Private,Hot,2019-01-08T00:00:00Z,2019102290000005573
W_Account.3090,Professional Access Ltd,W_Sales_User.3,153,7922000,Partner,Corporate,Shipping,0454 Preston Knolls,Guzmantown,AK,USA,2001,Other,Warm,2018-06-12T00:00:00Z,2019102290000005573
W_Account.3095,LAN Services Group,W_Sales_User.10,93,2692000,Partner,Corporate,Manufacturing,659 Cindy Road,East Lanceland,NE,USA,1928,Private,Warm,2019-04-28T00:00:00Z,2019102290000005573
W_Account.3097,Jms & Assoc,W_Sales_User.3,41,2226000,Social Media,Corporate,Food & Beverage,8917 Tiffany Ville,North Blakehaven,NM,USA,1885,Other,Warm,2018-08-16T00:00:00Z,2019102290000005573
W_Account.3098,Restaurantpro.com,W_Sales_User.11,227,8361000,Inbound Call,Corporate,Transportation,039 Barrett Knoll,Lake Richard,SD,USA,1945,Private,Warm,2019-07-22T00:00:00Z,2019102290000005573
W_Account.3100,Celebrate As One,W_Sales_User.7,60,4626000,Partner,Corporate,Entertainment,8582 Scott Vista,Susanland,MO,USA,1955,Private,Cool,2018-01-03T00:00:00Z,2019102290000005573
W_Account.3101,Integrated Designs   LP,W_Sales_User.8,14,2009000,Referral,Corporate,Consulting,197 Flores Pine,Josephstad,MO,USA,1880,Private,Cool,2018-02-22T00:00:00Z,2019102290000005573
W_Account.3104,US Synergy Systems,W_Sales_User.1,243,2550000,Data.com,Corporate,Telecommunications,319 Stewart Center,Nathanfort,AK,USA,1944,Other,Warm,2017-11-08T00:00:00Z,2019102290000005573
W_Account.3106,Tiron America,W_Sales_User.1,173,7882000,Partner,Corporate,Energy,7119 Marcus Meadow,South Erikachester,NV,USA,1975,Private,Cool,2017-10-29T00:00:00Z,2019102290000005573
W_Account.3114,Alexis Consulting,W_Sales_User.8,82,9669000,Cold Call,Corporate,Telecommunications,53973 Anna Springs,East Zoe,IL,USA,1936,Private,Warm,2018-05-13T00:00:00Z,2019102290000005573
W_Account.3116,Txmq Inc,W_Sales_User.10,234,9202000,Inbound Call,Corporate,Engineering,90087 Smith Highway,South Joshuaborough,MI,USA,1941,Private,Warm,2018-12-14T00:00:00Z,2019102290000005573
W_Account.3117,Viasec Inc,W_Sales_User.7,158,7347000,Referral,Corporate,Not For Profit,8705 Summers Mountain,Charlesburgh,MN,USA,1899,Private,Hot,2018-10-24T00:00:00Z,2019102290000005573
W_Account.3118,@The Moment Inc.,W_Sales_User.9,65,3371000,Cold Call,Corporate,Recreation,61478 Nicole Squares,South Cynthia,MO,USA,1979,Public,Hot,2018-08-04T00:00:00Z,2019102290000005573
W_Account.3120,Tropical Breeze Beachwear,W_Sales_User.2,162,4169000,Community,Corporate,Construction,195 Saunders Shores,Port Michael,AK,USA,1883,Private,Cool,2018-12-06T00:00:00Z,2019102290000005573
W_Account.3121,Internet Impressions,W_Sales_User.3,230,2168000,Community,Corporate,Manufacturing,254 Emily Glens,Jordanmouth,HI,USA,1958,Private,Hot,2018-01-15T00:00:00Z,2019102290000005573
W_Account.3126,Solar Utility,W_Sales_User.1,120,6262000,Data.com,Corporate,Transportation,877 Gary Cliffs,East Samantha,CA,USA,2009,Private,Cool,2018-01-20T00:00:00Z,2019102290000005573
W_Account.3128,Sitegroups,W_Sales_User.6,178,9206000,Website,Corporate,Recreation,33204 Massey Locks,East Amberbury,HI,USA,1882,Private,Cool,2018-04-08T00:00:00Z,2019102290000005573
W_Account.3130,Babcock & Jenkins,W_Sales_User.2,154,2539000,Website,Corporate,Shipping,0302 Kristen Loop,Port Christopherfurt,CO,USA,2007,Subsidiary,Hot,2019-04-03T00:00:00Z,2019102290000005573
W_Account.3132,Spartech Townsend Inc,W_Sales_User.4,80,6914000,Marketing Event,Corporate,Telecommunications,971 Mendoza Valley,Bartlettberg,AK,USA,2005,Public,Cool,2018-01-30T00:00:00Z,2019102290000005573
W_Account.3133,Carolina Biological Supply Co.,W_Sales_User.4,233,3311000,Website,Corporate,Energy,2295 Chen Courts,Williamfort,AZ,USA,1944,Subsidiary,Warm,2018-12-26T00:00:00Z,2019102290000005573
W_Account.3134,Adeptia,W_Sales_User.4,3,8917000,Website,Corporate,Consulting,3013 Turner Unions,New Stacyburgh,WY,USA,1947,Other,Hot,2018-01-09T00:00:00Z,2019102290000005573
W_Account.3136,Telex Communications,W_Sales_User.7,194,9585000,Marketing Event,Corporate,Environmental,139 Deleon Heights,New Sharon,KS,USA,1882,Other,Cool,2018-08-09T00:00:00Z,2019102290000005573
W_Account.3138,Visagent Corporation,W_Sales_User.5,75,3329000,Community,Corporate,Food & Beverage,385 Watson Glens,West Judith,ID,USA,1949,Private,Warm,2018-07-30T00:00:00Z,2019102290000005573
W_Account.3146,ICF Consulting Services,W_Sales_User.1,160,3510000,Inbound Call,Corporate,Machinery,785 Evans Pike,Wesleymouth,NM,USA,1888,Other,Warm,2019-06-02T00:00:00Z,2019102290000005573
W_Account.3147,Watkins Trucking,W_Sales_User.3,125,8487000,Community,Corporate,Electronics,3720 Jordan Club,South Stephaniechester,AK,USA,1953,Private,Warm,2018-02-06T00:00:00Z,2019102290000005573
W_Account.3148,Cobham Sensor Systems,W_Sales_User.5,221,8257000,Marketing Event,Corporate,Food & Beverage,21318 Juan Prairie,Samanthahaven,CA,USA,1959,Public,Cool,2018-10-28T00:00:00Z,2019102290000005573
W_Account.3151,MotorAuction.com,W_Sales_User.3,157,5339000,Cold Call,Corporate,Insurance,85171 George Camp,East Bethanyton,HI,USA,1897,Other,Cool,2018-01-14T00:00:00Z,2019102290000005573
W_Account.3152,IKON Business Imaging Systems,W_Sales_User.5,84,8248000,Website,Corporate,Consulting,26822 Stephanie Extension,Xavierfort,CA,USA,1907,Public,Cool,2018-12-25T00:00:00Z,2019102290000005573
W_Account.3154,CoSite,W_Sales_User.1,102,4483000,Referral,Corporate,Recreation,93339 Mcneil Glen,Lake Thomas,WA,USA,2009,Private,Warm,2019-01-22T00:00:00Z,2019102290000005573
W_Account.3156,HealthMarkets,W_Sales_User.6,168,9977000,Referral,Corporate,Engineering,91753 Phillips Curve,Robertside,WA,USA,1898,Subsidiary,Cool,2018-02-15T00:00:00Z,2019102290000005573
W_Account.3157,PKWARE,W_Sales_User.5,139,9324000,Data.com,Corporate,Media,98103 Bobby Crossroad,Rickychester,OR,USA,1905,Other,Cool,2019-04-17T00:00:00Z,2019102290000005573
W_Account.3158,AT&T  SMB,W_Sales_User.11,28,9340000,Data.com,Corporate,Electronics,760 John Estate,Sanchezland,WI,USA,1955,Private,Warm,2019-03-09T00:00:00Z,2019102290000005573
W_Account.3163,Xert Communications,W_Sales_User.4,142,4032000,Cold Call,Corporate,Manufacturing,768 King Port,Davidborough,OR,USA,1997,Private,Cool,2019-06-28T00:00:00Z,2019102290000005573
W_Account.3166,Ateb,W_Sales_User.8,187,5944000,Community,Corporate,Technology,6472 Rollins Ridges,Starkside,SD,USA,1992,Public,Warm,2018-02-24T00:00:00Z,2019102290000005573
W_Account.3170,STERIS Corporation,W_Sales_User.2,184,5733000,Marketing Event,Corporate,Manufacturing,60485 Beck Alley,Angelaside,WA,USA,1945,Private,Cool,2019-10-16T00:00:00Z,2019102290000005573
W_Account.3171,Zones,W_Sales_User.7,201,5622000,Cold Call,Corporate,Communications,636 Vernon Street,Bradleyfort,SD,USA,1900,Private,Warm,2018-07-17T00:00:00Z,2019102290000005573
W_Account.3172,VNC Communications - VivaKi,W_Sales_User.11,237,9071000,Partner,Corporate,Recreation,7168 William Wall,Stephaniefurt,OH,USA,1937,Private,Cool,2018-06-07T00:00:00Z,2019102290000005573
W_Account.3177,Washington Trust Bank.,W_Sales_User.8,25,3025000,Social Media,Corporate,Agriculture,760 Davidson Throughway,West Donald,MI,USA,1905,Private,Warm,2017-11-28T00:00:00Z,2019102290000005573
W_Account.3189,PMM Enterprises,W_Sales_User.10,248,6815000,Inbound Call,Corporate,Transportation,94713 Amber Hills,Glassville,MO,USA,1919,Private,Warm,2018-03-25T00:00:00Z,2019102290000005573
W_Account.3191,Alpine Networking Solutions,W_Sales_User.6,116,5670000,Website,Corporate,Utilities,048 Heather Gardens,North Mercedes,CA,USA,1929,Private,Hot,2018-01-29T00:00:00Z,2019102290000005573
W_Account.3194,NL Industries,W_Sales_User.4,236,7365000,Community,Corporate,Utilities,965 Ward Ville,North Bryan,AZ,USA,1911,Private,Warm,2017-11-09T00:00:00Z,2019102290000005573
W_Account.3195,Hart Associates,W_Sales_User.8,124,9298000,Cold Call,Corporate,Telecommunications,779 Perez Grove,Jenniferview,KS,USA,1962,Private,Warm,2018-08-15T00:00:00Z,2019102290000005573
W_Account.3197,Good Shepherd Medical Center,W_Sales_User.11,220,2177000,Inbound Call,Corporate,Apparel,69026 Jennifer Wells,North Anthony,MN,USA,1906,Subsidiary,Cool,2018-12-13T00:00:00Z,2019102290000005573
W_Account.3200,Westwave Communications,W_Sales_User.3,168,7899000,Marketing Event,Corporate,Banking,83632 Justin Lights,Markside,AK,USA,1917,Private,Hot,2018-03-13T00:00:00Z,2019102290000005573
W_Account.3202,York Refrigeration Systems    Frick,W_Sales_User.3,28,3635000,Marketing Event,Corporate,Financial Services,7030 Jones Fork,North Janiceland,CA,USA,1955,Private,Warm,2019-01-04T00:00:00Z,2019102290000005573
W_Account.3210,International Data Group,W_Sales_User.9,232,5243000,Community,Corporate,Electronics,775 Thompson Green,Josephville,IA,USA,1932,Private,Cool,2018-12-06T00:00:00Z,2019102290000005573
W_Account.3212,Alpine Power Systems,W_Sales_User.3,249,9498000,Referral,Corporate,Entertainment,102 Brandon Terrace,East Brianview,OR,USA,1922,Private,Warm,2018-06-03T00:00:00Z,2019102290000005573
W_Account.3214,Henry Wurst,W_Sales_User.1,165,9631000,Data.com,Corporate,Machinery,8992 Richard Manor,South Linda,WY,USA,1930,Private,Cool,2017-11-23T00:00:00Z,2019102290000005573
W_Account.3215,Amerus Home Equity,W_Sales_User.9,142,2960000,Data.com,Corporate,Electronics,37116 William Branch,Lake Natashamouth,MN,USA,1907,Public,Cool,2019-03-05T00:00:00Z,2019102290000005573
W_Account.3216,Elite Golf,W_Sales_User.6,163,4350000,Inbound Call,Corporate,Telecommunications,78475 Smith Island,Lake Charlesfort,AK,USA,1894,Private,Hot,2019-01-06T00:00:00Z,2019102290000005573
W_Account.3221,Frenchman Valley Farmers Cooperative,W_Sales_User.2,118,6802000,Data.com,Corporate,Media,0140 Hansen Landing,Lopezbury,CO,USA,1987,Private,Cool,2018-12-12T00:00:00Z,2019102290000005573
W_Account.3225,Pepsico,W_Sales_User.10,238,9766000,Social Media,Corporate,Machinery,4212 Smith Circles,New Alyssa,KS,USA,1881,Other,Warm,2018-03-04T00:00:00Z,2019102290000005573
W_Account.3227,Highmark - Group,W_Sales_User.11,191,5618000,Marketing Event,Corporate,Recreation,370 Kaitlin Landing,West Michaelton,ND,USA,1984,Private,Cool,2019-02-17T00:00:00Z,2019102290000005573
W_Account.3233,tapestry.net,W_Sales_User.11,0,4604000,Community,Corporate,Insurance,25081 Thomas Village,South Lauren,ND,USA,1990,Other,Warm,2018-07-16T00:00:00Z,2019102290000005573
W_Account.3234,Jostens,W_Sales_User.1,52,2560000,Social Media,Corporate,Machinery,6364 Michael Knolls,West Sandra,CO,USA,1999,Private,Cool,2018-04-20T00:00:00Z,2019102290000005573
W_Account.3236,Duran Group,W_Sales_User.3,248,4411000,Marketing Event,Corporate,Media,0533 Jackson Trace,Thomaston,CA,USA,1918,Subsidiary,Cool,2018-10-23T00:00:00Z,2019102290000005573
W_Account.3237,LiveWire Mobile,W_Sales_User.7,156,2528000,Data.com,Corporate,Machinery,8777 Murray Brook,North Deborahtown,IN,USA,2007,Private,Warm,2018-04-22T00:00:00Z,2019102290000005573
W_Account.3239,Fidelity Infomation Services / Malvern Office,W_Sales_User.11,104,9922000,Community,Corporate,Biotechnology,6717 Thompson Field,Alexandraview,IN,USA,1941,Other,Cool,2018-02-25T00:00:00Z,2019102290000005573
W_Account.3242,Ellerbe Becket,W_Sales_User.1,240,6801000,Website,Corporate,Telecommunications,01325 Scott Lock,Port Joeburgh,WA,USA,2003,Public,Hot,2018-11-21T00:00:00Z,2019102290000005573
W_Account.3251,Aeco Systems,W_Sales_User.5,69,4425000,Community,Corporate,Recreation,0222 Darren Roads,New Marystad,NV,USA,1998,Private,Cool,2018-03-17T00:00:00Z,2019102290000005573
W_Account.3252,Lumi  Lite Candle Co Inc,W_Sales_User.4,18,9084000,Social Media,Corporate,Biotechnology,288 Barajas Crossroad,Jeffreyshire,AK,USA,1912,Private,Warm,2018-11-16T00:00:00Z,2019102290000005573
W_Account.3257,FinTrack Systems Corp.,W_Sales_User.6,28,5333000,Marketing Event,Corporate,Energy,253 Howard Lane,Mooreport,WY,USA,1885,Private,Warm,2018-05-24T00:00:00Z,2019102290000005573
