External_Id__c,Owner.External_Id__c,Account.External_Id__c,Contact.External_Id__c,CreatedDate__c,ClosedDate__c,LastActivityDate__c,Origin,Tier,Product_Family_KB__c,Priority,SLA,Reason,Type_of_Support__c,CSAT__c,Status,First_Contact_Close__c,Time_Open__c,Team__c,close_date_offset,Offer_Voucher__c,Send_FieldService__c,IsEscalated,MilestoneStatus__c,analyticsdemo_batch_id__c
W_Case.1521,W_Services_User.5,W_Account.1084,W_Services_Contact.1084,2019-12-10 17:24:35,2019-12-10 17:24:35,2019-12-10,Chat,Tier 1,Cell Phones,High,Compliant,Item Damaged,Free,83.13705583699999,Closed,true,0,West CSR,387,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1522,W_Services_User.3,W_Account.1084,W_Services_Contact.1084,2019-12-21 14:10:20,2019-12-21 14:10:20,2019-12-21,Chat,Tier 2,Cell Phones,Medium,Compliant,Late Delivery,Free,82.96446700300001,Closed,true,0,West CSR,376,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1523,W_Services_User.12,W_Account.1085,W_Services_Contact.1085,2019-11-14 15:09:32,2019-11-14 15:09:32,2019-11-14,Chat,Tier 1,Computers,High,Compliant,Hardware Question,Free,83.04568527800001,Closed,true,0,East CSR,413,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1524,W_Services_User.6,W_Account.1087,W_Services_Contact.1087,2020-01-07 09:36:17,2020-01-07 09:36:17,2020-01-07,Chat,Tier 1,DVD Players,High,Violation,Item Damaged,Silver,77.624365479,Closed,true,0,Central CSR,359,false,false,true,Closed - Violation,20200113100000003249
W_Case.1525,W_Services_User.10,W_Account.1088,W_Services_Contact.1088,2019-11-27 15:14:49,2019-11-27 15:14:49,2019-11-27,Chat,Tier 1,Headphones,High,Compliant,Late Delivery,Free,84.425380714,Closed,true,0,Central CSR,400,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1526,W_Services_User.9,W_Account.1092,W_Services_Contact.1092,2019-11-24 13:27:46,2019-11-24 13:27:46,2019-11-24,Chat,Tier 1,Home Audio,Medium,Compliant,Item Damaged,Platinum,81.18781725899998,Closed,true,0,Central CSR,403,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1528,W_Services_User.17,W_Account.1093,W_Services_Contact.1093,2019-12-10 10:43:25,2019-12-10 10:43:25,2019-12-10,Chat,Tier 1,Tablets,Medium,Compliant,Late Delivery,Basic,85.130710661,Closed,true,0,East CSR,387,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1530,W_Services_User.2,W_Account.1096,W_Services_Contact.1096,2019-12-24 16:54:10,2019-12-24 16:54:10,2019-12-24,Chat,Tier 2,TVs,Low,Compliant,Late Delivery,Silver,81.644670049,Closed,true,0,West CSR,373,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1531,W_Services_User.5,W_Account.1096,W_Services_Contact.1096,2019-12-23 13:02:04,2019-12-23 13:02:04,2019-12-23,Chat,Tier 3,TVs,Low,Violation,Late Delivery,Silver,81.68527918699999,Closed,true,0,West CSR,374,false,true,false,Closed - Violation,20200113100000003249
W_Case.1532,W_Services_User.3,W_Account.1097,W_Services_Contact.1097,2019-11-26 12:02:54,2019-11-26 12:02:54,2019-11-26,Chat,Tier 2,Video Games,Medium,Violation,Hardware Question,Free,76.60532994900001,Closed,true,0,West CSR,401,true,false,false,Closed - Violation,20200113100000003249
W_Case.1534,W_Services_User.5,W_Account.1099,W_Services_Contact.1099,2019-12-13 11:59:17,2019-12-25 11:59:17,2019-12-16,Chat,Tier 3,Cameras,Low,Compliant,Hardware Question,Free,85.39720812499999,Closed,false,12,West CSR,372,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1535,W_Services_User.2,W_Account.1100,W_Services_Contact.1100,2019-12-20 09:38:33,2019-12-20 09:38:33,2019-12-20,Chat,Tier 1,Cell Phones,Medium,Compliant,Hardware Question,Free,82.88324873100001,Closed,true,0,West CSR,377,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1536,W_Services_User.17,W_Account.1101,W_Services_Contact.1101,2020-01-03 16:46:50,2020-01-03 16:46:50,2020-01-03,Chat,Tier 2,Computers,Medium,Compliant,Late Delivery,Free,78.532994923,Closed,true,0,East CSR,363,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1537,W_Services_User.8,W_Account.1104,W_Services_Contact.1104,2019-11-19 14:12:05,2019-11-19 14:12:05,2019-11-19,Chat,Tier 3,Headphones,Low,Compliant,Late Delivery,Free,82.691751269,Closed,true,0,Central CSR,408,false,true,false,Closed - Compliant,20200113100000003249
W_Case.1539,W_Services_User.14,W_Account.1106,W_Services_Contact.1106,2019-12-05 09:12:49,2020-02-03 09:12:49,2019-12-26,Chat,Tier 2,Home Audio,Low,Violation,Hardware Question,Platinum,82.05076142,Working,false,60,East CSR,332,false,false,false,Open - Violation,20200113100000003249
W_Case.1543,W_Services_User.3,W_Account.1108,W_Services_Contact.1108,2019-12-31 10:24:59,2019-12-31 10:24:59,2019-12-31,Chat,Tier 1,TVs,Medium,Compliant,Late Delivery,Silver,90.58883248699999,Closed,true,0,West CSR,366,false,true,true,Closed - Compliant,20200113100000003249
W_Case.1545,W_Services_User.11,W_Account.1109,W_Services_Contact.1109,2019-11-24 10:37:12,2019-11-24 10:37:12,2019-11-24,Chat,Tier 3,Cables,Low,Compliant,Hardware Question,Silver,82.426395937,Closed,true,0,Central CSR,403,true,true,false,Closed - Compliant,20200113100000003249
W_Case.1546,W_Services_User.14,W_Account.1110,W_Services_Contact.1110,2020-01-12 13:49:52,2020-01-12 13:49:52,2020-01-12,Chat,Tier 1,Cell Phones,High,Violation,Late Delivery,Free,81.335025383,Closed,true,0,East CSR,354,false,false,true,Closed - Violation,20200113100000003249
W_Case.1548,W_Services_User.6,W_Account.1112,W_Services_Contact.1112,2019-12-30 09:13:08,2019-12-30 09:13:08,2019-12-30,Chat,Tier 3,Cell Phones,Low,Compliant,Item Damaged,Free,79.131979694,Closed,true,0,Central CSR,367,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1549,W_Services_User.11,W_Account.1114,W_Services_Contact.1114,2019-12-30 11:17:49,2020-01-23 11:17:49,2020-01-08,Chat,Tier 1,DVD Players,Medium,Compliant,Late Delivery,Silver,83.121827414,Closed in Community,false,24,Central CSR,343,false,false,true,Open - Compliant,20200113100000003249
W_Case.1550,W_Services_User.9,W_Account.1114,W_Services_Contact.1114,2019-12-06 13:18:00,2019-12-06 13:18:00,2019-12-06,Chat,Tier 2,DVD Players,Medium,Violation,Late Delivery,Silver,82.959390865,Closed,true,0,Central CSR,391,false,true,false,Closed - Violation,20200113100000003249
W_Case.1551,W_Services_User.15,W_Account.1117,W_Services_Contact.1117,2020-01-08 13:21:47,2020-01-08 13:21:47,2020-01-08,Chat,Tier 1,Home Audio,High,Violation,Hardware Question,Platinum,87.06598984600001,Closed,true,0,East CSR,358,false,false,true,Closed - Violation,20200113100000003249
W_Case.1552,W_Services_User.16,W_Account.1118,W_Services_Contact.1118,2019-12-18 12:04:57,2019-12-18 12:04:57,2019-12-18,Chat,Tier 1,Tablets,High,Compliant,Item Damaged,Basic,90.16751269,Closed,true,0,East CSR,379,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1555,W_Services_User.15,W_Account.1119,W_Services_Contact.1119,2019-12-27 10:37:12,2019-12-27 10:37:12,2019-12-27,Chat,Tier 1,TVs,High,Violation,Hardware Question,Silver,82.670050763,Closed,true,0,East CSR,370,false,true,true,Closed - Violation,20200113100000003249
W_Case.1556,W_Services_User.8,W_Account.1120,W_Services_Contact.1120,2019-11-22 10:42:24,2019-11-22 10:42:24,2019-11-22,Chat,Tier 2,TVs,Medium,Violation,Late Delivery,Silver,80.467005074,Closed,true,0,Central CSR,405,false,true,false,Closed - Violation,20200113100000003249
W_Case.1557,W_Services_User.8,W_Account.1120,W_Services_Contact.1120,2019-11-30 11:35:09,2019-11-30 11:35:09,2019-11-30,Chat,Tier 3,TVs,Low,Violation,Hardware Question,Silver,77.888324876,Closed,true,0,Central CSR,397,false,false,false,Closed - Violation,20200113100000003249
W_Case.1560,W_Services_User.12,W_Account.1120,W_Services_Contact.1120,2019-12-14 14:03:47,2019-12-14 14:03:47,2019-12-14,Chat,Tier 2,Video Games,Medium,Compliant,Hardware Question,Free,76.177030455,Closed,true,0,East CSR,383,false,true,false,Closed - Compliant,20200113100000003249
W_Case.1561,W_Services_User.10,W_Account.1121,W_Services_Contact.1121,2019-12-08 10:45:52,2019-12-08 10:45:52,2019-12-08,Chat,Tier 3,Video Games,Low,Violation,Item Damaged,Free,77.039340099,Closed,true,0,Central CSR,389,true,false,false,Closed - Violation,20200113100000003249
W_Case.1562,W_Services_User.12,W_Account.1121,W_Services_Contact.1121,2019-12-08 12:49:37,2019-12-08 12:49:37,2019-12-08,Chat,Tier 1,Cables,High,Compliant,Software Question,Basic,75.002030456,Closed,true,0,East CSR,389,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1563,W_Services_User.13,W_Account.1122,W_Services_Contact.1122,2019-11-30 17:27:59,2019-11-30 17:27:59,2019-11-30,Chat,Tier 1,Cameras,High,Compliant,Software Question,Free,81.94923857699999,Closed,true,0,East CSR,397,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1564,W_Services_User.10,W_Account.1122,W_Services_Contact.1122,2019-12-30 10:23:59,2019-12-30 10:23:59,2019-12-30,Chat,Tier 1,Cameras,High,Compliant,Software Question,Free,89.546954314,Closed,true,0,Central CSR,367,false,true,true,Closed - Compliant,20200113100000003249
W_Case.1565,W_Services_User.1,W_Account.1123,W_Services_Contact.1123,2020-01-01 13:34:48,2020-01-01 13:34:48,2020-01-01,Chat,Tier 2,Cameras,Low,Compliant,Software Question,Free,78.61294416300001,Closed,true,0,West CSR,365,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1566,W_Services_User.12,W_Account.1123,W_Services_Contact.1123,2019-12-06 14:27:45,2019-12-06 14:27:45,2019-12-06,Chat,Tier 3,Cameras,Low,Violation,Software Question,Free,77.48223350500001,Closed,true,0,East CSR,391,false,false,false,Closed - Violation,20200113100000003249
W_Case.1567,W_Services_User.3,W_Account.1123,W_Services_Contact.1123,2019-12-06 10:13:08,2019-12-06 10:13:08,2019-12-06,Chat,Tier 1,Cell Phones,High,Compliant,Software Question,Silver,77.979695433,Closed,true,0,West CSR,391,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1568,W_Services_User.2,W_Account.1123,W_Services_Contact.1123,2019-11-17 09:56:14,2019-11-17 09:56:14,2019-11-17,Chat,Tier 3,Cell Phones,Low,Violation,Software Question,Silver,78.883248732,Closed,true,0,West CSR,410,false,true,false,Closed - Violation,20200113100000003249
W_Case.1570,W_Services_User.15,W_Account.1123,W_Services_Contact.1123,2019-11-14 09:51:44,2019-11-14 09:51:44,2019-11-14,Chat,Tier 2,Computers,Medium,Compliant,Feature Question,Silver,80.020304568,Closed,true,0,East CSR,413,false,true,false,Closed - Compliant,20200113100000003249
W_Case.1571,W_Services_User.16,W_Account.1123,W_Services_Contact.1123,2019-12-10 10:58:32,2019-12-10 10:58:32,2019-12-10,Chat,Tier 2,Computers,Medium,Compliant,Software Question,Silver,77.91878172899999,Closed,true,0,East CSR,387,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1572,W_Services_User.14,W_Account.1124,W_Services_Contact.1124,2019-12-29 09:17:34,2019-12-29 09:17:34,2019-12-29,Chat,Tier 1,DVD Players,Medium,Violation,Software Question,Basic,77.29124365499999,Closed,true,0,East CSR,368,false,false,true,Closed - Violation,20200113100000003249
W_Case.1574,W_Services_User.10,W_Account.1125,W_Services_Contact.1125,2019-12-07 15:48:28,2019-12-07 15:48:28,2019-12-07,Chat,Tier 2,Headphones,Medium,Compliant,Feature Question,Free,79.073604058,Closed,true,0,Central CSR,390,false,true,false,Closed - Compliant,20200113100000003249
W_Case.1575,W_Services_User.9,W_Account.1127,W_Services_Contact.1127,2019-12-25 10:06:28,2019-12-25 10:06:28,2019-12-25,Chat,Tier 3,Tablets,Low,Violation,Feature Question,Free,82.55329949099999,Closed,true,0,Central CSR,372,false,false,false,Closed - Violation,20200113100000003249
W_Case.1576,W_Services_User.10,W_Account.1128,W_Services_Contact.1128,2020-01-10 09:52:33,2020-01-10 09:52:33,2020-01-10,Chat,Tier 1,TVs,High,Violation,Feature Question,Platinum,77.121827408,Closed,true,0,Central CSR,356,false,false,true,Closed - Violation,20200113100000003249
W_Case.1578,W_Services_User.13,W_Account.1129,W_Services_Contact.1129,2019-11-28 09:21:14,2019-11-28 09:21:14,2019-11-28,Chat,Tier 2,TVs,Medium,Compliant,Software Question,Platinum,75.95939086199999,Closed,true,0,East CSR,399,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1580,W_Services_User.7,W_Account.1131,W_Services_Contact.1131,2020-01-10 10:33:40,2020-03-10 10:33:40,2020-01-11,Chat,Tier 2,Video Games,Low,Violation,Software Question,Free,76.296954315,Warning,false,60,Central CSR,296,true,false,false,Open - Violation,20200113100000003249
W_Case.1581,W_Services_User.3,W_Account.1132,W_Services_Contact.1132,2019-11-25 09:03:39,2019-11-25 09:03:39,2019-11-25,Chat,Tier 1,Cameras,High,Violation,Software Question,Free,83.217005077,Closed,true,0,West CSR,402,false,false,true,Closed - Violation,20200113100000003249
W_Case.1582,W_Services_User.6,W_Account.1134,W_Services_Contact.1134,2019-12-14 14:08:16,2019-12-14 14:08:16,2019-12-14,Chat,Tier 3,Computers,Low,Compliant,Software Question,Silver,84.37563451899999,Closed,true,0,Central CSR,383,false,true,false,Closed - Compliant,20200113100000003249
W_Case.1583,W_Services_User.4,W_Account.1134,W_Services_Contact.1134,2019-12-23 14:09:21,2019-12-23 14:09:21,2019-12-23,Chat,Tier 1,DVD Players,High,Violation,Software Question,Basic,75.345812181,Closed,true,0,West CSR,374,false,false,true,Closed - Violation,20200113100000003249
W_Case.1584,W_Services_User.15,W_Account.1135,W_Services_Contact.1135,2019-11-22 10:33:17,2019-11-22 10:33:17,2019-11-22,Chat,Tier 1,DVD Players,High,Compliant,Software Question,Basic,75.305837561,Closed,true,0,East CSR,405,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1585,W_Services_User.3,W_Account.1135,W_Services_Contact.1135,2020-01-10 14:01:21,2020-01-10 14:01:21,2020-01-10,Chat,Tier 2,DVD Players,Medium,Compliant,Software Question,Basic,79.611040608,Closed,true,0,West CSR,356,false,true,false,Closed - Compliant,20200113100000003249
W_Case.1586,W_Services_User.17,W_Account.1137,W_Services_Contact.1137,2019-11-23 14:25:08,2019-11-23 14:25:08,2019-11-23,Chat,Tier 1,Headphones,Medium,Violation,Software Question,Free,76.558375638,Closed,true,0,East CSR,404,false,false,true,Closed - Violation,20200113100000003249
W_Case.1587,W_Services_User.9,W_Account.1137,W_Services_Contact.1137,2019-12-03 11:19:33,2019-12-03 11:19:33,2019-12-03,Chat,Tier 3,Headphones,Low,Compliant,Feature Question,Free,75.491116748,Closed,true,0,Central CSR,394,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1588,W_Services_User.4,W_Account.1137,W_Services_Contact.1137,2019-12-27 14:10:23,2019-12-27 14:10:23,2019-12-27,Chat,Tier 1,Home Audio,High,Violation,Feature Question,Free,80.76142131700001,Closed,true,0,West CSR,370,false,false,true,Closed - Violation,20200113100000003249
W_Case.1589,W_Services_User.5,W_Account.1138,W_Services_Contact.1138,2019-11-16 09:40:10,2019-11-16 09:40:10,2019-11-16,Chat,Tier 1,Home Audio,High,Compliant,Feature Question,Free,83.274111672,Closed,true,0,West CSR,411,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1590,W_Services_User.2,W_Account.1138,W_Services_Contact.1138,2019-11-14 14:10:15,2019-11-14 14:10:15,2019-11-14,Chat,Tier 1,TVs,High,Violation,Software Question,Platinum,75.97969543100001,Closed,true,0,West CSR,413,false,false,true,Closed - Violation,20200113100000003249
W_Case.1591,W_Services_User.3,W_Account.1138,W_Services_Contact.1138,2019-11-22 12:37:20,2019-11-22 12:37:20,2019-11-22,Chat,Tier 3,Video Games,Low,Violation,Software Question,Free,72.319796953,Closed,true,0,West CSR,405,false,false,false,Closed - Violation,20200113100000003249
W_Case.1593,W_Services_User.1,W_Account.1138,W_Services_Contact.1138,2019-11-22 14:22:20,2019-11-22 14:22:20,2019-11-22,Chat,Tier 1,Cables,High,Compliant,Software Question,Basic,83.051776649,Closed,true,0,West CSR,405,true,true,true,Closed - Compliant,20200113100000003249
W_Case.1595,W_Services_User.11,W_Account.1140,W_Services_Contact.1140,2019-12-12 13:15:40,2019-12-12 13:15:40,2019-12-12,Chat,Tier 2,Cameras,Medium,Compliant,Feature Question,Free,81.28553299800001,Closed,true,0,Central CSR,385,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1596,W_Services_User.2,W_Account.1140,W_Services_Contact.1140,2019-12-17 15:35:03,2019-12-17 15:35:03,2019-12-17,Chat,Tier 3,Cameras,Low,Violation,Software Question,Free,81.48223350500001,Closed,true,0,West CSR,380,false,true,false,Closed - Violation,20200113100000003249
W_Case.1597,W_Services_User.15,W_Account.1140,W_Services_Contact.1140,2020-01-07 14:17:13,2020-01-07 14:17:13,2020-01-07,Chat,Tier 1,Cell Phones,High,Compliant,Software Question,Silver,78.345177662,Closed,true,0,East CSR,359,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1598,W_Services_User.12,W_Account.1140,W_Services_Contact.1140,2020-01-06 09:17:57,2020-01-06 09:17:57,2020-01-06,Chat,Tier 1,Cell Phones,High,Compliant,Software Question,Silver,81.593908626,Closed,true,0,East CSR,360,false,true,true,Closed - Compliant,20200113100000003249
W_Case.1599,W_Services_User.12,W_Account.1141,W_Services_Contact.1141,2019-12-02 14:23:03,2019-12-02 14:23:03,2019-12-02,Chat,Tier 2,Cell Phones,Medium,Compliant,Feature Question,Silver,80.467005074,Closed,true,0,East CSR,395,false,true,false,Closed - Compliant,20200113100000003249
W_Case.1600,W_Services_User.4,W_Account.1141,W_Services_Contact.1141,2019-12-04 12:47:06,2019-12-04 12:47:06,2019-12-04,Chat,Tier 2,Cell Phones,Medium,Compliant,Software Question,Silver,77.258883252,Closed,true,0,West CSR,393,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1601,W_Services_User.14,W_Account.1141,W_Services_Contact.1141,2019-12-16 16:08:02,2019-12-16 16:08:02,2019-12-16,Chat,Tier 1,Computers,Medium,Compliant,Feature Question,Silver,78.578680204,Closed,true,0,East CSR,381,false,false,true,Closed - Compliant,20200113100000003249
W_Case.1602,W_Services_User.6,W_Account.1141,W_Services_Contact.1141,2019-11-17 14:36:50,2019-11-17 14:36:50,2019-11-17,Chat,Tier 2,Computers,Medium,Compliant,Software Question,Silver,77.13705584,Closed,true,0,Central CSR,410,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1603,W_Services_User.8,W_Account.1142,W_Services_Contact.1142,2019-12-25 10:03:08,2019-12-25 10:03:08,2019-12-25,Chat,Tier 3,Computers,Low,Compliant,Software Question,Silver,79.817258883,Closed,true,0,Central CSR,372,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1604,W_Services_User.11,W_Account.1142,W_Services_Contact.1142,2020-01-11 11:36:51,2020-01-11 11:36:51,2020-01-11,Chat,Tier 1,DVD Players,High,Compliant,Software Question,Basic,80.025380714,Closed,true,0,Central CSR,355,false,true,true,Closed - Compliant,20200113100000003249
W_Case.1605,W_Services_User.1,W_Account.1144,W_Services_Contact.1144,2019-12-22 11:58:08,2019-12-22 11:58:08,2019-12-22,Chat,Tier 2,DVD Players,Medium,Compliant,Feature Question,Basic,76.610406094,Closed,true,0,West CSR,375,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1606,W_Services_User.6,W_Account.1144,W_Services_Contact.1144,2019-11-15 11:12:43,2019-11-15 11:12:43,2019-11-15,Chat,Tier 2,DVD Players,Low,Compliant,Feature Question,Basic,74.26522842700001,Closed,true,0,Central CSR,412,false,false,false,Closed - Compliant,20200113100000003249
W_Case.1608,W_Services_User.1,W_Account.1144,W_Services_Contact.1144,2019-12-14 15:24:02,2019-12-14 15:24:02,2019-12-14,Chat,Tier 1,Headphones,High,Compliant,Feature Question,Free,84.280456854,Closed,true,0,West CSR,383,false,true,true,Closed - Compliant,20200113100000003249
W_Case.1609,W_Services_User.15,W_Account.1144,W_Services_Contact.1144,2020-01-01 14:18:13,2020-03-25 14:18:13,2020-01-07,Chat,Tier 2,Headphones,Medium,Violation,Software Question,Free,74.62055837400001,Response Received,false,84,East CSR,281,false,false,false,Open - Violation,20200113100000003249
