"SBQQ__Contract__c.BillingCountry","SBQQ__SubscriptionStartDate__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Name","SBQQ__BillingType__c","DaysToExpirationBucket","SBQQ__Contract__c.AccountId.Name","SBQQ__Contract__c.SBQQ__AmendmentRenewalBehavior__c","SBQQ__ProductName__c","SBQQ__CreditProductId__c","Quote.SBQQ__Renewal__c","SBQQ__SubscriptionEndDate__c","IsDeleted","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.IsWon","SBQQ__ChargeType__c","SBQQ__ComponentSubscriptionScope__c","SBQQ__Contract__c.CustomerSignedDate","Id","Quote.SBQQ__RenewedSubscription__c","SBQQ__DimensionType__c","SBQQ__Contract__c.SBQQ__RenewalForecast__c","SBQQ__RenewedDate__c","SBQQ__Contract__c","SBQQ__TerminatedDate__c","SBQQ__Contract__c.BillingState","SBQQ__DynamicOptionId__c","RenewalQuote.SBQQ__Quote__c","SBQQ__EndDate__c","SBQQ__Contract__c.AccountId","SBQQ__Contract__c.SBQQ__AmendmentStartDate__c","SBQQ__Contract__c.SBQQ__RenewalQuoted__c","SBQQ__SegmentKey__c","SBQQ__Bundled__c","SBQQ__OptionType__c","Quote.Id","SBQQ__Contract__c.ActivatedDate","Quote.Name","SBQQ__Contract__c.BillingCity","SBQQ__Contract__c.SBQQ__AmendmentOpportunityStage__c","HasRenewal","Name","RenewalQuote.SBQQ__RenewedSubscription__c","SBQQ__Contract__c.StartDate","SBQQ__Contract__c.CustomerSignedTitle","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Id","SBQQ__Contract__c.StatusCode","SBQQ__Contract__c.CreatedDate","RenewalQuote.SBQQ__Renewal__c","SBQQ__Contract__c.CompanySignedDate","RenewalQuote.Name","SBQQ__StartDate__c","RenewalStatus","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.IsClosed","SBQQ__QuoteLine__c","SBQQ__Contract__c.SBQQ__AmendmentOpportunityRecordTypeId__c","SBQQ__Contract__c.ContractNumber","Active","RenwalWarning","SBQQ__ContractNumber__c","CreatedDate","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.StageName","SBQQ__Contract__c.SBQQ__SubscriptionQuantitiesCombined__c","RenewalQuote.Id","SBQQ__ComponentDiscountedByPackage__c","IsRenewal","SBQQ__SegmentEndDate__c","SBQQ__Contract__c.EndDate","SBQQ__Contract__c.Status","SBQQ__BillingFrequency__c","Quote.SBQQ__Quote__c","SBQQ__Bundle__c","SBQQ__PricingMethod__c","SBQQ__SegmentLabel__c","SBQQ__SegmentStartDate__c","SBQQ__DiscountScheduleType__c","SBQQ__RenewalQuantity__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Amount","SBQQ__RenewalPrice__c","SBQQ__Discount__c","SBQQ__ListPrice__c","SBQQ__SegmentIndex__c","SBQQ__Contract__c.SBQQ__ActiveContract__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Probability","SBQQ__OptionLevel__c","SBQQ__NetPrice__c","SBQQ__RegularPrice__c","ARR","SBQQ__Quantity__c","DaysToExpiration","MRR","SBQQ__Contract__c.SBQQ__RenewalUpliftRate__c","SBQQ__OptionDiscount__c","SBQQ__Number__c","SBQQ__SegmentUplift__c","SBQQ__SegmentUpliftAmount__c","SBQQ__UnitCost__c","SBQQ__BundledQuantity__c","SBQQ__ProrateMultiplier__c","SBQQ__CustomerPrice__c","SBQQ__MarkupRate__c","SBQQ__DistributorDiscount__c","SBQQ__SegmentQuantity__c","SBQQ__OptionDiscountAmount__c","SBQQ__MarkupAmount__c","SBQQ__PartnerDiscount__c","SBQQ__AdditionalDiscountAmount__c","SBQQ__RenewalUpliftRate__c","SBQQ__Contract__c.SBQQ__RenewalTerm__c","SBQQ__OriginalUnitCost__c","SBQQ__SpecialPrice__c","SBQQ__Contract__c.ContractTerm"
,,"Verigold.com: eFact Gold",,"Less than 30 Days","Verigold.com","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXUIIA4",,,"false",,"800B0000000PbMQIA0",,,,,"2020-01-09","001B000001KM6e4IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000265",,"2019-01-10",,"006B0000005coBHIAY","Activated","2020-08-05T21:48:23.000Z",,,,"2019-01-10","Closed Won","true",,,"00000409","false","false","00000409","2020-08-07T18:32:59.000Z","006B0000005coBHIAY","Closed Won","false",,"false","false",,"2020-01-09","Activated",,,"false","List",,,,,500,,,,,0,100,,,,500,1,-211,41.67,,,,,,,,,500,,,,,,,,,,,,12
,,"U-tron Technologies: eFact Platinum",,"Less than 180 Days","U-tron Technologies","Latest End Date","eFact Platinum",,,,"false","true",,,,"a2lB0000000UXUHIA4",,,"false",,"800B0000000PbMPIA0",,,,,"2020-12-18","001B000001KM6fkIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000264",,"2018-12-19",,"006B0000005coBGIAY","Activated","2020-08-05T21:48:23.000Z",,,,"2018-12-19","Closed Won","true",,,"00000408","true","false","00000408","2020-08-07T18:32:59.000Z","006B0000005coBGIAY","Closed Won","false",,"false","false",,"2020-12-18","Activated",,,"false","List",,,,,1000,,,,,1,100,,,,500,1,132,41.67,,,,,,,,,1000,,,,,,,,,,,,24
,,"U-tron Technologies: eFact Gold",,"Less than 365 Days","U-tron Technologies","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXUGIA4",,,"false",,"800B0000000PbMOIA0",,,,,"2021-05-03","001B000001KM6fkIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000263",,"2019-05-04",,"006B0000005coBFIAY","Activated","2020-08-05T21:48:23.000Z",,,,"2019-05-04","Closed Won","true",,,"00000407","true","false","00000407","2020-08-07T18:32:59.000Z","006B0000005coBFIAY","Closed Won","false",,"false","false",,"2021-05-03","Activated",,,"false","List",,,,,500,,,,,1,100,,,,250,1,268,20.83,,,,,,,,,500,,,,,,,,,,,,24
,,"USA Networks: eFact Silver",,"Less than 30 Days","USA Networks","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXUFIA4",,,"false",,"800B0000000PbMNIA0",,,,,"2019-07-14","001B000001KM6eeIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000262",,"2019-01-15",,"006B0000005coBEIAY","Activated","2020-08-05T21:48:23.000Z",,,,"2019-01-15","Closed Won","true",,,"00000406","false","false","00000406","2020-08-07T18:32:59.000Z","006B0000005coBEIAY","Closed Won","false",,"false","false",,"2019-07-14","Activated",,,"false","List",,,,,250,,,,,0,100,,,,500,1,-390,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"USA Networks: eFact Platinum",,"Less than 30 Days","USA Networks","Latest End Date","eFact Platinum",,,,"false","true",,,,"a2lB0000000UXUEIA4",,,"false",,"800B0000000PbMMIA0",,,,,"2020-04-23","001B000001KM6eeIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000261",,"2019-04-24",,"006B0000005coBDIAY","Activated","2020-08-05T21:48:23.000Z",,,,"2019-04-24","Closed Won","true",,,"00000405","false","false","00000405","2020-08-07T18:32:59.000Z","006B0000005coBDIAY","Closed Won","false",,"false","false",,"2020-04-23","Activated",,,"false","List",,,,,1000,,,,,0,100,,,,1000,1,-106,83.33,,,,,,,,,1000,,,,,,,,,,,,12
,,"USA Networks: eFact Bronze",,"Less than 30 Days","USA Networks","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXUDIA4",,,"false",,"800B0000000PbMLIA0",,,,,"2019-07-22","001B000001KM6eeIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000260",,"2019-04-23",,"006B0000005coBCIAY","Activated","2020-08-05T21:48:23.000Z",,,,"2019-04-23","Closed Won","true",,,"00000404","false","false","00000404","2020-08-07T18:32:59.000Z","006B0000005coBCIAY","Closed Won","false",,"false","false",,"2019-07-22","Activated",,,"false","List",,,,,100,,,,,0,100,,,,400,1,-382,33.33,,,,,,,,,100,,,,,,,,,,,,3
,,"Unsurface: eFact Gold",,"Less than 30 Days","Unsurface","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXUCIA4",,,"false",,"800B0000000PbMKIA0",,,,,"2020-05-04","001B000001KM6f9IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000259",,"2019-05-05",,"006B0000005coBBIAY","Activated","2020-08-05T21:48:23.000Z",,,,"2019-05-05","Closed Won","true",,,"00000403","false","false","00000403","2020-08-07T18:32:59.000Z","006B0000005coBBIAY","Closed Won","false",,"false","false",,"2020-05-04","Activated",,,"false","List",,,,,500,,,,,0,100,,,,500,1,-95,41.67,,,,,,,,,500,,,,,,,,,,,,12
,,"TV4Today.com: eFact Gold",,"Less than 30 Days","TV4Today.com","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXUBIA4",,,"false",,"800B0000000PbMJIA0",,,,,"2020-01-14","001B000001KM6eEIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000258",,"2019-07-15",,"006B0000005coBAIAY","Activated","2020-08-05T21:48:23.000Z",,,,"2019-07-15","Closed Won","true",,,"00000402","false","false","00000402","2020-08-07T18:32:59.000Z","006B0000005coBAIAY","Closed Won","false",,"false","false",,"2020-01-14","Activated",,,"false","List",,,,,500,,,,,0,100,,,,1000,1,-206,83.33,,,,,,,,,500,,,,,,,,,,,,6
,,"Tronex International: eFact Platinum",,"Less than 180 Days","Tronex International","Latest End Date","eFact Platinum",,,,"false","true",,,,"a2lB0000000UXUAIA4",,,"false",,"800B0000000PbMIIA0",,,,,"2020-11-21","001B000001KM6fiIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000257",,"2018-11-22",,"006B0000005coB9IAI","Activated","2020-08-05T21:48:23.000Z",,,,"2018-11-22","Closed Won","true",,,"00000401","true","false","00000401","2020-08-07T18:32:59.000Z","006B0000005coB9IAI","Closed Won","false",,"false","false",,"2020-11-21","Activated",,,"false","List",,,,,1000,,,,,1,100,,,,500,1,105,41.67,,,,,,,,,1000,,,,,,,,,,,,24
,,"Tronex International: eFact Gold",,"Less than 30 Days","Tronex International","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXU9IAO",,,"false",,"800B0000000PbMHIA0",,,,,"2020-07-12","001B000001KM6fiIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000256",,"2019-07-13",,"006B0000005coB8IAI","Activated","2020-08-05T21:48:23.000Z",,,,"2019-07-13","Closed Won","true",,,"00000400","false","false","00000400","2020-08-07T18:32:59.000Z","006B0000005coB8IAI","Closed Won","false",,"false","false",,"2020-07-12","Activated",,,"false","List",,,,,500,,,,,0,100,,,,500,1,-26,41.67,,,,,,,,,500,,,,,,,,,,,,12
,,"Trench Safety & Supply: eFact Silver",,"Less than 30 Days","Trench Safety & Supply","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXU8IAO",,,"false",,"800B0000000PbMGIA0",,,,,"2020-05-14","001B000001KM6dsIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000255",,"2019-05-15",,"006B0000005coB7IAI","Activated","2020-08-05T21:48:23.000Z",,,,"2019-05-15","Closed Won","true",,,"00000399","false","false","00000399","2020-08-07T18:32:59.000Z","006B0000005coB7IAI","Closed Won","false",,"false","false",,"2020-05-14","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-85,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Trench Safety & Supply: eFact Gold",,"Less than 30 Days","Trench Safety & Supply","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXU7IAO",,,"false",,"800B0000000PbMFIA0",,,,,"2019-12-23","001B000001KM6dsIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000254",,"2018-12-24",,"006B0000005coB6IAI","Activated","2020-08-05T21:48:23.000Z",,,,"2018-12-24","Closed Won","true",,,"00000398","false","false","00000398","2020-08-07T18:32:59.000Z","006B0000005coB6IAI","Closed Won","false",,"false","false",,"2019-12-23","Activated",,,"false","List",,,,,500,,,,,0,100,,,,500,1,-228,41.67,,,,,,,,,500,,,,,,,,,,,,12
,,"TransactTools: eFact Silver",,"Less than 30 Days","TransactTools","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXU6IAO",,,"false",,"800B0000000PbMEIA0",,,,,"2019-02-05","001B000001KM6dRIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000253",,"2018-11-06",,"006B0000005coB5IAI","Activated","2020-08-05T21:48:23.000Z",,,,"2018-11-06","Closed Won","true",,,"00000397","false","false","00000397","2020-08-07T18:32:59.000Z","006B0000005coB5IAI","Closed Won","false",,"false","false",,"2019-02-05","Activated",,,"false","List",,,,,250,,,,,0,100,,,,1000,1,-549,83.33,,,,,,,,,250,,,,,,,,,,,,3
,,"TransactTools: eFact Silver",,"Less than 30 Days","TransactTools","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXU5IAO",,,"false",,"800B0000000PbMDIA0",,,,,"2019-10-26","001B000001KM6dRIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000252",,"2019-07-27",,"006B0000005coB4IAI","Activated","2020-08-05T21:48:23.000Z",,,,"2019-07-27","Negotiation","false",,,"00000396","false","false","00000396","2020-08-07T18:32:59.000Z","006B0000005coB4IAI","Negotiation","false",,"false","false",,"2019-10-26","Activated",,,"false","List",,,,,250,,,,,0,90,,,,1000,1,-286,83.33,,,,,,,,,250,,,,,,,,,,,,3
,,"Trancentive Property Mgt L L C: eFact Silver",,"More than 365 Days","Trancentive Property Mgt L L C","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXU4IAO",,,"false",,"800B0000000PbMCIA0",,,,,"2022-06-17","001B000001KM6euIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000251",,"2019-06-18",,"006B0000005coB3IAI","Activated","2020-08-05T21:48:23.000Z",,,,"2019-06-18","Closed Won","true",,,"00000395","true","false","00000395","2020-08-07T18:32:59.000Z","006B0000005coB3IAI","Closed Won","false",,"false","false",,"2022-06-17","Activated",,,"false","List",,,,,250,,,,,1,100,,,,83.33,1,678,6.94,,,,,,,,,250,,,,,,,,,,,,36
,,"Trademark Plastics Corp: eFact Gold",,"Less than 30 Days","Trademark Plastics Corp","Latest End Date","eFact Silver",,,,"false","false",,,,"a2lB0000000UXU3IAO",,,"false",,"800B0000000PbMBIA0",,,,,"2019-10-24","001B000001KM6cmIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000250",,"2019-07-25",,"006B0000005coB2IAI","Activated","2020-08-05T21:48:23.000Z",,,,"2019-07-25","Negotiation","false",,,"00000394","false","false","00000394","2020-08-07T18:32:59.000Z","006B0000005coB2IAI","Negotiation","false",,"false","false",,"2019-10-24","Activated",,,"false","List",,,,,500,,,,,0,90,,,,2000,1,-288,166.67,,,,,,,,,500,,,,,,,,,,,,3
,,"Totally Digital Inc: eFact Bronze",,"Less than 30 Days","Totally Digital, Inc","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXU2IAO",,,"false",,"800B0000000PbMAIA0",,,,,"2019-12-30","001B000001KM6cgIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000249",,"2018-12-31",,"006B0000005coB1IAI","Activated","2020-08-05T21:48:23.000Z",,,,"2018-12-31","Closed Won","true",,,"00000393","false","false","00000393","2020-08-07T18:32:59.000Z","006B0000005coB1IAI","Closed Won","false",,"false","false",,"2019-12-30","Activated",,,"false","List",,,,,100,,,,,0,100,,,,100,1,-221,8.33,,,,,,,,,100,,,,,,,,,,,,12
,,"Totally Digital Inc: eFact Bronze",,"Less than 30 Days","Totally Digital, Inc","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXU1IAO",,,"false",,"800B0000000PbM9IAK",,,,,"2020-07-23","001B000001KM6cgIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000248",,"2019-07-24",,"006B0000005coB0IAI","Activated","2020-08-05T21:48:23.000Z",,,,"2019-07-24","Closed Won","true",,,"00000392","false","false","00000392","2020-08-07T18:32:59.000Z","006B0000005coB0IAI","Closed Won","false",,"false","false",,"2020-07-23","Activated",,,"false","List",,,,,100,,,,,0,100,,,,100,1,-15,8.33,,,,,,,,,100,,,,,,,,,,,,12
,,"Topica: eFact Silver",,"Less than 180 Days","Topica","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXU0IAO",,,"false",,"800B0000000PbM8IAK",,,,,"2020-11-28","001B000001KM6doIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000247",,"2018-11-29",,"006B0000005coAzIAI","Activated","2020-08-05T21:48:23.000Z",,,,"2018-11-29","Closed Won","true",,,"00000391","true","false","00000391","2020-08-07T18:32:59.000Z","006B0000005coAzIAI","Closed Won","false",,"false","false",,"2020-11-28","Activated",,,"false","List",,,,,250,,,,,1,100,,,,125,1,112,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Thyssenkrupp Waupaca: eFact Silver",,"Less than 180 Days","Thyssenkrupp Waupaca","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTzIAO",,,"false",,"800B0000000PbM7IAK",,,,,"2021-01-11","001B000001KM6eaIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000246",,"2019-01-12",,"006B0000005coAyIAI","Activated","2020-08-05T21:48:23.000Z",,,,"2019-01-12","Closed Won","true",,,"00000390","true","false","00000390","2020-08-07T18:32:59.000Z","006B0000005coAyIAI","Closed Won","false",,"false","false",,"2021-01-11","Activated",,,"false","List",,,,,250,,,,,1,100,,,,125,1,156,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Thyssenkrupp Waupaca: eFact Platinum",,"Less than 30 Days","Thyssenkrupp Waupaca","Latest End Date","eFact Platinum",,,,"false","true",,,,"a2lB0000000UXTyIAO",,,"false",,"800B0000000PbM6IAK",,,,,"2020-08-07","001B000001KM6eaIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000245",,"2019-08-08",,"006B0000005coAxIAI","Activated","2020-08-05T21:48:23.000Z",,,,"2019-08-08","Closed Won","true",,,"00000389","false","false","00000389","2020-08-07T18:32:59.000Z","006B0000005coAxIAI","Closed Won","false",,"false","false",,"2020-08-07","Activated",,,"false","List",,,,,1000,,,,,1,100,,,,1000,1,0,83.33,,,,,,,,,1000,,,,,,,,,,,,12
,,"The Tolly Group: eFact Silver",,"Less than 180 Days","The Tolly Group","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTxIAO",,,"false",,"800B0000000PbM5IAK",,,,,"2021-01-21","001B000001KM6duIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000244",,"2019-01-22",,"006B0000005coAwIAI","Activated","2020-08-05T21:48:23.000Z",,,,"2019-01-22","Closed Won","true",,,"00000388","true","false","00000388","2020-08-07T18:32:59.000Z","006B0000005coAwIAI","Closed Won","false",,"false","false",,"2021-01-21","Activated",,,"false","List",,,,,250,,,,,1,100,,,,125,1,166,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"First National Bank: eFact Bronze",,"Less than 365 Days","First National Bank","Latest End Date","eFact Bronze",,,,"false","false",,,,"a2lB0000000UXTwIAO",,,"false",,"800B0000000PbM4IAK",,,,,"2021-06-01","001B000001KM6eTIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000243",,"2019-06-02",,"006B0000005co8HIAQ","Activated","2020-08-05T21:48:23.000Z",,,,"2019-06-02","Discovery","false",,,"00000387","true","false","00000387","2020-08-07T18:32:59.000Z","006B0000005co8HIAQ","Discovery","false",,"false","false",,"2021-06-01","Activated",,,"false","List",,,,,100,,,,,1,35,,,,50,1,297,4.17,,,,,,,,,100,,,,,,,,,,,,24
,,"FireSpout: eFact Bronze",,"Less than 30 Days","FireSpout","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXTvIAO",,,"false",,"800B0000000PbM3IAK",,,,,"2019-03-11","001B000001KM6enIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000242",,"2018-09-12",,"006B0000005co8GIAQ","Activated","2020-08-05T21:48:23.000Z",,,,"2018-09-12","Closed Won","true",,,"00000386","false","false","00000386","2020-08-07T18:32:59.000Z","006B0000005co8GIAQ","Closed Won","false",,"false","false",,"2019-03-11","Activated",,,"false","List",,,,,100,,,,,0,100,,,,200,1,-515,16.67,,,,,,,,,100,,,,,,,,,,,,6
,,"Fine Light: eFact Silver",,"Less than 180 Days","Fine Light","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTuIAO",,,"false",,"800B0000000PbM2IAK",,,,,"2020-12-10","001B000001KM6fWIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000241",,"2018-12-11",,"006B0000005co8FIAQ","Activated","2020-08-05T21:48:23.000Z",,,,"2018-12-11","Closed Won","true",,,"00000385","true","false","00000385","2020-08-07T18:32:59.000Z","006B0000005co8FIAQ","Closed Won","false",,"false","false",,"2020-12-10","Activated",,,"false","List",,,,,250,,,,,1,100,,,,125,1,124,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Fine Light: eFact Platinum",,"Less than 30 Days","Fine Light","Latest End Date","eFact Platinum",,,,"false","false",,,,"a2lB0000000UXTtIAO",,,"false",,"800B0000000PbM1IAK",,,,,"2019-09-09","001B000001KM6fWIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000240",,"2018-09-10",,"006B0000005co8EIAQ","Activated","2020-08-05T21:48:23.000Z",,,,"2018-09-10","Negotiation","false",,,"00000384","false","false","00000384","2020-08-07T18:32:59.000Z","006B0000005co8EIAQ","Negotiation","false",,"false","false",,"2019-09-09","Activated",,,"false","List",,,,,1000,,,,,0,90,,,,1000,1,-333,83.33,,,,,,,,,1000,,,,,,,,,,,,12
,,"Excel Consulting: eFact Silver",,"Less than 30 Days","Excel Consulting","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTsIAO",,,"false",,"800B0000000PbM0IAK",,,,,"2019-06-12","001B000001KM6efIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000239",,"2019-03-13",,"006B0000005co8DIAQ","Activated","2020-08-05T21:48:23.000Z",,,,"2019-03-13","Closed Won","true",,,"00000383","false","false","00000383","2020-08-07T18:32:59.000Z","006B0000005co8DIAQ","Closed Won","false",,"false","false",,"2019-06-12","Activated",,,"false","List",,,,,250,,,,,0,100,,,,1000,1,-422,83.33,,,,,,,,,250,,,,,,,,,,,,3
,,"Excel Consulting: eFact Silver",,"Less than 30 Days","Excel Consulting","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTrIAO",,,"false",,"800B0000000PbLzIAK",,,,,"2020-08-02","001B000001KM6efIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000238",,"2019-08-03",,"006B0000005co8CIAQ","Activated","2020-08-05T21:48:23.000Z",,,,"2019-08-03","Closed Won","true",,,"00000382","false","false","00000382","2020-08-07T18:32:59.000Z","006B0000005co8CIAQ","Closed Won","false",,"false","false",,"2020-08-02","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-5,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"eWork: eFact Silver",,"Less than 30 Days","eWork","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTqIAO",,,"false",,"800B0000000PbLyIAK",,,,,"2019-11-16","001B000001KM6dmIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000237",,"2018-11-17",,"006B0000005co8BIAQ","Activated","2020-08-05T21:48:23.000Z",,,,"2018-11-17","Closed Won","true",,,"00000381","false","false","00000381","2020-08-07T18:32:59.000Z","006B0000005co8BIAQ","Closed Won","false",,"false","false",,"2019-11-16","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-265,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"eWork: eFact Silver",,"Less than 30 Days","eWork","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTpIAO",,,"false",,"800B0000000PbLxIAK",,,,,"2019-08-28","001B000001KM6dmIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000236",,"2018-08-29",,"006B0000005co8AIAQ","Activated","2020-08-05T21:48:23.000Z",,,,"2018-08-29","Closed Won","true",,,"00000380","false","false","00000380","2020-08-07T18:32:59.000Z","006B0000005co8AIAQ","Closed Won","false",,"false","false",,"2019-08-28","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-345,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"eView Technologies: eFact Silver",,"More than 365 Days","eView Technologies","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXToIAO",,,"false",,"800B0000000PbLwIAK",,,,,"2023-01-09","001B000001KM6d4IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000235",,"2019-01-10",,"006B0000005co89IAA","Activated","2020-08-05T21:48:23.000Z",,,,"2019-01-10","Closed Won","true",,,"00000379","true","false","00000379","2020-08-07T18:32:59.000Z","006B0000005co89IAA","Closed Won","false",,"false","false",,"2023-01-09","Activated",,,"false","List",,,,,250,,,,,1,100,,,,62.5,1,884,5.21,,,,,,,,,250,,,,,,,,,,,,48
,,"Evans Data Corporation: eFact Bronze",,"Less than 30 Days","Evans Data Corporation","Latest End Date","eFact Bronze",,,,"false","false",,,,"a2lB0000000UXTnIAO",,,"false",,"800B0000000PbLvIAK",,,,,"2019-10-02","001B000001KM6drIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000234",,"2019-04-03",,"006B0000005co88IAA","Activated","2020-08-05T21:48:23.000Z",,,,"2019-04-03","Quaification","false",,,"00000378","false","false","00000378","2020-08-07T18:32:59.000Z","006B0000005co88IAA","Quaification","false",,"false","false",,"2019-10-02","Activated",,,"false","List",,,,,100,,,,,0,0,,,,200,1,-310,16.67,,,,,,,,,100,,,,,,,,,,,,6
,,"EULAN Corporation: eFact Bronze",,"Less than 30 Days","EULAN Corporation","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXTmIAO",,,"false",,"800B0000000PbLuIAK",,,,,"2019-08-19","001B000001KM6dWIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000233",,"2018-08-20",,"006B0000005co87IAA","Activated","2020-08-05T21:48:23.000Z",,,,"2018-08-20","Closed Won","true",,,"00000377","false","false","00000377","2020-08-07T18:32:59.000Z","006B0000005co87IAA","Closed Won","false",,"false","false",,"2019-08-19","Activated",,,"false","List",,,,,100,,,,,0,100,,,,100,1,-354,8.33,,,,,,,,,100,,,,,,,,,,,,12
