Opportunity.Owner.UniqueUserName,Account.Owner.Role.RolePath,Account.Owner.UniqueUserName,Opportunity.IsWon,Quote.SBQQ__Status__c,Account.ShippingLongitude,Account.BillingLatitude,TimePerStatus,Quote.SBQQ__PartnerDiscount__c,Quote.SBQQ__RegularAmount__c,Account Name,Account.BillingCity,Account.BillingCountry,Account.BillingGeocodeAccuracy,Account.BillingLongitude,Account.BillingPostalCode,Account.BillingState,Account.BillingStreet,Account.Id,Account.Owner.Name,Account.Owner.Role.Name,Account.Owner.Role.ParentRoleId,Account.Owner.Role.Roles,Account.PhotoUrl,Account.SBQQ__AssetQuantitiesCombined__c,Account.SBQQ__ContractCoTermination__c,Account.SBQQ__CoTermedContractsCombined__c,Account.SBQQ__CoTerminationEvent__c,Account.SBQQ__IgnoreParentContractedPrices__c,Account.SBQQ__PreserveBundle__c,Account.SBQQ__PriceHoldEnd__c,Account.SBQQ__PriceHoldEnd__c (Day),Account.SBQQ__PriceHoldEnd__c (Epoch days),Account.SBQQ__PriceHoldEnd__c (Epoch seconds),Account.SBQQ__PriceHoldEnd__c (Hour),Account.SBQQ__PriceHoldEnd__c (Minute),Account.SBQQ__PriceHoldEnd__c (Month),Account.SBQQ__PriceHoldEnd__c (Quarter),Account.SBQQ__PriceHoldEnd__c (Second),Account.SBQQ__PriceHoldEnd__c (Week),Account.SBQQ__PriceHoldEnd__c (Year),Account.SBQQ__RenewalModel__c,Account.SBQQ__RenewalPricingMethod__c,Account.ShippingCity,Account.ShippingCountry,Account.ShippingGeocodeAccuracy,Account.ShippingLatitude,Account.ShippingPostalCode,Account.ShippingState,Account.ShippingStreet,Approvals.Approver.UniqueUserName,Approvals.SubmittedBy.UniqueUserName,Created By ID,Field,Is Primary Quote?,IsDeleted,NewValue,OldValue,Opportunity Name,Opportunity owner,Opportunity.AccountId,Opportunity.Amount,Opportunity.ForecastCategory,Opportunity.ForecastCategoryName,Opportunity.HasOpenActivity,Opportunity.HasOverdueTask,Opportunity.Id,Opportunity.IsClosed,Opportunity.Owner.Name,Opportunity.Owner.Role.Name,Opportunity.Owner.Role.ParentRoleId,Opportunity.Owner.Role.RolePath,Opportunity.Owner.Role.Roles,Opportunity.Probability,Opportunity.SBQQ__Contracted__c,Opportunity.SBQQ__CreateContractedPrices__c,Opportunity.SBQQ__Ordered__c,Opportunity.SBQQ__QuotePricebookId__c,Opportunity.SBQQ__Renewal__c,Opportunity.StageName,Owner.FullPhotoUrl,Owner.Name,Owner.Role.DeveloperName,Owner.Role.Hierarchy_RoleNames,Owner.Role.Name,Owner.Role.ParentRole.DeveloperName,Owner.Role.ParentRole.Name,Owner.Role.ParentRoleId,Owner.Role.RoleNames,Owner.Role.RoleNamesPath,Owner.Role.RolePath,Owner.Role.Roles,Owner.SmallPhotoUrl,Owner.Username,Owner.UserRoleId,ParentId,Quote Name,Quote.Id,Quote.IsDeleted,Quote.SBQQ__AdditionalDiscountAmount__c,Quote.SBQQ__AverageCustomerDiscount__c,Quote.SBQQ__AveragePartnerDiscount__c,Quote.SBQQ__BillingCity__c,Quote.SBQQ__BillingCountry__c,Quote.SBQQ__BillingFrequency__c,Quote.SBQQ__BillingName__c,Quote.SBQQ__BillingPostalCode__c,Quote.SBQQ__BillingState__c,Quote.SBQQ__BillingStreet__c,Quote.SBQQ__ContractingMethod__c,Quote.SBQQ__CustomerAmount__c,Quote.SBQQ__CustomerDiscount__c,Quote.SBQQ__DaysQuoteOpen__c,Quote.SBQQ__DeliveryMethod__c,Quote.SBQQ__DistributorDiscount__c,Quote.SBQQ__DocumentStatus__c,Quote.SBQQ__EmailTemplateId__c,Quote.SBQQ__GenerateContractedPrice__c,Quote.SBQQ__Introduction__c,Quote.SBQQ__Key__c,Quote.SBQQ__LineItemCount__c,Quote.SBQQ__LineItemsGrouped__c,Quote.SBQQ__LineItemsPrinted__c,Quote.SBQQ__ListAmount__c,Quote.SBQQ__MarkupRate__c,Quote.SBQQ__NetAmount__c,Quote.SBQQ__Notes__c,Quote.SBQQ__Opportunity2__c,Quote.SBQQ__Ordered__c,Quote.SBQQ__PaymentTerms__c,Quote.SBQQ__PricebookId__c,Quote.SBQQ__QuoteProcessId__c,Quote.SBQQ__QuoteTemplateId__c,Quote.SBQQ__SalesRep__c,Quote.SBQQ__ShippingCity__c,Quote.SBQQ__ShippingCountry__c,Quote.SBQQ__ShippingName__c,Quote.SBQQ__ShippingPostalCode__c,Quote.SBQQ__ShippingState__c,Quote.SBQQ__ShippingStreet__c,Quote.SBQQ__SubscriptionTerm__c,Quote.SBQQ__TargetCustomerAmount__c,Quote.SBQQ__TotalCustomerDiscountAmount__c,Quote.SBQQ__Type__c,Quote.SBQQ__WatermarkShown__c,Record ID,StatusPreviousValue,StatusValue,Account.CreatedDate,Account.LastActivityDate,Account.LastModifiedDate,Account.LastReferencedDate,Account.LastViewedDate,CreatedDate,NextCreatedDate,Opportunity.CloseDate,Opportunity.CreatedDate,Opportunity.LastActivityDate,Opportunity.LastModifiedDate,Opportunity.LastReferencedDate,Opportunity.LastViewedDate,Quote.CreatedDate,Quote.LastActivityDate,Quote.LastModifiedDate,Quote.LastReferencedDate,Quote.LastViewedDate,Quote.SBQQ__EndDate__c,Quote.SBQQ__ExpirationDate__c,Quote.SBQQ__FirstSegmentTermEndDate__c,Quote.SBQQ__StartDate__c
Joel Garrett,,Joel Garrett,true,Draft,0.000000000000000,0.000000000000000,-36 Days,0.00,625600.00,Mr. Robot Inc.,Chicago,United States,,0.000000000000000,60654,IL,111 W Illinois St,001B000000nQ9xiIAC,Joel Garrett,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Chicago,United States,,0.000000000000000,60654,IL,111 W Illinois St,,,005B0000004ofP3IAI,created,true,false,,,Security Solution,Joel Garrett,001B000000nQ9xiIAC,625600.00,Closed,Closed,false,false,006B0000004P6L0IAK,true,Joel Garrett,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Joel Garrett,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,rrett1536693294184@demo.user,000000000000000AAA,a2dB0000000B7W6IAK,Q-00736,a2dB0000000B7W6IAK,false,0.00,0.0,0.0,Chicago,United States,,Mr. Robot Inc.,60654,IL,111 W Illinois St,By Subscription End Date,625600.00,0.00,20,,0.00,,,,"Greetings Mr. Robot Inc. ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, yo",,8,false,true,625600.15,0.00,625600.00,,006B0000004P6L0IAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyHIAQ,Chicago,United States,Mr. Robot Inc.,60654,IL,111 W Illinois St,12,0.00,0.15,Quote,true,a91B00000008OSdIAM,Draft,Draft,2018-02-06T23:41:03.000Z,,2018-09-11T19:15:37.000Z,,,2018-08-14T03:37:30.000Z,,2018-07-09,2018-08-14T03:37:06.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,,2018-08-20,,2018-09-01
Phil Bredeson,,Phil Bredeson,true,Draft,0.000000000000000,0.000000000000000,25 Days,0.00,96580.00,University of Texas System,Austin,United States,,0.000000000000000,78712,TX,116 Inner Campus Drive,001B000000nQA0ZIAW,Phil Bredeson,,,,,true,Prompt,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Uplift,Austin,United States,,0.000000000000000,78712,TX,116 Inner Campus Drive,,,005B0000004ofP3IAI,created,true,false,,,Initial Opportunity,Phil Bredeson,001B000000nQA0ZIAW,96580.00,Closed,Closed,false,false,006B0000004P6McIAK,true,Phil Bredeson,,,,,100,false,false,true,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Phil Bredeson,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,deson1536693294172@demo.user,000000000000000AAA,a2dB0000000B7ULIA0,Q-00627,a2dB0000000B7ULIA0,false,0.00,0.0,0.0,Austin,United States,,University of Texas System,78712,TX,116 Inner Campus Drive,By Subscription End Date,96580.00,0.00,20,,0.00,,,,"Greetings John McClane,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your ",,11,false,true,96581.00,0.00,96580.00,,006B0000004P6McIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixy8IAA,Austin,United States,University of Texas System,78712,TX,116 Inner Campus Drive,12,0.00,1.00,Quote,true,a91B00000008OSeIAM,Draft,Draft,2018-04-02T23:09:02.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-31T00:28:35.000Z,,2018-09-25,2018-08-31T00:27:36.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-09-06,,2018-09-01
Arian Van de Carr,,Arian Van de Carr,true,Draft,0.000000000000000,0.000000000000000,110 Days,0.00,8096915.53,IT CPQ Demo,San Francisco,United States,,0.000000000000000,94105,CA,350 Mission Street,001B000000nQA0pIAG,Arian Van de Carr,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,San Francisco,United States,,0.000000000000000,94111,CA,350 Market Street,,,005B0000004ofP3IAI,created,true,false,,,First Sale,Arian Van de Carr,001B000000nQA0pIAG,70000000.00,Closed,Closed,false,false,006B0000004P6LBIA0,true,Arian Van de Carr,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Arian Van de Carr,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,avan1536693294125@demo.user,000000000000000AAA,a2dB0000000B7URIA0,Q-00633,a2dB0000000B7URIA0,false,-61903084.47,-216.1,0.0,San Francisco,United States,,IT CPQ Demo,94105,CA,350 Mission Street,By Subscription End Date,70000000.00,10.00,20,,0.00,,,,"Greetings IT CPQ Demo ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your ",,15,false,true,22145233.47,0.00,70000000.00,,006B0000004P6LBIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxPIAQ,San Francisco,United States,IT CPQ Demo,94111,CA,350 Market Street,12,70000000.00,-47854766.53,Quote,true,a91B00000008OSfIAM,Draft,Draft,2018-07-06T01:11:44.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-15T02:23:51.000Z,,2018-12-03,2018-07-06T23:35:38.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,2019-07-31,2018-08-21,,2018-09-01
Greg Fiorindo,,Greg Fiorindo,true,Draft,0.000000000000000,0.000000000000000,-178 Days,0.00,1869141.00,Elemental Retailers,San Mateo,USA,,0.000000000000000,94402,CA,46 Barneson Ave,001B000000nQA0OIAW,Greg Fiorindo,,,,,false,Never,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,Amendment for contract #00000986,Greg Fiorindo,001B000000nQA0OIAW,1869141.00,Closed,Closed,false,false,006B0000004P6LNIA0,true,Greg Fiorindo,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Greg Fiorindo,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,greg1536693294134@demo.user,000000000000000AAA,a2dB0000000B7UXIA0,Q-00639,a2dB0000000B7UXIA0,false,0.00,6.2,0.0,San Mateo,USA,,Elemental Retailers,94402,CA,46 Barneson Ave,By Subscription End Date,1869141.00,0.00,20,,0.00,,,,"Greetings Elemental Retailers ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a resul",,8,false,true,1992000.00,0.00,1869141.00,,006B0000004P6LNIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxWIAQ,San Mateo,USA,Elemental Retailers,94402,CA,46 Barneson Ave,12,0.00,122859.00,Amendment,true,a91B00000008OSgIAM,Draft,Draft,2018-08-16T20:09:09.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-16T20:22:18.000Z,,2018-02-20,2018-08-16T20:22:13.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,2019-08-31,2018-08-23,,2018-11-01
Greg Fiorindo,,Greg Fiorindo,true,Draft,0.000000000000000,0.000000000000000,40 Days,0.00,2012373.20,Elemental Retailers,San Mateo,USA,,0.000000000000000,94402,CA,46 Barneson Ave,001B000000nQA0OIAW,Greg Fiorindo,,,,,false,Never,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,Elemental Retailers-New Bus Deal,Greg Fiorindo,001B000000nQA0OIAW,1731760.95,Closed,Closed,false,false,006B0000004P6NyIAK,true,Greg Fiorindo,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Greg Fiorindo,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,greg1536693294134@demo.user,000000000000000AAA,a2dB0000000B7UYIA0,Q-00640,a2dB0000000B7UYIA0,false,280612.25,18.3,0.0,San Mateo,USA,,Elemental Retailers,94402,CA,46 Barneson Ave,By Subscription End Date,1731760.95,14.00,20,,0.00,,,,"Greetings David Clark,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your h",,9,false,true,2120600.15,0.00,1731760.95,,006B0000004P6NyIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxWIAQ,San Mateo,USA,Elemental Retailers,94402,CA,46 Barneson Ave,12,0.00,388839.20,Quote,true,a91B00000008OShIAM,Draft,Draft,2018-08-16T20:09:09.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-16T20:09:33.000Z,,2018-09-26,2018-08-16T20:09:10.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-08-23,,2018-09-01
Tom @Atomic,,Tom @Atomic,true,Draft,0.000000000000000,0.000000000000000,26 Days,0.00,6880443.60,The North Face Company,Birmingham,United Kingdom,,0.000000000000000,B321HB,,33 Beverley Hills Boulevard,001B000000nQA0EIAW,Tom @Atomic,,,,,false,Prompt,false,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,London,United Kingdom,,0.000000000000000,,,101 Oxford Street,,,005B0000004ofP3IAI,created,true,false,,,Sohonet Billing Example,Tom @Atomic,001B000000nQA0EIAW,6880443.60,Closed,Closed,false,false,006B0000004P6LxIAK,true,Tom @Atomic,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Tom @Atomic,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,tomdavis1536693294164@demo.user,000000000000000AAA,a2dB0000000B7X4IAK,Q-00796,a2dB0000000B7X4IAK,false,0.00,49.6,0.0,CA,United Kingdom,,The North Face Company,11111,California,33 Beverley Hills Boulevard,By Subscription End Date,6880443.60,0.00,20,,0.00,,,,"Greetings Andy McNab,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he",,10,false,true,13656000.45,0.00,6880443.60,,006B0000004P6LxIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxxIAA,CA,United Kingdom,The North Face Company,11111,California,101 Oxford Street,36,0.00,6775556.85,Quote,true,a91B00000008OSiIAM,Draft,Draft,2017-12-11T21:16:19.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-02T20:22:07.000Z,,2018-08-29,2018-08-02T20:06:36.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2018-08-09,,2018-08-02
Ben Whitmer,,Jamie Trigg,true,Draft,0.000000000000000,0.000000000000000,-60 Days,0.00,57542.00,Zaptech,London,United Kingdom,,0.000000000000000,W6 0QW,,100 King Street,001B000000nQ9xDIAS,Jamie Trigg,,,,,false,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,London,United Kingdom,,0.000000000000000,W6 0QW,,100 King Street,,,005B0000004ofP3IAI,created,true,false,,,Amendment for contract #00000787,Ben Whitmer,001B000000nQ9xDIAS,57542.00,Closed,Closed,false,false,006B0000004P6MmIAK,true,Ben Whitmer,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Ben Whitmer,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,ben1536693294130@demo.user,000000000000000AAA,a2dB0000000B7TtIAK,Q-00599,a2dB0000000B7TtIAK,false,0.00,0.0,0.0,London,United Kingdom,,Zaptech,W6 0QW,,100 King Street,By Subscription End Date,57542.00,0.00,20,,0.00,,,,"Greetings Zaptech ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help",,8,false,true,57542.00,0.00,57542.00,,006B0000004P6MmIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxTIAQ,London,United Kingdom,Zaptech,W6 0QW,,100 King Street,12,0.00,0.00,Amendment,true,a91B00000008OSjIAM,Draft,Draft,2018-04-20T14:13:40.000Z,,2018-09-11T19:15:37.000Z,,,2018-08-14T01:16:01.000Z,,2018-06-15,2018-08-14T01:15:58.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,2019-07-31,2018-08-20,,2018-08-13
Chris Robison,,Chris Robison,true,Draft,0.000000000000000,0.000000000000000,-242 Days,0.00,132580.00,Palmetto Montessori Schools,Aiken,United States,,0.000000000000000,29801,SC,471 University Parkway,001B000000nQ9x6IAC,Chris Robison,,,,,true,Prompt,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Bluffton,United States,,0.000000000000000,29909,SC,1 University Boulevard,,,005B0000004ofP3IAI,created,true,false,,,First Purchase,Chris Robison,001B000000nQ9x6IAC,132580.00,Closed,Closed,false,false,006B0000004P6KPIA0,true,Chris Robison,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Chris Robison,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,bison1536693294173@demo.user,000000000000000AAA,a2dB0000000B7TvIAK,Q-00601,a2dB0000000B7TvIAK,false,0.00,0.0,0.0,Aiken,United States,,Palmetto Montessori Schools,29801,SC,471 University Parkway,By Subscription End Date,132580.00,0.00,20,,0.00,,,,"Greetings Eddie Educator,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, you",,18,false,true,132581.00,0.00,132580.00,,006B0000004P6KPIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixy9IAA,Bluffton,United States,Palmetto Montessori Schools,29909,SC,1 University Boulevard,12,0.00,1.00,Quote,true,a91B00000008OSkIAM,Draft,Draft,2018-06-22T19:40:51.000Z,,2018-09-11T19:15:37.000Z,,,2018-08-30T18:49:07.000Z,,2018-01-01,2018-08-30T18:48:58.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,,2018-09-06,,2018-09-01
Jamie Trigg,,Jamie Trigg,false,Draft,0.000000000000000,0.000000000000000,49 Days,0.00,1497269.96,Zaptech,London,United Kingdom,,0.000000000000000,W6 0QW,,100 King Street,001B000000nQ9xDIAS,Jamie Trigg,,,,,false,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,London,United Kingdom,,0.000000000000000,W6 0QW,,100 King Street,,,005B0000004ofP3IAI,created,true,false,,,Parts and service,Jamie Trigg,001B000000nQ9xDIAS,1200000.00,Pipeline,Pipeline,false,false,006B0000004P6MbIAK,false,Jamie Trigg,,,,,10,false,false,false,01sB0000001KrsAIAS,false,Qualification,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Jamie Trigg,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,jamie1536693294136@demo.user,000000000000000AAA,a2dB0000000B7U2IAK,Q-00608,a2dB0000000B7U2IAK,false,297269.96,21.6,0.0,London,United Kingdom,,Zaptech,W6 0QW,,100 King Street,By Subscription End Date,1200000.00,0.00,20,,0.00,,,,"Greetings Igor Guzvinec,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your",,22,false,true,1531366.80,0.00,1200000.00,,006B0000004P6MbIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxXIAQ,London,United Kingdom,Zaptech,W6 0QW,,100 King Street,12,1200000.00,331366.80,Quote,true,a91B00000008OSlIAM,Draft,Draft,2018-04-20T14:13:40.000Z,,2018-09-11T19:15:37.000Z,,,2018-08-15T19:22:10.000Z,,2018-02-12,2018-08-15T19:21:26.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,2019-07-31,2018-08-22,,2018-09-01
Andrew Van Alstine,,Andrew Van Alstine,true,In Review,0.000000000000000,0.000000000000000,0 Days,0.00,727620.00,Lakeview Boating Supplies,Chicago,USA,,0.000000000000000,60613,IL,3711 N Pine Grove Apt2-3s,001B000000nQA0XIAW,Andrew Van Alstine,,,,,false,Never,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,Chicago,USA,,0.000000000000000,60613,IL,3711 N Pine Grove Apt2-3s,,,005B0000004ofP3IAI,created,true,false,,,August Sale,Andrew Van Alstine,001B000000nQA0XIAW,646976.15,Closed,Closed,false,false,006B0000004P6LWIA0,true,Andrew Van Alstine,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Andrew Van Alstine,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,stine1536693294167@demo.user,000000000000000AAA,a2dB0000000B7WJIA0,Q-00749,a2dB0000000B7WJIA0,false,80643.85,11.1,0.0,Chicago,USA,,Lakeview Boating Supplies,60613,IL,3711 N Pine Grove Apt2-3s,By Subscription End Date,646976.15,0.00,20,,0.00,,,,"Greetings Frank Stevens,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your",,19,false,true,727620.15,0.00,646976.15,,006B0000004P6LWIA0,false,Net 90,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxzIAA,Chicago,USA,Lakeview Boating Supplies,60613,IL,3711 N Pine Grove Apt2-3s,12,0.00,80644.00,Quote,true,a91B00000008OSmIAM,Draft,Draft,2017-12-08T01:04:35.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-20T20:21:38.000Z,2018-08-20T20:49:26.000Z,2018-10-01,2018-08-20T20:02:16.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,,2018-08-27,,2018-08-01
Andrew Van Alstine,,Andrew Van Alstine,false,Draft,0.000000000000000,0.000000000000000,44 Days,0.00,695120.00,Lakeview Boating Supplies,Chicago,USA,,0.000000000000000,60613,IL,3711 N Pine Grove Apt2-3s,001B000000nQA0XIAW,Andrew Van Alstine,,,,,false,Never,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,Chicago,USA,,0.000000000000000,60613,IL,3711 N Pine Grove Apt2-3s,,,005B0000004ofP3IAI,created,true,false,,,Renewal Opportunity,,001B000000nQA0XIAW,695120.00,Pipeline,Pipeline,false,false,006B0000004P6MPIA0,false,Andrew Van Alstine,,,,,10,false,false,false,01sB0000001KrsAIAS,true,Prospecting,,,,,,,,,,,,,,,,a2dB0000000B7WGIA0,Q-00746,a2dB0000000B7WGIA0,false,0.00,0.0,0.0,,,,,,,,By Subscription End Date,695120.00,0.00,20,,0.00,,,,"Greetings Lakeview Boating Supplies ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a",,18,false,true,695120.15,0.00,695120.00,,006B0000004P6MPIA0,false,Net 90,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,,,,,,,,12,0.00,0.15,Renewal,true,a91B00000008OSnIAM,Draft,Draft,2017-12-08T01:04:35.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-20T21:09:20.000Z,,2018-11-10,2018-08-20T21:09:17.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,2020-07-31,2018-08-27,,2019-08-01
Andrew Van Alstine,,Andrew Van Alstine,false,Draft,0.000000000000000,0.000000000000000,44 Days,0.00,296770.85,Lakeview Boating Supplies,Chicago,USA,,0.000000000000000,60613,IL,3711 N Pine Grove Apt2-3s,001B000000nQA0XIAW,Andrew Van Alstine,,,,,false,Never,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,Chicago,USA,,0.000000000000000,60613,IL,3711 N Pine Grove Apt2-3s,,,005B0000004ofP3IAI,created,true,false,,,Amendment for contract #00001007,Andrew Van Alstine,001B000000nQA0XIAW,264715.86,Pipeline,Pipeline,false,false,006B0000004P6LLIA0,false,Andrew Van Alstine,,,,,10,false,false,false,01sB0000001KrsAIAS,false,Prospecting,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Andrew Van Alstine,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,stine1536693294167@demo.user,000000000000000AAA,a2dB0000000B7WHIA0,Q-00747,a2dB0000000B7WHIA0,false,32649.06,13.7,0.0,Chicago,USA,,Lakeview Boating Supplies,60613,IL,3711 N Pine Grove Apt2-3s,By Subscription End Date,264121.79,0.00,20,,0.00,,,,"Greetings Lakeview Boating Supplies ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a",,18,false,true,306212.40,0.00,264121.79,,006B0000004P6LLIA0,false,Net 90,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxzIAA,Chicago,USA,Lakeview Boating Supplies,60613,IL,3711 N Pine Grove Apt2-3s,12,0.00,42090.61,Amendment,true,a91B00000008OSoIAM,Draft,Draft,2017-12-08T01:04:35.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-20T21:04:07.000Z,,2018-07-15,2018-08-20T21:04:03.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,2019-07-31,2018-08-27,,2018-11-14
